isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
ZN72,0.000E+00,7.268E-05,0.000E+00,2.289E-03
ZN73,0.000E+00,1.879E-08,0.000E+00,4.610E-07
ZN74,0.000E+00,1.419E-07,0.000E+00,2.665E-06
ZN75,0.000E+00,2.459E-08,0.000E+00,3.631E-07
ZN76,0.000E+00,2.439E-08,0.000E+00,3.058E-07
ZN77,0.000E+00,6.957E-09,0.000E+00,6.052E-08
ZN78,0.000E+00,1.159E-08,0.000E+00,7.516E-08
ZN79,0.000E+00,1.280E-09,0.000E+00,4.938E-09
ZN80,0.000E+00,8.417E-10,0.000E+00,2.894E-09
ZN81,0.000E+00,3.629E-11,0.000E+00,5.156E-11
ZN82,0.000E+00,5.116E-12,0.000E+00,6.202E-12
ZN83,0.000E+00,3.019E-13,0.000E+00,2.613E-13
GA69,0.000E+00,5.659E-06,0.000E+00,8.041E-14
GA70,0.000E+00,1.670E-12,0.000E+00,0.000E+00
GA71,0.000E+00,2.259E-06,0.000E+00,7.576E-05
GA72,0.000E+00,2.209E-05,0.000E+00,6.983E-04
GA73,0.000E+00,1.490E-05,0.000E+00,3.676E-04
GA74,0.000E+00,7.805E-07,0.000E+00,1.525E-05
GA75,0.000E+00,3.789E-07,0.000E+00,6.078E-06
GA76,0.000E+00,1.889E-07,0.000E+00,2.787E-06
GA77,0.000E+00,1.619E-07,0.000E+00,1.951E-06
GA78,0.000E+00,1.049E-07,0.000E+00,9.432E-07
GA79,0.000E+00,7.189E-08,0.000E+00,5.228E-07
GA80,0.000E+00,4.079E-08,0.000E+00,2.258E-07
GA81,0.000E+00,1.009E-08,0.000E+00,2.901E-08
GA82,0.000E+00,8.417E-10,0.000E+00,2.117E-09
GA83,0.000E+00,2.279E-10,0.000E+00,4.490E-10
GA84,0.000E+00,2.120E-11,0.000E+00,3.169E-11
GE70,0.000E+00,3.309E-08,0.000E+00,1.911E-16
GE72,0.000E+00,3.289E-02,0.000E+00,8.903E-01
GE73,0.000E+00,6.656E-02,0.000E+00,1.300E+00
GE73M,0.000E+00,4.489E-10,0.000E+00,1.110E-08
GE74,0.000E+00,1.469E-01,0.000E+00,2.172E+00
GE75,0.000E+00,1.679E-05,0.000E+00,2.725E-04
GE75M,0.000E+00,7.588E-09,0.000E+00,1.289E-07
GE76,0.000E+00,7.480E-01,0.000E+00,7.478E+00
GE77,0.000E+00,2.369E-04,0.000E+00,3.386E-03
GE77M,0.000E+00,6.809E-07,0.000E+00,8.809E-06
GE78,0.000E+00,1.900E-04,0.000E+00,2.091E-03
GE79,0.000E+00,3.279E-06,0.000E+00,3.120E-05
GE80,0.000E+00,3.469E-06,0.000E+00,2.435E-05
GE81,0.000E+00,1.710E-06,0.000E+00,8.421E-06
GE82,0.000E+00,6.636E-07,0.000E+00,3.093E-06
GE83,0.000E+00,1.970E-07,0.000E+00,8.135E-07
GE84,0.000E+00,4.359E-08,0.000E+00,1.467E-07
GE85,0.000E+00,2.029E-09,0.000E+00,3.874E-09
GE86,0.000E+00,4.309E-10,0.000E+00,6.172E-10
GE87,0.000E+00,2.829E-11,0.000E+00,1.985E-11
GE88,0.000E+00,1.440E-12,0.000E+00,8.656E-13
AS75,0.000E+00,2.979E-01,0.000E+00,3.404E+00
AS76,0.000E+00,3.139E-05,0.000E+00,8.199E-04
AS77,0.000E+00,2.209E-03,0.000E+00,2.977E-02
AS78,0.000E+00,2.039E-04,0.000E+00,2.253E-03
AS79,0.000E+00,4.809E-05,0.000E+00,4.417E-04
AS80,0.000E+00,3.179E-06,0.000E+00,2.248E-05
AS81,0.000E+00,9.636E-06,0.000E+00,5.241E-05
AS82,0.000E+00,5.299E-06,0.000E+00,3.023E-05
AS82M,0.000E+00,1.400E-06,0.000E+00,9.975E-06
AS83,0.000E+00,5.960E-06,0.000E+00,4.129E-05
AS84,0.000E+00,2.129E-06,0.000E+00,1.196E-05
AS85,0.000E+00,4.239E-07,0.000E+00,1.533E-06
AS86,0.000E+00,9.947E-08,0.000E+00,2.606E-07
AS87,0.000E+00,1.569E-08,0.000E+00,1.740E-08
AS88,0.000E+00,6.449E-10,0.000E+00,9.671E-10
AS89,0.000E+00,7.026E-11,0.000E+00,7.281E-11
SE76,0.000E+00,1.220E-02,0.000E+00,2.325E-01
SE77,0.000E+00,1.510E+00,0.000E+00,1.347E+01
SE77M,0.000E+00,8.457E-10,0.000E+00,9.808E-09
SE78,0.000E+00,3.689E+00,0.000E+00,2.847E+01
SE79,0.000E+00,8.866E+00,0.000E+00,5.561E+01
SE79M,0.000E+00,2.089E-05,0.000E+00,1.916E-04
SE80,0.000E+00,2.019E+01,0.000E+00,9.206E+01
SE81,0.000E+00,3.619E-04,0.000E+00,2.038E-03
SE81M,0.000E+00,2.949E-05,0.000E+00,2.503E-04
SE82,0.000E+00,5.037E+01,0.000E+00,2.008E+02
SE83,0.000E+00,3.939E-04,0.000E+00,3.814E-03
SE83M,0.000E+00,2.959E-05,0.000E+00,2.564E-04
SE84,0.000E+00,2.359E-04,0.000E+00,1.820E-03
SE85,0.000E+00,2.639E-05,0.000E+00,1.616E-04
SE85M,0.000E+00,9.596E-06,0.000E+00,6.705E-05
SE86,0.000E+00,2.169E-05,0.000E+00,1.154E-04
SE87,0.000E+00,6.118E-06,0.000E+00,2.006E-05
SE88,0.000E+00,6.236E-07,0.000E+00,1.894E-06
SE89,0.000E+00,5.037E-08,0.000E+00,1.132E-07
SE90,0.000E+00,1.999E-08,0.000E+00,2.447E-08
SE91,0.000E+00,1.060E-09,0.000E+00,8.186E-10
SE92,0.000E+00,8.659E-11,0.000E+00,8.459E-11
BR79,0.000E+00,1.989E-04,0.000E+00,9.121E-04
BR79M,0.000E+00,6.616E-13,0.000E+00,4.511E-12
BR80,0.000E+00,6.799E-09,0.000E+00,8.502E-08
BR80M,0.000E+00,6.606E-08,0.000E+00,4.763E-07
BR81,0.000E+00,3.199E+01,0.000E+00,1.152E+02
BR82,0.000E+00,6.656E-03,0.000E+00,3.974E-02
BR82M,0.000E+00,7.450E-06,0.000E+00,2.203E-05
BR83,0.000E+00,6.310E-03,0.000E+00,5.749E-02
BR84,0.000E+00,2.369E-03,0.000E+00,1.873E-02
BR84M,0.000E+00,1.900E-05,0.000E+00,2.267E-04
BR85,0.000E+00,2.569E-04,0.000E+00,1.932E-03
BR86,0.000E+00,5.827E-05,0.000E+00,4.106E-04
BR86M,0.000E+00,4.788E-06,0.000E+00,3.356E-05
BR87,0.000E+00,1.360E-04,0.000E+00,7.362E-04
BR88,0.000E+00,4.129E-05,0.000E+00,1.792E-04
BR89,0.000E+00,7.697E-06,0.000E+00,2.565E-05
BR90,0.000E+00,1.710E-06,0.000E+00,3.743E-06
BR91,0.000E+00,2.309E-07,0.000E+00,3.833E-07
BR92,0.000E+00,1.529E-08,0.000E+00,4.149E-08
BR93,0.000E+00,1.759E-09,0.000E+00,3.865E-09
BR94,0.000E+00,8.378E-11,0.000E+00,1.653E-10
BR95,0.000E+00,7.756E-12,0.000E+00,8.959E-12
BR96,0.000E+00,2.959E-13,0.000E+00,1.937E-13
KR79,0.000E+00,1.020E-12,0.000E+00,1.754E-10
KR80,0.000E+00,3.599E-04,0.000E+00,4.068E-03
KR81,0.000E+00,4.239E-05,0.000E+00,3.473E-04
KR81M,0.000E+00,3.889E-12,0.000E+00,1.914E-11
KR82,0.000E+00,2.010E+00,0.000E+00,8.634E+00
KR83,0.000E+00,5.787E+01,0.000E+00,4.211E+02
KR83M,0.000E+00,4.848E-03,0.000E+00,4.409E-02
KR84,0.000E+00,1.729E+02,0.000E+00,7.392E+02
KR85,0.000E+00,3.409E+01,0.000E+00,1.646E+02
KR85M,0.000E+00,2.449E-02,0.000E+00,1.837E-01
KR86,0.000E+00,2.819E+02,0.000E+00,1.167E+03
KR87,0.000E+00,1.330E-02,0.000E+00,8.886E-02
KR88,0.000E+00,4.209E-02,0.000E+00,2.748E-01
KR89,0.000E+00,9.438E-04,0.000E+00,5.463E-03
KR90,0.000E+00,1.600E-04,0.000E+00,8.929E-04
KR91,0.000E+00,3.239E-05,0.000E+00,1.589E-04
KR92,0.000E+00,3.569E-06,0.000E+00,1.710E-05
KR93,0.000E+00,9.399E-07,0.000E+00,4.298E-06
KR94,0.000E+00,5.146E-08,0.000E+00,1.586E-07
KR95,0.000E+00,1.959E-08,0.000E+00,5.416E-08
KR96,0.000E+00,2.639E-09,0.000E+00,5.015E-09
KR97,0.000E+00,5.620E-11,0.000E+00,1.098E-10
KR98,0.000E+00,9.715E-12,0.000E+00,6.966E-12
RB85,0.000E+00,1.469E+02,0.000E+00,6.146E+02
RB86,0.000E+00,3.419E-02,0.000E+00,2.085E+00
RB86M,0.000E+00,1.300E-07,0.000E+00,1.025E-06
RB87,0.000E+00,3.619E+02,0.000E+00,1.491E+03
RB88,0.000E+00,4.489E-03,0.000E+00,3.041E-02
RB89,0.000E+00,4.919E-03,0.000E+00,3.319E-02
RB90,0.000E+00,8.008E-04,0.000E+00,4.904E-03
RB90M,0.000E+00,3.359E-04,0.000E+00,2.770E-03
RB91,0.000E+00,3.939E-04,0.000E+00,2.577E-03
RB92,0.000E+00,2.729E-05,0.000E+00,1.800E-04
RB93,0.000E+00,2.749E-05,0.000E+00,1.752E-04
RB94,0.000E+00,6.907E-06,0.000E+00,4.253E-05
RB95,0.000E+00,4.569E-07,0.000E+00,2.200E-06
RB96,0.000E+00,8.106E-08,0.000E+00,3.526E-07
RB97,0.000E+00,1.309E-08,0.000E+00,5.540E-08
RB98,0.000E+00,2.459E-09,0.000E+00,5.685E-09
RB99,0.000E+00,1.370E-10,0.000E+00,2.936E-10
RB100,0.000E+00,1.619E-11,0.000E+00,2.104E-11
SR86,0.000E+00,8.896E-01,0.000E+00,3.530E+01
SR87,0.000E+00,7.638E-03,0.000E+00,3.653E-01
SR87M,0.000E+00,8.096E-07,0.000E+00,1.986E-05
SR88,0.000E+00,5.190E+02,0.000E+00,1.920E+03
SR89,0.000E+00,2.469E+01,0.000E+00,1.453E+02
SR90,0.000E+00,7.776E+02,0.000E+00,2.882E+03
SR91,0.000E+00,2.519E-01,0.000E+00,1.782E+00
SR92,0.000E+00,8.096E-02,0.000E+00,6.172E-01
SR93,0.000E+00,4.408E-03,0.000E+00,3.541E-02
SR94,0.000E+00,7.149E-04,0.000E+00,5.975E-03
SR95,0.000E+00,2.309E-04,0.000E+00,1.842E-03
SR96,0.000E+00,2.499E-05,0.000E+00,1.808E-04
SR97,0.000E+00,6.730E-07,0.000E+00,4.336E-06
SR98,0.000E+00,1.150E-06,0.000E+00,6.052E-06
SR99,0.000E+00,2.149E-07,0.000E+00,9.351E-07
SR100,0.000E+00,8.106E-08,0.000E+00,2.948E-07
SR101,0.000E+00,2.789E-09,0.000E+00,7.687E-09
SR102,0.000E+00,4.339E-10,0.000E+00,1.102E-09
SR103,0.000E+00,5.037E-12,0.000E+00,1.611E-11
SR104,0.000E+00,3.009E-13,0.000E+00,1.175E-12
Y89,0.000E+00,6.508E+02,0.000E+00,2.337E+03
Y89M,0.000E+00,6.828E-11,0.000E+00,1.233E-09
Y90,0.000E+00,2.029E-01,0.000E+00,8.169E-01
Y90M,0.000E+00,1.609E-06,0.000E+00,2.526E-05
Y91,0.000E+00,3.899E+01,0.000E+00,2.436E+02
Y91M,0.000E+00,1.280E-02,0.000E+00,9.108E-02
Y92,0.000E+00,1.060E-01,0.000E+00,7.234E-01
Y93,0.000E+00,3.659E-01,0.000E+00,2.992E+00
Y94,0.000E+00,1.199E-02,0.000E+00,1.050E-01
Y95,0.000E+00,7.307E-03,0.000E+00,6.479E-02
Y96,0.000E+00,1.550E-03,0.000E+00,1.363E-02
Y97,0.000E+00,1.090E-05,0.000E+00,9.296E-05
Y98,0.000E+00,2.120E-06,0.000E+00,1.700E-05
Y99,0.000E+00,3.279E-06,0.000E+00,2.464E-05
Y100,0.000E+00,1.410E-06,0.000E+00,9.770E-06
Y101,0.000E+00,5.970E-07,0.000E+00,3.379E-06
Y102,0.000E+00,4.259E-08,0.000E+00,2.269E-07
Y103,0.000E+00,8.679E-09,0.000E+00,4.481E-08
Y104,0.000E+00,3.279E-10,0.000E+00,1.975E-09
Y105,0.000E+00,1.989E-11,0.000E+00,1.111E-10
Y107,0.000E+00,6.296E-15,0.000E+00,2.309E-14
ZR90,0.000E+00,4.449E+01,0.000E+00,1.102E+02
ZR90M,0.000E+00,3.279E-14,0.000E+00,7.098E-13
ZR91,0.000E+00,8.378E+02,0.000E+00,3.300E+03
ZR92,0.000E+00,9.557E+02,0.000E+00,5.719E+03
ZR93,0.000E+00,1.070E+03,0.000E+00,5.502E+03
ZR94,0.000E+00,1.130E+03,0.000E+00,6.389E+03
ZR95,0.000E+00,6.730E+01,0.000E+00,5.369E+02
ZR96,0.000E+00,1.210E+03,0.000E+00,7.665E+03
ZR97,0.000E+00,7.726E-01,0.000E+00,7.384E+00
ZR98,0.000E+00,4.039E-04,0.000E+00,3.959E-03
ZR99,0.000E+00,3.139E-05,0.000E+00,3.047E-04
ZR100,0.000E+00,8.629E-05,0.000E+00,8.195E-04
ZR101,0.000E+00,2.589E-05,0.000E+00,2.258E-04
ZR102,0.000E+00,1.309E-04,0.000E+00,1.162E-03
ZR103,0.000E+00,3.109E-06,0.000E+00,2.557E-05
ZR104,0.000E+00,1.670E-06,0.000E+00,1.435E-05
ZR105,0.000E+00,3.419E-08,0.000E+00,2.647E-07
ZR106,0.000E+00,6.567E-09,0.000E+00,5.058E-08
ZR107,0.000E+00,7.529E-11,0.000E+00,5.677E-10
ZR108,0.000E+00,3.519E-11,0.000E+00,7.414E-12
ZR109,0.000E+00,8.925E-13,0.000E+00,2.908E-13
NB92,0.000E+00,2.069E-11,0.000E+00,1.480E-09
NB93,0.000E+00,1.379E-04,0.000E+00,7.670E-04
NB93M,0.000E+00,9.478E-04,0.000E+00,3.692E-03
NB94,0.000E+00,1.180E-03,0.000E+00,2.739E-02
NB94M,0.000E+00,3.789E-09,0.000E+00,7.704E-08
NB95,0.000E+00,3.739E+01,0.000E+00,2.904E+02
NB95M,0.000E+00,2.719E-02,0.000E+00,2.122E-01
NB96,0.000E+00,2.200E-03,0.000E+00,7.388E-02
NB97,0.000E+00,5.551E-02,0.000E+00,5.301E-01
NB97M,0.000E+00,7.228E-04,0.000E+00,6.919E-03
NB98,0.000E+00,3.719E-05,0.000E+00,3.642E-04
NB98M,0.000E+00,4.509E-04,0.000E+00,6.752E-03
NB99,0.000E+00,1.959E-04,0.000E+00,1.923E-03
NB99M,0.000E+00,9.266E-05,0.000E+00,1.182E-03
NB100,0.000E+00,1.860E-05,0.000E+00,1.857E-04
NB100M,0.000E+00,1.869E-05,0.000E+00,1.864E-04
NB101,0.000E+00,9.128E-05,0.000E+00,9.390E-04
NB102,0.000E+00,3.409E-05,0.000E+00,3.771E-04
NB103,0.000E+00,1.280E-04,0.000E+00,1.359E-03
NB104,0.000E+00,4.138E-06,0.000E+00,4.725E-05
NB105,0.000E+00,2.609E-06,0.000E+00,2.613E-05
NB106,0.000E+00,2.099E-07,0.000E+00,2.267E-06
NB107,0.000E+00,4.129E-08,0.000E+00,4.772E-07
NB108,0.000E+00,2.589E-09,0.000E+00,6.231E-09
NB109,0.000E+00,6.508E-10,0.000E+00,1.801E-09
NB110,0.000E+00,3.239E-11,0.000E+00,7.337E-12
NB111,0.000E+00,3.439E-12,0.000E+00,1.896E-13
MO95,0.000E+00,1.009E+03,0.000E+00,5.911E+03
MO96,0.000E+00,8.136E+01,0.000E+00,4.661E+02
MO97,0.000E+00,1.199E+03,0.000E+00,7.776E+03
MO98,0.000E+00,1.239E+03,0.000E+00,9.381E+03
MO99,0.000E+00,3.589E+00,0.000E+00,3.613E+01
MO100,0.000E+00,1.419E+03,0.000E+00,1.045E+04
MO101,0.000E+00,1.239E-02,0.000E+00,1.458E-01
MO102,0.000E+00,9.197E-03,0.000E+00,1.082E-01
MO103,0.000E+00,8.318E-04,0.000E+00,9.834E-03
MO104,0.000E+00,1.110E-03,0.000E+00,1.474E-02
MO105,0.000E+00,4.598E-04,0.000E+00,5.561E-03
MO106,0.000E+00,4.319E-05,0.000E+00,6.052E-04
MO107,0.000E+00,1.170E-05,0.000E+00,1.741E-04
MO108,0.000E+00,7.519E-07,0.000E+00,7.589E-06
MO109,0.000E+00,1.569E-07,0.000E+00,1.749E-06
MO110,0.000E+00,5.526E-08,0.000E+00,1.568E-07
MO111,0.000E+00,2.319E-09,0.000E+00,1.999E-09
MO112,0.000E+00,7.499E-10,0.000E+00,3.119E-10
MO113,0.000E+00,1.539E-11,0.000E+00,5.924E-12
MO114,0.000E+00,2.579E-12,0.000E+00,3.947E-13
MO115,0.000E+00,6.286E-14,0.000E+00,4.767E-15
TC98,0.000E+00,1.080E-02,0.000E+00,1.078E-01
TC99,0.000E+00,1.130E+03,0.000E+00,8.395E+03
TC99M,0.000E+00,2.869E-01,0.000E+00,2.886E+00
TC100,0.000E+00,8.299E-05,0.000E+00,8.353E-04
TC101,0.000E+00,1.199E-02,0.000E+00,1.418E-01
TC102,0.000E+00,7.307E-05,0.000E+00,8.596E-04
TC102M,0.000E+00,4.619E-06,0.000E+00,7.768E-05
TC103,0.000E+00,7.046E-04,0.000E+00,8.370E-03
TC104,0.000E+00,1.360E-02,0.000E+00,1.831E-01
TC105,0.000E+00,5.047E-03,0.000E+00,6.372E-02
TC106,0.000E+00,2.869E-04,0.000E+00,4.336E-03
TC107,0.000E+00,1.290E-04,0.000E+00,2.160E-03
TC108,0.000E+00,1.349E-05,0.000E+00,1.844E-04
TC109,0.000E+00,5.990E-05,0.000E+00,9.701E-04
TC110,0.000E+00,2.389E-07,0.000E+00,2.592E-06
TC111,0.000E+00,1.190E-07,0.000E+00,8.604E-07
TC112,0.000E+00,1.030E-08,0.000E+00,3.743E-08
TC113,0.000E+00,3.519E-09,0.000E+00,8.447E-09
TC114,0.000E+00,2.989E-10,0.000E+00,3.028E-10
TC115,0.000E+00,8.126E-11,0.000E+00,3.841E-11
TC116,0.000E+00,2.419E-12,0.000E+00,7.930E-13
TC117,0.000E+00,1.320E-13,0.000E+00,3.244E-14
RU99,0.000E+00,7.480E-03,0.000E+00,3.910E-02
RU100,0.000E+00,2.179E+02,0.000E+00,1.415E+03
RU101,0.000E+00,1.170E+03,0.000E+00,9.176E+03
RU102,0.000E+00,1.220E+03,0.000E+00,1.239E+04
RU103,0.000E+00,4.839E+01,0.000E+00,5.617E+02
RU104,0.000E+00,8.629E+02,0.000E+00,1.120E+04
RU105,0.000E+00,1.719E-01,0.000E+00,2.310E+00
RU106,0.000E+00,2.149E+02,0.000E+00,3.557E+03
RU107,0.000E+00,1.689E-03,0.000E+00,2.457E-02
RU108,0.000E+00,1.269E-03,0.000E+00,1.863E-02
RU109,0.000E+00,1.020E-04,0.000E+00,1.710E-03
RU110,0.000E+00,2.050E-05,0.000E+00,3.028E-04
RU111,0.000E+00,8.516E-06,0.000E+00,1.325E-04
RU112,0.000E+00,1.609E-07,0.000E+00,2.183E-06
RU113,0.000E+00,3.319E-07,0.000E+00,3.067E-06
RU114,0.000E+00,2.659E-07,0.000E+00,1.458E-06
RU115,0.000E+00,1.790E-08,0.000E+00,4.738E-08
RU116,0.000E+00,7.707E-09,0.000E+00,1.206E-08
RU117,0.000E+00,2.509E-10,0.000E+00,2.504E-10
RU118,0.000E+00,3.369E-09,0.000E+00,7.849E-11
RU120,0.000E+00,3.409E-13,0.000E+00,2.575E-13
RH102,0.000E+00,1.520E-03,0.000E+00,7.648E-02
RH103,0.000E+00,5.610E+02,0.000E+00,9.667E+03
RH103M,0.000E+00,4.328E-02,0.000E+00,5.024E-01
RH104,0.000E+00,4.588E-04,0.000E+00,2.384E-03
RH104M,0.000E+00,1.849E-04,0.000E+00,2.353E-03
RH105,0.000E+00,1.269E+00,0.000E+00,1.849E+01
RH105M,0.000E+00,1.349E-04,0.000E+00,1.821E-03
RH106,0.000E+00,2.179E-04,0.000E+00,3.346E-03
RH106M,0.000E+00,1.949E-03,0.000E+00,2.335E-03
RH107,0.000E+00,8.758E-03,0.000E+00,1.274E-01
RH108,0.000E+00,7.978E-05,0.000E+00,1.172E-03
RH108M,0.000E+00,1.560E-05,0.000E+00,2.689E-04
RH109,0.000E+00,2.729E-04,0.000E+00,4.584E-03
RH109M,0.000E+00,7.588E-05,0.000E+00,1.273E-03
RH110,0.000E+00,3.999E-05,0.000E+00,5.984E-04
RH110M,0.000E+00,3.039E-07,0.000E+00,5.160E-06
RH111,0.000E+00,4.788E-05,0.000E+00,8.020E-04
RH112,0.000E+00,1.759E-06,0.000E+00,3.300E-05
RH113,0.000E+00,2.329E-07,0.000E+00,3.455E-06
RH114,0.000E+00,2.459E-07,0.000E+00,3.220E-06
RH115,0.000E+00,6.449E-07,0.000E+00,5.694E-06
RH116,0.000E+00,4.229E-08,0.000E+00,2.505E-07
RH117,0.000E+00,2.859E-08,0.000E+00,9.740E-08
RH118,0.000E+00,1.260E-08,0.000E+00,8.532E-09
RH119,0.000E+00,1.600E-09,0.000E+00,1.607E-08
RH120,0.000E+00,8.629E-11,0.000E+00,1.852E-10
RH121,0.000E+00,1.869E-11,0.000E+00,2.999E-11
RH122,0.000E+00,1.090E-12,0.000E+00,1.332E-12
RH123,0.000E+00,1.180E-13,0.000E+00,8.301E-14
PD104,0.000E+00,4.649E+02,0.000E+00,1.387E+03
PD105,0.000E+00,6.108E+02,0.000E+00,7.606E+03
PD106,0.000E+00,3.759E+02,0.000E+00,6.530E+03
PD107,0.000E+00,3.609E+02,0.000E+00,5.933E+03
PD107M,0.000E+00,2.639E-08,0.000E+00,4.036E-07
PD108,0.000E+00,2.489E+02,0.000E+00,5.015E+03
PD109,0.000E+00,1.909E-01,0.000E+00,3.108E+00
PD109M,0.000E+00,4.309E-04,0.000E+00,7.303E-03
PD110,0.000E+00,8.230E+01,0.000E+00,1.449E+03
PD111,0.000E+00,1.040E-03,0.000E+00,1.904E-02
PD111M,0.000E+00,2.449E-04,0.000E+00,4.622E-03
PD112,0.000E+00,2.909E-02,0.000E+00,5.536E-01
PD113,0.000E+00,2.819E-05,0.000E+00,4.631E-04
PD114,0.000E+00,3.049E-05,0.000E+00,5.152E-04
PD115,0.000E+00,7.568E-06,0.000E+00,1.180E-04
PD116,0.000E+00,2.089E-06,0.000E+00,2.754E-05
PD117,0.000E+00,6.527E-07,0.000E+00,6.624E-06
PD118,0.000E+00,3.399E-07,0.000E+00,2.889E-06
PD119,0.000E+00,1.410E-07,0.000E+00,1.792E-06
PD120,0.000E+00,1.300E-07,0.000E+00,7.384E-07
PD121,0.000E+00,7.450E-09,0.000E+00,2.983E-08
PD122,0.000E+00,4.689E-09,0.000E+00,1.347E-08
PD123,0.000E+00,2.599E-10,0.000E+00,4.998E-10
PD124,0.000E+00,8.925E-11,0.000E+00,3.289E-10
PD126,0.000E+00,7.110E-13,0.000E+00,4.315E-12
AG106,0.000E+00,7.100E-12,0.000E+00,1.456E-09
AG107,0.000E+00,5.659E-05,0.000E+00,8.604E-04
AG108,0.000E+00,2.999E-09,0.000E+00,1.729E-07
AG108M,0.000E+00,1.930E-06,0.000E+00,4.844E-05
AG109,0.000E+00,1.150E+02,0.000E+00,3.164E+03
AG109M,0.000E+00,1.560E-04,0.000E+00,2.540E-03
AG110,0.000E+00,5.516E-05,0.000E+00,4.277E-04
AG110M,0.000E+00,1.490E+00,0.000E+00,4.989E+01
AG111,0.000E+00,5.126E-01,0.000E+00,9.257E+00
AG111M,0.000E+00,5.116E-05,0.000E+00,9.360E-04
AG112,0.000E+00,4.539E-03,0.000E+00,9.193E-02
AG113,0.000E+00,5.388E-03,0.000E+00,8.852E-02
AG113M,0.000E+00,2.099E-06,0.000E+00,3.462E-05
AG114,0.000E+00,9.695E-07,0.000E+00,1.651E-05
AG115,0.000E+00,1.790E-04,0.000E+00,2.863E-03
AG115M,0.000E+00,9.808E-07,0.000E+00,1.631E-05
AG116,0.000E+00,1.349E-05,0.000E+00,1.946E-04
AG116M,0.000E+00,8.698E-07,0.000E+00,1.259E-05
AG117,0.000E+00,6.019E-06,0.000E+00,7.772E-05
AG117M,0.000E+00,4.359E-07,0.000E+00,5.630E-06
AG118,0.000E+00,4.049E-07,0.000E+00,5.677E-06
AG118M,0.000E+00,2.129E-07,0.000E+00,3.047E-06
AG119,0.000E+00,9.276E-07,0.000E+00,1.363E-05
AG120,0.000E+00,1.239E-07,0.000E+00,1.362E-06
AG121,0.000E+00,2.219E-07,0.000E+00,1.911E-06
AG122,0.000E+00,4.598E-09,0.000E+00,2.973E-08
AG123,0.000E+00,2.079E-08,0.000E+00,1.064E-07
AG124,0.000E+00,2.989E-09,0.000E+00,1.805E-08
AG125,0.000E+00,1.360E-09,0.000E+00,9.855E-09
AG126,0.000E+00,1.740E-10,0.000E+00,1.344E-09
AG128,0.000E+00,5.087E-12,0.000E+00,4.738E-11
CD108,0.000E+00,6.937E-04,0.000E+00,3.353E-02
CD109,0.000E+00,1.049E-06,0.000E+00,6.377E-04
CD110,0.000E+00,7.568E+01,0.000E+00,4.960E+02
CD111,0.000E+00,4.518E+01,0.000E+00,8.395E+02
CD111M,0.000E+00,1.590E-06,0.000E+00,6.180E-06
CD112,0.000E+00,2.689E+01,0.000E+00,5.672E+02
