isotope,ST1-charged (g),ST1-discharged (g)
BR83,0.000E+00,2.653E-02
BR84,0.000E+00,8.368E-03
BR84M,0.000E+00,9.426E-05
BR85,0.000E+00,8.136E-04
BR86,0.000E+00,4.255E-04
BR87,0.000E+00,5.457E-04
BR88,0.000E+00,1.298E-04
BR89,0.000E+00,2.145E-05
BR90,0.000E+00,4.850E-06
BR91,0.000E+00,4.624E-07
BR92,0.000E+00,3.760E-08
BR93,0.000E+00,3.460E-09
BR94,0.000E+00,3.309E-10
BR95,0.000E+00,1.070E-12
BR96,0.000E+00,3.413E-13
KR79,0.000E+00,4.013E-12
KR80,0.000E+00,7.252E-04
KR81,0.000E+00,3.078E-05
KR81M,0.000E+00,6.493E-13
KR82,0.000E+00,1.277E+00
KR83,0.000E+00,1.436E+02
KR83M,0.000E+00,1.995E-02
KR84,0.000E+00,3.202E+02
KR85,0.000E+00,7.319E+01
KR85M,0.000E+00,7.310E-02
KR86,0.000E+00,5.790E+02
KR87,0.000E+00,6.214E-02
KR88,0.000E+00,1.900E-01
KR89,0.000E+00,4.263E-03
KR90,0.000E+00,7.422E-04
KR91,0.000E+00,1.262E-04
KR92,0.000E+00,1.328E-05
KR93,0.000E+00,2.636E-06
KR94,0.000E+00,8.628E-08
KR95,0.000E+00,4.000E-09
KR96,0.000E+00,1.138E-08
KR97,0.000E+00,1.627E-10
KR98,0.000E+00,2.616E-10
RB85,0.000E+00,2.207E+02
RB86,0.000E+00,4.189E-02
RB86M,0.000E+00,3.754E-08
RB87,0.000E+00,8.618E+02
RB88,0.000E+00,2.040E-02
RB89,0.000E+00,2.240E-02
RB90,0.000E+00,3.830E-03
RB90M,0.000E+00,1.353E-03
RB91,0.000E+00,1.637E-03
RB92,0.000E+00,1.067E-04
RB93,0.000E+00,1.002E-04
RB94,0.000E+00,2.186E-05
RB95,0.000E+00,1.462E-06
RB96,0.000E+00,1.916E-07
RB97,0.000E+00,2.981E-08
RB98,0.000E+00,4.711E-09
RB99,0.000E+00,3.143E-11
RB100,0.000E+00,6.286E-09
RB101,0.000E+00,2.385E-13
SR86,0.000E+00,6.554E-01
SR87,0.000E+00,4.255E-03
SR87M,0.000E+00,1.587E-07
SR88,0.000E+00,1.213E+03
SR89,0.000E+00,1.140E+02
SR90,0.000E+00,1.932E+03
SR91,0.000E+00,1.062E+00
SR92,0.000E+00,3.049E-01
SR93,0.000E+00,1.529E-02
SR94,0.000E+00,2.568E-03
SR95,0.000E+00,6.809E-04
SR96,0.000E+00,2.090E-05
SR97,0.000E+00,3.885E-06
SR98,0.000E+00,2.628E-06
SR99,0.000E+00,1.826E-07
SR100,0.000E+00,3.817E-08
SR101,0.000E+00,2.282E-09
SR102,0.000E+00,6.136E-11
SR103,0.000E+00,1.578E-12
SR104,0.000E+00,6.614E-14
Y89,0.000E+00,1.499E+03
Y89M,0.000E+00,3.967E-08
Y90,0.000E+00,5.138E-01
Y90M,0.000E+00,2.602E-06
Y91,0.000E+00,1.639E+02
Y91M,0.000E+00,5.231E-02
Y92,0.000E+00,4.122E-01
Y93,0.000E+00,1.301E+00
Y94,0.000E+00,4.259E-02
Y95,0.000E+00,2.345E-02
Y96,0.000E+00,1.126E-04
Y97,0.000E+00,7.174E-05
Y98,0.000E+00,7.047E-06
Y99,0.000E+00,1.786E-05
Y100,0.000E+00,2.697E-06
Y101,0.000E+00,6.606E-07
Y102,0.000E+00,3.150E-07
Y103,0.000E+00,4.886E-09
Y104,0.000E+00,5.554E-10
Y105,0.000E+00,8.148E-12
Y106,0.000E+00,1.337E-13
Y107,0.000E+00,1.077E-16
ZR90,0.000E+00,6.610E+01
ZR90M,0.000E+00,4.796E-14
ZR91,0.000E+00,1.857E+03
ZR92,0.000E+00,2.125E+03
ZR93,0.000E+00,2.275E+03
ZR94,0.000E+00,2.471E+03
ZR95,0.000E+00,2.274E+02
ZR96,0.000E+00,2.456E+03
ZR97,0.000E+00,2.307E+00
ZR98,0.000E+00,1.140E-03
ZR99,0.000E+00,7.691E-05
ZR100,0.000E+00,2.513E-04
ZR101,0.000E+00,4.445E-05
ZR102,0.000E+00,3.470E-05
ZR103,0.000E+00,4.060E-06
ZR104,0.000E+00,7.640E-07
ZR105,0.000E+00,2.846E-07
ZR106,0.000E+00,8.587E-10
ZR107,0.000E+00,1.178E-11
ZR108,0.000E+00,7.914E-13
ZR109,0.000E+00,2.368E-13
NB91,0.000E+00,5.554E-09
NB92,0.000E+00,5.106E-07
NB93,0.000E+00,1.169E-04
NB93M,0.000E+00,1.314E-03
NB94,0.000E+00,1.437E-03
NB94M,0.000E+00,4.705E-09
NB95,0.000E+00,1.255E+02
NB95M,0.000E+00,1.389E-01
NB96,0.000E+00,1.022E-02
NB97,0.000E+00,1.668E-01
NB97M,0.000E+00,2.788E-06
NB98,0.000E+00,1.085E-04
NB98M,0.000E+00,8.185E-04
NB99,0.000E+00,5.561E-04
NB99M,0.000E+00,5.878E-04
NB100,0.000E+00,5.777E-05
NB100M,0.000E+00,9.355E-06
NB101,0.000E+00,2.471E-04
NB102,0.000E+00,2.479E-05
NB103,0.000E+00,2.425E-05
NB104,0.000E+00,1.866E-05
NB105,0.000E+00,8.280E-06
NB106,0.000E+00,4.499E-07
NB107,0.000E+00,2.830E-08
NB108,0.000E+00,1.583E-09
NB109,0.000E+00,4.408E-10
NB110,0.000E+00,1.122E-11
NB111,0.000E+00,7.037E-13
NB112,0.000E+00,3.290E-15
MO95,0.000E+00,2.056E+03
MO96,0.000E+00,8.905E+01
MO97,0.000E+00,2.397E+03
MO98,0.000E+00,2.394E+03
MO99,0.000E+00,9.824E+00
MO100,0.000E+00,2.657E+03
MO101,0.000E+00,3.175E-02
MO102,0.000E+00,2.213E-02
MO103,0.000E+00,1.902E-03
MO104,0.000E+00,1.291E-03
MO105,0.000E+00,5.125E-04
MO106,0.000E+00,7.031E-05
MO107,0.000E+00,1.089E-05
MO108,0.000E+00,1.129E-06
MO109,0.000E+00,9.082E-08
MO110,0.000E+00,4.904E-09
MO111,0.000E+00,3.125E-10
MO112,0.000E+00,2.519E-11
MO113,0.000E+00,5.614E-13
MO114,0.000E+00,1.700E-13
MO115,0.000E+00,8.142E-15
TC98,0.000E+00,1.668E-03
TC99,0.000E+00,2.303E+03
TC99M,0.000E+00,7.881E-01
TC100,0.000E+00,1.511E-04
TC101,0.000E+00,3.092E-02
TC102,0.000E+00,1.728E-04
TC102M,0.000E+00,2.429E-05
TC103,0.000E+00,1.568E-03
TC104,0.000E+00,2.519E-02
TC105,0.000E+00,8.069E-03
TC106,0.000E+00,4.527E-04
TC107,0.000E+00,1.692E-04
TC108,0.000E+00,1.968E-05
TC109,0.000E+00,1.531E-06
TC110,0.000E+00,3.096E-07
TC111,0.000E+00,1.841E-08
TC112,0.000E+00,2.254E-09
TC113,0.000E+00,2.242E-10
TC114,0.000E+00,8.498E-11
TC115,0.000E+00,2.105E-11
TC116,0.000E+00,3.143E-13
TC117,0.000E+00,4.387E-15
TC118,0.000E+00,1.096E-16
RU99,0.000E+00,8.899E-02
RU100,0.000E+00,2.537E+02
RU101,0.000E+00,2.167E+03
RU102,0.000E+00,2.049E+03
RU103,0.000E+00,1.019E+02
RU104,0.000E+00,1.192E+03
RU105,0.000E+00,2.863E-01
RU106,0.000E+00,2.959E+02
RU107,0.000E+00,2.159E-03
RU108,0.000E+00,1.789E-03
RU109,0.000E+00,1.062E-04
RU110,0.000E+00,2.495E-05
RU111,0.000E+00,1.967E-06
RU112,0.000E+00,6.105E-07
RU113,0.000E+00,1.335E-07
RU114,0.000E+00,3.051E-08
RU115,0.000E+00,8.586E-09
RU116,0.000E+00,7.587E-10
RU117,0.000E+00,2.163E-11
RU118,0.000E+00,1.425E-12
RU119,0.000E+00,2.914E-14
RU120,0.000E+00,9.496E-16
RH102,0.000E+00,2.235E-04
RH103,0.000E+00,1.039E+03
RH103M,0.000E+00,9.990E-02
RH104,0.000E+00,8.033E-04
RH104M,0.000E+00,2.267E-09
RH105,0.000E+00,2.048E+00
RH105M,0.000E+00,2.166E-04
RH106,0.000E+00,3.286E-04
RH106M,0.000E+00,3.387E-06
RH107,0.000E+00,1.266E-02
RH108,0.000E+00,1.107E-04
RH108M,0.000E+00,1.364E-05
RH109,0.000E+00,2.527E-04
RH110,0.000E+00,7.000E-06
RH110M,0.000E+00,1.021E-06
RH111,0.000E+00,1.147E-05
RH112,0.000E+00,1.579E-06
RH113,0.000E+00,9.068E-07
RH114,0.000E+00,3.210E-07
RH115,0.000E+00,7.916E-08
RH116,0.000E+00,1.879E-08
RH117,0.000E+00,3.461E-09
RH118,0.000E+00,3.171E-10
RH119,0.000E+00,4.591E-11
RH120,0.000E+00,3.149E-12
RH121,0.000E+00,9.720E-14
RH122,0.000E+00,8.838E-16
PD102,0.000E+00,6.069E-05
PD104,0.000E+00,4.879E+02
PD105,0.000E+00,7.458E+02
PD106,0.000E+00,3.620E+02
PD107,0.000E+00,3.699E+02
PD107M,0.000E+00,4.608E-10
PD108,0.000E+00,2.412E+02
PD109,0.000E+00,1.902E-01
PD109M,0.000E+00,3.094E-08
PD110,0.000E+00,8.182E+01
PD111,0.000E+00,1.470E-03
PD111M,0.000E+00,7.843E-06
PD112,0.000E+00,3.489E-02
PD113,0.000E+00,3.121E-05
PD114,0.000E+00,3.258E-05
PD115,0.000E+00,4.186E-06
PD116,0.000E+00,1.717E-06
PD117,0.000E+00,4.567E-07
PD118,0.000E+00,8.376E-08
PD119,0.000E+00,9.502E-09
PD120,0.000E+00,6.677E-09
PD121,0.000E+00,1.911E-10
PD122,0.000E+00,2.462E-11
PD123,0.000E+00,8.680E-13
PD124,0.000E+00,2.611E-13
AG106,0.000E+00,1.073E-14
AG107,0.000E+00,3.996E-05
AG108,0.000E+00,2.822E-10
AG108M,0.000E+00,1.542E-06
AG109,0.000E+00,9.612E+01
AG109M,0.000E+00,1.525E-04
AG110,0.000E+00,2.591E-06
AG110M,0.000E+00,1.677E+01
AG111,0.000E+00,7.199E-01
AG111M,0.000E+00,6.583E-05
AG112,0.000E+00,5.205E-03
AG113,0.000E+00,4.258E-03
AG113M,0.000E+00,2.206E-05
AG114,0.000E+00,1.052E-06
AG115,0.000E+00,2.077E-04
AG115M,0.000E+00,1.551E-07
AG116,0.000E+00,2.818E-05
AG116M,0.000E+00,1.084E-07
AG117,0.000E+00,1.015E-05
AG117M,0.000E+00,1.611E-07
AG118,0.000E+00,3.826E-07
AG118M,0.000E+00,7.930E-08
AG119,0.000E+00,1.845E-07
AG120,0.000E+00,3.985E-08
AG121,0.000E+00,1.756E-08
AG122,0.000E+00,1.381E-09
AG123,0.000E+00,4.936E-10
AG124,0.000E+00,4.252E-10
AG125,0.000E+00,6.644E-13
AG126,0.000E+00,2.796E-16
AG127,0.000E+00,6.021E-17
AG128,0.000E+00,3.047E-18
CD108,0.000E+00,4.097E-05
CD109,0.000E+00,1.614E-06
CD110,0.000E+00,1.535E+01
CD111,0.000E+00,3.971E+01
CD111M,0.000E+00,2.499E-11
CD112,0.000E+00,1.944E+01
CD113,0.000E+00,1.060E-01
CD113M,0.000E+00,1.563E-01
CD114,0.000E+00,2.523E+01
CD115,0.000E+00,3.357E-02
CD115M,0.000E+00,3.947E-02
CD116,0.000E+00,9.878E+00
CD117,0.000E+00,1.511E-03
CD117M,0.000E+00,7.456E-05
CD118,0.000E+00,4.503E-04
CD119,0.000E+00,1.976E-05
CD119M,0.000E+00,4.450E-06
CD120,0.000E+00,7.693E-06
CD121,0.000E+00,1.001E-06
CD122,0.000E+00,6.567E-07
CD123,0.000E+00,1.414E-07
CD124,0.000E+00,7.677E-08
CD125,0.000E+00,1.668E-08
CD126,0.000E+00,1.875E-08
CD127,0.000E+00,1.363E-08
CD128,0.000E+00,4.519E-09
CD129,0.000E+00,3.754E-10
CD130,0.000E+00,6.561E-08
CD131,0.000E+00,4.356E-09
CD132,0.000E+00,7.337E-13
IN113,0.000E+00,8.323E-03
IN113M,0.000E+00,1.424E-13
IN114,0.000E+00,2.238E-09
IN114M,0.000E+00,1.462E-09
IN115,0.000E+00,3.935E+00
IN115M,0.000E+00,2.818E-03
IN116,0.000E+00,2.251E-06
IN116M,0.000E+00,2.388E-09
IN117,0.000E+00,2.733E-04
IN117M,0.000E+00,9.152E-04
IN118,0.000E+00,7.476E-07
IN118M,0.000E+00,1.057E-08
IN119,0.000E+00,1.230E-05
IN119M,0.000E+00,8.646E-05
IN120,0.000E+00,4.797E-07
IN120M,0.000E+00,2.027E-07
IN121,0.000E+00,3.068E-06
IN121M,0.000E+00,1.093E-05
IN122,0.000E+00,2.309E-07
IN122M,0.000E+00,2.947E-07
IN123,0.000E+00,9.013E-07
IN123M,0.000E+00,2.793E-06
IN124,0.000E+00,4.236E-07
IN125,0.000E+00,2.908E-07
IN125M,0.000E+00,1.209E-06
IN126,0.000E+00,1.768E-07
IN127,0.000E+00,3.636E-07
IN127M,0.000E+00,5.124E-07
IN128,0.000E+00,1.471E-07
IN129,0.000E+00,1.296E-07
IN130,0.000E+00,1.319E-07
IN131,0.000E+00,3.244E-08
IN132,0.000E+00,7.838E-09
IN133,0.000E+00,2.335E-10
IN134,0.000E+00,5.539E-12
SN114,0.000E+00,5.157E-04
SN115,0.000E+00,4.113E-01
SN116,0.000E+00,4.903E+00
SN117,0.000E+00,9.227E+00
SN117M,0.000E+00,2.163E-04
SN118,0.000E+00,7.959E+00
SN119,0.000E+00,8.618E+00
SN119M,0.000E+00,2.745E-04
SN120,0.000E+00,8.680E+00
SN121,0.000E+00,1.680E-02
SN121M,0.000E+00,5.594E-01
SN122,0.000E+00,1.181E+01
SN123,0.000E+00,1.200E+00
SN123M,0.000E+00,3.656E-04
SN124,0.000E+00,2.068E+01
SN125,0.000E+00,3.100E-01
SN125M,0.000E+00,1.216E-04
SN126,0.000E+00,4.975E+01
SN127,0.000E+00,1.575E-02
SN127M,0.000E+00,1.347E-04
SN128,0.000E+00,1.449E-02
SN129,0.000E+00,5.862E-04
SN129M,0.000E+00,8.810E-04
SN130,0.000E+00,1.154E-03
SN131,0.000E+00,2.096E-04
SN132,0.000E+00,1.766E-04
SN133,0.000E+00,1.345E-06
SN134,0.000E+00,1.233E-07
SN135,0.000E+00,2.584E-09
SN136,0.000E+00,3.865E-11
SB121,0.000E+00,8.513E+00
SB122,0.000E+00,4.303E-03
SB122M,0.000E+00,1.969E-08
SB123,0.000E+00,1.116E+01
SB124,0.000E+00,6.869E-02
SB125,0.000E+00,2.090E+01
SB126,0.000E+00,3.408E-02
SB126M,0.000E+00,8.097E-06
SB127,0.000E+00,9.154E-01
SB128,0.000E+00,1.425E-01
SB128M,0.000E+00,1.604E-04
SB129,0.000E+00,1.321E-01
SB130,0.000E+00,1.895E-02
SB130M,0.000E+00,3.363E-03
SB131,0.000E+00,3.126E-02
SB132,0.000E+00,2.800E-03
SB132M,0.000E+00,1.688E-03
SB133,0.000E+00,2.634E-03
SB134,0.000E+00,2.260E-06
SB134M,0.000E+00,2.800E-05
SB135,0.000E+00,1.894E-06
SB136,0.000E+00,9.237E-08
SB137,0.000E+00,7.270E-08
SB138,0.000E+00,8.170E-11
SB139,0.000E+00,3.097E-12
TE122,0.000E+00,4.360E-01
TE123,0.000E+00,3.733E-03
TE123M,0.000E+00,1.895E-05
TE124,0.000E+00,2.878E-01
TE125,0.000E+00,6.600E+00
TE125M,0.000E+00,2.530E-01
TE126,0.000E+00,1.749E+00
TE127,0.000E+00,8.978E-02
TE127M,0.000E+00,4.918E-01
TE128,0.000E+00,2.483E+02
TE129,0.000E+00,3.498E-02
TE129M,0.000E+00,8.009E-02
TE130,0.000E+00,1.065E+03
TE131,0.000E+00,3.885E-02
TE131M,0.000E+00,5.072E-01
TE132,0.000E+00,1.173E+01
TE133,0.000E+00,2.590E-02
TE133M,0.000E+00,9.124E-02
TE134,0.000E+00,1.390E-01
TE135,0.000E+00,5.186E-04
TE136,0.000E+00,1.817E-04
TE137,0.000E+00,7.959E-06
TE138,0.000E+00,6.948E-07
TE139,0.000E+00,1.963E-08
TE140,0.000E+00,2.611E-08
TE141,0.000E+00,7.970E-11
TE142,0.000E+00,3.643E-12
I127,0.000E+00,1.230E+02
I128,0.000E+00,3.616E-04
I129,0.000E+00,4.064E+02
I130,0.000E+00,3.294E-02
I130M,0.000E+00,2.298E-06
I131,0.000E+00,2.073E+01
I132,0.000E+00,3.584E-01
I133,0.000E+00,4.603E+00
I133M,0.000E+00,1.904E-05
I134,0.000E+00,2.185E-01
I134M,0.000E+00,1.289E-03
I135,0.000E+00,1.380E+00
I136,0.000E+00,1.915E-03
I136M,0.000E+00,6.163E-04
I137,0.000E+00,6.527E-04
I138,0.000E+00,8.230E-05
I139,0.000E+00,1.319E-05
I140,0.000E+00,9.909E-07
I141,0.000E+00,1.125E-07
I142,0.000E+00,8.895E-09
I143,0.000E+00,1.205E-10
I144,0.000E+00,3.960E-12
XE126,0.000E+00,3.028E-05
XE127,0.000E+00,2.634E-07
XE128,0.000E+00,5.371E+00
XE129,0.000E+00,3.120E-02
XE129M,0.000E+00,5.669E-09
XE130,0.000E+00,1.633E+01
XE131,0.000E+00,1.284E+03
XE131M,0.000E+00,3.664E-01
XE132,0.000E+00,2.981E+03
XE133,0.000E+00,2.815E+01
XE133M,0.000E+00,1.486E-01
XE134,0.000E+00,4.417E+03
XE134M,0.000E+00,2.417E-07
XE135,0.000E+00,4.009E-01
XE135M,0.000E+00,8.814E-03
XE136,0.000E+00,6.491E+03
XE137,0.000E+00,1.371E-02
XE138,0.000E+00,4.732E-02
XE139,0.000E+00,1.659E-03
XE140,0.000E+00,3.745E-04
XE141,0.000E+00,1.632E-05
XE142,0.000E+00,4.081E-06
XE143,0.000E+00,1.067E-07
XE144,0.000E+00,1.962E-08
XE145,0.000E+00,3.493E-10
XE146,0.000E+00,1.919E-11
XE147,0.000E+00,1.643E-12
CS132,0.000E+00,3.401E-05
CS133,0.000E+00,3.317E+03
CS134,0.000E+00,3.096E+02
CS134M,0.000E+00,9.866E-06
CS135,0.000E+00,1.069E+03
CS135M,0.000E+00,6.187E-05
CS136,0.000E+00,1.394E+00
CS137,0.000E+00,3.665E+03
CS138,0.000E+00,1.233E-01
CS138M,0.000E+00,6.469E-04
CS139,0.000E+00,3.268E-02
CS140,0.000E+00,3.167E-03
CS141,0.000E+00,9.555E-04
CS142,0.000E+00,3.798E-05
CS143,0.000E+00,1.995E-05
CS144,0.000E+00,3.375E-06
CS145,0.000E+00,3.875E-07
CS146,0.000E+00,2.367E-08
CS147,0.000E+00,3.753E-09
CS148,0.000E+00,3.827E-11
CS149,0.000E+00,7.337E-13
CS150,0.000E+00,1.708E-14
BA132,0.000E+00,3.088E-05
BA133,0.000E+00,2.037E-05
BA134,0.000E+00,9.574E+01
BA135,0.000E+00,4.310E-01
BA135M,0.000E+00,1.753E-06
BA136,0.000E+00,4.312E+01
BA136M,0.000E+00,4.230E-08
BA137,0.000E+00,1.129E+02
BA137M,0.000E+00,5.606E-04
BA138,0.000E+00,3.894E+03
BA139,0.000E+00,3.021E-01
BA140,0.000E+00,6.594E+01
BA141,0.000E+00,6.121E-02
BA142,0.000E+00,3.436E-02
BA143,0.000E+00,6.838E-04
BA144,0.000E+00,4.228E-04
BA145,0.000E+00,6.870E-05
BA146,0.000E+00,1.534E-05
BA147,0.000E+00,1.558E-06
BA148,0.000E+00,1.154E-07
BA149,0.000E+00,4.483E-09
BA150,0.000E+00,2.499E-10
BA151,0.000E+00,1.063E-11
BA152,0.000E+00,9.610E-14
LA138,0.000E+00,1.960E-02
LA139,0.000E+00,3.709E+03
LA140,0.000E+00,9.015E+00
LA141,0.000E+00,7.956E-01
LA142,0.000E+00,3.060E-01
LA143,0.000E+00,4.619E-02
LA144,0.000E+00,1.959E-03
LA145,0.000E+00,8.392E-04
LA146,0.000E+00,8.650E-05
LA147,0.000E+00,3.522E-05
LA148,0.000E+00,4.032E-06
LA149,0.000E+00,8.762E-07
LA150,0.000E+00,6.979E-08
LA151,0.000E+00,1.282E-08
LA152,0.000E+00,5.834E-10
LA153,0.000E+00,2.560E-11
LA154,0.000E+00,2.495E-13
LA155,0.000E+00,6.502E-15
CE139,0.000E+00,6.011E-04
CE140,0.000E+00,3.608E+03
CE141,0.000E+00,1.633E+02
CE142,0.000E+00,3.475E+03
CE143,0.000E+00,6.518E+00
CE144,0.000E+00,1.183E+03
CE145,0.000E+00,6.555E-03
CE146,0.000E+00,2.294E-02
CE147,0.000E+00,1.088E-03
CE148,0.000E+00,8.169E-04
CE149,0.000E+00,4.077E-05
CE150,0.000E+00,1.583E-05
CE151,0.000E+00,1.103E-06
CE152,0.000E+00,3.521E-07
CE153,0.000E+00,3.102E-08
CE154,0.000E+00,2.279E-09
CE155,0.000E+00,8.960E-11
CE156,0.000E+00,1.477E-12
CE157,0.000E+00,1.660E-14
PR139,0.000E+00,1.697E-13
PR140,0.000E+00,8.138E-09
PR141,0.000E+00,3.236E+03
PR142,0.000E+00,1.695E-01
PR142M,0.000E+00,1.479E-09
PR143,0.000E+00,6.523E+01
PR144,0.000E+00,5.023E-02
PR144M,0.000E+00,1.983E-04
PR145,0.000E+00,7.826E-01
PR146,0.000E+00,4.112E-02
PR147,0.000E+00,1.740E-02
PR148,0.000E+00,2.153E-03
PR149,0.000E+00,1.523E-03
PR150,0.000E+00,4.409E-05
PR151,0.000E+00,7.646E-05
PR152,0.000E+00,6.202E-06
PR153,0.000E+00,2.579E-06
PR154,0.000E+00,3.072E-07
PR155,0.000E+00,2.129E-08
PR156,0.000E+00,2.572E-09
PR157,0.000E+00,1.104E-10
PR158,0.000E+00,4.596E-12
PR159,0.000E+00,7.466E-14
ND141,0.000E+00,6.541E-09
ND142,0.000E+00,5.498E+01
ND143,0.000E+00,2.353E+03
ND144,0.000E+00,2.981E+03
ND145,0.000E+00,2.076E+03
ND146,0.000E+00,2.037E+03
ND147,0.000E+00,2.060E+01
ND148,0.000E+00,1.059E+03
ND149,0.000E+00,7.312E-02
ND150,0.000E+00,4.550E+02
ND151,0.000E+00,4.142E-03
ND152,0.000E+00,2.608E-03
ND153,0.000E+00,6.974E-05
ND154,0.000E+00,2.940E-05
ND155,0.000E+00,3.707E-06
ND156,0.000E+00,8.105E-07
ND157,0.000E+00,6.689E-08
ND158,0.000E+00,8.237E-09
ND159,0.000E+00,4.093E-10
ND160,0.000E+00,9.788E-12
ND161,0.000E+00,2.371E-13
PM145,0.000E+00,4.444E-07
PM146,0.000E+00,1.639E-03
PM147,0.000E+00,5.708E+02
PM148,0.000E+00,3.381E+00
PM148M,0.000E+00,2.692E+00
PM149,0.000E+00,3.445E+00
PM150,0.000E+00,2.843E-03
PM151,0.000E+00,5.699E-01
PM152,0.000E+00,9.562E-04
PM152M,0.000E+00,1.677E-05
PM153,0.000E+00,7.756E-04
PM154,0.000E+00,2.102E-04
PM154M,0.000E+00,1.782E-05
PM155,0.000E+00,3.327E-05
PM156,0.000E+00,1.169E-05
PM157,0.000E+00,2.181E-06
PM158,0.000E+00,3.472E-07
PM159,0.000E+00,2.607E-08
PM160,0.000E+00,5.347E-09
PM161,0.000E+00,2.041E-10
PM162,0.000E+00,8.021E-13
SM145,0.000E+00,8.302E-14
