isotope,ST1-charged (g),ST1-discharged (g)
SR93,0.000E+00,3.890E-03
SR94,0.000E+00,6.628E-04
SR95,0.000E+00,1.885E-04
SR96,0.000E+00,6.058E-06
SR97,0.000E+00,1.184E-06
SR98,0.000E+00,8.518E-07
SR99,0.000E+00,8.228E-08
SR100,0.000E+00,1.459E-08
SR101,0.000E+00,1.143E-09
SR102,0.000E+00,6.836E-11
SR103,0.000E+00,1.953E-12
SR104,0.000E+00,1.258E-13
Y89,0.000E+00,5.728E+01
Y89M,0.000E+00,7.371E-09
Y90,0.000E+00,2.596E-02
Y90M,0.000E+00,1.521E-06
Y91,0.000E+00,3.291E+01
Y91M,0.000E+00,1.135E-02
Y92,0.000E+00,9.548E-02
Y93,0.000E+00,3.295E-01
Y94,0.000E+00,1.108E-02
Y95,0.000E+00,6.636E-03
Y96,0.000E+00,3.282E-05
Y97,0.000E+00,2.113E-05
Y98,0.000E+00,2.249E-06
Y99,0.000E+00,6.594E-06
Y100,0.000E+00,1.195E-06
Y101,0.000E+00,2.638E-07
Y102,0.000E+00,8.307E-08
Y103,0.000E+00,5.727E-09
Y104,0.000E+00,5.303E-10
Y105,0.000E+00,4.325E-11
Y106,0.000E+00,1.512E-13
Y107,0.000E+00,7.691E-15
ZR90,0.000E+00,8.438E-01
ZR90M,0.000E+00,6.774E-12
ZR91,0.000E+00,7.379E+01
ZR92,0.000E+00,1.214E+02
ZR93,0.000E+00,1.424E+02
ZR94,0.000E+00,1.559E+02
ZR95,0.000E+00,5.793E+01
ZR96,0.000E+00,1.753E+02
ZR97,0.000E+00,7.292E-01
ZR98,0.000E+00,3.851E-04
ZR99,0.000E+00,2.625E-05
ZR100,0.000E+00,8.772E-05
ZR101,0.000E+00,1.632E-05
ZR102,0.000E+00,1.249E-05
ZR103,0.000E+00,1.777E-06
ZR104,0.000E+00,4.617E-07
ZR105,0.000E+00,6.457E-08
ZR106,0.000E+00,7.218E-10
ZR107,0.000E+00,2.258E-11
ZR108,0.000E+00,7.245E-13
ZR109,0.000E+00,9.164E-14
NB91,0.000E+00,1.302E-09
NB92,0.000E+00,1.154E-07
NB93,0.000E+00,7.749E-06
NB93M,0.000E+00,2.315E-05
NB94,0.000E+00,3.274E-04
NB94M,0.000E+00,5.319E-09
NB95,0.000E+00,2.941E+01
NB95M,0.000E+00,3.524E-02
NB96,0.000E+00,3.747E-03
NB97,0.000E+00,5.278E-02
NB97M,0.000E+00,6.757E-04
NB98,0.000E+00,3.655E-05
NB98M,0.000E+00,2.387E-04
NB99,0.000E+00,1.233E-04
NB99M,0.000E+00,8.895E-04
NB100,0.000E+00,2.053E-05
NB100M,0.000E+00,3.962E-06
NB101,0.000E+00,9.592E-05
NB102,0.000E+00,3.279E-05
NB103,0.000E+00,1.183E-05
NB104,0.000E+00,1.082E-05
NB105,0.000E+00,5.017E-06
NB106,0.000E+00,3.257E-07
NB107,0.000E+00,2.251E-08
NB108,0.000E+00,1.595E-09
NB109,0.000E+00,1.484E-10
NB110,0.000E+00,7.335E-12
NB111,0.000E+00,3.331E-12
NB112,0.000E+00,3.438E-14
MO95,0.000E+00,8.090E+01
MO96,0.000E+00,1.393E+00
MO97,0.000E+00,1.855E+02
MO98,0.000E+00,1.932E+02
MO99,0.000E+00,3.357E+00
MO100,0.000E+00,2.265E+02
MO101,0.000E+00,1.213E-02
MO102,0.000E+00,9.381E-03
MO103,0.000E+00,9.671E-04
MO104,0.000E+00,7.335E-04
MO105,0.000E+00,3.213E-04
MO106,0.000E+00,4.886E-05
MO107,0.000E+00,7.371E-06
MO108,0.000E+00,7.916E-07
MO109,0.000E+00,5.348E-08
MO110,0.000E+00,3.532E-09
MO111,0.000E+00,5.691E-10
MO112,0.000E+00,1.151E-10
MO113,0.000E+00,5.350E-12
MO114,0.000E+00,2.341E-13
MO115,0.000E+00,2.391E-14
TC98,0.000E+00,2.423E-04
TC99,0.000E+00,2.061E+02
TC99M,0.000E+00,2.793E-01
TC100,0.000E+00,1.430E-05
TC101,0.000E+00,1.180E-02
TC102,0.000E+00,7.328E-05
TC102M,0.000E+00,1.299E-05
TC103,0.000E+00,7.981E-04
TC104,0.000E+00,1.439E-02
TC105,0.000E+00,5.266E-03
TC106,0.000E+00,3.187E-04
TC107,0.000E+00,1.237E-04
TC108,0.000E+00,1.402E-05
TC109,0.000E+00,1.096E-06
TC110,0.000E+00,2.045E-07
TC111,0.000E+00,1.327E-08
TC112,0.000E+00,2.752E-09
TC113,0.000E+00,3.959E-10
TC114,0.000E+00,1.220E-10
TC115,0.000E+00,1.122E-11
TC116,0.000E+00,1.001E-12
TC117,0.000E+00,1.752E-14
TC118,0.000E+00,6.851E-15
RU99,0.000E+00,7.062E-03
RU100,0.000E+00,6.530E+00
RU101,0.000E+00,2.016E+02
RU102,0.000E+00,2.034E+02
RU103,0.000E+00,4.839E+01
RU104,0.000E+00,1.813E+02
RU105,0.000E+00,1.860E-01
RU106,0.000E+00,1.016E+02
RU107,0.000E+00,1.611E-03
RU108,0.000E+00,1.344E-03
RU109,0.000E+00,1.136E-04
RU110,0.000E+00,1.823E-05
RU111,0.000E+00,1.419E-06
RU112,0.000E+00,4.399E-07
RU113,0.000E+00,9.635E-08
RU114,0.000E+00,2.359E-08
RU115,0.000E+00,8.082E-09
RU116,0.000E+00,3.919E-10
RU117,0.000E+00,3.624E-11
RU118,0.000E+00,6.040E-12
RU119,0.000E+00,8.162E-13
RU120,0.000E+00,7.531E-14
RH102,0.000E+00,5.585E-05
RH103,0.000E+00,1.389E+02
RH103M,0.000E+00,4.753E-02
RH104,0.000E+00,1.397E-04
RH104M,0.000E+00,6.539E-05
RH105,0.000E+00,1.145E+00
RH105M,0.000E+00,1.320E-04
RH106,0.000E+00,1.524E-04
RH106M,0.000E+00,1.607E-03
RH107,0.000E+00,9.461E-03
RH108,0.000E+00,8.329E-05
RH108M,0.000E+00,1.118E-05
RH109,0.000E+00,2.738E-04
RH110,0.000E+00,8.852E-08
RH110M,0.000E+00,4.556E-05
RH111,0.000E+00,8.300E-06
RH112,0.000E+00,6.901E-07
RH113,0.000E+00,6.264E-07
RH114,0.000E+00,2.336E-07
RH115,0.000E+00,6.176E-08
RH116,0.000E+00,1.812E-08
RH117,0.000E+00,3.877E-09
RH118,0.000E+00,8.039E-10
RH119,0.000E+00,1.227E-10
RH120,0.000E+00,2.175E-11
RH121,0.000E+00,4.052E-12
RH122,0.000E+00,3.708E-13
PD102,0.000E+00,3.041E-06
PD104,0.000E+00,1.995E+01
PD105,0.000E+00,1.264E+02
PD106,0.000E+00,5.431E+01
PD107,0.000E+00,9.512E+01
PD107M,0.000E+00,2.635E-08
PD108,0.000E+00,6.507E+01
PD109,0.000E+00,1.780E-01
PD109M,0.000E+00,1.186E-06
PD110,0.000E+00,2.132E+01
PD111,0.000E+00,1.061E-03
PD111M,0.000E+00,6.826E-06
PD112,0.000E+00,2.494E-02
PD113,0.000E+00,2.101E-05
PD114,0.000E+00,2.158E-05
PD115,0.000E+00,2.655E-06
PD116,0.000E+00,1.168E-06
PD117,0.000E+00,2.788E-07
PD118,0.000E+00,6.864E-08
PD119,0.000E+00,1.287E-08
PD120,0.000E+00,3.503E-09
PD121,0.000E+00,5.405E-10
PD122,0.000E+00,9.417E-11
PD123,0.000E+00,2.877E-11
PD124,0.000E+00,7.502E-13
AG106,0.000E+00,7.763E-15
AG107,0.000E+00,3.234E-06
AG108,0.000E+00,5.332E-10
AG108M,0.000E+00,1.581E-05
AG109,0.000E+00,4.075E+01
AG109M,0.000E+00,1.429E-04
AG110,0.000E+00,1.796E-05
AG110M,0.000E+00,1.708E-01
AG111,0.000E+00,4.829E-01
AG111M,0.000E+00,4.885E-05
AG112,0.000E+00,3.752E-03
AG113,0.000E+00,2.863E-03
AG113M,0.000E+00,1.487E-05
AG114,0.000E+00,6.867E-07
AG115,0.000E+00,1.294E-04
AG115M,0.000E+00,3.355E-08
AG116,0.000E+00,2.562E-05
AG116M,0.000E+00,1.339E-07
AG117,0.000E+00,6.044E-06
AG117M,0.000E+00,9.164E-08
AG118,0.000E+00,2.420E-07
AG118M,0.000E+00,5.444E-08
AG119,0.000E+00,1.173E-07
AG120,0.000E+00,3.107E-08
AG121,0.000E+00,1.579E-08
AG122,0.000E+00,2.690E-09
AG123,0.000E+00,1.299E-09
AG124,0.000E+00,3.176E-10
AG125,0.000E+00,7.451E-11
AG126,0.000E+00,9.737E-12
AG127,0.000E+00,1.532E-12
AG128,0.000E+00,1.122E-13
CD108,0.000E+00,2.491E-05
CD109,0.000E+00,2.627E-06
CD110,0.000E+00,5.085E+00
CD111,0.000E+00,9.323E+00
CD111M,0.000E+00,1.281E-07
CD112,0.000E+00,4.665E+00
CD113,0.000E+00,5.011E-02
CD113M,0.000E+00,6.151E-04
CD114,0.000E+00,5.024E+00
CD115,0.000E+00,1.995E-02
CD115M,0.000E+00,2.270E-02
CD116,0.000E+00,1.593E+00
CD117,0.000E+00,7.509E-04
CD117M,0.000E+00,2.273E-04
CD118,0.000E+00,2.658E-04
CD119,0.000E+00,8.960E-06
CD119M,0.000E+00,3.948E-06
CD120,0.000E+00,4.128E-06
CD121,0.000E+00,6.219E-07
CD122,0.000E+00,3.303E-07
CD123,0.000E+00,7.691E-08
CD124,0.000E+00,2.870E-08
CD125,0.000E+00,8.119E-09
CD126,0.000E+00,4.225E-09
CD127,0.000E+00,2.182E-09
CD128,0.000E+00,6.828E-10
CD129,0.000E+00,3.557E-11
CD130,0.000E+00,7.930E-09
CD131,0.000E+00,5.267E-10
CD132,0.000E+00,3.099E-12
IN113,0.000E+00,1.921E-05
IN113M,0.000E+00,2.233E-13
IN114,0.000E+00,1.294E-11
IN114M,0.000E+00,5.300E-07
IN115,0.000E+00,1.053E+00
IN115M,0.000E+00,1.722E-03
IN116,0.000E+00,1.569E-07
IN116M,0.000E+00,6.005E-05
IN117,0.000E+00,1.603E-04
IN117M,0.000E+00,5.366E-04
IN118,0.000E+00,4.409E-07
IN118M,0.000E+00,8.336E-09
IN119,0.000E+00,5.598E-06
IN119M,0.000E+00,5.449E-05
IN120,0.000E+00,2.562E-07
IN120M,0.000E+00,1.775E-07
IN121,0.000E+00,1.481E-06
IN121M,0.000E+00,8.199E-06
IN122,0.000E+00,1.158E-07
IN122M,0.000E+00,2.915E-07
IN123,0.000E+00,3.422E-07
IN123M,0.000E+00,1.656E-06
IN124,0.000E+00,1.941E-07
IN125,0.000E+00,1.217E-07
IN125M,0.000E+00,6.418E-07
IN126,0.000E+00,7.981E-08
IN127,0.000E+00,1.015E-07
IN127M,0.000E+00,2.506E-07
IN128,0.000E+00,7.321E-08
IN129,0.000E+00,2.769E-08
IN130,0.000E+00,2.332E-08
IN131,0.000E+00,6.750E-09
IN132,0.000E+00,3.982E-09
IN133,0.000E+00,2.626E-10
IN134,0.000E+00,1.275E-11
SN114,0.000E+00,1.335E-06
SN115,0.000E+00,6.972E-02
SN116,0.000E+00,2.246E-01
SN117,0.000E+00,1.423E+00
SN117M,0.000E+00,2.531E-04
SN118,0.000E+00,1.235E+00
SN119,0.000E+00,1.191E+00
SN119M,0.000E+00,3.092E-02
SN120,0.000E+00,1.225E+00
SN121,0.000E+00,8.975E-03
SN121M,0.000E+00,1.114E-01
SN122,0.000E+00,1.605E+00
SN123,0.000E+00,1.543E-01
SN123M,0.000E+00,2.309E-04
SN124,0.000E+00,2.603E+00
SN125,0.000E+00,9.454E-02
SN125M,0.000E+00,8.039E-05
SN126,0.000E+00,6.096E+00
SN127,0.000E+00,4.989E-03
SN127M,0.000E+00,9.795E-05
SN128,0.000E+00,5.294E-03
SN129,0.000E+00,2.378E-04
SN129M,0.000E+00,3.125E-04
SN130,0.000E+00,3.715E-04
SN131,0.000E+00,7.437E-05
SN132,0.000E+00,7.194E-05
SN133,0.000E+00,5.039E-07
SN134,0.000E+00,6.094E-08
SN135,0.000E+00,2.332E-09
SN136,0.000E+00,6.862E-11
SB121,0.000E+00,1.264E+00
SB122,0.000E+00,5.655E-04
SB122M,0.000E+00,4.641E-08
SB123,0.000E+00,1.471E+00
SB124,0.000E+00,6.991E-03
SB125,0.000E+00,3.215E+00
SB126,0.000E+00,4.004E-03
SB126M,0.000E+00,5.749E-06
SB127,0.000E+00,3.657E-01
SB128,0.000E+00,5.645E-03
SB128M,0.000E+00,9.998E-04
SB129,0.000E+00,5.153E-02
SB130,0.000E+00,6.438E-03
SB130M,0.000E+00,1.260E-03
SB131,0.000E+00,1.105E-02
SB132,0.000E+00,1.151E-03
SB132M,0.000E+00,5.659E-04
SB133,0.000E+00,8.554E-04
SB134,0.000E+00,8.888E-07
SB134M,0.000E+00,1.095E-05
SB135,0.000E+00,8.503E-07
SB136,0.000E+00,6.502E-08
SB137,0.000E+00,2.347E-08
SB138,0.000E+00,1.498E-10
SB139,0.000E+00,7.865E-12
TE122,0.000E+00,1.626E-02
TE123,0.000E+00,5.145E-05
TE123M,0.000E+00,2.386E-05
TE124,0.000E+00,9.076E-03
TE125,0.000E+00,2.397E-01
TE125M,0.000E+00,2.864E-02
TE126,0.000E+00,1.139E-01
TE127,0.000E+00,3.188E-02
TE127M,0.000E+00,3.856E-01
TE128,0.000E+00,2.642E+01
TE129,0.000E+00,1.290E-02
TE129M,0.000E+00,1.506E+00
TE130,0.000E+00,9.461E+01
TE131,0.000E+00,1.344E-02
TE131M,0.000E+00,2.646E-01
TE132,0.000E+00,4.119E+00
TE133,0.000E+00,8.191E-03
TE133M,0.000E+00,3.250E-02
TE134,0.000E+00,4.397E-02
TE135,0.000E+00,1.749E-04
TE136,0.000E+00,5.923E-05
TE137,0.000E+00,2.602E-06
TE138,0.000E+00,3.192E-07
TE139,0.000E+00,1.324E-08
TE140,0.000E+00,4.348E-09
TE141,0.000E+00,2.174E-10
TE142,0.000E+00,4.311E-12
I127,0.000E+00,1.323E+01
I128,0.000E+00,3.861E-05
I129,0.000E+00,4.397E+01
I130,0.000E+00,6.755E-03
I130M,0.000E+00,5.102E-05
I131,0.000E+00,7.371E+00
I132,0.000E+00,1.286E-01
I133,0.000E+00,1.575E+00
I133M,0.000E+00,1.817E-05
I134,0.000E+00,7.408E-02
I134M,0.000E+00,5.691E-04
I135,0.000E+00,4.879E-01
I136,0.000E+00,6.537E-04
I136M,0.000E+00,2.399E-04
I137,0.000E+00,2.317E-04
I138,0.000E+00,3.253E-05
I139,0.000E+00,4.534E-06
I140,0.000E+00,4.212E-07
I141,0.000E+00,4.502E-08
I142,0.000E+00,4.693E-09
I143,0.000E+00,4.132E-10
I144,0.000E+00,5.283E-12
XE126,0.000E+00,3.232E-06
XE127,0.000E+00,6.998E-08
XE128,0.000E+00,1.627E-01
XE129,0.000E+00,5.119E-04
XE129M,0.000E+00,8.641E-06
XE130,0.000E+00,1.182E+00
XE131,0.000E+00,1.331E+02
XE131M,0.000E+00,1.191E-01
XE132,0.000E+00,2.398E+02
XE133,0.000E+00,9.548E+00
XE133M,0.000E+00,1.253E-01
XE134,0.000E+00,3.623E+02
XE134M,0.000E+00,1.160E-07
XE135,0.000E+00,5.977E-02
XE135M,0.000E+00,4.536E-03
XE136,0.000E+00,6.321E+02
XE137,0.000E+00,4.451E-03
XE138,0.000E+00,1.515E-02
XE139,0.000E+00,5.005E-04
XE140,0.000E+00,1.094E-04
XE141,0.000E+00,5.458E-06
XE142,0.000E+00,1.421E-06
XE143,0.000E+00,6.010E-08
XE144,0.000E+00,4.138E-08
XE145,0.000E+00,5.829E-10
XE146,0.000E+00,7.756E-11
XE147,0.000E+00,6.918E-13
CS132,0.000E+00,2.299E-05
CS133,0.000E+00,2.913E+02
CS134,0.000E+00,9.911E+00
CS134M,0.000E+00,1.614E-03
CS135,0.000E+00,3.055E+01
CS135M,0.000E+00,4.181E-05
CS136,0.000E+00,2.010E-01
CS137,0.000E+00,3.031E+02
CS138,0.000E+00,3.974E-02
CS138M,0.000E+00,2.361E-04
CS139,0.000E+00,1.029E-02
CS140,0.000E+00,9.606E-04
CS141,0.000E+00,3.058E-04
CS142,0.000E+00,1.223E-05
CS143,0.000E+00,6.806E-06
CS144,0.000E+00,1.323E-06
CS145,0.000E+00,1.750E-07
CS146,0.000E+00,1.475E-08
CS147,0.000E+00,1.554E-09
CS148,0.000E+00,8.003E-11
CS149,0.000E+00,5.450E-13
CS150,0.000E+00,4.837E-14
BA132,0.000E+00,5.097E-06
BA133,0.000E+00,2.626E-07
BA134,0.000E+00,7.379E-01
BA135,0.000E+00,1.494E-03
BA135M,0.000E+00,3.640E-06
BA136,0.000E+00,2.632E+00
BA136M,0.000E+00,6.176E-09
BA137,0.000E+00,2.521E+00
BA137M,0.000E+00,4.759E-05
BA138,0.000E+00,3.034E+02
BA139,0.000E+00,9.461E-02
BA140,0.000E+00,2.013E+01
BA141,0.000E+00,1.881E-02
BA142,0.000E+00,1.014E-02
BA143,0.000E+00,1.990E-04
BA144,0.000E+00,1.170E-04
BA145,0.000E+00,1.990E-05
BA146,0.000E+00,4.490E-06
BA147,0.000E+00,5.047E-07
BA148,0.000E+00,6.073E-08
BA149,0.000E+00,4.636E-09
BA150,0.000E+00,3.988E-10
BA151,0.000E+00,4.835E-11
BA152,0.000E+00,7.335E-13
LA138,0.000E+00,2.150E-03
LA139,0.000E+00,2.838E+02
LA140,0.000E+00,2.698E+00
LA141,0.000E+00,2.443E-01
LA142,0.000E+00,9.062E-02
LA143,0.000E+00,1.331E-02
LA144,0.000E+00,5.619E-04
LA145,0.000E+00,2.470E-04
LA146,0.000E+00,2.650E-05
LA147,0.000E+00,1.340E-05
LA148,0.000E+00,1.545E-06
LA149,0.000E+00,4.458E-07
LA150,0.000E+00,8.380E-08
LA151,0.000E+00,1.219E-08
LA152,0.000E+00,7.923E-10
LA153,0.000E+00,5.480E-11
LA154,0.000E+00,1.526E-12
LA155,0.000E+00,4.059E-14
CE139,0.000E+00,1.831E-04
CE140,0.000E+00,2.545E+02
CE141,0.000E+00,4.815E+01
CE142,0.000E+00,2.545E+02
CE143,0.000E+00,1.868E+00
CE144,0.000E+00,1.620E+02
CE145,0.000E+00,1.979E-03
CE146,0.000E+00,7.292E-03
CE147,0.000E+00,3.813E-04
CE148,0.000E+00,2.576E-04
CE149,0.000E+00,1.488E-05
CE150,0.000E+00,6.127E-06
CE151,0.000E+00,8.714E-07
CE152,0.000E+00,1.931E-07
CE153,0.000E+00,2.543E-08
CE154,0.000E+00,2.434E-09
CE155,0.000E+00,1.284E-10
CE156,0.000E+00,6.064E-12
CE157,0.000E+00,1.540E-13
PR139,0.000E+00,3.388E-11
PR140,0.000E+00,4.597E-09
PR141,0.000E+00,2.093E+02
PR142,0.000E+00,2.076E-02
PR142M,0.000E+00,9.265E-05
PR143,0.000E+00,1.833E+01
PR144,0.000E+00,7.036E-03
PR144M,0.000E+00,8.764E-05
PR145,0.000E+00,2.362E-01
PR146,0.000E+00,1.309E-02
PR147,0.000E+00,5.841E-03
PR148,0.000E+00,7.214E-04
PR149,0.000E+00,5.777E-04
PR150,0.000E+00,1.855E-05
PR151,0.000E+00,3.385E-05
PR152,0.000E+00,3.134E-06
PR153,0.000E+00,1.484E-06
PR154,0.000E+00,2.165E-07
PR155,0.000E+00,1.763E-08
PR156,0.000E+00,2.396E-09
PR157,0.000E+00,2.269E-10
PR158,0.000E+00,3.286E-12
PR159,0.000E+00,9.947E-14
ND141,0.000E+00,2.074E-09
ND142,0.000E+00,1.797E+00
ND143,0.000E+00,1.744E+02
ND144,0.000E+00,1.015E+02
ND145,0.000E+00,1.592E+02
ND146,0.000E+00,1.450E+02
ND147,0.000E+00,6.616E+00
ND148,0.000E+00,9.229E+01
ND149,0.000E+00,2.741E-02
ND150,0.000E+00,4.838E+01
ND151,0.000E+00,1.865E-03
ND152,0.000E+00,1.261E-03
ND153,0.000E+00,3.542E-05
ND154,0.000E+00,1.649E-05
ND155,0.000E+00,2.305E-06
ND156,0.000E+00,5.426E-07
ND157,0.000E+00,4.960E-08
ND158,0.000E+00,6.309E-09
ND159,0.000E+00,3.717E-10
ND160,0.000E+00,1.761E-11
ND161,0.000E+00,5.859E-13
PM145,0.000E+00,1.018E-06
PM146,0.000E+00,3.264E-05
PM147,0.000E+00,7.531E+01
PM148,0.000E+00,4.754E-01
PM148M,0.000E+00,3.156E-01
PM149,0.000E+00,9.969E-01
PM150,0.000E+00,1.650E-03
PM151,0.000E+00,2.568E-01
PM152,0.000E+00,4.621E-04
PM152M,0.000E+00,2.257E-05
PM153,0.000E+00,4.023E-04
PM154,0.000E+00,7.763E-05
PM154M,0.000E+00,1.785E-05
PM155,0.000E+00,2.108E-05
PM156,0.000E+00,7.901E-06
PM157,0.000E+00,1.538E-06
PM158,0.000E+00,2.484E-07
PM159,0.000E+00,1.918E-08
PM160,0.000E+00,3.188E-09
PM161,0.000E+00,2.467E-10
PM162,0.000E+00,1.194E-12
