isotope,ST1-charged (g),ST1-discharged (g)
GD154,0.000E+00,2.414E-01
GD155,0.000E+00,1.962E+00
GD155M,0.000E+00,2.517E-15
GD156,0.000E+00,8.074E+00
GD157,0.000E+00,4.208E+00
GD158,0.000E+00,3.121E+00
GD159,0.000E+00,1.913E-03
GD160,0.000E+00,6.745E-01
GD161,0.000E+00,1.553E-06
GD162,0.000E+00,2.100E-06
GD163,0.000E+00,1.623E-07
GD164,0.000E+00,1.158E-06
GD165,0.000E+00,1.429E-08
TB159,0.000E+00,1.217E+00
TB160,0.000E+00,1.360E-02
TB161,0.000E+00,4.227E-03
TB162,0.000E+00,1.962E-06
TB162M,0.000E+00,3.858E-07
TB163,0.000E+00,2.224E-06
TB164,0.000E+00,2.023E-07
TB165,0.000E+00,7.316E-08
DY160,0.000E+00,5.043E-02
DY161,0.000E+00,2.984E-01
DY162,0.000E+00,2.101E-01
DY163,0.000E+00,9.119E-02
DY164,0.000E+00,5.292E-02
DY165,0.000E+00,5.545E-06
DY165M,0.000E+00,4.144E-08
DY166,0.000E+00,1.095E-04
HO165,0.000E+00,2.728E-02
HO166,0.000E+00,4.197E-05
HO166M,0.000E+00,9.298E-05
ER166,0.000E+00,1.733E-02
ER167,0.000E+00,8.504E-03
ER167M,0.000E+00,4.453E-12
ER168,0.000E+00,4.820E-04
ER169,0.000E+00,3.687E-08
ER170,0.000E+00,3.557E-11
ER171,0.000E+00,5.030E-17
ER172,0.000E+00,2.942E-21
TM169,0.000E+00,7.748E-07
TM170,0.000E+00,2.328E-08
TM171,0.000E+00,3.072E-10
TM172,0.000E+00,2.170E-14
YB170,0.000E+00,2.691E-08
YB171,0.000E+00,2.742E-10
YB172,0.000E+00,3.127E-12
TL207,0.000E+00,1.228E-10
TL208,0.000E+00,2.948E-08
TL209,0.000E+00,1.497E-12
PB206,0.000E+00,5.554E-11
PB207,0.000E+00,8.297E-06
PB208,0.000E+00,1.237E-02
PB209,0.000E+00,6.326E-09
PB210,0.000E+00,2.009E-10
PB211,0.000E+00,9.494E-10
PB212,0.000E+00,1.748E-05
PB214,0.000E+00,1.783E-14
BI208,0.000E+00,2.114E-10
BI209,0.000E+00,1.582E-05
BI210,0.000E+00,2.081E-12
BI210M,0.000E+00,6.800E-11
BI211,0.000E+00,5.628E-11
BI212,0.000E+00,1.658E-06
BI213,0.000E+00,1.506E-09
BI214,0.000E+00,1.324E-14
PO210,0.000E+00,3.885E-11
PO211,0.000E+00,6.108E-16
PO212,0.000E+00,8.711E-17
PO213,0.000E+00,2.264E-18
PO214,0.000E+00,1.821E-21
PO215,0.000E+00,7.950E-16
PO216,0.000E+00,6.742E-11
PO218,0.000E+00,2.101E-15
AT217,0.000E+00,1.811E-14
RN219,0.000E+00,1.801E-12
RN220,0.000E+00,2.633E-08
RN222,0.000E+00,3.803E-12
FR221,0.000E+00,1.679E-10
FR223,0.000E+00,8.355E-12
RA223,0.000E+00,4.577E-07
RA224,0.000E+00,1.525E-04
RA225,0.000E+00,7.437E-07
RA226,0.000E+00,5.915E-07
RA228,0.000E+00,3.871E-05
AC225,0.000E+00,5.024E-07
AC227,0.000E+00,3.237E-04
AC228,0.000E+00,9.058E-09
TH227,0.000E+00,7.522E-07
TH228,0.000E+00,2.956E-02
TH229,0.000E+00,1.462E-01
TH230,0.000E+00,5.261E-02
TH231,0.000E+00,2.055E-02
TH232,3.501E+05,3.441E+05
TH233,0.000E+00,1.354E-01
TH234,0.000E+00,3.011E-04
PA231,0.000E+00,1.137E+01
PA232,0.000E+00,6.218E-03
PA233,0.000E+00,2.352E+02
PA234,0.000E+00,1.019E-02
PA234M,0.000E+00,1.016E-08
PA235,0.000E+00,3.430E-14
U232,1.142E+00,2.731E+00
U233,1.387E+04,1.395E+04
U234,5.559E+03,5.562E+03
U235,8.430E+04,6.543E+04
U236,5.358E+04,5.446E+04
U237,0.000E+00,2.312E+01
U238,4.926E+05,4.746E+05
U239,0.000E+00,3.662E-01
U240,0.000E+00,4.804E-07
U241,0.000E+00,5.639E-19
NP236,0.000E+00,4.084E-02
NP237,0.000E+00,2.079E+03
NP238,0.000E+00,1.008E+00
NP239,0.000E+00,5.289E+01
NP240,0.000E+00,7.324E-04
NP240M,0.000E+00,4.098E-09
NP241,0.000E+00,4.704E-16
PU236,0.000E+00,1.941E-08
PU237,0.000E+00,2.550E-04
PU238,0.000E+00,1.536E+02
PU239,0.000E+00,1.337E+04
PU240,0.000E+00,3.488E+02
PU241,0.000E+00,6.767E+00
PU242,0.000E+00,1.003E-01
PU243,0.000E+00,1.745E-06
PU244,0.000E+00,1.265E-08
PU245,0.000E+00,1.530E-13
PU246,0.000E+00,8.228E-17
AM240,0.000E+00,1.031E-08
AM241,0.000E+00,2.215E-01
AM242,0.000E+00,4.233E-05
AM242M,0.000E+00,1.673E-03
AM243,0.000E+00,1.175E-03
AM244,0.000E+00,1.469E-07
AM245,0.000E+00,2.989E-14
AM246,0.000E+00,2.056E-19
CM241,0.000E+00,2.584E-10
CM242,0.000E+00,4.202E-03
CM243,0.000E+00,2.513E-05
CM244,0.000E+00,4.001E-05
CM245,0.000E+00,5.363E-07
CM246,0.000E+00,5.278E-09
CM247,0.000E+00,4.178E-11
CM248,0.000E+00,1.278E-13
CM249,0.000E+00,1.967E-19
BK249,0.000E+00,2.361E-16
CF249,0.000E+00,4.258E-17
CF250,0.000E+00,1.692E-18
