,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,0.0,0.0,49.0,7.633268502833719
5.0,0.0,0.0,49.0,7.633268502833719
10.0,0.0,0.0,49.0,7.633268502833719
20.0,0.0,0.0,49.0,7.633268502833719
50.0,306.15535475948064,0.002336966026459427,49.0,7.633268502833719
100.0,71.88770366034053,0.0005487381440915217,49.0,7.633268502833719
