,keff,burnup,Power (W/cm),Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/(GWe.y)),discharge step,discharge time,volume_Ueq,mass U
22463.551754818436,0.0,0.0,0.0,1204516723.1105459,2398083.294192814,0.0001228839208949819,9061.137601347149,28.2168767625619,2080638387.542443,2.522702797960617e+18,2.0922668509401104e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
26113.551754818436,0.0,0.0,0.0,950907377.0758588,1893170.141632846,0.00010715838072757237,7901.577568800792,24.740450346120717,1824295833.602841,2.522701684961864e+18,2.0922659278466733e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
29763.551754818436,0.0,0.0,0.0,755219042.7325423,1503572.4578038796,9.451397238583786e-05,6969.2121052183475,21.948622259551385,1618433762.5729809,2.5227005719636803e+18,2.0922650047537083e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
33413.551754818436,0.0,0.0,0.0,603382493.179805,1201279.6909670667,8.433064973720806e-05,6218.32063718807,19.701670937332185,1452749473.1568177,2.5226994589659515e+18,2.0922640816611212e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
37063.551754818436,0.0,0.0,0.0,485041910.02700686,965674.3481446774,7.61115875245492e-05,5612.268575042516,17.888083076080378,1319020267.2261288,2.5226983459687327e+18,2.0922631585689563e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
46188.551754818436,0.0,0.0,0.0,289562073.0320126,576491.7635819159,6.173787725808785e-05,4552.38892913173,14.711185909268623,1084764213.5117269,2.522695563477343e+18,2.09226085083992e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
55313.551754818436,0.0,0.0,0.0,182044834.445603,362434.7158507915,5.303352319449709e-05,3910.5527204023106,12.777476646987488,942177570.9394814,2.5226927809890545e+18,2.0922585431134547e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
64438.551754818436,0.0,0.0,0.0,122106840.27335489,243103.61836240656,4.754087136304487e-05,3505.538999497248,11.548427952934738,851550748.0446826,2.522689998503835e+18,2.092256235389536e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
73563.55175481844,0.0,0.0,0.0,88239417.23404865,175676.65794778775,4.387891419535788e-05,3235.5158952132574,10.722702741623898,790663939.5338833,2.522687216021698e+18,2.0922539276681734e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
82688.55175481844,0.0,0.0,0.0,68774911.95637609,136924.5974404215,4.12743124903877e-05,3043.4594058568705,10.131505826522012,747070631.6526333,2.522684433542626e+18,2.0922516199493522e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
91813.55175481844,0.0,0.0,0.0,57318052.939582855,114115.03267062404,3.9293687978533055e-05,2897.4133559928414,9.67991766872612,713771706.8858654,2.5226816510665457e+18,2.092249312233013e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
110063.55175481844,0.0,0.0,0.0,45891263.64831619,91365.3339907386,3.6333708358074995e-05,2679.152232464116,9.00356979289786,663899590.7894381,2.5226760861238287e+18,2.092244696808167e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
128313.55175481844,0.0,0.0,0.0,40707114.984552756,81044.16528742774,3.405281638217928e-05,2510.9652483829163,8.483397220672359,625543431.4233153,2.5226705211934295e+18,2.0922400813935366e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
146563.55175481844,0.0,0.0,0.0,37651139.85905664,74959.99662848547,3.212778648816469e-05,2369.0185996323457,8.046107350673989,593298824.847678,2.522664956275385e+18,2.092235465989152e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
164813.55175481844,0.0,0.0,0.0,35417749.253971584,70513.51896927069,3.04343656305398e-05,2244.1501929589954,7.662825591692434,565036634.5389371,2.52265939136965e+18,2.092230850594978e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
183063.55175481844,0.0,0.0,0.0,33574290.34954569,66843.35987773187,2.891543952312885e-05,2132.14857089738,7.319988822677072,539756751.5711377,2.522653826476053e+18,2.09222623521087e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
219563.55175481844,0.0,0.0,0.0,30522877.79123039,60768.27487526777,2.628387133099314e-05,1938.103643598484,6.72751618874806,496069375.5339479,2.5226426967255496e+18,2.092217004473086e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
256063.55175481844,0.0,0.0,0.0,28023936.58733803,55793.110114791176,2.4079365897215254e-05,1775.5492025219328,6.231926081593409,459525862.5821402,2.5226315670242304e+18,2.0922077737760926e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
292563.5517548185,0.0,0.0,0.0,25927045.145748314,51618.38988108074,2.2212808652525926e-05,1637.9141733680733,5.812285283174152,428582652.1936496,2.522620437371962e+18,2.092198543119781e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
329063.5517548185,0.0,0.0,0.0,24148726.200354602,48077.918526160516,2.0622887076274392e-05,1520.6775318868995,5.454471636746062,402198413.618649,2.5226093077687434e+18,2.0921893125041503e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
365563.5517548185,0.0,0.0,0.0,22631584.02512176,45057.42637728786,1.9263597756022298e-05,1420.4471072622503,5.148045527065518,379603357.0462453,2.522598178214613e+18,2.0921800819292325e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
456813.5517548185,0.0,0.0,0.0,19718829.07657291,39258.39607063152,1.6651489598910005e-05,1227.8371118388186,4.556796036319918,336006172.375105,2.522570354544159e+18,2.0921570056701466e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
548063.5517548185,0.0,0.0,0.0,17713186.795224864,35265.344619584044,1.4854581118121255e-05,1095.337799619042,4.146693475901288,305766286.60686266,2.522542531180568e+18,2.0921339296655654e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
639313.5517548185,0.0,0.0,0.0,16313156.809213778,32478.012192889248,1.360322089811568e-05,1003.0657833964086,3.8578363592778993,284466721.4417037,2.522514708123766e+18,2.092110853915426e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
730563.5517548185,0.0,0.0,0.0,15319504.332267275,30499.740443332124,1.2718096753897377e-05,937.7990535702105,3.6504346093006936,269173461.0898491,2.5224868853737574e+18,2.092087778419735e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
821813.5517548185,0.0,0.0,0.0,14599132.225101804,29065.545066339047,1.2079233358935285e-05,890.6909446487634,3.497869120209401,257923682.6012993,2.5224590629308626e+18,2.092064703178757e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
913063.5517548185,0.0,0.0,0.0,14062923.284770621,27998.001812406965,1.1606246366945982e-05,855.814126047532,3.382303393493792,249402169.41923922,2.522431240794769e+18,2.092041628192231e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
1095563.5517548185,0.0,0.0,0.0,13323598.881662246,26526.074137127558,1.096011559756266e-05,808.1701400222972,3.218280558035695,237307556.29960176,2.522375597443392e+18,2.0919954789828772e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
1460563.5517548185,0.0,0.0,0.0,12435621.324248994,24758.191545550268,1.0198345025418337e-05,751.9991786419582,3.0101683614075547,221961909.47752675,2.5222643144227656e+18,2.0919031836180337e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
1825563.5517548188,0.0,0.0,0.0,11805400.68536073,23503.479546309092,9.66629443331494e-06,712.7671652848389,2.8557994049647304,210579148.04285383,2.522153036311827e+18,2.0918108923251627e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
2190563.5517548188,0.0,0.0,0.0,11258449.893915828,22414.550243341513,9.206841831373033e-06,678.8883370608397,2.720072785303222,200571023.56276283,2.522041763110293e+18,2.09171860510403e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
2555563.5517548188,0.0,0.0,0.0,10756835.512938222,21415.88161212246,8.785996954925623e-06,647.8563411207783,2.595225108378425,191365083.74911618,2.521930494817815e+18,2.0916263219543463e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
2920563.5517548188,0.0,0.0,0.0,10290429.787784664,20487.31021386219,8.39482336038188e-06,619.0122275837143,2.4790722013522366,182800273.43304372,2.52181923143449e+18,2.0915340428761914e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
3285563.5517548188,0.0,0.0,0.0,9854950.544680964,19620.310629864827,8.029637336318114e-06,592.084369243659,2.3706146119191005,174802895.6263579,2.521707972959899e+18,2.0914417678692183e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
3650563.5517548188,0.0,0.0,0.0,9447502.690699652,18809.118993302036,7.687994139237453e-06,566.892497135691,2.2691453928441523,167320821.896589,2.5215967193938094e+18,2.091349496933234e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
7300563.551754818,0.0,0.0,0.0,6487520.372889163,12916.06328784297,5.207284062315157e-06,383.9714510596025,1.5323932997545047,112994657.4566453,2.5204844536561997e+18,2.090427011441039e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
18250563.551754817,0.0,0.0,0.0,2753392.230086297,5481.753621717264,2.085283585341838e-06,153.7633350807618,0.6056254475432895,44657229.97036377,2.51715059927185e+18,2.0876619956730804e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
36500563.55175482,0.0,0.0,0.0,966422.9974142285,1924.0603312156002,6.062242320236055e-07,44.70138276537697,0.16768367806447246,12364554.039097464,2.5116039717548544e+18,2.083061760997119e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
73000563.55175482,0.0,0.0,0.0,414888.29902304715,826.0048862367937,1.8027776915089413e-07,13.293209240419467,0.043429498112632414,3202377.133557744,2.5005473563393587e+18,2.0738916796319513e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
182500563.55175483,0.0,0.0,0.0,266602.62934762496,530.7815984284533,1.2285740748247915e-07,9.059182571940381,0.029582918895515804,2181366.746841064,2.467668695400762e+18,2.046622937376329e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
365000563.55175483,0.0,0.0,0.0,177894.12782782177,354.1710363117542,8.756428832386554e-08,6.456760654184024,0.020993390069727728,1547997.4495859838,2.413828801247029e+18,2.0019694705125174e+25,0.33,0.433,73.73737373737373,31.928282828282825,39,549.0,0.6636889619319588,6.024397993167556
