,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
5.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
10.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
20.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
50.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
100.0,23.42888888888889,0.0037556189918508754,1.0,160.2986385595081
