,0
name,uox
id,snf
pkg_diameter,0.41
pkg_length,5.0
n_wf,1
-0.0315390542970805,66941.70927234982
0.0,67149.39385484047
0.00010958904109579074,55227.4333476373
0.002849315068493051,40100.47610071826
0.022027397260273873,22456.880747045434
0.10421917808219168,9719.581444615678
0.1864109589041095,6190.540803204982
1.0083287671232877,583.79690653537
2.0083287671232877,289.55988971621196
3.008328767123288,232.61693226441
4.008328767123287,201.38413076704
5.008328767123287,181.34973000815998
5.108328767123288,179.73688749037
5.508328767123287,173.81914996329002
5.758328767123287,170.50183618451
6.008328767123287,167.436861134294
8.008328767123288,149.29340589466202
10.008328767123288,137.793884706638
11.508328767123288,131.43542749043598
15.008328767123288,120.399289728314
20.008328767123288,108.759384610346
23.00832876712329,102.846178845302
25.00832876712329,99.188360520988
30.00832876712329,90.826088065732
35.00832876712329,83.39870090338
40.00832876712329,76.769097640712
45.00832876712329,70.840724419178
50.0083287671233,65.534716509338
60.0083287671233,56.526603611654004
70.0083287671233,49.292855134650004
80.0083287671233,43.476427297485415
90.00832876712332,38.792098879115706
100.00832876712332,35.01133026129263
125.00832876712332,28.39942353872041
150.00832876712332,24.395420669468663
175.00832876712332,21.86880082700064
200.00832876712332,20.184300529864625
225.00832876712332,18.98618374557834
250.00832876712332,18.075096470125207
300.0083287671233,16.7135058447145
350.0083287671233,15.664295535802468
400.0083287671233,14.778781784555756
450.0083287671233,13.999808190048308
500.0083287671233,13.30110218063927
600.0083287671233,12.090580812256844
700.0083287671233,11.076508312719016
800.0083287671234,10.217891980161928
900.0083287671234,9.48652805508622
1000.0083287671234,8.861254967770256
1250.0083287671234,7.659685215498603
1500.0083287671237,6.833107314335778
1750.0083287671237,6.257481613133213
2000.0083287671237,5.850324506792792
2250.0083287671237,5.5564473451102305
2500.008328767123,5.3388733287951515
3000.0083287671227,5.041653174878824
4000.0083287671227,4.691238711692434
5000.008328767124,4.446495439324872
6000.008328767125,4.235147242431595
7000.008328767125,4.0415585992657865
8000.008328767125,3.8616187457756643
9000.008328767124,3.6936331747063327
10000.008328767124,3.5364773040492286
20000.008328767122,2.3953506686649724
50000.00832876712,0.9592304492572455
100000.00832876712,0.2788631467308585
200000.0083287671,0.0829277738094113
500000.0083287672,0.05651440744194042
1000000.008328767,0.040279572628978154
