,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,30.507425538102765,0.0016300995932378144,2.0,53.43287951983604
5.0,30.82275840037209,0.0016469487360760964,2.0,53.43287951983604
10.0,25.79776918940914,0.0013784490929782368,2.0,53.43287951983604
20.0,23.900909090909092,0.0012770943958690995,2.0,53.43287951983604
50.0,23.900909090909092,0.0012770943958690995,2.0,53.43287951983604
100.0,23.900909090909092,0.0012770943958690995,2.0,53.43287951983604
