,0
name,uox
id,snf
pkg_diameter,0.82
pkg_length,5.0
n_wf,2
-0.0315390542970805,133883.41854469964
0.0,134298.78770968094
0.00010958904109579074,110454.8666952746
0.002849315068493051,80200.95220143652
0.022027397260273873,44913.76149409087
0.10421917808219168,19439.162889231357
0.1864109589041095,12381.081606409964
1.0083287671232877,1167.59381307074
2.0083287671232877,579.1197794324239
3.008328767123288,465.23386452882
4.008328767123287,402.76826153408
5.008328767123287,362.69946001631996
5.108328767123288,359.47377498074
5.508328767123287,347.63829992658003
5.758328767123287,341.00367236902
6.008328767123287,334.873722268588
8.008328767123288,298.58681178932403
10.008328767123288,275.587769413276
11.508328767123288,262.87085498087197
15.008328767123288,240.798579456628
20.008328767123288,217.518769220692
23.00832876712329,205.692357690604
25.00832876712329,198.376721041976
30.00832876712329,181.652176131464
35.00832876712329,166.79740180676
40.00832876712329,153.538195281424
45.00832876712329,141.681448838356
50.0083287671233,131.069433018676
60.0083287671233,113.05320722330801
70.0083287671233,98.58571026930001
80.0083287671233,86.95285459497083
90.00832876712332,77.58419775823141
100.00832876712332,70.02266052258526
125.00832876712332,56.79884707744082
150.00832876712332,48.79084133893733
175.00832876712332,43.73760165400128
200.00832876712332,40.36860105972925
225.00832876712332,37.97236749115668
250.00832876712332,36.15019294025041
300.0083287671233,33.427011689429
350.0083287671233,31.328591071604937
400.0083287671233,29.55756356911151
450.0083287671233,27.999616380096615
500.0083287671233,26.60220436127854
600.0083287671233,24.18116162451369
700.0083287671233,22.15301662543803
800.0083287671234,20.435783960323857
900.0083287671234,18.97305611017244
1000.0083287671234,17.72250993554051
1250.0083287671234,15.319370430997205
1500.0083287671237,13.666214628671556
1750.0083287671237,12.514963226266426
2000.0083287671237,11.700649013585585
2250.0083287671237,11.112894690220461
2500.008328767123,10.677746657590303
3000.0083287671227,10.083306349757647
4000.0083287671227,9.382477423384868
5000.008328767124,8.892990878649744
6000.008328767125,8.47029448486319
7000.008328767125,8.083117198531573
8000.008328767125,7.723237491551329
9000.008328767124,7.387266349412665
10000.008328767124,7.072954608098457
20000.008328767122,4.790701337329945
50000.00832876712,1.918460898514491
100000.00832876712,0.557726293461717
200000.0083287671,0.1658555476188226
500000.0083287672,0.11302881488388083
1000000.008328767,0.08055914525795631
