,Area per package (m2),Total area (km2),Required st (y),#packages per GWe.y
3.0,51.927707112690754,0.0020809851884203037,3.0,40.07465963987703
5.0,45.67066794756366,0.0018302364735244545,3.0,40.07465963987703
10.0,37.25304679192088,0.0014929031707346422,3.0,40.07465963987703
20.0,30.945575297201955,0.0012401333973955549,3.0,40.07465963987703
50.0,23.900909090909092,0.0009578207969018245,3.0,40.07465963987703
100.0,23.900909090909092,0.0009578207969018245,3.0,40.07465963987703
