Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
2425.0517548184343,0.0,40,560.5117548184344,0.0,0.0,6973380172.507408,13883365.979810202,0.00039073236410958143,28811.5783636358,76.89756357163424,5670224384.575049,2.522708908332852e+18,2.049300970958561e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2571.0517548184343,0.0,40,560.5117548184344,0.0,0.0,6633056916.262317,13205813.315104065,0.00037786771731152,27862.973094687837,75.06805596490219,5535321298.42208,2.5227088638129203e+18,2.0493009347931752e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2662.3017548184343,0.0,40,560.5117548184344,0.0,0.0,6448603167.394756,12838582.669631377,0.0003706561656185309,27331.21221227551,74.0742185395082,5462038336.751614,2.52270883598775e+18,2.0493009121896364e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2753.5517548184343,0.0,40,560.5117548184344,0.0,0.0,6281961974.747423,12506815.204269871,0.00036399317637898,26839.90088451065,73.17379332993073,5395643346.550447,2.522708808162547e+18,2.0493008895860717e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
3483.5517548184343,0.0,40,560.5117548184344,0.0,0.0,5352828172.409656,10656994.270524677,0.00032455088237974935,23931.52971083,68.02535509344492,5016011032.142907,2.5227085855621704e+18,2.0493007087585624e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
4213.551754818434,0.0,40,560.5117548184344,0.0,0.0,4786951360.29359,9530384.980948146,0.000299551923275371,22088.172120305135,64.60174548292176,4763563050.760898,2.5227083629618504e+18,2.0493005279310994e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
4761.051754818434,0.0,40,560.5117548184344,0.0,0.0,4472064313.648483,8903473.497172888,0.0002857291901966403,21068.92008520681,62.49540193393652,4608246809.270066,2.522708196011628e+18,2.049300392310517e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
6038.551754818434,0.0,40,560.5117548184344,0.0,0.0,3922302428.2863903,7808947.5617701765,0.0002617375863659758,19299.842226986093,58.29777325636668,4298724694.661382,2.5227078064611517e+18,2.0493000758625243e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
7863.551754818434,0.0,40,560.5117548184344,0.0,0.0,3358117125.094819,6685705.912688775,0.00023643344480513324,17433.981283610832,53.19086035928102,3922154349.7247615,2.5227072499606415e+18,2.0492996237941018e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
8958.551754818434,0.0,40,560.5117548184344,0.0,0.0,3083847800.429531,6139660.620855157,0.00022357864966377557,16486.102449955168,50.440877755777365,3719377854.718937,2.522706916060432e+18,2.0492993525531267e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
9688.551754818434,0.0,40,560.5117548184344,0.0,0.0,2918591870.830289,5810651.088289393,0.00021562687069781334,15899.759152465025,48.71336775164947,3591995803.9095063,2.5227066934602496e+18,2.0492991717257754e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
11513.551754818434,0.0,40,560.5117548184344,0.0,0.0,2552615993.9649315,5082026.387984727,0.00019744801753426137,14559.298262627353,44.72359479624919,3297800424.3698893,2.522706136959964e+18,2.0492987196575363e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
13338.551754818434,0.0,40,560.5117548184344,0.0,0.0,2240354052.446319,4460341.249870399,0.00018130152370307817,13368.698212449197,41.156293043124066,3034756961.765714,2.5227055804597463e+18,2.049298267589351e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
15163.551754818434,0.0,40,560.5117548184344,0.0,0.0,1971247349.4015172,3924574.2683539293,0.00016688934269728814,12305.981835254579,37.964554913707175,2799406574.4450746,2.522705023959641e+18,2.0492978155212585e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
16988.551754818436,0.0,40,560.5117548184344,0.0,0.0,1738127140.2602556,3460453.1246999633,0.0001540015748243604,11355.671678967989,35.1084429846549,2588804381.6967754,2.5227044674596526e+18,2.04929736345326e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
18813.551754818436,0.0,40,560.5117548184344,0.0,0.0,1535480807.217408,3057002.6980055664,0.0001424667750203065,10505.125834830682,32.5524649610078,2400333274.9025955,2.522703910959857e+18,2.049296911385418e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
22463.551754818436,0.0,40,560.5117548184344,0.0,0.0,1204516723.1105464,2398083.2941928147,0.00012288392089498186,9061.137601347147,28.216876762561895,2080638387.5424426,2.522702797960617e+18,2.04929600725002e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
26113.551754818436,0.0,40,560.5117548184344,0.0,0.0,950907377.0758588,1893170.1416328463,0.00010715838072757235,7901.577568800789,24.740450346120717,1824295833.602841,2.522701684961864e+18,2.0492951031150177e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
29763.551754818436,0.0,40,560.5117548184344,0.0,0.0,755219042.732542,1503572.4578038792,9.451397238583783e-05,6969.212105218346,21.948622259551392,1618433762.5729814,2.5227005719636803e+18,2.0492941989804773e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
33413.551754818436,0.0,40,560.5117548184344,0.0,0.0,603382493.1798049,1201279.690967066,8.433064973720805e-05,6218.320637188068,19.701670937332185,1452749473.1568177,2.5226994589659515e+18,2.0492932948463066e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
37063.551754818436,0.0,40,560.5117548184344,0.0,0.0,485041910.02700686,965674.3481446774,7.611158752454922e-05,5612.268575042518,17.888083076080374,1319020267.2261286,2.5226983459687327e+18,2.0492923907125504e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
46188.551754818436,0.0,40,560.5117548184344,0.0,0.0,289562073.03201264,576491.763581916,6.173787725808785e-05,4552.38892913173,14.711185909268623,1084764213.5117269,2.522695563477343e+18,2.0492901303795065e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
55313.551754818436,0.0,40,560.5117548184344,0.0,0.0,182044834.44560298,362434.7158507914,5.303352319449709e-05,3910.5527204023106,12.777476646987484,942177570.9394811,2.5226927809890545e+18,2.0492878700489806e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
64438.551754818436,0.0,40,560.5117548184344,0.0,0.0,122106840.27335487,243103.6183624065,4.7540871363044865e-05,3505.5389994972475,11.548427952934738,851550748.0446826,2.522689998503835e+18,2.0492856097209493e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
73563.55175481844,0.0,40,560.5117548184344,0.0,0.0,88239417.2340487,175676.65794778787,4.387891419535787e-05,3235.5158952132574,10.722702741623896,790663939.5338833,2.522687216021698e+18,2.049283349395421e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
82688.55175481844,0.0,40,560.5117548184344,0.0,0.0,68774911.9563761,136924.59744042152,4.127431249038769e-05,3043.45940585687,10.131505826522012,747070631.6526333,2.522684433542626e+18,2.0492810890723827e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
91813.55175481844,0.0,40,560.5117548184344,0.0,0.0,57318052.93958287,114115.03267062407,3.929368797853304e-05,2897.4133559928405,9.67991766872612,713771706.8858654,2.5226816510665457e+18,2.0492788287517757e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
110063.55175481844,0.0,40,560.5117548184344,0.0,0.0,45891263.64831619,91365.3339907386,3.6333708358074995e-05,2679.152232464116,9.00356979289786,663899590.7894381,2.5226760861238287e+18,2.049274308118231e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
128313.55175481844,0.0,40,560.5117548184344,0.0,0.0,40707114.98455279,81044.16528742784,3.405281638217927e-05,2510.965248382916,8.483397220672359,625543431.4233153,2.5226705211934295e+18,2.0492697874946934e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
146563.55175481844,0.0,40,560.5117548184344,0.0,0.0,37651139.859056644,74959.9966284855,3.2127786488164674e-05,2369.018599632345,8.046107350673987,593298824.8476778,2.522664956275385e+18,2.0492652668811913e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
164813.55175481844,0.0,40,560.5117548184344,0.0,0.0,35417749.25397161,70513.51896927074,3.0434365630539802e-05,2244.1501929589954,7.662825591692435,565036634.5389371,2.52265939136965e+18,2.049260746277689e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
183063.55175481844,0.0,40,560.5117548184344,0.0,0.0,33574290.3495457,66843.35987773188,2.8915439523128844e-05,2132.148570897379,7.3199888226770735,539756751.5711377,2.522653826476053e+18,2.049256225684047e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
219563.55175481844,0.0,40,560.5117548184344,0.0,0.0,30522877.7912304,60768.274875267794,2.628387133099313e-05,1938.1036435984834,6.7275161887480595,496069375.53394777,2.5226426967255496e+18,2.049247184526569e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
256063.55175481844,0.0,40,560.5117548184344,0.0,0.0,28023936.587338015,55793.11011479115,2.4079365897215258e-05,1775.549202521933,6.231926081593407,459525862.58214015,2.5226315670242304e+18,2.0492381434090444e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
292563.5517548185,0.0,40,560.5117548184344,0.0,0.0,25927045.14574832,51618.389881080744,2.2212808652525916e-05,1637.9141733680726,5.812285283174153,428582652.1936496,2.522620437371962e+18,2.0492291023313655e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
329063.5517548185,0.0,40,560.5117548184344,0.0,0.0,24148726.200354613,48077.91852616056,2.0622887076274385e-05,1520.6775318868993,5.454471636746062,402198413.618649,2.5226093077687434e+18,2.0492200612935327e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
365563.5517548185,0.0,40,560.5117548184344,0.0,0.0,22631584.025121756,45057.426377287855,1.9263597756022304e-05,1420.4471072622507,5.14804552706552,379603357.0462454,2.522598178214613e+18,2.0492110202955766e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
456813.5517548185,0.0,40,560.5117548184344,0.0,0.0,19718829.076572906,39258.39607063152,1.665148959891001e-05,1227.8371118388188,4.556796036319917,336006172.375105,2.522570354544159e+18,2.0491884179752337e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
548063.5517548185,0.0,40,560.5117548184344,0.0,0.0,17713186.795224857,35265.34461958403,1.4854581118121255e-05,1095.337799619042,4.146693475901286,305766286.6068625,2.522542531180568e+18,2.0491658159041686e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
639313.5517548185,0.0,40,560.5117548184344,0.0,0.0,16313156.809213778,32478.012192889248,1.360322089811568e-05,1003.0657833964086,3.857836359277898,284466721.44170356,2.522514708123766e+18,2.0491432140823203e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
730563.5517548185,0.0,40,560.5117548184344,0.0,0.0,15319504.332267266,30499.740443332103,1.2718096753897375e-05,937.7990535702105,3.6504346093006936,269173461.0898491,2.5224868853737574e+18,2.0491206125096943e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
821813.5517548185,0.0,40,560.5117548184344,0.0,0.0,14599132.225101802,29065.545066339044,1.2079233358935281e-05,890.6909446487631,3.4978691202094008,257923682.60129923,2.5224590629308626e+18,2.049098011186549e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
913063.5517548185,0.0,40,560.5117548184344,0.0,0.0,14062923.28477062,27998.001812406957,1.1606246366945982e-05,855.814126047532,3.3823033934937916,249402169.41923916,2.522431240794769e+18,2.049075410112631e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
1095563.5517548185,0.0,40,560.5117548184344,0.0,0.0,13323598.88166225,26526.07413712757,1.0960115597562657e-05,808.1701400222969,3.218280558035695,237307556.29960176,2.522375597443392e+18,2.0490302087128075e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
1460563.5517548185,0.0,40,560.5117548184344,0.0,0.0,12435621.324248996,24758.191545550275,1.019834502541833e-05,751.9991786419577,3.010168361407554,221961909.4775267,2.5222643144227656e+18,2.048939808904305e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
1825563.5517548188,0.0,40,560.5117548184344,0.0,0.0,11805400.685360728,23503.47954630909,9.666294433314938e-06,712.7671652848388,2.8557994049647304,210579148.04285383,2.522153036311827e+18,2.048849413084145e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2190563.5517548188,0.0,40,560.5117548184344,0.0,0.0,11258449.893915836,22414.550243341528,9.20684183137303e-06,678.8883370608396,2.7200727853032225,200571023.56276286,2.522041763110293e+18,2.0487590212520982e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2555563.5517548188,0.0,40,560.5117548184344,0.0,0.0,10756835.512938224,21415.881612122463,8.785996954925622e-06,647.8563411207781,2.5952251083784246,191365083.74911615,2.521930494817815e+18,2.0486686334078814e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
2920563.5517548188,0.0,40,560.5117548184344,0.0,0.0,10290429.787784666,20487.310213862198,8.394823360381883e-06,619.0122275837145,2.4790722013522366,182800273.43304372,2.52181923143449e+18,2.048578249551572e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
3285563.5517548188,0.0,40,560.5117548184344,0.0,0.0,9854950.544680972,19620.31062986484,8.029637336318113e-06,592.0843692436588,2.3706146119191,174802895.62635788,2.521707972959899e+18,2.048487869682831e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
3650563.5517548188,0.0,40,560.5117548184344,0.0,0.0,9447502.690699656,18809.11899330204,7.687994139237453e-06,566.892497135691,2.269145392844152,167320821.89658895,2.5215967193938094e+18,2.048397493801469e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
7300563.551754818,0.0,40,560.5117548184344,0.0,0.0,6487520.372889165,12916.063287842975,5.207284062315155e-06,383.9714510596023,1.5323932997545047,112994657.4566453,2.5204844536561997e+18,2.04749395425772e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
18250563.551754817,0.0,40,560.5117548184344,0.0,0.0,2753392.2300862977,5481.753621717266,2.0852835853418378e-06,153.76333508076178,0.6056254475432894,44657229.97036376,2.51715059927185e+18,2.0447857262079778e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
36500563.55175482,0.0,40,560.5117548184344,0.0,0.0,966422.9974142284,1924.0603312156,6.062242320236055e-07,44.70138276537697,0.1676836780644724,12364554.03909746,2.5116039717548544e+18,2.0402799708595985e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
73000563.55175482,0.0,40,560.5117548184344,0.0,0.0,414888.29902304715,826.0048862367937,1.802777691508942e-07,13.293209240419472,0.043429498112632414,3202377.133557744,2.5005473563393587e+18,2.031298224043052e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
182500563.55175483,0.0,40,560.5117548184344,0.0,0.0,266602.6293476251,530.7815984284535,1.228574074824792e-07,9.059182571940386,0.029582918895515804,2181366.746841064,2.467668695400762e+18,2.004589525483847e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
365000563.55175483,0.0,40,560.5117548184344,0.0,0.0,177894.12782782174,354.1710363117542,8.756428832386554e-08,6.456760654184024,0.02099339006972773,1547997.4495859842,2.413828801247029e+18,1.96085314868623e+25,0.33,0.433,73.73737373737373,31.928282828282825,0.6636889619319588,6.024397993167556
