Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Cf249,2.1268815222737836e-15,2.1272832050658667e-15,2.127900257511666e-15,2.1285478135481802e-15,2.1291945718858033e-15,2.1300638458105635e-15,2.1309287705196155e-15,2.131795048218684e-15,2.133095548319394e-15,2.1343976446541407e-15,2.1356936015784266e-15,2.1369970592590608e-15,2.139605703040272e-15,2.142229625371442e-15,2.1474851938975915e-15,2.1635231156239254e-15,2.2022151963935447e-15,2.2416115363530498e-15,2.281260822779662e-15,2.3577040348620465e-15,2.426172865676798e-15,2.4828792840889745e-15,2.5253477716473478e-15,2.553041163751263e-15,2.566856975571807e-15,2.556271527714157e-15,2.509812442396311e-15,2.4773020873766055e-15,2.627893242694572e-15,3.5031033760195115e-15,6.6796798760026625e-15,1.6126320833501947e-14,4.1253475071114536e-14,1.0646429839065358e-13,2.7470002319459223e-13,6.580981523522699e-13,1.4817134171198487e-12,3.084532512999745e-12,6.279678112978634e-12,1.2011189942969286e-11,2.2525773558190087e-11,4.086444545424974e-11,7.065927017279624e-11,1.2115432908539565e-10,3.135794130961338e-10,7.793392532878949e-10,1.7882229908445302e-09,3.867922649713947e-09,7.837373542976816e-09,1.516942848526446e-08,2.809920826440632e-08,5.0391463960174384e-08,8.708714180794936e-08,1.3882391837985226e-07,1.3891021926971556e-07,1.4106877566648968e-07,1.560521113478802e-07,2.177542586424073e-07,2.75569858637375e-07,6.865819115107343e-07,9.308456048276316e-07,1.0404134304548601e-06,1.0888905978561946e-06,1.1096617044299215e-06,1.1108902689097476e-06,1.1147824627740871e-06,1.1165322605495757e-06,1.1178687642191877e-06,1.1203093023000283e-06,1.1173044046881757e-06,1.114255506671043e-06,1.1066903556351843e-06,1.0958315167144673e-06,1.0893634672313887e-06,1.0850725850632606e-06,1.0744191483512616e-06,1.0638702964132207e-06,1.0534250048748743e-06,1.0430822572979825e-06,1.0328410473120366e-06,1.0126592642190399e-06,9.928718012504502e-07,9.734709573753892e-07,9.544491816839576e-07,9.357990704000489e-07,8.907525305435164e-07,8.478742904884487e-07,8.070599999938724e-07,7.682103255474788e-07,7.312307110253744e-07,6.960311488459995e-07,6.306335954505284e-07,5.713805382738802e-07,5.176946941050572e-07,4.690530073412566e-07,4.249815589441553e-07,3.4887213300595806e-07,2.8639296013292224e-07,2.3510306152735445e-07,1.9299859092187534e-07,1.5843455705861583e-07,9.673621369882982e-08,5.9064696048957805e-08,3.606339999689539e-08,2.2019387335466427e-08,1.344447042076515e-08,8.20884588926385e-09,3.0602631643176007e-09,4.253160948061225e-10,5.911049935543765e-11,8.215183564546312e-12,1.1417467189003122e-12,1.5867998209107007e-13,2.2053341092630596e-14,3.0649721841300235e-15,8.240310032777925e-24,1.60130157308814e-49,2.2488474595360983e-92,4.1432013549740164e-139,,
Cf250,2.6091192402024267e-14,3.88380760589614e-14,4.6100434458116776e-14,5.046281802652499e-14,5.327817108496922e-14,5.5800401093616556e-14,5.761956582840287e-14,5.908734222718992e-14,6.093920398602139e-14,6.25322443306426e-14,6.393473406189774e-14,6.518087103422703e-14,6.727132975719039e-14,6.891808583882628e-14,7.12062998381632e-14,7.361721138262251e-14,7.220095790387788e-14,6.976716177412928e-14,6.743359229279978e-14,6.32385365853186e-14,5.942890001114898e-14,5.592839048048971e-14,5.2572014226326454e-14,4.9407755649225445e-14,4.6331212525752247e-14,4.0660275076030415e-14,3.566150097772842e-14,3.244755775447909e-14,3.498376140674411e-14,5.68665858269e-14,1.3707874408001865e-13,3.736776606020588e-13,1.0006848599363525e-12,2.6152895451371982e-12,6.750051006934303e-12,1.608740911176167e-11,3.6064292843273345e-11,7.467654386502605e-11,1.5218025677250543e-10,2.8973613909084315e-10,5.412946582051333e-10,9.756433774373952e-10,1.6870502990256925e-09,2.9000793829132734e-09,7.476293631725825e-09,1.856257930430501e-08,4.2714606081784686e-08,9.269783101974412e-08,1.8808276657947872e-07,3.6750255343475546e-07,6.867089232816323e-07,1.2436171629892604e-06,2.167194754054463e-06,3.465905984361365e-06,3.4689560514345983e-06,3.4817162726293016e-06,3.4782634269341663e-06,3.463169402115953e-06,3.448141091352761e-06,3.301395799168104e-06,3.1312457748373497e-06,2.9698627039121237e-06,2.81679632993331e-06,2.6716186215310084e-06,2.657518899703539e-06,2.6018602105896293e-06,2.567667044543661e-06,2.533923234618112e-06,2.279457054701028e-06,2.0505453002046695e-06,1.894077882605734e-06,1.5738533059138647e-06,1.2079782992324918e-06,1.0306615164707715e-06,9.271585587275664e-07,7.116212163573637e-07,5.461900199831441e-07,4.1921675317071604e-07,3.217610696404776e-07,2.469609925100854e-07,1.4548495656100216e-07,8.570532773771182e-08,5.048909325630308e-08,2.9743177858429412e-08,1.752174091991798e-08,4.667163217039047e-09,1.2431784714555672e-09,3.311558575749708e-10,8.822711574888195e-11,2.352016077415032e-11,6.284822455079614e-12,4.714124680887229e-13,5.911691478815104e-14,2.993593828672816e-14,2.7889403987634332e-14,2.7743345071153595e-14,2.769701894982368e-14,2.7643806797934887e-14,2.7585810468557843e-14,2.752658065743715e-14,2.7467103975027797e-14,2.7318660706424835e-14,2.7170953963374104e-14,2.7024031950897452e-14,2.687789606940507e-14,2.673254469383209e-14,2.6587975283324877e-14,2.6301169704188277e-14,2.5736788625194867e-14,2.5184504799681672e-14,2.4644062924374994e-14,2.4115210583152436e-14,2.3597700168922568e-14,2.309128917283061e-14,2.2595740179161576e-14,1.8188885168702778e-14,9.486874228036727e-15,3.2060097015136275e-15,3.6612931379619364e-16,5.453002425657679e-19,1.059159060517459e-23
Cf251,8.550829058896448e-16,9.907725887100058e-16,1.1153103484701842e-15,1.2294747186592183e-15,1.3340987555051147e-15,1.4600768140668515e-15,1.5722666130897682e-15,1.6722246825113763e-15,1.802168492786715e-15,1.91167167553663e-15,2.004077796641021e-15,2.0821008460342253e-15,2.204002044343484e-15,2.2915106467912703e-15,2.3999799026379477e-15,2.4980694545801565e-15,2.472844622799353e-15,2.4128169093366806e-15,2.3469621502921315e-15,2.2034363686561427e-15,2.0556057779425765e-15,1.90905304773191e-15,1.7699437776898639e-15,1.63873102483251e-15,1.5166185804016103e-15,1.2965538551578637e-15,1.1116753660069411e-15,9.614541955706173e-16,8.627849979464704e-16,8.973506800412925e-16,1.328582717041075e-15,2.91059232941237e-15,7.481010488494564e-15,1.9989789757720323e-14,5.4040033183726976e-14,1.3642430060040812e-13,3.21372803616016e-13,6.932681769601935e-13,1.4623552213860026e-12,2.9021125282400405e-12,5.6250570733189935e-12,1.0530859129484895e-11,1.8580765437969042e-11,3.253107589597814e-11,8.797270589620286e-11,2.288697772128298e-10,5.453339096266489e-10,1.2240729915074428e-09,2.5670201595537025e-09,5.100903878176898e-09,9.709495831950474e-09,1.7909313615224735e-08,3.174097733004588e-08,5.181387064688199e-08,5.181386551137646e-08,5.1813601532220426e-08,5.181272598288357e-08,5.180943992262304e-08,5.1806162397972825e-08,5.177334868113424e-08,5.173343478958415e-08,5.1693549932044355e-08,5.165369570131588e-08,5.16138723234575e-08,5.160989168231329e-08,5.159397220009864e-08,5.15840250269893e-08,5.157407977839129e-08,5.1494586975206065e-08,5.141521691413744e-08,5.1355769734608305e-08,5.121732688725142e-08,5.1020198430571676e-08,5.090228556713114e-08,5.082382833949477e-08,5.0628213602765414e-08,5.0433351283179474e-08,5.023923848075559e-08,5.004587231878905e-08,4.9853249938301674e-08,4.9470225156344946e-08,4.9090141526412944e-08,4.871297661241757e-08,4.83387081390933e-08,4.796731398729096e-08,4.70512599792176e-08,4.615269458908765e-08,4.527128489284473e-08,4.4406704069117505e-08,4.355863137299483e-08,4.272675206374317e-08,4.111034417217631e-08,3.9555079186613416e-08,3.8058645965389966e-08,3.661882027004872e-08,3.523346163020812e-08,3.2617984255212836e-08,3.019665144795386e-08,2.7955054407438755e-08,2.5879852991724207e-08,2.395869673401308e-08,1.9756790061343025e-08,1.629180852655885e-08,1.343451574232557e-08,1.1078337775704043e-08,9.135390056203722e-09,7.5332004121629e-09,5.1225268267843e-09,2.368609023541957e-09,1.0952223184077295e-09,5.064202044391875e-10,2.341637258338408e-10,1.0827497332034729e-10,5.006525498773111e-11,2.3149662854223e-11,1.0342431107913656e-14,4.7501567598382665e-21,2.3263924948083992e-20,,,
Cf252,7.25784660683267e-14,7.264076515602828e-14,7.271346728516938e-14,7.279566753891526e-14,7.288660010720432e-14,7.302025637986039e-14,7.316678933126957e-14,7.332482166114472e-14,7.358058494555511e-14,7.385483272730756e-14,7.414633183482694e-14,7.445124822893892e-14,7.509332502782315e-14,7.57686054415088e-14,7.71825943830521e-14,8.162797909113365e-14,9.205912515262163e-14,1.0214961129452719e-13,1.1185450209483068e-13,1.3004783513769336e-13,1.4660023117168223e-13,1.6160487085270556e-13,1.7514075347604397e-13,1.8727545915587124e-13,1.9818379683471676e-13,2.1668753515985715e-13,2.313164395157176e-13,2.427774475754809e-13,2.519028210022869e-13,2.60048870712557e-13,2.7131326001857453e-13,2.9775121231923373e-13,3.714034967964671e-13,5.856793998160143e-13,1.2184676635220748e-12,2.8945716172165867e-12,6.989063486847556e-12,1.5914955520057325e-11,3.571282500509798e-11,7.518870415935234e-11,1.5573239763792334e-10,3.099329670407686e-10,5.831348394904221e-10,1.0824672075974641e-09,3.250177298610213e-09,9.288330985840956e-09,2.4492423233361244e-08,6.084425834907674e-08,1.3984655149216313e-07,3.031753125242228e-07,6.212335863321354e-07,1.2401088483464584e-06,2.375753293349664e-06,4.144546685033638e-06,4.1444286778516885e-06,4.141533078444792e-06,4.121415527775344e-06,4.036335059996989e-06,3.95301196897989e-06,3.2087614025278926e-06,2.489537579734956e-06,1.931523220807688e-06,1.4985843048858929e-06,1.1626859568964317e-06,1.1335496620786531e-06,1.0241251961676164e-06,9.611659189210817e-07,9.020771359511858e-07,5.430079327953761e-07,3.26865192073488e-07,2.2337807864861015e-07,9.189141294984726e-08,2.5833377076536317e-08,1.2064933542880728e-08,7.262521546765723e-09,2.0417082363455326e-09,5.739841810897474e-10,1.613638183403676e-10,4.5364110157696135e-11,1.2753184030294143e-11,1.0079316335478299e-12,7.966058840323031e-14,6.295872595511968e-15,4.975862144563102e-16,3.93260871609269e-17,6.905763294602384e-20,1.2126698648356505e-22,2.1294793704394003e-25,3.7394200274639655e-28,6.5665163188456555e-31,1.1530968235981407e-33,3.5557170473003225e-39,1.0964492263798904e-44,3.38103593179179e-50,1.0425838370422632e-55,3.214934573360689e-61,4.3666026004035796e-20,,,,,,,,5.894104114302592e-20,7.068140435567211e-22,2.4966371545082334e-22,,,3.4488093656594276e-20,4.865882735460379e-20,1.9078454567760317e-20,3.3865442354449284e-20,5.314383133669894e-21,,,,5.292254326611029e-22,8.868067476614644e-23,,9.775895125225022e-24
Cf253,6.124011832140188e-14,6.092245367564745e-14,6.060636674349983e-14,6.029190260851939e-14,5.997904452925756e-14,5.956440090154285e-14,5.915258893000662e-14,5.874359946092241e-14,5.813542046126701e-14,5.753352817737212e-14,5.693783148926041e-14,5.634830764316577e-14,5.5187476944723074e-14,5.405062380863366e-14,5.1846726405910396e-14,4.57606747170419e-14,3.4199740023417984e-14,2.556726871408936e-14,1.9122548301176457e-14,1.0721210375023323e-14,6.043347480395211e-15,3.4417551867847507e-15,1.997683358802109e-15,1.1984943335990695e-15,7.587758788317023e-16,3.890253781466169e-16,2.883045568385591e-16,2.6764668332186416e-16,2.7003513750631196e-16,2.786813127002163e-16,2.9074925902983054e-16,3.1173780725624175e-16,3.58472009628725e-16,4.95976528359037e-16,9.076387202786432e-16,2.038449396230022e-15,4.9303806671523235e-15,1.1520514804535868e-14,2.6692945930084827e-14,5.780427217753627e-14,1.2366311825669832e-13,2.547615483836448e-13,4.927077051253761e-13,9.450631124280401e-13,2.9528912834596196e-12,8.838828779937714e-12,2.4584804948683568e-11,6.359134231274043e-11,1.529748668579668e-10,3.443767473793897e-10,7.354281547191907e-10,1.5169488200367303e-09,3.0060817523058174e-09,5.396370524648729e-09,5.387972647953746e-09,5.182287628238324e-09,3.946430452861417e-09,1.22782164315284e-09,3.820025193746335e-10,3.246203627006076e-15,2.1980402473180328e-21,1.4883172243483104e-27,1.0077559579344179e-33,6.823626419322861e-40,1.6484706865380705e-40,5.614940728924188e-43,1.610683254042487e-44,4.620352503147805e-46,2.118336017064456e-58,9.712132347258523e-71,5.411334725812662e-80,1.3823370503457142e-101,1.967493491028944e-132,6.107914040442473e-151,2.800352207338398e-163,3.9857679079639807e-194,5.672981285448363e-225,8.074408017931674e-256,1.1492381330814763e-286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cf254,5.150821758225112e-12,5.151228104907456e-12,5.15161885523329e-12,5.151997077053723e-12,5.1523642229947996e-12,5.1528372457520294e-12,5.153293049656389e-12,5.153732409811536e-12,5.154361497667563e-12,5.154957691767637e-12,5.1555247082868825e-12,5.156064157424993e-12,5.157069019544005e-12,5.157986747199413e-12,5.1596123386679e-12,5.163362761132623e-12,5.16863657481433e-12,5.171016047410542e-12,5.171330899789303e-12,5.167723931294772e-12,5.160596734959955e-12,5.151436281676833e-12,5.141208338953085e-12,5.130284211197544e-12,5.119010753186091e-12,5.0958833043909515e-12,5.072385070868685e-12,5.048689963346574e-12,5.024914209818648e-12,5.0010196177628e-12,4.977032201769669e-12,4.9529049901302785e-12,4.928767121524273e-12,4.903749149401983e-12,4.877187487321746e-12,4.8515001664851795e-12,4.828277988306668e-12,4.811821415267397e-12,4.809248415948113e-12,4.837215941928107e-12,4.932706981110897e-12,5.165821750240122e-12,5.644752112864748e-12,6.635935778820713e-12,1.1577873584530321e-11,2.7589230852091218e-11,7.451434697917725e-11,2.0359534128640707e-10,5.259501871649248e-10,1.2819341334779728e-09,2.9405242232344907e-09,6.531365240478448e-09,1.388227898142112e-08,2.6482632096348467e-08,2.64826210364088e-08,2.6482475519919422e-08,2.6477437021245495e-08,2.6449320629492268e-08,2.642115377133895e-08,2.6141136035218958e-08,2.580444370503277e-08,2.5472087073379238e-08,2.5144011075946304e-08,2.482016070039538e-08,2.4788005970823747e-08,2.4659803086498072e-08,2.4580013217489215e-08,2.4500481521749123e-08,2.3873422490144373e-08,2.3262412344652967e-08,2.2814439293100253e-08,2.1802430809801277e-08,2.043407972564096e-08,1.9654644004260273e-08,1.9151608137731864e-08,1.794962611169426e-08,1.6823082018222234e-08,1.576724128360877e-08,1.4777666484812613e-08,1.3850198697604618e-08,1.2166237172351902e-08,1.068701794149812e-08,9.38764774640511e-09,8.246259921733554e-09,7.243646415347521e-09,5.23850976442709e-09,3.78842085815165e-09,2.739735486435225e-09,1.981340019563113e-09,1.4328784593592366e-09,1.0362383618141077e-09,5.419512374476648e-10,2.8343969503790844e-10,1.482385168140178e-10,7.752850168815229e-11,4.0547274794011815e-11,1.1090780329115927e-11,3.0336285238396076e-12,8.297792747053704e-13,2.269669778382286e-13,6.208156959179329e-14,2.429195422926596e-15,9.505214840358036e-17,3.719300149850424e-18,1.4553263225711588e-19,5.694550493648805e-21,2.2282219359005663e-22,3.4115858719098945e-25,7.99745359835072e-31,1.8747653516239985e-36,4.394828591645764e-42,1.0302362345821137e-47,2.415080269925301e-53,5.661430767014811e-59,1.327152173147739e-64,,2.1419469087976083e-25,,1.6987433651991546e-27,4.775686976596161e-31,1.0287801123931318e-35
Cm240,2.192914670770284e-13,2.1857748882042303e-13,2.1786562855121313e-13,2.1715600399284163e-13,2.164486286382271e-13,2.1550898221758445e-13,2.1457335188284912e-13,2.1364169146804985e-13,2.1225174421125826e-13,2.1087082292927457e-13,2.094988515762408e-13,2.081357593750325e-13,2.0543613206317311e-13,2.0277151246660106e-13,1.9754540642585737e-13,1.8266142254483307e-13,1.5214630309969831e-13,1.2673900473707382e-13,1.0562087003378647e-13,7.39596974469176e-14,5.421635484931383e-14,4.636771064589352e-14,9.223451860860659e-14,1.5824917674656454e-13,2.2477211220485714e-13,6.714429724229928e-13,1.7285021060077291e-12,4.687137269278568e-12,8.853632612098121e-12,1.4227027082216063e-11,3.024915288158914e-11,3.851944151128128e-11,5.079869915068555e-11,6.395614153110517e-11,1.1136882042250804e-10,1.6178640603839253e-10,3.1342124312837927e-10,4.4887336623721334e-10,4.570871026660498e-10,6.041635601584267e-10,6.856739718190023e-10,1.1271668846424324e-09,1.082710215945138e-09,1.0830613756113355e-09,1.223674217758233e-09,2.1869937337139144e-09,3.6436622419846866e-09,2.8676942793328814e-09,5.494698403600519e-09,5.133994090917505e-09,6.505354660830872e-09,8.111155774824722e-09,9.047319205808718e-09,1.2647024942517013e-08,1.2634036221449621e-08,1.2313777207308017e-08,1.0288345280936202e-08,4.762858111426726e-09,2.204904929861545e-09,9.968096199018242e-13,8.494399856459035e-17,7.238576467947569e-21,6.168415667134836e-25,5.256468879513447e-29,2.059425776470805e-29,4.852374714539246e-31,4.6621307348449987e-32,4.479345530858023e-33,3.252786067796304e-41,2.3620899916458196e-49,1.8581344867357374e-55,1.0614481587829902e-69,4.769810616781909e-90,2.9516342643204673e-102,2.1434012554366435e-110,9.63176375376859e-131,4.328208350619854e-151,1.9449591813129728e-171,8.740027915158445e-192,3.927490508605304e-212,7.930896310062913e-253,1.6015171664020583e-293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cm241,2.161421432157649e-14,2.1552074203658897e-14,2.1490093677844063e-14,2.1428287696595313e-14,2.1366657876136712e-14,2.128475661345575e-14,2.1203163018221812e-14,2.1121879259561007e-14,2.100053958011999e-14,2.087989151894317e-14,2.0759929423610608e-14,2.064065401486336e-14,2.0404138252202558e-14,2.0170344021719167e-14,1.9710858208299914e-14,1.8401285928593003e-14,1.6369484149985233e-14,2.248307410776379e-14,6.652445983013126e-14,6.439525475552401e-13,3.5503686009718164e-12,1.3127769048502954e-11,3.799659229816075e-11,8.832467114154588e-11,1.8761047619732515e-10,6.408424027316722e-10,1.6768976902225981e-09,3.71922633954821e-09,7.304638549719748e-09,1.345612094216813e-08,2.2112479775389773e-08,3.4321207255641263e-08,5.057086500073796e-08,7.420559321246642e-08,1.0629078608359164e-07,1.48375842862339e-07,2.000677733940287e-07,2.550937012836125e-07,3.313460736442321e-07,4.233307338261676e-07,5.382854188323757e-07,6.432156391983992e-07,7.775290503460351e-07,9.250297639272145e-07,1.2525617072063573e-06,1.6542863605403188e-06,2.1245228871940276e-06,2.67460005583575e-06,3.295116921736957e-06,3.912457795607859e-06,4.599523788081116e-06,5.447391740728851e-06,6.162174868230671e-06,6.965242795537778e-06,6.959352953825884e-06,6.813802672311026e-06,5.876847196672528e-06,3.1175395483631485e-06,1.6537873136117505e-06,2.91847922864373e-09,1.3040077774698431e-12,5.826446224973349e-16,2.6033184861438533e-19,1.1631905444949172e-22,5.37852534318262e-23,2.458740211939774e-24,3.5747323831243687e-25,5.197259779853935e-26,1.0375799033134506e-32,2.0714224531985208e-39,1.956383656773988e-44,1.4307896244457406e-14,2.3052818201350357e-14,1.2128670788413263e-15,2.4222227156259917e-22,,2.54369924767845e-14,,2.9494941892492566e-15,,,,,,,,,,,,,,,3.8159524549228506e-15,,,9.976593468873894e-16,1.5638565600520155e-16,,2.952396253898975e-16,,,,1.4621254473035972e-16,,,,5.970480188583977e-18,,,,1.7230807610186604e-20,2.4924400429595847e-20,,4.5746690957134595e-20,,2.366661909342071e-22,1.967126641835535e-24,3.1356802601682385e-28,6.965803093439419e-38,
Cm242,5.73753457402269e-14,6.636449563423622e-14,7.446339396107146e-14,8.181609108938895e-14,8.871776164605129e-14,9.845075857598039e-14,1.1224718886008625e-13,1.3759753540044527e-13,2.2895538443758914e-13,4.62242804273847e-13,9.858950417224842e-13,2.03613821704351e-12,7.271519475154609e-12,2.0922927747685073e-11,1.0992930057624511e-10,2.597325576434681e-09,1.1500708849168658e-07,9.934230062592907e-07,4.4750256074077606e-06,3.563107250120983e-05,0.00015106328524595912,0.0004534983211499681,0.001099130352838944,0.0023006060886357127,0.004325799832431583,0.012212857962490751,0.02791554284668081,0.05538063463057173,0.0989022216457293,0.16292996445922484,0.25249762876811654,0.3722826120784564,0.5265423710300345,0.7271888825887333,0.9929225294918527,1.3172129802612917,1.7037247594890672,2.137995822701432,2.6549219779048534,3.223786204743763,3.878770390073305,4.607163726251278,5.37762512329667,6.247695608351343,8.082436701312346,10.231825217234595,12.610062277111943,15.229382243660087,17.990669477426216,20.853465187621122,23.762688831659865,26.788966145841094,29.818994006830096,32.542148532144175,32.54421225979614,32.52176685477385,31.629579048875513,27.84028818422527,24.50496864055957,6.840962107587184,1.449931198284304,0.3087835934614487,0.06722372265478793,0.016082774616149938,0.014107193637757523,0.008664576925962559,0.006629684369460213,0.005248509586294202,0.0024498027980586214,0.0023027526653886486,0.002280623719959504,0.0022411906113773065,0.002186809753134223,0.002154818092225313,0.002133750750132187,0.00208197911090369,0.0020314635984075213,0.0019821737356126926,0.0019340797854127973,0.0018871527324277907,0.0017966867598129246,0.0017105574706598602,0.001628556983882357,0.0015504873824502986,0.0014761602357563893,0.0013055593628662219,0.0011546748100602102,0.0010212280004155206,0.0009032036773342216,0.0007988194780631193,0.0007064990212415171,0.0005526336477448518,0.0004322778639407425,0.0003381338106160285,0.0002644929751250275,0.00020689006415168884,0.00012658740397311245,7.745352991623656e-05,4.739055836269739e-05,2.89962839079561e-05,1.77415999874122e-05,5.195395503094827e-06,1.5214026301205855e-06,4.4552237318401146e-07,1.304652168698815e-07,3.820497057597057e-08,1.1187806130959053e-08,9.593894195411406e-10,7.054960844285405e-12,5.187929415736512e-14,3.8149894630604633e-16,2.8053850826227526e-18,2.062963263238166e-20,1.517016786196291e-22,1.1155503314273854e-24,5.157896073004798e-46,,,,1.1387696321257627e-233,
Cm243,1.0994612601135487e-14,1.0991850206466353e-14,1.0989097451346266e-14,1.098636194956777e-14,1.0983645817521532e-14,1.098004886893023e-14,1.0976488082585315e-14,1.0972990732248698e-14,1.09680597757177e-14,1.0964015037054513e-14,1.0962123049954845e-14,1.0964757998822352e-14,1.1002575471005256e-14,1.114612381168501e-14,1.2457100572521928e-14,7.615932902521807e-14,6.0062190387951315e-12,7.83242598733928e-11,4.769097758849739e-10,5.829985979205408e-09,3.345960911590651e-08,1.2788928412546248e-07,3.75351282867832e-07,9.259147080680436e-07,2.0160649131948673e-06,7.180539530261144e-06,1.9923849694984012e-05,4.658429712445795e-05,9.716063554591448e-05,0.0001825226643370701,0.0003187462563686239,0.0005230869559930837,0.0008169934583641551,0.0012460526296204086,0.0018673014399522197,0.002705833486963948,0.003786343581063136,0.005112372168451755,0.006820740318552289,0.008848553012349821,0.011369233461349038,0.014332699150115582,0.01763736840468817,0.02157688187021187,0.03071351852438921,0.04262304606132041,0.057197491558823046,0.07473564325581761,0.09455466649200173,0.11708530751983788,0.14119767668255012,0.16806581510775134,0.1966399766861465,0.22443082698748454,0.2244300932107104,0.22441464797553518,0.22431173704385754,0.22387325782964101,0.22343569327020707,0.21910686356883752,0.2139530297541193,0.20892041767973504,0.20400618243006435,0.1992075405258822,0.19873392873088827,0.1968507148824626,0.19568277917028393,0.19452177296720616,0.18547830269072146,0.17685527121024724,0.17065211725816395,0.15701106167992396,0.13939348984065184,0.12978659370277235,0.1237527131301123,0.10986692340434268,0.09753920086353117,0.08659472130693303,0.07687827683580123,0.0682520747764622,0.053794798021611724,0.04239988610902844,0.033418664126386895,0.02633986038862321,0.020760501521356674,0.011449821799446877,0.006314799425367732,0.0034827343439127333,0.001920795356578879,0.0010593557090303387,0.0005842550775252872,0.00017771487708905133,5.40561348320728e-05,1.6442434558259968e-05,5.001349397847666e-06,1.5212767189221298e-06,1.4075056273107261e-07,1.3022426750415286e-08,1.2048517009912814e-09,1.1147440793623912e-10,1.0313751796541435e-11,2.685469106635902e-14,6.992353292878485e-17,1.8206496109109691e-19,4.740555644243678e-22,1.2343323258740565e-24,3.2117620182565164e-27,2.2237902086593844e-30,6.656257747207127e-32,,,1.466103404873405e-32,,2.5731375557123006e-32,,3.132887035194287e-35,,6.378555827123279e-42,5.98318297675879e-40,2.6446669157267457e-40,
Cm244,1.4133330128441385e-14,3.0777214075354056e-14,3.3036560328086744e-14,3.478290500563233e-14,3.6204032500835974e-14,3.769755636129913e-14,3.8834999524364035e-14,3.9704462176747664e-14,4.065640407859124e-14,4.1355754917220105e-14,4.1984316603955747e-14,4.2754885666898066e-14,4.59915665444179e-14,5.498865617767829e-14,1.2701755833132907e-13,3.179653069303644e-12,2.539123866867789e-10,3.1589337008181696e-09,1.8644234509700107e-08,2.230483047946653e-07,1.2690669491485697e-06,4.833240613199751e-06,1.4226504659681998e-05,3.57753707363011e-05,7.848702776430314e-05,0.00029075571884001704,0.0008336827491200467,0.002030814091622136,0.004324043284269392,0.008408727488668395,0.01515183327838071,0.025590891486901506,0.04123494597811844,0.06477778882485591,0.1004636314060275,0.1501320857373845,0.21774621133749394,0.30413588516726,0.4197265804988229,0.5595480116195298,0.7401683392922355,0.9655214051273463,1.2283271255976693,1.556520723256373,2.3474222160099063,3.458282095606408,4.941792982535112,6.877293434849253,9.286014389372083,12.248786558154276,15.769185779506754,20.046642326797816,25.02947422719596,30.210178805660338,30.212726191805466,30.213675527432116,30.19230590439733,30.097532275680035,30.003063857640015,29.074542282232677,27.983499772392296,26.933398519604374,25.92270302098768,24.94993467203599,24.854688566243826,24.47732630488254,24.244389904082908,24.01367022592604,22.24522503623916,20.607014019451416,19.45802533272205,17.020045898571063,14.057444793111951,12.533540855504018,11.6105299544815,9.589538256332219,7.920331238498059,6.54167538037303,5.402995794401388,4.462520926749694,3.0441883985276323,2.076647448236615,1.4166220769622049,0.9663739765946081,0.6592292000760672,0.25337538190361797,0.09738506157340128,0.03743003426239006,0.014386265363716032,0.005529372837518373,0.002125218816035651,0.0003139490186245674,4.6378267459404175e-05,6.851250407683301e-06,1.012103908338913e-06,1.4951346709253774e-07,3.2628011594643465e-09,7.120340557906585e-11,1.553856154987785e-12,3.3909451605708e-14,7.399981640828566e-16,5.2060107869433204e-20,3.662513234122185e-24,2.5766364644907247e-28,1.8127042847442285e-32,1.275265705398329e-36,8.97169154388565e-41,4.4403939992707955e-49,,,,,,,,,,1.1941813135363708e-17,4.7073657197965274e-21,,5.610858148695221e-22
