Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
Ac225,1.3464397450146945e-12,1.3429220962879952e-12,1.3393689007848586e-12,1.335782191102428e-12,1.332163679676793e-12,1.3272923017871677e-12,1.3223706746640414e-12,1.3174022725359826e-12,1.3098683682017162e-12,1.3022451182154025e-12,1.2945418717838177e-12,1.2867664276218115e-12,1.2710278023591963e-12,1.2550805069448101e-12,1.2227317210907575e-12,1.1241969752837406e-12,9.020199166785402e-13,7.066117655691804e-13,5.441824185220983e-13,3.1189458503738256e-13,1.7406209753293215e-13,9.680181176738556e-14,5.580671373856537e-14,3.613521633588661e-14,2.899103619105456e-14,3.591383664895252e-14,6.064148658768645e-14,1.0040445309446701e-13,1.5787368052877574e-13,2.3261935445158586e-13,3.2919715315472986e-13,4.4900479535093497e-13,5.937174472711033e-13,7.742178837644762e-13,1.0070664095677227e-12,1.27886096121456e-12,1.594517604793906e-12,1.9441573813484648e-12,2.3549486856848194e-12,2.806628505140745e-12,3.3259218366703066e-12,3.904406811693059e-12,4.523829273012112e-12,5.230731404903613e-12,6.748097889374952e-12,8.610668781555887e-12,1.0749773105634446e-11,1.3249731618737151e-11,1.605590611936399e-11,1.9225644719251033e-11,2.2691070417777855e-11,2.6617571134058733e-11,3.0943011543033304e-11,3.5715729429195033e-11,4.085990503581239e-11,4.632703448986702e-11,5.85640202460599e-11,7.274747269426777e-11,8.87413064110316e-11,1.0662598754742862e-10,1.264339894141856e-10,1.4828797373049504e-10,1.723031559220556e-10,1.9786126392818284e-10,2.2601897703461545e-10,2.562051889894044e-10,2.880320846971947e-10,3.2202167355465616e-10,3.582446011926569e-10,3.957499061022484e-10,4.3691661644462983e-10,4.781037894347098e-10,5.219294775841287e-10,5.679565286689503e-10,6.145136745112472e-10,6.642337824494667e-10,6.830475662869575e-10,6.830703026021719e-10,6.830573659568237e-10,6.596976673785796e-10,4.704795469027282e-10,3.791729855992415e-10,3.433593247653432e-10,3.472773555165661e-10,3.5174489399623727e-10,3.5676218355129343e-10,3.6232955209816124e-10,3.629165575106348e-10,3.65319633034499e-10,3.6686629516315903e-10,3.684473808437425e-10,3.8233620555809844e-10,3.9843272248823994e-10,4.1195676897594035e-10,4.4836576703247637e-10,5.122204511104331e-10,5.572614975363357e-10,5.901086438450659e-10,6.821576398638596e-10,7.885064917515091e-10,9.093031350031527e-10,1.0447021346615427e-09,1.1948629197421545e-09,1.540123885763817e-09,1.946413202781931e-09,2.415073450432352e-09,2.9474474524125535e-09,3.544869085340315e-09,5.331621128167715e-09,7.553217655070446e-09,1.0228956670544288e-08,1.337731216703798e-08,1.7015950299368587e-08,2.1161756429970222e-08,3.1038686449405774e-08,4.312867801136537e-08,5.754163755068967e-08,7.437762907865459e-08,9.372763780610073e-08,1.4029242936055873e-07,1.9780778253011366e-07,2.6674003416033776e-07,3.474658824297092e-07,4.402858438364432e-07,7.26661765409732e-07,1.0922932917265436e-06,1.5380691695680406e-06,2.0639187843986474e-06,2.669144218038918e-06,3.3526423941802204e-06,4.9488605557251935e-06,9.013328052134856e-06,1.415218422296127e-05,2.0263581792868844e-05,2.725361657731957e-05,3.503661111130561e-05,4.353457585383063e-05,5.267655807410116e-05,0.00016783191692881961,0.000578571422314851,0.001181290553583221,0.0020266644791391455,0.002972801898751583,0.0028855694636264677
Ac226,4.58440498813311e-12,4.2709928688061465e-12,3.979013755747572e-12,3.707003050173211e-12,3.4535952422636154e-12,3.1424698175430717e-12,2.8593867478673742e-12,2.601818289952367e-12,2.2583326380038633e-12,1.960223313734061e-12,1.701494668964017e-12,1.4769447968262583e-12,1.1129161966401419e-12,8.387128533407967e-13,4.765834142930952e-13,8.832954453779692e-14,2.9674434692580366e-15,1.1226260732953913e-15,9.168452531324542e-16,7.311176143956053e-16,7.175062856379386e-16,8.147729864083529e-16,9.683428433441501e-16,1.1864838986421134e-15,1.4345021363722637e-15,1.972746441117451e-15,2.66044347696727e-15,3.3522140333793308e-15,4.186122059421636e-15,5.062967994419992e-15,5.941095619369652e-15,7.233380343861774e-15,8.192146377789334e-15,9.479423555827269e-15,1.097973601249999e-14,1.2659006485518622e-14,1.4156855490709717e-14,1.5671023109846476e-14,1.792688380951363e-14,1.9851734799388638e-14,2.215565822200519e-14,2.4591727199402735e-14,2.6917574441094524e-14,2.975946192087176e-14,3.432755497945317e-14,4.149646323858425e-14,4.8208571786955404e-14,5.680277313702768e-14,6.470924255400312e-14,7.288146252553728e-14,8.127512656496382e-14,9.251567057901969e-14,1.0565286024741086e-13,1.1662928059845455e-13,1.2876082328007782e-13,1.4091628328225864e-13,1.7380626070911432e-13,2.0643030870161756e-13,2.413397214416323e-13,2.867590138628705e-13,3.2072150156882445e-13,3.6981550221789625e-13,4.22895979500572e-13,4.794513705090802e-13,5.413890232709411e-13,6.013928489604508e-13,6.702203919743669e-13,7.376400051244549e-13,8.171034406833178e-13,9.002609297147862e-13,9.8500872784282e-13,1.0711466174006336e-12,1.1565128726412286e-12,1.2565058717453742e-12,1.3480358557626943e-12,1.4515461669909954e-12,1.4982677249684534e-12,1.4654135594843323e-12,8.451105739830263e-13,4.018760646759888e-14,7.499458749520134e-15,2.2699310498401752e-15,1.4650096101819763e-20,7.097916380156753e-27,3.4389135570184814e-33,1.6661405603801215e-39,8.072387773268306e-46,1.885953818518062e-46,5.6188469948971895e-49,1.4824150019868841e-50,3.911041252186298e-52,9.180644345569559e-65,2.1550330515026408e-77,7.267574912410093e-87,5.753152445356593e-109,1.5358819788579383e-140,1.7467430657064442e-159,4.100245097127979e-172,1.094616011866867e-203,2.922225852571415e-235,7.801278144910414e-267,2.082656968401038e-298,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ac227,7.760322956292638e-14,7.76204783822595e-14,7.773683001641064e-14,7.804424583677824e-14,7.862758906468049e-14,7.9968883274656e-14,8.210771163668848e-14,8.519532708592745e-14,9.189857802936891e-14,1.0143876586780099e-13,1.141558066873731e-13,1.3033830326267348e-13,1.740428184697242e-13,2.3410111363791897e-13,4.0742946621597037e-13,1.3891138186729237e-12,6.495608545113579e-12,1.556242283982588e-11,2.8570708670818936e-11,6.632877413618197e-11,1.1960451075973798e-10,1.8823472394294115e-10,2.720562103451242e-10,3.70905639416518e-10,4.846208968433745e-10,7.560242659762841e-10,1.0850005588702443e-09,1.4703085753569955e-09,1.9107141402879256e-09,2.4049805575412864e-09,2.9519480666059086e-09,3.550443419433205e-09,4.199309067320432e-09,4.9231707525047164e-09,5.753920921725295e-09,6.6420880816106715e-09,7.586184914016268e-09,8.551587979774791e-09,9.601396019426803e-09,1.066643708249517e-08,1.18164185095517e-08,1.3015313623486955e-08,1.4220631198697783e-08,1.551158502996879e-08,1.809178268043533e-08,2.0921278635769396e-08,2.390562742714912e-08,2.708814858584413e-08,3.0356883199028514e-08,3.375329601902323e-08,3.7210819398897593e-08,4.0836675324665276e-08,4.456562093297434e-08,4.845349481922442e-08,5.236814679036201e-08,5.636450348192254e-08,6.443595612895396e-08,7.274381851708227e-08,8.124107880376155e-08,8.98807924443244e-08,9.861866718433666e-08,1.0742608961144953e-07,1.1626235029288507e-07,1.2509622682404492e-07,1.338926954310308e-07,1.426203716943388e-07,1.512626431161051e-07,1.5979972379004985e-07,1.6820017743774344e-07,1.7644492162712972e-07,1.8450813550757106e-07,1.9239392359744977e-07,2.0008587773836096e-07,2.0756321478007e-07,2.1481848147207482e-07,2.2184235823145666e-07,2.2447488557813885e-07,2.2447974774678648e-07,2.2460272941611053e-07,2.2546759215799318e-07,2.2919310374135792e-07,2.329474505991538e-07,2.720588149630421e-07,3.234116666648614e-07,3.787782024935043e-07,4.3803267218027383e-07,5.010532547983323e-07,5.075578735603673e-07,5.339388151635094e-07,5.507190739869726e-07,5.677219420390813e-07,7.115499560547794e-07,8.686444922208591e-07,9.946772726509712e-07,1.3141741754055067e-06,1.826171143353137e-06,2.1611409380684708e-06,2.39485125475245e-06,3.0118692804182355e-06,3.670107285679702e-06,4.363494135916486e-06,5.086851547488214e-06,5.835762779776929e-06,7.395731950502528e-06,9.0194354584471e-06,1.0689437917106142e-05,1.2393055083930257e-05,1.4121059166998404e-05,1.8508082789756732e-05,2.2946392478640184e-05,2.7406999673871723e-05,3.187681763562772e-05,3.634993810590364e-05,4.082369342820391e-05,4.9768950281086935e-05,5.870890142151319e-05,6.764279226806233e-05,7.657046664325627e-05,8.549189090996009e-05,0.00010331596218938391,0.0001211149862111488,0.00013888895928524113,0.00015663788244803028,0.00017436176033867865,0.0002185619368020808,0.0002626058062134554,0.0003064935975758819,0.00035022557250686365,0.00039380201023016633,0.0004372231993443434,0.0005236010084504167,0.0006945066856730737,0.0008629618170170229,0.0010289859549110758,0.001192599068218809,0.0013538215594630868,0.0015126742477867975,0.0016691783409368726,0.0031099309685330197,0.0062685623321913075,0.008937244153445888,0.010370459112883593,0.010588944339139263,0.010585581336228675
Ag111,9.789550718786927e-14,0.0013574893654719725,0.0030293529629537553,0.004683606459962988,0.006318841525912587,0.008470034133563257,0.010588237189165371,0.012674133691955589,0.01574343551193749,0.018742533071049117,0.021673219216470366,0.024537854622481092,0.030073065788454284,0.03536211035322594,0.04524225487432667,0.07005132954969114,0.10774390263089159,0.12854304608173375,0.14057617184381863,0.15306872861396162,0.1600070996225216,0.16542042515241492,0.17038875196532613,0.17518042461388192,0.17992097083453393,0.18931574012063185,0.19845491069916643,0.20754057475763618,0.21651070023759797,0.22523450225990443,0.2338956324522442,0.24234099892322514,0.25102104463581165,0.25952411216321675,0.26849371371157765,0.27772198635513873,0.28671014662952127,0.29538862583085274,0.30408246451931537,0.3122261907252766,0.32114323281594864,0.3295381422185041,0.3377425223651593,0.3461885812626694,0.36254850553572304,0.3780404677986184,0.39460710581307085,0.41030331323884195,0.42584628342730974,0.4412058149320552,0.4564162549655949,0.4709034696491506,0.4864460778200065,0.501687936103357,0.5168174073899967,0.5321524557792732,0.560258176348073,0.5901439931550175,0.6180893042523791,0.6469110415688478,0.6760529411865134,0.7040167967247558,0.7318990555868817,0.7601676316714109,0.7879515638959107,0.816348675173142,0.8439430021022694,0.8721970557441538,0.900359316669435,0.9288147505633472,0.95592929379059,0.9839962532119804,1.0114890699531076,1.0393214109789102,1.0672185672676147,1.094740935735199,1.1080705914773106,1.1060390369396922,1.0082375219604338,0.5256738209766797,0.032248905933035664,0.0019783980561515523,1.4938279313471374e-15,2.66594513726723e-30,4.757752164513147e-45,8.490874472319446e-60,1.5153153637184395e-74,5.077595346251557e-76,6.4014495965727e-82,1.3157275920952665e-85,2.704292318367138e-89,8.613008095860158e-119,2.7431912176516084e-148,2.0681498567695536e-170,2.1111750090681477e-217,5.130057750029731e-265,2.907571744979555e-309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Am240,1.5372737246230762e-13,1.4755417790899762e-13,1.416288331531579e-13,1.3594141335283286e-13,1.3048237336708004e-13,1.2354312543078094e-13,1.1697290676048062e-13,1.1075210279681765e-13,1.0203567764062051e-13,9.400525134235257e-14,8.660687714567259e-14,7.979082303606433e-14,6.772606419116949e-14,5.748626335359977e-14,4.1421226458834125e-14,1.558836559185773e-14,4.105186292002334e-15,1.5329650863634285e-14,5.529471153655588e-14,3.18096395428729e-13,1.0952071890273164e-12,2.7825303361730174e-12,5.737592790630658e-12,1.097137033369722e-11,1.8962528316731218e-11,4.5922993096955155e-11,9.8183375141058e-11,1.7868543751760897e-10,3.0856082240170035e-10,4.913994415458859e-10,7.304065536378243e-10,1.1213985215129108e-09,1.5098616886502082e-09,2.095354423912031e-09,2.891806982035942e-09,3.898125699094304e-09,4.980904288399582e-09,6.2042514019640655e-09,8.091480526438408e-09,9.93557296024469e-09,1.2267449020568305e-08,1.5012493604363438e-08,1.7788305523232595e-08,2.150364519240792e-08,2.8183682167800827e-08,3.931405409805926e-08,5.110423599090754e-08,6.756920913411088e-08,8.442868479608538e-08,1.0214104250344733e-07,1.221562429572746e-07,1.4996322048395702e-07,1.8628784734213393e-07,2.1414113298927303e-07,2.4979042604506636e-07,2.8622649175042404e-07,3.942574694804652e-07,5.058440873087949e-07,6.253414018130061e-07,8.100186528567109e-07,9.055940265785849e-07,1.1044670553977067e-06,1.3270697876810473e-06,1.5798419142282295e-06,1.8669731315016855e-06,2.096667059696205e-06,2.439058639189074e-06,2.71063304364786e-06,3.1078243279383024e-06,3.571486401236517e-06,3.9116779534793556e-06,4.367375675999579e-06,4.731540335596577e-06,5.254181127408111e-06,5.588031602746076e-06,6.0376998022796654e-06,6.389085010814184e-06,6.305938661112205e-06,4.5449583818466046e-06,4.591949680344854e-07,2.48559436891244e-11,1.3474000909681908e-15,8.582830755504528e-20,1.3198165672545124e-19,9.719625425083738e-21,9.828851347824991e-20,1.5332346032143211e-19,,,9.314852710255864e-20,3.8855899653647363e-19,,,1.7467453222423649e-19,3.430100465136672e-21,7.661479193627077e-20,7.616661934736603e-21,,5.392360621793431e-20,1.9846061433429247e-20,2.0513326468825767e-20,2.1900752889182668e-20,1.944752546202222e-20,,,1.4040119559049095e-23,,,2.8704833744661304e-23,5.669364020422783e-23,4.731584219253961e-25,,9.093378945337727e-25,4.041150038183773e-25,,,,,,6.192262264843651e-31,1.7034728438784468e-32,2.7205174023919805e-34,4.8646453029147e-36,4.811213157366939e-38,4.404923937367991e-42,7.409245984336533e-46,4.702880870781066e-50,2.2300760429378038e-54,1.9642495178081643e-58,6.483300887487131e-63,,,,,3.318913767819259e-21,,,,3.997050679631745e-24,,7.671546298854162e-26,1.2393388453628827e-30,3.9217369518301326e-32,1.2221608006760736e-32
Am241,7.10116333678035e-16,7.398094197901351e-16,1.4034539527067441e-15,4.917136627411181e-15,1.544403147500291e-14,5.12761159346147e-14,1.307777903049986e-13,2.803339437941998e-13,7.095389257150244e-13,1.5104430672940605e-12,2.854592100869689e-12,4.946233702304566e-12,1.2332203577366606e-11,2.5943442765008325e-11,8.363714699763629e-11,8.093941257131934e-10,1.3198548025627856e-08,6.762653162453184e-08,2.1509260012262783e-07,1.0946095909466645e-06,3.459353122724797e-06,8.417217884184156e-06,1.7367376704896238e-05,3.202486632137688e-05,5.438169046773079e-05,0.0001312171176419608,0.0002681979700674073,0.0004897753049204558,0.0008240155130589315,0.0013010670081567933,0.0019533473783063904,0.0028153335087892184,0.003923470256771054,0.005372035992719434,0.007310928528157972,0.009707478455865996,0.012617439850345493,0.015978619896687377,0.02007496420340876,0.024700371801039404,0.030219703262630127,0.03654790010423309,0.043496516955618805,0.05159466055945526,0.0697743484096418,0.09274434464990687,0.12040104647909419,0.15373099517463348,0.1920414542742905,0.23624263275336058,0.2858013014725539,0.34266031333673225,0.40635867133101267,0.4783997909121091,0.5568157164096239,0.6428949983231433,0.8352296128092935,1.0588288266140522,1.314955811618619,1.6040555875120717,1.9267522651488649,2.283737173574116,2.6745120533155453,3.098753762494368,3.5558575677859117,4.045306898832681,4.5664432173175395,5.117742702916198,5.697688179761471,6.306122235398499,6.941511827363075,7.603978750919422,8.289550755346708,8.996579568618765,9.723475195314892,10.46833041665499,10.759208247967022,10.759672479567215,10.771358851803503,10.853267553991738,11.203466012826421,11.552221669776701,14.961601850635939,18.923800293751725,22.6910501162958,26.272588165363764,29.67721378895756,30.008272407257603,31.315819801223043,32.119642127439846,32.91330983160083,38.911479829623566,44.32655887565459,48.0378709377522,55.655231768437275,64.37927213164792,68.60259402631883,71.06059654433977,76.14017052787464,79.96404083881092,82.80376481471816,84.87244271278075,86.33729941669046,87.95218935133012,88.39436174315715,88.12306736274866,87.42100460230048,86.46214122147902,83.54626156010522,80.41016335741175,77.29749736226599,74.27729909241432,71.36676491616535,68.56779208728726,63.29321164602512,58.4240183148813,53.92937870813803,49.780513459423716,45.950827662617506,39.15267253500028,33.360290329103364,28.42488619238619,24.219675535164725,20.63662921702267,13.82992931066029,9.268546940707772,6.211824950544291,4.163420741885657,2.790718531286368,1.8708223943554572,0.8412457132643886,0.1711647874814131,0.03591735320034248,0.008533809110147415,0.0029106564555879174,0.0016836002149243847,0.0013503427924073243,0.0012040423718131714,0.0005280153988815888,4.5811991226982614e-05,7.78872737033807e-07,2.2510706184633069e-10,5.434155058946664e-21,1.0956969290945882e-38
Am242,2.5214227434732105e-13,2.2144663310637904e-13,1.944941860955959e-13,1.7085982160364585e-13,1.5023102270870785e-13,1.2712038181817547e-13,1.090846611549759e-13,9.67336173434567e-14,9.17830802046094e-14,1.0990494910540596e-13,1.62282146043013e-13,2.6409266205224736e-13,7.007520021310537e-13,1.6309733891248117e-12,6.230321916057702e-12,7.860206142992786e-11,1.599335671233694e-09,8.89085395785206e-09,2.950942505083628e-08,1.5663809473863803e-07,5.062668961138077e-07,1.2472858350227624e-06,2.598311794467226e-06,4.822249948630443e-06,8.230727148599696e-06,1.9941527422340452e-05,4.085258257962146e-05,7.471507317255428e-05,0.0001261671359879353,0.00019945349957458674,0.0002994432068814505,0.0004308769611308943,0.0006010196526330315,0.0008225442169755359,0.0011162300330162251,0.0014824689331168037,0.0019236978136898042,0.002441004665445901,0.0030603696047815745,0.003755174481189694,0.004605405001942997,0.005545143844778509,0.006617844389091502,0.007831816751692165,0.010593840926594817,0.014040209097478287,0.01820909698486266,0.023218392685897118,0.02899514179320251,0.03565594806331781,0.04310789988641527,0.05155063297988072,0.06100405327303925,0.07199410256324487,0.08360700473700207,0.0965341893617635,0.12494892149567988,0.15897772986677997,0.1971296203774348,0.24097170868184156,0.29007565823762843,0.34371097084124536,0.4034156590640577,0.4666109190894658,0.5359647230353624,0.6113615066393847,0.6903798396232423,0.7746127053845578,0.8650653657382251,0.9592903418271483,1.0601932127756388,1.1611477997763846,1.2697302316706167,1.3825061356561348,1.5001134283470026,1.6216582942082887,1.6667581173852042,1.5989814189661498,0.5666579929692253,0.0013223702123607351,0.0009277745550660317,0.0009274000544611453,0.0009236633254291677,0.0009191370682155915,0.0009146329395434775,0.0009101508768885473,0.0009056907807719882,0.0009052459752330924,0.0009034689369311124,0.0009023600601894108,0.000901252544662662,0.0008924412232513662,0.000883716058864938,0.0008772282175668999,0.0008622745626815883,0.0008413533304147961,0.0008290450479486339,0.0008209397257458781,0.0008010214237490793,0.0007815864011658043,0.0007626229281780994,0.0007441195607838859,0.0007260651335326776,0.0006912597888062034,0.0006581228813536762,0.0006265744304020676,0.0005965382913809542,0.0005679419710145454,0.000502305550280325,0.00044425454537572087,0.00039291235527290315,0.0003475036777360408,0.0003073428037791818,0.00027182326524980777,0.00021262464583729344,0.00016631843355650915,0.00013009691777625507,0.00010176384153562675,7.96012452409448e-05,4.870486070360605e-05,2.9800560115243865e-05,1.8233762146476192e-05,1.1156498841411312e-05,6.82620583631478e-06,1.998975096106258e-06,5.853757438483694e-07,1.7142004689857444e-07,5.019820485872613e-08,1.4699905702938034e-08,4.30467888632422e-09,3.6914151293946627e-10,2.7145415986561296e-12,1.996179786822497e-14,1.467920339104475e-16,1.0794562588441489e-18,7.937931719669974e-21,5.83726534804153e-23,4.292509794148711e-25,1.9848168914453096e-46,,,,4.3831078226388243e-234,
Am243,4.168185641115229e-17,5.596478459339945e-17,6.535268654593686e-17,7.152337331446448e-17,7.558080019632294e-17,7.89251203157862e-17,8.086973060515895e-17,8.206483346649111e-17,8.332553753321186e-17,8.481082518093382e-17,8.741994148952834e-17,9.220125529877013e-17,1.1407954932366076e-16,1.6755223992069655e-16,4.866389764471032e-16,7.921118841343813e-15,2.814486260462888e-13,2.2451988441080094e-12,9.759900559169675e-12,7.612637544469303e-11,3.225117948888805e-10,9.841626318236187e-10,2.4710551126641112e-09,5.323850769038809e-09,1.0369120733296414e-08,3.151083327127619e-08,7.758762288058205e-08,1.6568324618737902e-07,3.200134469195265e-07,5.7228886342953e-07,9.591274211053378e-07,1.5267509262447567e-06,2.3404356300476345e-06,3.5000709321882727e-06,5.1940114522345665e-06,7.465462618193646e-06,1.0458526882874485e-05,1.4186347771951693e-05,1.9040485789850462e-05,2.4856350260569667e-05,3.2240597867936774e-05,4.1192739613686215e-05,5.170634600559614e-05,6.461369394600138e-05,9.597906888221301e-05,0.00013928956338009191,0.00019596375379152798,0.000271256481007249,0.00036582959917264463,0.00048313258827639455,0.0006236124335060433,0.0007953351386493733,0.0010018190672799543,0.0012508582507781178,0.001536145304296449,0.0018689864149537977,0.0026758360812882223,0.003717499345507324,0.005034882152697333,0.006673467034870185,0.008667062351737682,0.011038284344837685,0.013850682784693346,0.017121828365078848,0.020930258294901492,0.025316905177567742,0.03036278891202415,0.035965494204385544,0.04230156278500634,0.04936741968789132,0.05714529014296636,0.06586110329494523,0.07521997268122102,0.08545833380735492,0.09656971604863729,0.10866536672273497,0.1135335343536877,0.11353928540736392,0.1135779434688752,0.11357901045653111,0.11357813230770146,0.11357726853156869,0.11356862678379448,0.1135580863481276,0.11354753788571327,0.11353698712410544,0.11352643520086696,0.11352537995482573,0.11352115887641703,0.11351852062629868,0.11351588231804934,0.1134947737606861,0.11347366152896983,0.11345782501660084,0.11342086584518393,0.1133680512996729,0.11333635508269811,0.11331522165454942,0.11326238062021944,0.11320953166858592,0.11315667799163474,0.1131038225001094,0.11305096783557017,0.11294527032847868,0.11283960189415816,0.11273397585189163,0.11262840290773388,0.11252289165816973,0.11225942513468158,0.11199645802219466,0.11173403265473833,0.11147217299406481,0.11121089260245896,0.11095019914782303,0.11043058819755015,0.10991335526317884,0.10939850247098488,0.1088860266952782,0.10837592226838655,0.10736279871902417,0.10635906705343073,0.10536465544424438,0.1043794885333869,0.10340348912423816,0.10100308327381217,0.09865824938384436,0.09636775157869451,0.09413036390900911,0.09194487661176805,0.08981010001938437,0.0856880335844779,0.07800268058216704,0.07100655088962371,0.06463786296305611,0.058840355496842654,0.05356280789763656,0.048758591361631694,0.04438525784150133,0.017342243514637732,0.001034307763940421,9.415509920047487e-06,1.2262579105315974e-09,4.4035456244200036e-10,4.3074408866052537e-10
Am244,6.132299828779796e-13,4.991023353859865e-13,4.062182271810922e-13,3.306234095806009e-13,2.690996740381351e-13,2.0450144969456787e-13,1.5541569482478209e-13,1.1811730630148863e-13,7.826968525643795e-14,5.187572986920197e-14,3.4393197171953096e-14,2.28134317265658e-14,1.006425198717968e-14,4.474828307349009e-15,9.766587166965722e-16,1.0994713409726508e-15,4.3708822032861574e-14,3.7239759348553524e-13,1.67107554418538e-12,1.3524653472872268e-11,5.880268111832622e-11,1.7999915401044301e-10,4.56626536605122e-10,9.96676092188973e-10,1.952195608769616e-09,5.933229814734304e-09,1.4692952523630587e-08,3.146329815488357e-08,6.122574680693471e-08,1.1060471066319093e-07,1.8532108941810097e-07,2.9555317918754047e-07,4.5517842176215656e-07,6.814367596674149e-07,1.0176349659493887e-06,1.4719644789657835e-06,2.0613648741234666e-06,2.7977186822660794e-06,3.748970125143478e-06,4.931924385298228e-06,6.4019787509680384e-06,8.167162225772253e-06,1.0349123342040041e-05,1.290691851396386e-05,1.9286912663246262e-05,2.79532214702721e-05,3.9567045333363923e-05,5.492051270907505e-05,7.504036655277549e-05,9.95441833157707e-05,0.00012815265618507232,0.00016439020009272455,0.00020921887127120652,0.00026316230202928076,0.000321923140405686,0.0003943404934539024,0.0005672732650754698,0.0007964000061880009,0.0010844142411240258,0.0014562400378691062,0.0019108168275369772,0.002441179990464045,0.0030928870612409484,0.0038296243215602682,0.004732169757189483,0.005792489613602884,0.006960430838708735,0.008293421353417796,0.009839838112073566,0.01159545466672137,0.013541099047484196,0.015595577650345971,0.017965389185235027,0.020604705622689325,0.02340940648734817,0.026594699069743193,0.02793437406432598,0.026153271568114922,0.005037398241134288,4.954207127935876e-08,6.775762822126122e-16,6.733016125458411e-16,6.320088800146803e-16,5.85166240823214e-16,5.417936748541857e-16,5.016348688113328e-16,4.644521198788286e-16,4.60888902311356e-16,4.469072761840777e-16,4.383849508838461e-16,4.3002512757025314e-16,3.686370851217208e-16,3.160121978065186e-16,2.8153498011727527e-16,2.1501336204298162e-16,1.4629414233805107e-16,1.1611379697437543e-16,9.953788786239722e-17,6.772513969307903e-17,4.607988652153625e-17,3.13525517356479e-17,2.133213800620814e-17,1.4514292605271785e-17,6.7192197326932966e-18,3.1105830200477036e-18,1.4400074257996884e-18,6.6663428677262e-19,3.0861038925253513e-19,4.5000537164856426e-20,6.561826511081089e-21,9.568231896401048e-22,1.3952067057492104e-22,2.0344421333193448e-23,2.966552650680768e-24,6.307617139998216e-26,1.3411532095466682e-27,2.851617692538396e-29,6.063230405814906e-31,1.2891894013769452e-32,5.828297905965772e-36,2.6349139398196868e-39,1.191216951907443e-42,5.385364165705988e-46,2.4346643862097478e-49,1.0580313494464298e-57,4.5978765264534835e-66,1.998092641901317e-74,8.683076488901043e-83,3.7733876021962685e-91,1.6397931155924792e-99,3.096735016129075e-116,1.1044176753464305e-149,3.938784949609388e-183,1.4047233577754514e-216,5.00978480453422e-250,1.7866812710045086e-283,0.0,,,,,,,
