,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,26.794103828987545,0.0,0.0,4.0
5.0,26.794103828987545,104.05019790892229,2787.9318061983663,4.0
10.0,26.794103828987545,86.2991119108784,2312.3073648894915,4.0
20.0,26.794103828987545,64.65638490666525,1732.409890396172,4.0
50.0,26.794103828987545,38.20716095307511,1023.7266375875332,4.0
100.0,26.794103828987545,27.490361740584618,736.579606773651,4.0
