,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,20.61084909922119,0.0,0.0,4.0
5.0,20.61084909922119,130.61485331945713,2692.083031884241,4.0
10.0,20.61084909922119,110.08831848554865,2269.013719892646,4.0
20.0,20.61084909922119,84.74812937501278,1746.7309059896631,4.0
50.0,20.61084909922119,50.30904748958692,1036.9121861334288,4.0
100.0,20.61084909922119,37.76466975447623,778.3619095914322,4.0
