,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y)
3.0,38.27729118426793,54.55827126804873,2088.34283583738,2.0
5.0,38.27729118426793,49.756258394396944,1904.5347908020074,2.0
10.0,38.27729118426793,42.650417745696984,1632.5424591827116,2.0
20.0,38.27729118426793,38.24927860401698,1464.0787747141471,2.0
50.0,38.27729118426793,24.86259162394035,951.6726591851057,2.0
100.0,38.27729118426793,23.29744175,891.7629617132707,2.0
