Years,#packages per GWe.y,Area per package (m2),Total area (m2),Required st (y),n_wf,Decay heat (W/Pkg),Reactor
5.0,53.43287951983604,30.822758400382032,0.0016469487360766,2.0,3,544.049190024602,SPWR
5.0,31.578765227021044,49.70595172739453,0.001569652579985,2.0,42,825.8369763266609,HTGR
5.0,38.27729118426793,49.75646887527503,0.0019045428474398,2.0,42,832.4921158859231,HPR
5.0,108.69306270249665,22.847729545454545,0.0024833897000937,1.0,6,339.1580652071281,HTGR_FCM
5.0,25.746289712770164,42.510494406016406,0.0010944875048103,1.0,3,518.8169400643212,SFR
