Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
Cf253,435.5125749798335,433.37771299560643,431.2531630641914,429.138963184765,427.03509488742185,424.24594503391626,421.474966323624,418.722114107664,414.62650096297165,410.57082306765943,406.5548887395725,402.5782569865192,394.7412802804101,387.05678372240124,372.13393165717537,330.730879103252,251.1653595052145,190.74963981221433,144.87520060582872,83.59192477208686,48.259528997636366,27.889715162912484,16.147615961966228,9.379386929191588,5.479811850173555,1.9400765657007095,0.7709850956596042,0.3882933523568064,0.26804038672281916,0.23360175815182516,0.2270127314756011,0.22958732095168238,0.2346073205127224,0.2417532372551231,0.24930641816282909,0.2560266282257744,0.2609860937645618,0.26628763463553606,0.2711388205936237,0.27681976831219623,0.2805428776963506,0.2839831136257364,0.28753658792251663,0.2914371478783981,0.2957648123342515,0.29917688188336816,0.3018294518214089,0.30339123400525864,0.3030232296931728,0.30435874332249363,0.3028006372875915,0.30233815269362047,0.3045522404414417,0.30759200454655494,0.3165046062492206,0.33347740694358774,0.42027853300939844,0.6691865115486316,1.2980614943695783,2.775786448948726,6.076511233191241,12.984937919562054,26.991493992142175,53.71081205140654,103.4822977551775,194.2133937405184,350.75156777729285,617.5949602440054,1071.2319650612171,1813.3335721983437,2985.3170688027867,4837.238748105728,7704.565795201911,12032.027864874331,18507.69973581725,28361.967767017835,32992.029259831455,32940.695748105725,31683.23585320614,24127.53176972365,7506.609120049128,2335.4725280432485,0.01984651971882567,1.3438298225306211e-08,9.099219992127503e-15,6.1611822073402624e-21,4.171804433393501e-27,1.0078361460409479e-27,3.432842563604645e-30,9.847338320787318e-32,2.824774810732077e-33,1.295100937955901e-45,5.937770521995185e-58,3.308363766419583e-67,8.45128805936213e-89,1.2028803112235644e-119,3.734239156115379e-138,1.712071658780589e-150,2.436808864428526e-181,3.468334665249237e-212,4.936515764491454e-243,7.026192741422526e-274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cf254,128.20626380811302,128.21230476687236,128.21800612894276,128.22342651284868,128.2285841825668,128.2350785987596,128.24116847398594,128.24687327586608,128.25477386673927,128.26197564772175,128.26851906393347,128.27447905400996,128.28486178692523,128.29352955534776,128.3068178342795,128.32753531743208,128.3348083384704,128.32088049284673,128.29421834909496,128.214531807706,128.11237480115224,127.99733035587973,127.87489511760131,127.74801713746751,127.61831745496339,127.35622288429772,127.0913661223,126.8261511456742,126.56062810819977,126.29496238022104,126.02956033128008,125.76471819509855,125.49988564994847,125.22548658200945,124.93218074143661,124.63934749609646,124.34667448162945,124.06367189439628,123.77145145803617,123.48866495964,123.19658802108566,122.90473337055094,122.6222664675822,122.33064458224467,121.77656964570131,121.20397301148083,120.63278353350418,120.0532325593463,119.48391096474312,118.91467428931035,118.35569995214836,117.78833757847877,117.22129605331067,116.64625995175776,116.08139173474186,115.51887978311501,114.41425190103489,113.31199345950336,112.215876923762,111.12743267099549,110.05509797862717,109.00949213483884,108.01483969444732,107.1203117057816,106.4068998846369,106.02922830514972,106.2386899305987,107.45790489661952,110.4217757060657,116.2866366648792,126.85678155502617,144.84449122926716,174.5335221997194,222.26703453130386,297.2425166534107,414.0896946386326,473.460423741029,473.45978011445214,473.4462528434588,473.33574423763633,472.83205351800115,472.3285371490786,467.32275622150405,461.3037726781427,455.3622862214987,449.4973217984954,443.7078981094921,443.13307294294907,440.84120970353894,439.4148185350913,437.99304272699584,426.7832068453938,415.860276602772,407.8519355763858,389.7604286342397,365.2986494745517,351.3648111513605,342.3721255340022,320.8844985557295,300.74545927847527,281.8703672666743,264.1798948272565,247.5996933811618,217.49574864875188,191.0519284709782,167.82322430510266,147.4187336069731,129.4950810617349,93.64933071715,67.72608548024414,48.978690939149224,35.42079354322103,25.61588257325919,18.525088584624868,9.688623029842063,5.067148454350012,2.6501169302294088,1.3860098255972189,0.7248822486782128,0.19827569571894854,0.05423394265976499,0.014834489647178416,0.004057642895857025,0.0011098770011914309,4.342869611669059e-05,1.6993313292865144e-06,6.649345290965863e-08,2.601832878882594e-09,1.0180748157851406e-10,3.983637760831449e-12,6.09929778519842e-15,1.4298128290586308e-20,3.351799874761321e-26,7.857360031375982e-32,1.8419377671973212e-37,4.317904189631693e-43,1.0122104508374671e-48,2.37283978027271e-54,8.783763533404573e-15,1.9296329492224263e-14,1.758975948641783e-15,6.713756818488086e-17,1.2948286030599603e-19,1.2244585612885372e-24
Cl35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm240,287.27699853299396,286.35296281574796,285.4317646367845,284.5134979541457,283.598160498052,282.38226478586614,281.17156616400734,279.96605539365754,278.16744578240247,276.380359439908,274.60476030297053,272.8405650383905,269.34608083192046,265.8962720934599,259.12870869035953,239.84208665773946,200.23851458304745,167.17456703897713,139.57018159243248,97.28269895781189,67.80842540416675,47.266815285234195,32.95513788008259,23.003732278793528,16.104475869936284,8.205905122425504,4.85532471305305,3.7234662698211873,7.3073432628100585,9.667436139024455,18.883631214522072,34.19479970261831,39.057144206585825,45.733044989735234,113.24183846474182,169.16868700773776,262.7962618703007,333.21326092933316,313.94662347030214,524.3263890633079,541.6705365974226,654.5746447704903,763.9907830101819,1338.159567957812,1553.3715134931283,3444.9940717839236,4343.748758526906,3511.7824688926744,6824.156228749546,7074.520172532958,8788.091638588921,12558.241007010396,23501.177213262814,23098.611681277776,20835.42119112622,23585.909146335347,40453.50983176923,68376.6554045003,95759.4094961866,66669.76230135173,170031.5713169743,196719.31640445348,152816.99164603165,298479.459688222,323795.86467854434,354717.6435660984,444437.9411962733,492648.1923553921,670766.0204127106,650116.8188520462,689934.1341257351,468975.8425778502,600450.2290986447,727642.5703962436,1169461.2362703737,977396.3532189513,966424.908683022,965432.6355585658,940961.3408313317,786188.0638110901,363955.79099961056,168488.73784246875,76.17163794814272,0.006491032860289878,5.531390206415875e-07,4.713622326942351e-11,4.016754319838089e-15,1.5737194711127178e-15,3.70796403992344e-17,3.562588289204559e-18,3.422912192502962e-19,2.485631484119224e-27,1.8050021747006515e-35,1.4199023354042251e-41,8.111108613037946e-56,3.6448756858144045e-76,2.2555072527941326e-88,1.6378918969938686e-96,7.360168451525022e-117,3.307427072288598e-137,1.4862531927768572e-157,6.67875209592548e-178,3.001220086153941e-198,6.060523948192394e-239,1.2238173825306501e-279,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cm241,236.4780170850865,235.84767817690542,235.2189329287473,234.5918302832845,233.96638344706224,233.13502810275233,232.30660843239215,231.4811202382117,230.24838186558145,229.02217048840322,227.80249044024396,226.58930722583023,224.18224036418894,221.80073054396323,217.11326091388173,203.63654211255184,175.35640730116543,151.0381634898986,130.2753251703268,99.3963010725706,88.41447218569175,116.41860746912702,218.71983219148652,468.36182520682775,966.4312074826806,3287.0504154403347,9221.19127497891,21239.28477089961,44121.211270187574,83036.76208519502,142638.69620541544,244181.5061630615,376739.4058850238,574552.315732218,872119.9289701344,1280970.026903983,1790131.8087314994,2404129.9056008905,3288170.23059796,4309434.292056788,5619631.227687464,7246031.844951614,9027420.393107742,11330083.14631535,16234790.942658989,24052240.14271749,33604373.17212165,46720391.4096136,61698888.306423716,78380769.41632201,97107921.15761854,123162210.0542537,157907208.900314,189567789.18617198,227271379.97331607,267844468.7235363,385995608.7462641,516477839.7881456,665592016.8365995,890797917.9344141,1027006832.8644124,1284680836.8006198,1574993509.6423073,1926312325.4980567,2317846272.7236466,2656422894.5077124,3149449107.717453,3563264738.0838118,4135951529.4747934,4804588772.828327,5378927793.055449,6064073874.289453,6650218523.751756,7467287819.420617,8052364793.524475,8770521323.811008,9224839792.830498,9217041732.071577,9024286494.684128,7783378434.767013,4128913595.5345182,2190299467.1715794,3865276.030243367,1727.046860786552,0.7716630501078457,0.00034478732020584387,1.5405466998504027e-07,7.123398266730725e-08,3.2563918540177e-09,4.734428429399658e-10,6.883327794587386e-11,1.3741863313740883e-17,2.743423171247938e-24,2.591064288911198e-29,247.83608049925996,14.866745812874925,337.0084619581364,6.728036585705451e-05,,,807.4251688627929,,279.63607261249757,,,,,,,,146.44286343153257,,,,16.328924553189115,,37.829919864872615,170.9153461451141,140.82611221078446,13.703305926380793,26.56417371259866,,2.115743035119922,20.59543847545512,7.5968520028281565,,,,1.8173708169671783,0.41898330080306073,0.29530093616235187,,0.005488839404536227,0.0027286398047301225,7.654653370056877e-05,,6.782923142600021e-05,,,1.5117989337226279e-06,,1.8111627640606696e-12,1.5430372496228102e-22,
Cm242,47.60326964855628,55.061669464641994,61.78030305365226,67.83958696400025,73.31187997748412,79.81034135378124,85.53709358316097,90.65238486312428,97.59201451097842,104.39883710108803,112.26025155541097,122.89139011948613,163.0604878014086,255.99583718549985,833.0018608049385,16256.68774236037,678160.9240813412,5706231.446249914,25374475.21776624,202391706.15469265,869649702.1238594,2667746354.655603,6629102643.297508,14252466371.380987,27588632568.53278,82458984272.57616,200006957273.25146,420396523745.6371,797689952361.8866,1397822828997.3455,2299319552981.842,3591828604155.945,5383840977794.461,7889065838486.95,11448950960816.64,16123160126739.887,22108155412754.0,29389564229388.406,38643941992350.44,49491807689473.8,62999147424614.78,78968932247058.14,97193901211969.36,119026895852688.3,170268056977362.9,238137334669329.84,323618219172530.5,430872075786439.0,558939114962120.25,711632537069425.1,887937709350502.4,1095024520034693.4,1332278301219909.5,1608871551563150.5,1914768921976113.8,2257664733994348.0,3039670011068829.5,3989357355704800.5,5101755855153960.0,6395824705056583.0,7877552419598487.0,9539715042220154.0,1.140117516175224e+16,1.3437348952925882e+16,1.5669011180009152e+16,1.8108556633201116e+16,2.0729457384766904e+16,2.3538549556629828e+16,2.6554000513490132e+16,2.9750044981083016e+16,3.3154456109690868e+16,3.668680523365237e+16,4.041437256970214e+16,4.432057097946147e+16,4.840772031308768e+16,5.26631047634711e+16,5.430927911866996e+16,5.43106047519133e+16,5.424087118544204e+16,5.2736501111609816e+16,4.642231031717768e+16,4.086458644511482e+16,1.1430555719441094e+16,2447212859467178.5,545541486697688.5,142873129154735.94,57504654406622.9,54197620917169.88,45068224183695.49,41639844500252.7,39300815026501.46,34338539778494.72,33797698649450.11,33540868162350.992,32968187910900.184,32168281917308.137,31697687355644.617,31387788671913.87,30626232818088.598,29883154657114.664,29158105711428.914,28450648431345.82,27760355917314.43,26429609248994.664,25162653569129.55,23956430894869.73,22808029916639.16,21714678928368.17,19205137681214.277,16985617030678.797,15022601035276.385,13286446808968.078,11750936971760.572,10392883835678.107,8129485321127.247,6359014774162.968,4974122257658.152,3890836138621.771,3043471993481.429,1862180409981.735,1139393860313.0317,697149199872.7866,426557294001.70306,260992980972.5791,76428763171.36917,22381241357.132412,6554069729.410837,1919276892.567907,562035822.1569306,164584983.46103385,14113747.251842536,103787.71469771782,763.2188738704577,5.612442904885905,0.041271903247696175,0.0003034986802261325,2.231818554032606e-06,1.641197106991549e-08,7.588743873312595e-30,,,,1.6758506595003654e-217,
Cm243,0.7297622371851836,0.7297262678023194,0.7296905215511369,0.7296551509268265,0.7296201180751838,0.7295739231060702,0.7295282319585846,0.7294831039273059,0.7294162643381816,0.7293499878344222,0.729284896282957,0.7292211343311679,0.7291000954484776,0.7289967551234774,0.728950002952986,0.7376997832641623,1.5796825324943928,11.632626535861643,65.96809592957102,796.3827222860659,4590.650830568951,17621.83829601505,53032.903507995434,133288.6100523105,296381.9937337202,1110415.321583731,3278136.3923076754,8072806.316039571,17634668.179045714,34995685.66447488,64147440.229800165,110940717.17220403,182063482.0245993,292199167.9341145,463017523.11355394,707510090.2336907,1046911788.5804476,1488979625.0569854,2096178457.7125773,2854872388.7225256,3857846966.3038383,5127884677.586011,6650160074.521169,8581006786.473562,13460866712.663654,20652575928.436436,30508775326.348953,43913956981.32285,61174748342.70797,83481711343.87744,111227830239.72055,146235647471.72266,189086336935.11816,241397677571.2737,303704953770.59344,376606711555.82404,558215849952.0565,798857516872.029,1109965095433.1384,1504142255342.9854,1989680225035.6416,2584401569964.5117,3297950446631.6807,4127940488612.0454,5101189351100.006,6232506674402.396,7522387456603.787,8977459536661.775,10609828793164.82,12436888014246.297,14469716920953.684,16720272345255.666,19154687259917.184,21819456448610.254,24719995134274.766,27868502296081.45,29133932357915.535,29133845027801.43,29131882387192.137,29118551781454.906,29061636562440.43,29004836263489.76,28442902592595.832,27773870475372.832,27120573757673.156,26482643705662.98,25859719118342.91,25798238300355.53,25553773258922.71,25402160392548.004,25251447065575.59,24077489994017.715,22958111274902.73,22152863344698.43,20382081650512.19,18095097762067.08,16848000898015.264,16064726666373.941,14262174751358.174,12661879302017.992,11241145938508.44,9979826751808.648,8860034562377.822,6983292523019.586,5504083792563.986,4338202502560.4087,3419279359715.8027,2695003473011.211,1486350067690.24,819752548746.3481,452110243128.2955,249347967012.32922,137520436040.9274,75845284078.81444,23070185749.38567,7017354309.581257,2134497040.9640944,649258394.3646102,197487436.67217028,18271869.22832076,1690542.764246872,156411.64412536498,14471.441126213444,1338.9189825012754,3.486261473090114,0.009077472659493277,2.3635755587832834e-05,6.154229976617491e-08,1.6024252026088337e-10,4.1722089753929507e-13,1.0492503102363755e-17,3.984001007688192e-18,6.831808953553071e-19,3.016126696987941e-19,1.2805083202842305e-19,5.32093921442596e-20,3.311211846654326e-19,3.265432345713989e-20,4.363993377132366e-22,7.479475331104254e-28,2.6936587314323322e-27,,,
Cm244,1.172616419920852,2.5536127983460206,2.7410746841123137,2.885992587855376,3.003938947869642,3.1278770353713243,3.2221635085444937,3.293917966560998,3.370772440010121,3.421909523039172,3.456015187453682,3.4788416704325074,3.50464899370683,3.5169329214641354,3.5282629793741553,3.6152310706122184,9.557445722322559,76.32907319294704,426.9369551079621,5016.0563925117885,28726.808915128142,109515.21692673865,329095.95958674984,835912.1017028376,1867482.897544707,7092054.303562313,21060587.02998268,52635761.93611384,116543860.80806814,235597515.01355147,440334318.7438548,773719196.3263756,1294986802.4148006,2110780970.9657466,3415154555.1850333,5326488664.179686,8029944330.81349,11628442425.53892,16627874824.393866,23064164480.56792,31711127436.685883,42799212224.88855,56495515661.60426,74157408865.33427,120421657256.3491,190259812492.19162,290258825239.0873,431985650507.4797,624272835112.6932,881164755878.5405,1208854432318.062,1637319925018.584,2184275594966.223,2884411422094.829,3730844504922.627,4769457852236.497,7479841623995.289,11315674173755.354,16566381627342.123,23649309685060.938,32965832249317.496,44897317959005.64,60023554334213.86,78749339545162.02,101858950055156.36,130094661686431.77,163928575976359.66,204186865015463.1,251771971454904.47,307707969152412.06,372774837850236.94,447241239493516.25,532720823234231.4,630558341191017.8,740647132995520.0,865145141172609.0,916885366599072.4,916911516338122.8,916861231903633.8,916197465106085.4,913321679743102.8,910455036185507.6,882278808556910.1,849170744723555.4,817305035553021.5,786635103616824.8,757116084133597.1,754225805405042.2,742774606339563.0,735706064068729.0,728704789078624.0,675040657931724.2,625328531289445.6,590462038906619.4,516480636040547.0,426579380338402.56,380335928851097.8,352326804238232.56,290999013123300.3,240346250174388.62,198510364240635.66,163956644267947.5,135417519272738.14,92377564838846.61,63017061691144.24,42988250461221.0,29325226294886.48,20004741973153.5,7688857743202.857,2955225243437.7593,1135845475702.832,436563910712.3484,167793963935.56186,64491840188.53063,9527116268.371172,1407401359.5465567,207909486.49804172,30713584.829103675,4537186.133570759,99014.42647344079,2160.7774243069475,47.15430282833582,1.0290403487278021,0.022456563377133573,1.5798646775538452e-06,1.1114650703048748e-10,7.819361581286159e-15,5.50106103554943e-19,3.870093132064175e-23,2.7226775979144302e-27,1.3475519800619557e-35,,,,,,,,,,,2.538132758636634e-07,,1.2819697442669465e-08
Cm245,0.002498358865858069,0.0025417384529591554,0.0025843834500572705,0.0026262898412514734,0.002667463998064033,0.0027212477872554782,0.002773782149050241,0.002825097555047277,0.002899846403182248,0.002972007180493095,0.0030416680882078824,0.0031089193947205804,0.0032365129852695933,0.0033554256424102604,0.0035695208024975563,0.004057110902780889,0.0046401355757619365,0.004909024697502957,0.005378779189514295,0.013003463883593771,0.06596579962192496,0.2963910127088433,1.0557826484685684,3.155700070733899,8.010358959610931,38.02629340195789,136.13881780619477,400.74887147031984,1013.1113078054749,2301.877399285068,4794.860411788122,9261.614439524245,17001.74628458009,30238.372677446336,53622.15047380333,89909.8846450373,145956.09068117704,225584.1490566156,343043.70370277733,506847.1901354231,737839.7460774377,1059160.4184331477,1468864.2011054263,2023238.389245334,3595081.0206292463,6214417.549584011,10215905.663981874,16369839.454380114,25379120.193833493,38090397.26553551,55587530.17495065,79982523.15068956,112960162.9326312,157485780.0598601,214393668.9475378,287275398.1092598,496501044.3391836,817123543.9913889,1295936331.4390113,1984875398.5827725,2975494756.3649626,4332658206.742973,6163909037.917639,8587186603.83138,11758011144.528912,15872139640.587902,21052448963.946262,27557326154.668415,35653436572.34448,45532443068.884224,57653522069.07869,72243074596.02347,89824691158.98337,110144956102.16823,135080806769.72481,164089918286.78973,176436436884.22504,176436368253.87097,176435961302.42038,176435476556.43936,176434278973.21735,176433103743.2032,176421346689.8511,176407004863.15134,176392654257.99548,176378303669.7754,176363954769.44284,176362519984.4611,176356781036.29947,176353194348.39612,176349607778.46512,176320919303.9253,176292237676.97855,176270730668.0484,176220560850.42883,176148919751.96994,176105951148.98108,176077311854.34656,176005735489.8006,175934189454.47244,175862672850.48053,175791185000.76825,175719725394.0586,175576889495.27914,175434163116.04138,175291545241.5628,175149035405.3636,175006633495.7636,174651101507.4078,174296247682.7991,173942075741.65634,173588589031.14465,173235790278.66678,172883681622.97577,172181540547.8793,171482173687.7726,170785583824.13,170091770149.9321,169400729278.80936,168026944651.3907,166664176534.45035,165312360414.75186,163971425807.63873,162641298854.8659,159362762297.1088,156150074658.58426,153001993511.7356,149917272215.00195,146894670066.6745,143932958851.91614,138187381673.8039,127374946456.3387,117408402609.56721,108221618874.4646,99753604971.99005,91948134435.94644,84753376962.77467,78121555674.52245,34585985946.97991,3000770227.4096413,51017606.03794754,14744.929243989589,3.559472154620134e-07,7.1770177087493e-25
Cm246,0.004461366997601877,0.004699606987168285,0.0049347951097193435,0.0051603740816076734,0.005376733843446906,0.005651594985297392,0.0059117545907058444,0.006158100936525403,0.006503530091170758,0.0068223444387476035,0.0071169086707572205,0.007389370925205651,0.007875620260888663,0.00829466936442525,0.008974083334694887,0.010239174146541378,0.01156591474775206,0.012257979025271823,0.012693996776420396,0.013164348165389335,0.013397292384977007,0.013645354346719596,0.014293104035670336,0.016236530924428724,0.02142023142184174,0.060327601907435933,0.21388159892203065,0.7015337989221088,2.009444694466695,5.114573170073176,11.825977420569568,25.228006842194205,50.39345722492029,97.43392077267944,186.7276354488223,340.1023102952589,592.6893753469851,979.7920912479242,1592.5880090382734,2482.7877357477196,3828.244776598937,5779.63275477946,8437.509799388363,12231.199742415713,23704.09477797955,44504.20894991735,79523.64624702765,137283.08028483368,227079.8875636895,363790.16798782756,563322.5282500166,858357.1955753977,1279502.8483673562,1880619.604703201,2697787.279749708,3803252.39447517,7172531.905959469,12857840.005793376,22087158.476236314,36496946.94464355,58496015.57210917,91085107.86450435,138232700.44476768,204945619.30866608,297686580.4033304,424657068.8028023,595408729.083269,821651865.7160197,1117614081.8931355,1500282112.6669447,1990204161.7230887,2611548963.5976562,3391327090.91624,4358835793.395029,5555102946.594163,7023365615.214041,7668594649.306844,7668591544.210571,7668571967.991952,7668541378.234334,7668449040.429983,7668357674.714573,7667443840.697128,7666330457.797351,7665216777.1512165,7664103182.67051,7662989748.390449,7662878414.354605,7662433095.382849,7662154784.953424,7661876485.215267,7659650467.258507,7657425112.718428,7655756524.580841,7651864559.444014,7646307991.868428,7642975949.623036,7640755376.759451,7635206699.914804,7629661953.224405,7624121131.074262,7618584229.154043,7613051243.99055,7601997014.1374,7590958423.774703,7579935462.950523,7568928123.914861,7557936401.572472,7530525383.698205,7503211856.443881,7475995712.303946,7448876811.932495,7421854985.12002,7394930035.384498,7341369869.586047,7288194352.032134,7235401311.72916,7182988436.646881,7130953318.574827,7028006465.001784,6926540670.669614,6826535640.074438,6727971084.94583,6630826834.9571705,6394049257.484787,6165717240.349505,5945532787.903518,5733207269.805112,5528461538.689826,5331025885.81495,4957052218.363132,4285961416.015274,3705719638.220736,3204029773.1189575,2770258228.594968,2395210646.2150087,2070937250.2963543,1790564412.4345493,418033030.08421403,5318844.525996746,3687.7529531389937,0.002094310810401408,,8.909700830552039e-05
Cm247,1.3612860927561672e-06,1.3612477882024967e-06,1.3612094378831661e-06,1.361171299417121e-06,1.3611334274861251e-06,1.3610833112371083e-06,1.361033892795153e-06,1.3609847955210934e-06,1.3609124315473127e-06,1.360840820902331e-06,1.360770133251802e-06,1.3607006280530504e-06,1.3605635441329937e-06,1.3604289378921541e-06,1.3601664932216577e-06,1.3594093058137073e-06,1.3576983242688713e-06,1.3560099909096196e-06,1.3543212401986075e-06,1.3509392505684139e-06,1.3475393114432074e-06,1.3441796101392028e-06,1.3408640089637266e-06,1.3376826926748695e-06,1.3348694050164625e-06,1.332990454273191e-06,1.3492904718449014e-06,1.428117016393442e-06,1.6871895388951672e-06,2.401391263334508e-06,4.125736464099157e-06,7.92016360590144e-06,1.576210849325059e-05,3.18708062491555e-05,6.502717856557789e-05,0.00012670515781158199,0.0002359481997797138,0.0004157863068185875,0.0007178224609394146,0.0011883483485334726,0.001942212261163202,0.003097739386738495,0.004765966631317326,0.007264268746392667,0.015341695910140039,0.03139034617889023,0.060785755491826826,0.11307308102266637,0.20007027930442797,0.3429088072040315,0.5645364612981005,0.9112901664404214,1.4324624595439759,2.218986216923084,3.3525164125479785,4.943203214257802,10.206056542306648,19.861390919489093,36.86683560194064,65.8234850238526,112.88351706281637,187.74470667967665,302.46843046991205,474.92316232051206,730.8149928564761,1098.329128525723,1621.2201028050188,2346.9108136216237,3348.5584251774753,4699.29722409327,6538.8533850612075,8959.477381349383,12096.67429553748,16164.15640403887,21397.924843017372,28083.142805326544,31087.239280153597,31087.2271879348,31087.160212534916,31087.12289029973,31087.120067092495,31087.121180981892,31087.131403627744,31087.137057583037,31087.140956172152,31087.14465031741,31087.148435029285,31087.148820647013,31087.15037625678,31087.15135899528,31087.152349618966,31087.160530088164,31087.16909205354,31087.175714309502,31087.191689090596,31087.215430121258,31087.230032334654,31087.23987253056,31087.264724784713,31087.289776842797,31087.314872407846,31087.33989397804,31087.36475318763,31087.41374201381,31087.461492969316,31087.507840476464,31087.552715723505,31087.59611268654,31087.698336236743,31087.792269875197,31087.878800107635,31087.958753428633,31088.03285131291,31088.101714708457,31088.225773211037,31088.334307973433,31088.429815179006,31088.51416603526,31088.588778916408,31088.713095805306,31088.809431848313,31088.88241871888,31088.935543234456,31088.971597596166,31089.001218919806,31088.964706880473,31088.880529111557,31088.761551059048,31088.61679812535,31088.452664850993,31088.083303867785,31087.246605390388,31086.339650135946,31085.392730107287,31084.418290567555,31083.42225522605,31082.40785456986,31081.37710869396,31070.390141220654,31033.502426981147,30967.344605309278,30831.756370235675,30426.79561408772,29762.74907879424
