Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
Am242,86061.37893996599,75573.8352096652,66406.34711462335,58660.2664676844,52953.2100991848,51139.28829456174,61947.29308816861,96220.93960102917,227441.3303157661,527622.3260319007,1109028.0805080014,2121358.2677932596,6261414.439470597,15055079.322341101,58733844.51832379,774794260.268215,16801416595.869087,96311061799.5798,323358601968.1059,1720248929599.046,5522646929434.237,13476139904401.318,27580206190856.633,50212891171294.15,84052177946937.5,195799972012412.12,384808266608353.8,675504644356332.1,1087950010960175.1,1640743977461092.5,2365897716248825.0,3261492622747641.5,4369934966843960.0,5719443494327520.0,7451972203208304.0,9439806635178232.0,1.1770820141889452e+16,1.4298215519403798e+16,1.7223509520449762e+16,2.0378877602781244e+16,2.1661205002935164e+16,2.0779951021716156e+16,7357381083782228.0,6728737976723.524,1602320502834.8538,1601673613879.6763,1595219472415.553,1587402047259.3252,1579622939076.749,1571881956997.4758,1564178912672.1978,1563410687612.999,1560341558744.5757,1558426413666.5142,1556513619315.4795,1541295544551.816,1526226261276.4094,1515021066856.4043,1489194497499.2751,1453061267763.909,1431803532921.8633,1417804766571.7095,1383403719291.1477,1349837368222.115,1317085459706.6418,1285128231758.349,1253946402061.112,1193834136716.069,1136603561889.8945,1082116532681.4894,1030241527160.538,980853328688.1877,867494269445.629,767236322323.5509,678565368836.4414,600142279961.9081,530782692083.6027,469439120412.4191,367201393207.4458,287229704190.66583,224674804071.7977,175743545349.6304,137468877690.3104,84111305390.14986,51464094390.00565,31488666996.76772,19266560911.02392,11788379502.932976,3452063919.8828516,1010889052.7483624,296024816.0127539,86686749.6736146,25385007.703823373,7433645.8288311055,637457.1077172407,4687.584373159009,34.470466541289774,0.2534808602711472,0.0018639881028781173,1.3706957183068586e-05,1.0079498754746012e-07,7.412023317668987e-10,3.4269956059328115e-31,,,,7.565638457414308e-219,
Am242_m1,1.1154502216650581,1.114170325778937,1.1129397390712463,1.1120717296492846,1.112523152845457,1.118892954510406,1.1404170831130351,1.1929441062336152,1.3849652487664097,1.831086602607235,2.7248142113306066,4.340761075947142,11.359019613662767,27.366380958196427,116.14283940729581,2021.3142862154066,69549.83972758017,546381.9520385752,2331534.91661564,17592976.440987546,72561259.3919098,215322794.96565342,517363195.938322,1076533292.3735437,2018705712.5936337,5676290115.353475,12961501148.062965,25706639561.193657,45928243715.24979,75697102621.25671,117471058776.03069,173182756560.79373,245390365596.30774,339066179995.92676,463462640867.6087,614067405286.2156,793995004210.0726,996921267006.7478,1237612780086.4072,1501660180837.7078,1610520113805.1865,1610518484767.6287,1610492600881.311,1610338573966.9702,1609688203852.5693,1609038340408.7288,1602554521870.2937,1594701151064.5044,1586886273419.3442,1579109697186.8132,1571371233151.5486,1570599475682.6096,1567516234516.523,1565592283324.8806,1563670693669.2478,1548382644000.6086,1533244069984.9717,1521987352463.1987,1496042028811.2795,1459742653268.6108,1438387172292.5337,1424324037593.535,1389764809330.6936,1356044115333.0776,1323141608813.4722,1291037436917.0325,1259712228664.7612,1199323558444.5474,1141829829172.2712,1087092260736.634,1034978726450.4938,985363433910.8134,871483133346.878,770764185708.5151,681685510374.8047,602901820814.7637,533223307537.13556,471597669266.51575,368889838230.59235,288550427841.2611,225707891259.86063,176551639545.30814,138100979437.92715,84498061316.47095,51700733726.48674,31633456434.007603,19355151339.83252,11842584173.914284,3467937008.2014923,1015537266.5668268,297385980.8573607,87085347.86459821,25501731.634377304,7467826.805634843,640388.2275356957,4709.138562908414,34.6289667233528,0.2546464018646833,0.0018725589893010088,1.3769983751230753e-05,1.0125845745315974e-07,7.446104871044501e-10,3.4427534265244404e-31,,,,7.600456352836586e-219,
Am243,0.021340320948601423,0.028654915186700814,0.03346427207252428,0.03664309367643991,0.038822561976647615,0.04113702318321443,0.044202929776628666,0.050291275736854865,0.07342655405278362,0.13285460839039112,0.26277648263062126,0.5148414989706565,1.6768995176279085,4.5240276665544075,21.776944463878092,442.1443654004684,17077.590550015564,139804.5236397177,624573.1526634466,4892971.650080912,20891678.041308902,64508025.52894118,158663346.36373082,340144359.01575136,650456667.4834337,1923007225.541772,4646766572.644752,9711951192.858519,18166097607.33146,31380822982.09438,50855034318.18906,78459406607.95247,116424556467.65424,168652529934.77014,243675809647.72702,339744843657.3723,458441073143.74243,600300801059.0312,785047451305.8113,999413854686.6372,1089206464542.113,1089551829160.6907,1091871894786.1042,1091952261548.9847,1091943652380.3939,1091935208823.3262,1091851049280.5781,1091748694619.0463,1091646348440.5677,1091544008790.9396,1091441674788.3103,1091431441678.6143,1091390509752.6619,1091364927710.7367,1091339345981.7866,1091134703235.9628,1090930080047.4006,1090776625608.7192,1090418609664.4475,1089907271670.0543,1089600536695.0845,1089396076340.5538,1088885033702.8458,1088374152973.7509,1087863442470.5896,1087352909648.266,1086842561169.0432,1085822440379.9624,1084803120263.185,1083784632589.7382,1082767002386.1042,1081750249333.4985,1079212297011.4816,1076680074733.4186,1074153665819.668,1071633110426.7651,1069118424830.374,1066609612042.2349,1061609583625.4062,1056632952453.1942,1051679622243.2053,1046749489554.3711,1041842448995.4266,1032097220135.4352,1022443089118.224,1012879213927.4407,1003404758271.4825,994018892406.6072,970936422831.2795,948389838775.664,926366738063.2279,904854992228.8129,883842744921.0902,863318409032.3229,823688443405.8741,749802423830.8279,682543980689.3502,621318649130.3322,565585270227.0751,514851221986.2522,468668068112.088,426627595438.68665,166679845005.60464,9939761233.589563,90473171.74999571,7626.259155884345,129.09752358476365,126.26631072137137
Am244,136505.27629883715,111061.54576845256,90361.4072773038,73520.4656074657,59819.24956877121,45439.3593698211,34517.938960304986,26223.35968123487,17368.111448447853,11510.089082199724,7640.378893059638,5094.386207578329,2388.998046271627,1480.8285229127393,2979.92965331499,71377.6459702045,3349400.5474849576,29469753.777797993,136802985.54760492,1111278324.9803557,4900250318.532835,15290883015.343561,37870104246.25244,81894399733.8191,158994931165.28067,473020585699.95526,1151214618203.9983,2446530014223.611,4570124586483.073,7967621409642.754,13033295973973.172,20047737352585.11,30136805907815.965,44331569207303.76,64037929105179.01,90171981734071.2,123036188827059.67,160874144913696.0,213264609866856.3,274090082114255.3,301031660645444.0,281837784900936.56,54284929801241.945,533884180.50605047,5.217564450398912,5.227388553846814,5.234682835618711,5.090455827348475,4.855714428617005,4.579180760102976,4.288524921883171,4.259350312781378,4.143040145036465,4.070841595485822,3.999165438837835,3.4534685156934244,2.9690882872452358,2.6476970218126654,2.023656920298062,1.3771259304331982,1.0930415281023451,0.9370060557068517,0.6375353909140534,0.4337759920940629,0.2951390374643292,0.2008111369168744,0.13663090123238975,0.06325155539359453,0.0292815111836884,0.013555506922771403,0.006275351249306503,0.002905094843214862,0.0004236098038541762,6.176915865589442e-05,9.00694198163973e-06,1.3133577486718924e-06,1.9150879013970816e-07,2.7925077118585895e-08,5.937528522198901e-10,1.2624582518373142e-11,2.6842831913167053e-13,5.707417328197806e-15,1.2135311229957768e-16,5.486223256585614e-20,2.4802531521858384e-23,1.1212914823580881e-26,5.069218586251138e-30,2.2917302590479635e-33,9.959089798781184e-42,4.327885299585823e-50,1.8807531502547014e-58,8.173119082587518e-67,3.5517618333027276e-75,1.5434758238548329e-83,2.9148203446065816e-100,1.0395267184417597e-133,3.707314722345846e-167,1.3221573214942112e-200,4.715272390673484e-234,1.6816300325506645e-267,0.0,,,,,,,
Am244_m1,3181622.97834982,26303.815508225613,331.782010625234,130.75722104965024,136.91750574865026,146.72646227428058,157.10878326092825,177.76500419937062,252.0038336577449,449.65976082912084,892.2487641060605,1742.1882069957255,5774.7181701807895,15773.882655082225,76456.42169225651,1565324.8157781288,61450517.43153123,506596322.9351093,2275245058.3747745,17850602632.914383,77382942700.79915,239021495355.3169,587659278230.2936,1264803872280.9915,2445866684141.7695,7239873844294.244,17560489589880.395,37226416299099.42,69404794807907.92,120828307073376.97,197421038197342.75,303397804151660.2,455752628493218.56,669952622709161.6,967273273840580.0,1361224004602411.0,1856350336375188.0,2426399974487770.5,3215980186552347.0,4131953152473651.5,4537169774865802.0,976984342575858.8,0.02077092989105338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ar36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As74,3232.7501655839787,47727.71639049342,92462.10685424008,137525.07782244324,183359.87714592792,245548.15409814075,308567.6854999412,372742.54684086575,471455.6649724422,573230.6346130288,677372.2504694563,786629.7827826068,1017286.9051845063,1262534.55988043,1817182.682333159,3973125.76888233,11938224.033389043,23788246.446314793,37108516.68392579,72703667.31662183,109884460.27442582,151297471.766126,194012605.64033931,235638616.56582674,276478142.6351715,367466122.1326442,468819394.9978127,553888493.089189,617770522.3158997,711221573.7312503,769941961.0818639,864273586.4997913,926322709.5416479,995717896.4996178,1125017784.5930567,1174573507.4923894,1259800987.1864479,1387337012.8927534,1446272104.9419212,1556452429.8078046,1554313058.9274116,1551889077.2638998,1492516678.7750525,1135889620.757453,352472787.5421633,109374258.3147958,905.3374982712328,0.0005937221414488669,3.893641692484476e-10,2.5534580257634656e-16,1.6745628941433482e-22,4.0325404990225416e-23,1.356087878725402e-25,3.859055453859225e-27,1.0981817056662345e-28,4.723018946674476e-41,2.0312583895329546e-53,1.0787586368197535e-62,2.463932953060185e-84,2.988770738751491e-115,8.429675050356435e-134,3.6254032626704525e-146,4.397643715608263e-177,5.33437769285841e-208,6.470643657394393e-239,7.84894355074292e-270,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
