isotope,ST1-charged (g),ST1-discharged (g)
I141,0.000E+00,5.977E-08
I142,0.000E+00,6.304E-09
XE127,0.000E+00,2.918E-05
XE128,0.000E+00,1.273E+01
XE129,0.000E+00,2.166E-01
XE129M,0.000E+00,2.442E-05
XE130,0.000E+00,2.576E+01
XE131,0.000E+00,1.144E+03
XE131M,0.000E+00,1.198E-01
XE132,0.000E+00,1.637E+03
XE133,0.000E+00,8.422E+00
XE133M,0.000E+00,1.166E-01
XE134,0.000E+00,2.265E+03
XE134M,0.000E+00,4.621E-08
XE135,0.000E+00,6.463E-01
XE135M,0.000E+00,3.505E-03
XE136,0.000E+00,2.113E+03
XE137,0.000E+00,3.648E-03
XE138,0.000E+00,1.160E-02
XE139,0.000E+00,4.676E-04
XE140,0.000E+00,9.967E-05
XE141,0.000E+00,5.889E-06
XE142,0.000E+00,1.734E-06
XE143,0.000E+00,8.405E-08
XE144,0.000E+00,6.509E-08
XE145,0.000E+00,8.585E-09
CS132,0.000E+00,1.236E-03
CS133,0.000E+00,1.951E+03
CS134,0.000E+00,7.752E+01
CS134M,0.000E+00,2.508E-03
CS135,0.000E+00,2.185E+03
CS135M,0.000E+00,4.303E-05
CS136,0.000E+00,6.760E-01
CS137,0.000E+00,1.827E+03
CS138,0.000E+00,3.337E-02
CS138M,0.000E+00,1.369E-04
CS139,0.000E+00,9.075E-03
CS140,0.000E+00,8.757E-04
CS141,0.000E+00,2.815E-04
CS142,0.000E+00,1.148E-05
CS143,0.000E+00,5.442E-06
CS144,0.000E+00,1.358E-06
CS145,0.000E+00,2.104E-07
CS146,0.000E+00,1.354E-08
CS147,0.000E+00,9.607E-09
BA132,0.000E+00,2.965E-03
BA134,0.000E+00,6.434E+01
BA135,0.000E+00,5.785E-01
BA135M,0.000E+00,4.183E-05
BA136,0.000E+00,4.692E+01
BA136M,0.000E+00,3.031E-08
BA137,0.000E+00,1.250E+02
BA137M,0.000E+00,2.798E-04
BA138,0.000E+00,1.978E+03
BA139,0.000E+00,8.217E-02
BA140,0.000E+00,1.692E+01
BA141,0.000E+00,1.708E-02
BA142,0.000E+00,8.870E-03
BA143,0.000E+00,1.567E-04
BA144,0.000E+00,9.263E-05
BA145,0.000E+00,3.056E-05
BA146,0.000E+00,5.002E-06
BA147,0.000E+00,1.547E-06
BA148,0.000E+00,1.018E-06
BA149,0.000E+00,2.276E-08
BA150,0.000E+00,3.691E-09
LA138,0.000E+00,2.969E-03
LA139,0.000E+00,1.890E+03
LA140,0.000E+00,2.243E+00
LA141,0.000E+00,2.221E-01
LA142,0.000E+00,7.920E-02
LA143,0.000E+00,1.095E-02
LA144,0.000E+00,4.383E-04
LA145,0.000E+00,2.558E-04
LA146,0.000E+00,5.107E-05
LA147,0.000E+00,3.252E-05
LA148,0.000E+00,1.908E-06
LA149,0.000E+00,1.353E-06
LA150,0.000E+00,7.179E-08
LA151,0.000E+00,1.671E-08
CE140,0.000E+00,1.757E+03
CE141,0.000E+00,4.424E+01
CE142,0.000E+00,1.628E+03
CE143,0.000E+00,1.570E+00
CE144,0.000E+00,2.591E+02
CE145,0.000E+00,1.771E-03
CE146,0.000E+00,6.995E-03
CE147,0.000E+00,4.412E-04
CE148,0.000E+00,2.088E-04
CE149,0.000E+00,3.076E-06
CE150,0.000E+00,1.585E-06
CE151,0.000E+00,5.760E-07
CE152,0.000E+00,2.326E-06
CE153,0.000E+00,6.643E-08
CE154,0.000E+00,1.910E-08
PR140,0.000E+00,3.027E-07
PR141,0.000E+00,1.716E+03
PR142,0.000E+00,3.712E-02
PR142M,0.000E+00,1.951E-05
PR143,0.000E+00,1.548E+01
PR144,0.000E+00,1.096E-02
PR144M,0.000E+00,5.479E-05
PR145,0.000E+00,2.083E-01
PR146,0.000E+00,1.193E-02
PR147,0.000E+00,4.751E-03
PR148,0.000E+00,7.535E-04
PR149,0.000E+00,5.756E-04
PR150,0.000E+00,3.666E-05
PR151,0.000E+00,7.271E-06
PR152,0.000E+00,7.702E-06
PR153,0.000E+00,2.742E-06
PR154,0.000E+00,1.423E-07
PR155,0.000E+00,5.617E-08
PR156,0.000E+00,3.254E-09
ND142,0.000E+00,3.631E+01
ND143,0.000E+00,1.452E+03
ND144,0.000E+00,1.133E+03
ND145,0.000E+00,1.102E+03
ND146,0.000E+00,1.005E+03
ND147,0.000E+00,6.589E+00
ND148,0.000E+00,6.321E+02
ND149,0.000E+00,2.837E-02
ND150,0.000E+00,3.764E+02
ND151,0.000E+00,2.029E-03
ND152,0.000E+00,1.320E-03
ND153,0.000E+00,7.807E-05
ND154,0.000E+00,2.781E-05
ND155,0.000E+00,9.410E-06
ND156,0.000E+00,9.368E-06
ND157,0.000E+00,2.043E-07
ND158,0.000E+00,6.019E-08
PM146,0.000E+00,8.556E-02
PM147,0.000E+00,3.074E+02
PM148,0.000E+00,3.899E-01
PM148M,0.000E+00,3.905E+00
PM149,0.000E+00,8.757E-01
PM150,0.000E+00,7.434E-05
PM151,0.000E+00,2.797E-01
PM152,0.000E+00,4.768E-04
PM152M,0.000E+00,1.206E-05
PM153,0.000E+00,4.157E-04
PM154,0.000E+00,1.361E-04
PM154M,0.000E+00,1.003E-05
PM155,0.000E+00,2.077E-05
PM156,0.000E+00,4.462E-06
PM157,0.000E+00,1.329E-05
PM158,0.000E+00,2.550E-07
PM159,0.000E+00,7.120E-08
SM146,0.000E+00,1.399E-01
SM147,0.000E+00,2.910E+02
SM148,0.000E+00,1.843E+02
SM149,0.000E+00,4.408E+02
SM150,0.000E+00,8.623E+01
SM151,0.000E+00,2.299E+02
SM152,0.000E+00,2.721E+02
SM153,0.000E+00,2.602E-01
SM154,0.000E+00,9.615E+01
SM155,0.000E+00,8.669E-04
SM156,0.000E+00,1.362E-02
SM157,0.000E+00,1.391E-04
SM158,0.000E+00,4.479E-04
SM159,0.000E+00,1.422E-05
SM160,0.000E+00,1.456E-05
SM161,0.000E+00,1.236E-07
SM162,0.000E+00,2.628E-08
EU150,0.000E+00,2.791E-04
EU151,0.000E+00,3.540E+00
EU152,0.000E+00,8.744E-01
EU152M,0.000E+00,4.835E-04
EU153,0.000E+00,1.226E+02
EU154,0.000E+00,2.630E+01
EU155,0.000E+00,4.181E+01
EU156,0.000E+00,8.121E-01
EU157,0.000E+00,1.602E-02
EU158,0.000E+00,4.881E-04
EU159,0.000E+00,1.111E-04
EU160,0.000E+00,3.067E-06
EU161,0.000E+00,1.003E-06
EU162,0.000E+00,2.223E-06
EU163,0.000E+00,2.880E-08
GD152,0.000E+00,3.796E-01
GD153,0.000E+00,5.555E-02
GD154,0.000E+00,4.667E+00
GD155,0.000E+00,1.577E+01
GD156,0.000E+00,5.781E+01
GD157,0.000E+00,2.371E+01
GD158,0.000E+00,2.719E+01
GD159,0.000E+00,7.961E-03
GD160,0.000E+00,6.053E+00
GD161,0.000E+00,6.609E-06
GD162,0.000E+00,9.841E-06
GD163,0.000E+00,6.329E-07
GD164,0.000E+00,4.655E-06
GD165,0.000E+00,1.308E-07
TB159,0.000E+00,9.690E+00
TB160,0.000E+00,1.530E-01
TB161,0.000E+00,1.801E-02
TB162,0.000E+00,7.325E-06
TB162M,0.000E+00,4.445E-06
TB163,0.000E+00,8.933E-06
TB164,0.000E+00,8.321E-07
TB165,0.000E+00,7.685E-08
DY160,0.000E+00,1.243E+00
DY161,0.000E+00,2.656E+00
DY162,0.000E+00,2.192E+00
DY163,0.000E+00,9.494E-01
DY164,0.000E+00,5.546E-01
DY165,0.000E+00,2.791E-05
DY165M,0.000E+00,1.290E-07
DY166,0.000E+00,4.784E-04
HO165,0.000E+00,2.664E-01
HO166,0.000E+00,2.337E-04
HO166M,0.000E+00,2.417E-03
ER166,0.000E+00,2.058E-01
ER167,0.000E+00,7.961E-02
ER168,0.000E+00,1.413E-02
ER169,0.000E+00,1.418E-06
TM169,0.000E+00,6.480E-05
TM170,0.000E+00,3.365E-06
TM171,0.000E+00,1.199E-07
YB170,0.000E+00,1.029E-05
YB171,0.000E+00,3.519E-07
PB208,0.000E+00,6.162E-05
TH228,0.000E+00,1.142E-04
TH229,0.000E+00,1.260E-05
TH230,0.000E+00,7.250E-04
TH232,0.000E+00,8.309E-05
TH234,0.000E+00,1.250E-05
PA231,0.000E+00,3.161E-05
PA233,0.000E+00,2.746E-05
U232,0.000E+00,1.010E-02
U233,0.000E+00,6.074E-03
U234,5.213E+01,4.100E+01
U235,7.026E+03,2.940E+03
U236,0.000E+00,7.581E+02
U237,0.000E+00,4.111E+00
U238,9.929E+05,8.594E+05
U239,0.000E+00,9.406E-01
U240,0.000E+00,1.623E-06
NP235,0.000E+00,1.707E-04
NP236,0.000E+00,2.201E-02
NP236M,0.000E+00,7.589E-05
NP237,0.000E+00,8.024E+02
NP238,0.000E+00,4.600E-01
NP239,0.000E+00,1.358E+02
NP240,0.000E+00,7.522E-04
NP240M,0.000E+00,2.873E-06
PU236,0.000E+00,1.923E-02
PU237,0.000E+00,2.429E-03
PU238,0.000E+00,1.746E+02
PU239,0.000E+00,7.288E+04
PU240,0.000E+00,5.940E+03
PU241,0.000E+00,2.866E+02
PU242,0.000E+00,1.220E+01
PU243,0.000E+00,2.146E-04
PU244,0.000E+00,1.428E-05
AM240,0.000E+00,2.618E-06
AM241,0.000E+00,2.429E+01
AM242,0.000E+00,4.190E-03
AM242M,0.000E+00,4.726E-01
AM243,0.000E+00,3.868E-01
AM244,0.000E+00,1.515E-06
AM244M,0.000E+00,1.232E-06
CM242,0.000E+00,6.229E-01
CM243,0.000E+00,9.736E-03
CM244,0.000E+00,2.078E-02
CM245,0.000E+00,7.740E-04
CM246,0.000E+00,1.052E-05
