isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
GA78,0.000E+00,1.132E-07,0.000E+00,3.675E-07
GA79,0.000E+00,7.742E-08,0.000E+00,1.823E-07
GA80,0.000E+00,4.330E-08,0.000E+00,6.574E-08
GA81,0.000E+00,1.057E-08,0.000E+00,8.718E-09
GA82,0.000E+00,8.841E-10,0.000E+00,5.652E-10
GA83,0.000E+00,2.384E-10,0.000E+00,1.107E-10
GA84,0.000E+00,2.255E-11,0.000E+00,6.277E-12
GE70,0.000E+00,1.836E-16,0.000E+00,3.404E-17
GE72,0.000E+00,3.709E-02,0.000E+00,3.203E-01
GE73,0.000E+00,7.139E-02,0.000E+00,4.429E-01
GE73M,0.000E+00,5.324E-10,0.000E+00,3.977E-09
GE74,0.000E+00,1.445E-01,0.000E+00,8.541E-01
GE75,0.000E+00,1.854E-05,0.000E+00,1.130E-04
GE75M,0.000E+00,8.300E-09,0.000E+00,5.622E-08
GE76,0.000E+00,6.568E-01,0.000E+00,2.919E+00
GE77,0.000E+00,2.495E-04,0.000E+00,1.625E-03
GE77M,0.000E+00,7.302E-07,0.000E+00,4.089E-06
GE78,0.000E+00,2.006E-04,0.000E+00,9.277E-04
GE79,0.000E+00,3.403E-06,0.000E+00,1.357E-05
GE80,0.000E+00,3.542E-06,0.000E+00,9.744E-06
GE81,0.000E+00,1.745E-06,0.000E+00,3.482E-06
GE82,0.000E+00,6.902E-07,0.000E+00,1.162E-06
GE83,0.000E+00,2.058E-07,0.000E+00,2.865E-07
GE84,0.000E+00,4.757E-08,0.000E+00,4.058E-08
GE85,0.000E+00,2.129E-09,0.000E+00,9.551E-10
GE86,0.000E+00,4.453E-10,0.000E+00,1.300E-10
GE87,0.000E+00,2.811E-11,0.000E+00,3.805E-12
GE88,0.000E+00,1.489E-12,0.000E+00,1.557E-13
AS75,0.000E+00,2.796E-01,0.000E+00,1.341E+00
AS76,0.000E+00,2.882E-05,0.000E+00,2.014E-04
AS77,0.000E+00,2.351E-03,0.000E+00,1.399E-02
AS78,0.000E+00,2.152E-04,0.000E+00,1.006E-03
AS79,0.000E+00,4.924E-05,0.000E+00,1.963E-04
AS80,0.000E+00,3.199E-06,0.000E+00,9.546E-06
AS81,0.000E+00,9.637E-06,0.000E+00,2.375E-05
AS82,0.000E+00,5.425E-06,0.000E+00,1.284E-05
AS82M,0.000E+00,1.406E-06,0.000E+00,4.662E-06
AS83,0.000E+00,6.155E-06,0.000E+00,1.805E-05
AS84,0.000E+00,2.248E-06,0.000E+00,4.721E-06
AS85,0.000E+00,4.414E-07,0.000E+00,5.635E-07
AS86,0.000E+00,1.022E-07,0.000E+00,7.942E-08
AS87,0.000E+00,1.522E-08,0.000E+00,4.513E-09
AS88,0.000E+00,6.757E-10,0.000E+00,2.138E-10
AS89,0.000E+00,7.333E-11,0.000E+00,1.443E-11
SE76,0.000E+00,1.043E-02,0.000E+00,6.548E-02
SE77,0.000E+00,1.313E+00,0.000E+00,5.964E+00
SE77M,0.000E+00,8.164E-10,0.000E+00,4.457E-09
SE78,0.000E+00,3.182E+00,0.000E+00,1.170E+01
SE79,0.000E+00,7.285E+00,0.000E+00,2.284E+01
SE79M,0.000E+00,2.134E-05,0.000E+00,8.513E-05
SE80,0.000E+00,1.602E+01,0.000E+00,3.655E+01
SE81,0.000E+00,3.601E-04,0.000E+00,9.282E-04
SE81M,0.000E+00,2.814E-05,0.000E+00,1.312E-04
SE82,0.000E+00,3.848E+01,0.000E+00,8.505E+01
SE83,0.000E+00,4.027E-04,0.000E+00,1.823E-03
SE83M,0.000E+00,3.028E-05,0.000E+00,1.204E-04
SE84,0.000E+00,2.412E-04,0.000E+00,8.467E-04
SE85,0.000E+00,2.689E-05,0.000E+00,7.378E-05
SE85M,0.000E+00,9.724E-06,0.000E+00,3.168E-05
SE86,0.000E+00,2.221E-05,0.000E+00,4.860E-05
SE87,0.000E+00,6.155E-06,0.000E+00,7.640E-06
SE88,0.000E+00,6.528E-07,0.000E+00,6.107E-07
SE89,0.000E+00,5.284E-08,0.000E+00,3.104E-08
SE90,0.000E+00,2.017E-08,0.000E+00,5.668E-09
SE91,0.000E+00,1.073E-09,0.000E+00,1.696E-10
SE92,0.000E+00,9.025E-11,0.000E+00,1.597E-11
BR79,0.000E+00,1.431E-04,0.000E+00,3.807E-04
BR79M,0.000E+00,6.203E-13,0.000E+00,2.440E-12
BR80,0.000E+00,6.282E-09,0.000E+00,3.267E-08
BR80M,0.000E+00,6.155E-08,0.000E+00,2.551E-07
BR81,0.000E+00,2.513E+01,0.000E+00,4.914E+01
BR82,0.000E+00,5.157E-03,0.000E+00,1.281E-02
BR82M,0.000E+00,5.588E-06,0.000E+00,7.383E-06
BR83,0.000E+00,6.440E-03,0.000E+00,2.731E-02
BR84,0.000E+00,2.419E-03,0.000E+00,8.787E-03
BR84M,0.000E+00,1.851E-05,0.000E+00,1.190E-04
BR85,0.000E+00,2.597E-04,0.000E+00,9.310E-04
BR86,0.000E+00,5.926E-05,0.000E+00,1.899E-04
BR86M,0.000E+00,4.862E-06,0.000E+00,1.553E-05
BR87,0.000E+00,1.376E-04,0.000E+00,3.272E-04
BR88,0.000E+00,4.158E-05,0.000E+00,7.596E-05
BR89,0.000E+00,7.755E-06,0.000E+00,9.985E-06
BR90,0.000E+00,1.682E-06,0.000E+00,1.293E-06
BR91,0.000E+00,2.288E-07,0.000E+00,1.156E-07
BR92,0.000E+00,1.627E-08,0.000E+00,1.043E-08
BR93,0.000E+00,1.819E-09,0.000E+00,8.431E-10
BR94,0.000E+00,8.854E-11,0.000E+00,3.312E-11
BR95,0.000E+00,8.168E-12,0.000E+00,1.694E-12
BR96,0.000E+00,3.068E-13,0.000E+00,3.556E-14
KR79,0.000E+00,1.490E-12,0.000E+00,4.586E-11
KR80,0.000E+00,3.484E-04,0.000E+00,1.720E-03
KR81,0.000E+00,4.003E-05,0.000E+00,1.198E-04
KR81M,0.000E+00,3.382E-12,0.000E+00,7.109E-12
KR82,0.000E+00,1.436E+00,0.000E+00,3.360E+00
KR83,0.000E+00,4.950E+01,0.000E+00,1.858E+02
KR83M,0.000E+00,4.946E-03,0.000E+00,2.092E-02
KR84,0.000E+00,1.239E+02,0.000E+00,3.211E+02
KR85,0.000E+00,2.569E+01,0.000E+00,7.201E+01
KR85M,0.000E+00,2.467E-02,0.000E+00,8.866E-02
KR86,0.000E+00,2.042E+02,0.000E+00,5.043E+02
KR87,0.000E+00,1.343E-02,0.000E+00,4.142E-02
KR88,0.000E+00,4.242E-02,0.000E+00,1.288E-01
KR89,0.000E+00,9.487E-04,0.000E+00,2.532E-03
KR90,0.000E+00,1.618E-04,0.000E+00,4.020E-04
KR91,0.000E+00,3.275E-05,0.000E+00,6.726E-05
KR92,0.000E+00,3.678E-06,0.000E+00,6.353E-06
KR93,0.000E+00,9.812E-07,0.000E+00,1.354E-06
KR94,0.000E+00,5.315E-08,0.000E+00,4.383E-08
KR95,0.000E+00,2.121E-08,0.000E+00,1.343E-08
KR96,0.000E+00,2.792E-09,0.000E+00,1.131E-09
KR97,0.000E+00,6.032E-11,0.000E+00,2.306E-11
KR98,0.000E+00,1.007E-11,0.000E+00,1.356E-12
RB85,0.000E+00,1.068E+02,0.000E+00,2.810E+02
RB86,0.000E+00,2.433E-02,0.000E+00,4.348E-01
RB86M,0.000E+00,9.777E-08,0.000E+00,3.640E-07
RB87,0.000E+00,2.602E+02,0.000E+00,6.541E+02
RB88,0.000E+00,4.519E-03,0.000E+00,1.419E-02
RB89,0.000E+00,4.941E-03,0.000E+00,1.584E-02
RB90,0.000E+00,8.050E-04,0.000E+00,2.284E-03
RB90M,0.000E+00,3.352E-04,0.000E+00,1.368E-03
RB91,0.000E+00,3.964E-04,0.000E+00,1.198E-03
RB92,0.000E+00,2.778E-05,0.000E+00,8.066E-05
RB93,0.000E+00,2.834E-05,0.000E+00,7.333E-05
RB94,0.000E+00,7.285E-06,0.000E+00,1.656E-05
RB95,0.000E+00,4.796E-07,0.000E+00,7.860E-07
RB96,0.000E+00,8.683E-08,0.000E+00,1.118E-07
RB97,0.000E+00,1.417E-08,0.000E+00,1.563E-08
RB98,0.000E+00,2.603E-09,0.000E+00,1.405E-09
RB99,0.000E+00,1.445E-10,0.000E+00,6.482E-11
RB100,0.000E+00,1.698E-11,0.000E+00,4.358E-12
SR86,0.000E+00,5.548E-01,0.000E+00,8.046E+00
SR87,0.000E+00,4.801E-03,0.000E+00,7.543E-02
SR87M,0.000E+00,4.990E-07,0.000E+00,4.041E-06
SR88,0.000E+00,3.711E+02,0.000E+00,8.302E+02
SR89,0.000E+00,2.436E+01,0.000E+00,7.632E+01
SR90,0.000E+00,5.574E+02,0.000E+00,1.260E+03
SR91,0.000E+00,2.533E-01,0.000E+00,8.429E-01
SR92,0.000E+00,8.190E-02,0.000E+00,2.921E-01
SR93,0.000E+00,4.480E-03,0.000E+00,1.659E-02
SR94,0.000E+00,7.293E-04,0.000E+00,2.764E-03
SR95,0.000E+00,2.378E-04,0.000E+00,8.279E-04
SR96,0.000E+00,2.608E-05,0.000E+00,7.596E-05
SR97,0.000E+00,7.118E-07,0.000E+00,1.665E-06
SR98,0.000E+00,1.224E-06,0.000E+00,2.059E-06
SR99,0.000E+00,2.308E-07,0.000E+00,2.805E-07
SR100,0.000E+00,8.718E-08,0.000E+00,8.061E-08
SR101,0.000E+00,2.983E-09,0.000E+00,1.772E-09
SR102,0.000E+00,4.629E-10,0.000E+00,2.372E-10
SR103,0.000E+00,5.460E-12,0.000E+00,3.046E-12
SR104,0.000E+00,3.334E-13,0.000E+00,2.038E-13
Y89,0.000E+00,5.148E+02,0.000E+00,1.014E+03
Y89M,0.000E+00,6.638E-11,0.000E+00,6.670E-10
Y90,0.000E+00,1.439E-01,0.000E+00,3.424E-01
Y90M,0.000E+00,1.424E-06,0.000E+00,1.356E-05
Y91,0.000E+00,3.845E+01,0.000E+00,1.247E+02
Y91M,0.000E+00,1.283E-02,0.000E+00,4.272E-02
Y92,0.000E+00,1.075E-01,0.000E+00,3.863E-01
Y93,0.000E+00,3.721E-01,0.000E+00,1.414E+00
Y94,0.000E+00,1.220E-02,0.000E+00,4.944E-02
Y95,0.000E+00,7.460E-03,0.000E+00,3.030E-02
Y96,0.000E+00,1.586E-03,0.000E+00,6.249E-03
Y97,0.000E+00,1.130E-05,0.000E+00,4.127E-05
Y98,0.000E+00,2.215E-06,0.000E+00,7.160E-06
Y99,0.000E+00,3.488E-06,0.000E+00,9.614E-06
Y100,0.000E+00,1.510E-06,0.000E+00,3.617E-06
Y101,0.000E+00,6.449E-07,0.000E+00,1.069E-06
Y102,0.000E+00,4.647E-08,0.000E+00,6.594E-08
Y103,0.000E+00,9.601E-09,0.000E+00,1.095E-08
Y104,0.000E+00,3.747E-10,0.000E+00,3.896E-10
Y105,0.000E+00,2.373E-11,0.000E+00,2.032E-11
Y107,0.000E+00,6.981E-15,0.000E+00,4.056E-15
ZR90,0.000E+00,2.558E+01,0.000E+00,4.538E+01
ZR90M,0.000E+00,3.229E-14,0.000E+00,3.843E-13
ZR91,0.000E+00,6.867E+02,0.000E+00,1.402E+03
ZR92,0.000E+00,7.135E+02,0.000E+00,1.900E+03
ZR93,0.000E+00,8.625E+02,0.000E+00,2.419E+03
ZR94,0.000E+00,8.806E+02,0.000E+00,2.731E+03
ZR95,0.000E+00,7.025E+01,0.000E+00,2.756E+02
ZR96,0.000E+00,1.028E+03,0.000E+00,3.284E+03
ZR97,0.000E+00,7.913E-01,0.000E+00,3.411E+00
ZR98,0.000E+00,4.166E-04,0.000E+00,1.819E-03
ZR99,0.000E+00,3.260E-05,0.000E+00,1.367E-04
ZR100,0.000E+00,8.968E-05,0.000E+00,3.645E-04
ZR101,0.000E+00,2.745E-05,0.000E+00,9.249E-05
ZR102,0.000E+00,1.409E-04,0.000E+00,4.530E-04
ZR103,0.000E+00,3.415E-06,0.000E+00,8.759E-06
ZR104,0.000E+00,1.930E-06,0.000E+00,3.868E-06
ZR105,0.000E+00,4.072E-08,0.000E+00,6.102E-08
ZR106,0.000E+00,7.764E-09,0.000E+00,1.025E-08
ZR107,0.000E+00,8.977E-11,0.000E+00,1.093E-10
ZR108,0.000E+00,3.631E-11,0.000E+00,1.663E-12
ZR109,0.000E+00,9.127E-13,0.000E+00,1.492E-13
NB92,0.000E+00,3.079E-12,0.000E+00,4.439E-10
NB93,0.000E+00,8.858E-05,0.000E+00,3.561E-04
NB93M,0.000E+00,6.120E-04,0.000E+00,1.581E-03
NB94,0.000E+00,1.257E-03,0.000E+00,1.357E-02
NB94M,0.000E+00,3.715E-09,0.000E+00,4.165E-08
NB95,0.000E+00,3.869E+01,0.000E+00,1.512E+02
NB95M,0.000E+00,2.765E-02,0.000E+00,1.105E-01
NB96,0.000E+00,2.319E-03,0.000E+00,2.482E-02
NB97,0.000E+00,5.680E-02,0.000E+00,2.446E-01
NB97M,0.000E+00,7.403E-04,0.000E+00,3.195E-03
NB98,0.000E+00,3.831E-05,0.000E+00,1.677E-04
NB98M,0.000E+00,4.445E-04,0.000E+00,3.530E-03
NB99,0.000E+00,2.027E-04,0.000E+00,8.695E-04
NB99M,0.000E+00,9.223E-05,0.000E+00,6.023E-04
NB100,0.000E+00,1.916E-05,0.000E+00,8.536E-05
NB100M,0.000E+00,1.924E-05,0.000E+00,8.571E-05
NB101,0.000E+00,9.535E-05,0.000E+00,4.208E-04
NB102,0.000E+00,3.607E-05,0.000E+00,1.668E-04
NB103,0.000E+00,1.364E-04,0.000E+00,5.764E-04
NB104,0.000E+00,4.607E-06,0.000E+00,1.784E-05
NB105,0.000E+00,2.980E-06,0.000E+00,8.678E-06
NB106,0.000E+00,2.493E-07,0.000E+00,6.338E-07
NB107,0.000E+00,5.157E-08,0.000E+00,1.101E-07
NB108,0.000E+00,2.774E-09,0.000E+00,1.680E-09
NB109,0.000E+00,6.709E-10,0.000E+00,8.866E-10
NB110,0.000E+00,3.318E-11,0.000E+00,2.701E-12
NB111,0.000E+00,3.528E-12,0.000E+00,5.817E-14
MO95,0.000E+00,8.494E+02,0.000E+00,2.579E+03
MO96,0.000E+00,5.741E+01,0.000E+00,1.038E+02
MO97,0.000E+00,1.032E+03,0.000E+00,3.388E+03
MO98,0.000E+00,1.119E+03,0.000E+00,3.886E+03
MO99,0.000E+00,3.643E+00,0.000E+00,1.582E+01
MO100,0.000E+00,1.267E+03,0.000E+00,4.482E+03
MO101,0.000E+00,1.286E-02,0.000E+00,6.513E-02
MO102,0.000E+00,9.641E-03,0.000E+00,4.954E-02
MO103,0.000E+00,8.669E-04,0.000E+00,4.513E-03
MO104,0.000E+00,1.191E-03,0.000E+00,6.528E-03
MO105,0.000E+00,4.941E-04,0.000E+00,2.375E-03
MO106,0.000E+00,4.902E-05,0.000E+00,2.343E-04
MO107,0.000E+00,1.425E-05,0.000E+00,5.551E-05
MO108,0.000E+00,8.581E-07,0.000E+00,2.485E-06
MO109,0.000E+00,1.670E-07,0.000E+00,8.061E-07
MO110,0.000E+00,5.785E-08,0.000E+00,5.947E-08
MO111,0.000E+00,2.403E-09,0.000E+00,6.685E-10
MO112,0.000E+00,7.733E-10,0.000E+00,8.254E-11
MO113,0.000E+00,1.578E-11,0.000E+00,1.483E-12
MO114,0.000E+00,2.651E-12,0.000E+00,7.812E-14
MO115,0.000E+00,6.432E-14,0.000E+00,8.807E-16
TC98,0.000E+00,1.231E-02,0.000E+00,2.212E-01
TC99,0.000E+00,1.048E+03,0.000E+00,3.843E+03
TC99M,0.000E+00,2.909E-01,0.000E+00,1.263E+00
TC100,0.000E+00,7.249E-05,0.000E+00,1.251E-04
TC101,0.000E+00,1.250E-02,0.000E+00,6.330E-02
TC102,0.000E+00,7.654E-05,0.000E+00,3.937E-04
TC102M,0.000E+00,4.550E-06,0.000E+00,4.127E-05
TC103,0.000E+00,7.337E-04,0.000E+00,3.853E-03
TC104,0.000E+00,1.444E-02,0.000E+00,8.236E-02
TC105,0.000E+00,5.363E-03,0.000E+00,2.832E-02
TC106,0.000E+00,3.155E-04,0.000E+00,1.847E-03
TC107,0.000E+00,1.508E-04,0.000E+00,8.277E-04
TC108,0.000E+00,1.526E-05,0.000E+00,6.954E-05
TC109,0.000E+00,6.559E-05,0.000E+00,4.223E-04
TC110,0.000E+00,2.628E-07,0.000E+00,1.008E-06
TC111,0.000E+00,1.294E-07,0.000E+00,3.117E-07
TC112,0.000E+00,1.106E-08,0.000E+00,1.103E-08
TC113,0.000E+00,3.714E-09,0.000E+00,2.368E-09
TC114,0.000E+00,3.104E-10,0.000E+00,6.967E-11
TC115,0.000E+00,8.406E-11,0.000E+00,7.876E-12
TC116,0.000E+00,2.495E-12,0.000E+00,1.501E-13
TC117,0.000E+00,1.358E-13,0.000E+00,6.033E-15
RU99,0.000E+00,5.434E-03,0.000E+00,1.697E-02
RU100,0.000E+00,1.368E+02,0.000E+00,2.418E+02
RU101,0.000E+00,1.073E+03,0.000E+00,4.287E+03
RU102,0.000E+00,1.133E+03,0.000E+00,4.850E+03
RU103,0.000E+00,5.249E+01,0.000E+00,2.734E+02
RU104,0.000E+00,9.039E+02,0.000E+00,4.655E+03
RU105,0.000E+00,1.978E-01,0.000E+00,1.002E+00
RU106,0.000E+00,2.512E+02,0.000E+00,1.506E+03
RU107,0.000E+00,1.858E-03,0.000E+00,9.952E-03
RU108,0.000E+00,1.412E-03,0.000E+00,7.541E-03
RU109,0.000E+00,1.133E-04,0.000E+00,7.102E-04
RU110,0.000E+00,2.295E-05,0.000E+00,1.195E-04
RU111,0.000E+00,9.681E-06,0.000E+00,5.010E-05
RU112,0.000E+00,1.848E-07,0.000E+00,7.102E-07
RU113,0.000E+00,3.713E-07,0.000E+00,9.591E-07
RU114,0.000E+00,2.884E-07,0.000E+00,4.089E-07
RU115,0.000E+00,1.886E-08,0.000E+00,1.141E-08
RU116,0.000E+00,8.067E-09,0.000E+00,2.693E-09
RU117,0.000E+00,2.628E-10,0.000E+00,5.406E-11
RU118,0.000E+00,3.454E-09,0.000E+00,1.497E-11
RU120,0.000E+00,3.524E-13,0.000E+00,4.388E-14
RH102,0.000E+00,2.351E-03,0.000E+00,7.137E-02
RH103,0.000E+00,6.753E+02,0.000E+00,4.188E+03
RH103M,0.000E+00,4.493E-02,0.000E+00,2.441E-01
RH104,0.000E+00,3.945E-04,0.000E+00,6.437E-04
RH104M,0.000E+00,1.872E-04,0.000E+00,6.355E-04
RH105,0.000E+00,1.515E+00,0.000E+00,7.947E+00
RH105M,0.000E+00,1.436E-04,0.000E+00,7.901E-04
RH106,0.000E+00,2.484E-04,0.000E+00,1.417E-03
RH106M,0.000E+00,1.415E-03,0.000E+00,2.202E-03
RH107,0.000E+00,9.645E-03,0.000E+00,5.165E-02
RH108,0.000E+00,8.863E-05,0.000E+00,4.751E-04
RH108M,0.000E+00,1.634E-05,0.000E+00,1.280E-04
RH109,0.000E+00,3.044E-04,0.000E+00,1.894E-03
RH109M,0.000E+00,8.458E-05,0.000E+00,5.261E-04
RH110,0.000E+00,4.489E-05,0.000E+00,2.370E-04
RH110M,0.000E+00,3.408E-07,0.000E+00,2.097E-06
RH111,0.000E+00,5.469E-05,0.000E+00,3.046E-04
RH112,0.000E+00,2.053E-06,0.000E+00,1.185E-05
RH113,0.000E+00,2.676E-07,0.000E+00,1.188E-06
RH114,0.000E+00,2.805E-07,0.000E+00,1.068E-06
RH115,0.000E+00,7.122E-07,0.000E+00,1.693E-06
RH116,0.000E+00,4.572E-08,0.000E+00,7.058E-08
RH117,0.000E+00,3.158E-08,0.000E+00,2.652E-08
RH118,0.000E+00,1.305E-08,0.000E+00,1.962E-09
RH119,0.000E+00,1.659E-09,0.000E+00,7.627E-09
RH120,0.000E+00,9.069E-11,0.000E+00,3.393E-11
RH121,0.000E+00,1.951E-11,0.000E+00,5.322E-12
RH122,0.000E+00,1.128E-12,0.000E+00,2.325E-13
RH123,0.000E+00,1.221E-13,0.000E+00,1.497E-14
PD104,0.000E+00,3.100E+02,0.000E+00,4.378E+02
PD105,0.000E+00,6.867E+02,0.000E+00,3.419E+03
PD106,0.000E+00,6.357E+02,0.000E+00,2.257E+03
PD107,0.000E+00,4.119E+02,0.000E+00,2.298E+03
PD107M,0.000E+00,2.882E-08,0.000E+00,8.794E-08
PD108,0.000E+00,2.886E+02,0.000E+00,1.903E+03
PD109,0.000E+00,2.204E-01,0.000E+00,1.096E+00
PD109M,0.000E+00,4.805E-04,0.000E+00,2.977E-03
PD110,0.000E+00,1.058E+02,0.000E+00,5.396E+02
PD111,0.000E+00,1.185E-03,0.000E+00,6.954E-03
PD111M,0.000E+00,2.803E-04,0.000E+00,1.775E-03
PD112,0.000E+00,3.386E-02,0.000E+00,2.001E-01
PD113,0.000E+00,3.240E-05,0.000E+00,1.667E-04
PD114,0.000E+00,3.490E-05,0.000E+00,1.875E-04
PD115,0.000E+00,8.603E-06,0.000E+00,4.018E-05
PD116,0.000E+00,2.336E-06,0.000E+00,9.546E-06
PD117,0.000E+00,7.197E-07,0.000E+00,2.311E-06
PD118,0.000E+00,3.726E-07,0.000E+00,8.594E-07
PD119,0.000E+00,1.510E-07,0.000E+00,7.376E-07
PD120,0.000E+00,1.405E-07,0.000E+00,1.656E-07
PD121,0.000E+00,7.948E-09,0.000E+00,6.267E-09
PD122,0.000E+00,4.946E-09,0.000E+00,2.716E-09
PD123,0.000E+00,2.719E-10,0.000E+00,1.058E-10
PD124,0.000E+00,9.518E-11,0.000E+00,6.150E-11
PD126,0.000E+00,7.891E-13,0.000E+00,7.515E-13
AG106,0.000E+00,1.364E-11,0.000E+00,3.530E-10
AG107,0.000E+00,7.399E-05,0.000E+00,3.254E-04
AG108,0.000E+00,5.720E-09,0.000E+00,2.744E-07
AG108M,0.000E+00,2.187E-06,0.000E+00,2.289E-05
AG109,0.000E+00,1.446E+02,0.000E+00,1.245E+03
AG109M,0.000E+00,1.800E-04,0.000E+00,8.954E-04
AG110,0.000E+00,6.924E-05,0.000E+00,6.751E-05
AG110M,0.000E+00,1.886E+00,0.000E+00,9.074E+00
AG111,0.000E+00,5.843E-01,0.000E+00,3.406E+00
AG111M,0.000E+00,5.838E-05,0.000E+00,3.416E-04
AG112,0.000E+00,5.293E-03,0.000E+00,3.129E-02
AG113,0.000E+00,6.194E-03,0.000E+00,3.188E-02
AG113M,0.000E+00,2.409E-06,0.000E+00,1.251E-05
AG114,0.000E+00,1.111E-06,0.000E+00,6.041E-06
AG115,0.000E+00,2.036E-04,0.000E+00,9.888E-04
AG115M,0.000E+00,1.115E-06,0.000E+00,5.754E-06
AG116,0.000E+00,1.503E-05,0.000E+00,7.051E-05
AG116M,0.000E+00,9.724E-07,0.000E+00,4.561E-06
AG117,0.000E+00,6.616E-06,0.000E+00,2.952E-05
AG117M,0.000E+00,4.788E-07,0.000E+00,2.136E-06
AG118,0.000E+00,4.519E-07,0.000E+00,1.962E-06
AG118M,0.000E+00,2.386E-07,0.000E+00,1.053E-06
AG119,0.000E+00,1.024E-06,0.000E+00,5.038E-06
AG120,0.000E+00,1.379E-07,0.000E+00,4.056E-07
AG121,0.000E+00,2.434E-07,0.000E+00,5.487E-07
AG122,0.000E+00,4.972E-09,0.000E+00,8.223E-09
AG123,0.000E+00,2.224E-08,0.000E+00,3.018E-08
AG124,0.000E+00,3.244E-09,0.000E+00,4.472E-09
AG125,0.000E+00,1.493E-09,0.000E+00,2.386E-09
AG126,0.000E+00,1.959E-10,0.000E+00,2.789E-10
AG128,0.000E+00,5.948E-12,0.000E+00,8.289E-12
CD108,0.000E+00,1.431E-03,0.000E+00,5.693E-02
CD109,0.000E+00,2.210E-06,0.000E+00,7.520E-04
CD110,0.000E+00,8.120E+01,0.000E+00,9.198E+01
CD111,0.000E+00,4.409E+01,0.000E+00,2.985E+02
CD111M,0.000E+00,1.757E-06,0.000E+00,7.066E-07
CD112,0.000E+00,3.284E+01,0.000E+00,1.795E+02
CD113,0.000E+00,2.567E-01,0.000E+00,1.119E+02
CD113M,0.000E+00,5.236E-01,0.000E+00,2.210E+00
CD114,0.000E+00,4.027E+01,0.000E+00,8.401E+01
