isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
CD113,0.000E+00,2.331E+01,0.000E+00,9.483E-01
CD113M,0.000E+00,1.270E+00,1.671E-11,1.060E-02
CD114,0.000E+00,2.102E+01,0.000E+00,4.072E+01
CD115,0.000E+00,1.991E-02,0.000E+00,0.000E+00
CD115M,0.000E+00,6.394E-02,0.000E+00,1.730E-14
CD116,0.000E+00,1.301E+01,0.000E+00,1.231E+01
CD117,0.000E+00,5.604E-04,0.000E+00,0.000E+00
CD117M,0.000E+00,4.033E-04,0.000E+00,0.000E+00
CD118,0.000E+00,2.792E-04,0.000E+00,0.000E+00
CD119,0.000E+00,7.465E-06,0.000E+00,0.000E+00
CD119M,0.000E+00,6.104E-06,0.000E+00,0.000E+00
CD120,0.000E+00,4.493E-06,0.000E+00,0.000E+00
CD121,0.000E+00,1.171E-06,0.000E+00,0.000E+00
CD122,0.000E+00,4.212E-07,0.000E+00,0.000E+00
CD123,0.000E+00,5.934E-07,0.000E+00,0.000E+00
CD124,0.000E+00,1.000E-06,0.000E+00,0.000E+00
CD125,0.000E+00,7.986E-08,0.000E+00,0.000E+00
CD126,0.000E+00,1.021E-07,0.000E+00,0.000E+00
CD127,0.000E+00,1.091E-08,0.000E+00,0.000E+00
CD128,0.000E+00,1.671E-08,0.000E+00,0.000E+00
CD129,0.000E+00,1.401E-09,0.000E+00,0.000E+00
CD130,0.000E+00,4.463E-09,0.000E+00,0.000E+00
CD131,0.000E+00,2.021E-10,0.000E+00,0.000E+00
CD132,0.000E+00,2.422E-11,0.000E+00,0.000E+00
IN113,0.000E+00,1.451E-01,0.000E+00,5.071E-03
IN113M,0.000E+00,2.772E-13,0.000E+00,6.241E-18
IN114,0.000E+00,1.321E-08,0.000E+00,0.000E+00
IN114M,0.000E+00,5.194E-04,0.000E+00,1.671E-16
IN115,0.000E+00,1.511E+01,0.000E+00,4.741E+00
IN115M,0.000E+00,1.671E-03,0.000E+00,7.691E-21
IN116,0.000E+00,4.473E-08,0.000E+00,0.000E+00
IN116M,0.000E+00,3.622E-05,0.000E+00,0.000E+00
IN117,0.000E+00,1.471E-04,0.000E+00,0.000E+00
IN117M,0.000E+00,4.894E-04,0.000E+00,0.000E+00
IN118,0.000E+00,2.451E-05,0.000E+00,0.000E+00
IN118M,0.000E+00,5.683E-10,0.000E+00,0.000E+00
IN119,0.000E+00,3.672E-06,0.000E+00,0.000E+00
IN119M,0.000E+00,7.495E-05,0.000E+00,0.000E+00
IN120,0.000E+00,2.281E-06,0.000E+00,0.000E+00
IN120M,0.000E+00,1.351E-07,0.000E+00,0.000E+00
IN121,0.000E+00,1.791E-06,0.000E+00,0.000E+00
IN121M,0.000E+00,5.123E-06,0.000E+00,0.000E+00
IN122,0.000E+00,9.953E-07,0.000E+00,0.000E+00
IN122M,0.000E+00,2.112E-08,0.000E+00,0.000E+00
IN123,0.000E+00,4.833E-07,0.000E+00,0.000E+00
IN123M,0.000E+00,2.041E-06,0.000E+00,0.000E+00
IN124,0.000E+00,4.543E-07,0.000E+00,0.000E+00
IN125,0.000E+00,2.512E-07,0.000E+00,0.000E+00
IN125M,0.000E+00,1.061E-06,0.000E+00,0.000E+00
IN126,0.000E+00,2.942E-07,0.000E+00,0.000E+00
IN127,0.000E+00,2.011E-07,0.000E+00,0.000E+00
IN127M,0.000E+00,3.662E-07,0.000E+00,0.000E+00
IN128,0.000E+00,6.454E-07,0.000E+00,0.000E+00
IN129,0.000E+00,1.171E-07,0.000E+00,0.000E+00
IN130,0.000E+00,1.101E-07,0.000E+00,0.000E+00
IN131,0.000E+00,3.262E-08,0.000E+00,0.000E+00
IN132,0.000E+00,3.912E-09,0.000E+00,0.000E+00
IN133,0.000E+00,5.764E-10,0.000E+00,0.000E+00
IN134,0.000E+00,2.741E-11,0.000E+00,0.000E+00
SN114,0.000E+00,6.785E-03,0.000E+00,3.710E-04
SN115,0.000E+00,5.073E-01,0.000E+00,5.732E-01
SN116,0.000E+00,9.895E-01,0.000E+00,4.111E+00
SN117,0.000E+00,1.281E+01,0.000E+00,1.090E+01
SN117M,0.000E+00,1.511E-04,0.000E+00,0.000E+00
SN118,0.000E+00,1.361E+01,0.000E+00,9.743E+00
SN119,0.000E+00,1.301E+01,0.000E+00,9.353E+00
SN119M,0.000E+00,5.454E-02,0.000E+00,7.871E-06
SN120,0.000E+00,1.351E+01,0.000E+00,9.472E+00
SN121,0.000E+00,9.878E-03,0.000E+00,2.490E-05
SN121M,0.000E+00,2.731E-02,0.000E+00,5.721E-01
SN122,0.000E+00,1.521E+01,0.000E+00,1.231E+01
SN123,0.000E+00,7.365E-01,0.000E+00,4.041E-05
SN123M,0.000E+00,1.581E-04,0.000E+00,0.000E+00
SN124,0.000E+00,2.402E+01,0.000E+00,1.940E+01
SN125,0.000E+00,7.095E-02,0.000E+00,0.000E+00
SN125M,0.000E+00,1.151E-04,0.000E+00,0.000E+00
SN126,0.000E+00,5.823E+01,0.000E+00,4.551E+01
SN127,0.000E+00,3.672E-03,0.000E+00,0.000E+00
SN127M,0.000E+00,6.935E-05,0.000E+00,0.000E+00
SN128,0.000E+00,3.703E-03,0.000E+00,0.000E+00
SN129,0.000E+00,3.442E-04,0.000E+00,0.000E+00
SN129M,0.000E+00,1.161E-04,0.000E+00,0.000E+00
SN130,0.000E+00,5.164E-04,0.000E+00,0.000E+00
SN131,0.000E+00,1.371E-04,0.000E+00,0.000E+00
SN132,0.000E+00,4.763E-05,0.000E+00,0.000E+00
SN133,0.000E+00,6.704E-07,0.000E+00,0.000E+00
SN134,0.000E+00,8.776E-08,0.000E+00,0.000E+00
SN135,0.000E+00,4.023E-09,0.000E+00,0.000E+00
SN136,0.000E+00,5.944E-10,0.000E+00,0.000E+00
SB121,0.000E+00,1.391E+01,0.000E+00,9.422E+00
SB122,0.000E+00,1.731E-03,0.000E+00,0.000E+00
SB122M,0.000E+00,1.901E-08,0.000E+00,0.000E+00
SB123,0.000E+00,1.741E+01,0.000E+00,1.210E+01
SB124,0.000E+00,4.273E-02,0.000E+00,5.422E-11
SB125,0.000E+00,2.001E+01,0.000E+00,4.861E+00
SB126,0.000E+00,1.751E-02,0.000E+00,9.373E-07
SB126M,0.000E+00,7.134E-06,0.000E+00,7.212E-09
SB127,0.000E+00,2.741E-01,0.000E+00,0.000E+00
SB128,0.000E+00,4.373E-03,0.000E+00,0.000E+00
SB128M,0.000E+00,7.355E-04,0.000E+00,0.000E+00
SB129,0.000E+00,3.662E-02,0.000E+00,0.000E+00
SB130,0.000E+00,3.812E-04,0.000E+00,0.000E+00
SB130M,0.000E+00,6.274E-03,0.000E+00,0.000E+00
SB131,0.000E+00,7.845E-03,0.000E+00,0.000E+00
SB132,0.000E+00,4.003E-04,0.000E+00,0.000E+00
SB132M,0.000E+00,4.894E-04,0.000E+00,0.000E+00
SB133,0.000E+00,4.753E-04,0.000E+00,0.000E+00
SB134,0.000E+00,6.764E-07,0.000E+00,0.000E+00
SB134M,0.000E+00,7.395E-06,0.000E+00,0.000E+00
SB135,0.000E+00,7.986E-07,0.000E+00,0.000E+00
SB136,0.000E+00,2.852E-08,0.000E+00,0.000E+00
SB137,0.000E+00,7.885E-09,0.000E+00,0.000E+00
SB138,0.000E+00,5.334E-10,0.000E+00,0.000E+00
SB139,0.000E+00,5.604E-11,0.000E+00,0.000E+00
TE122,0.000E+00,4.773E-01,0.000E+00,7.882E-01
TE123,0.000E+00,5.854E-03,0.000E+00,1.010E-02
TE123M,0.000E+00,4.293E-04,0.000E+00,4.181E-08
TE124,0.000E+00,5.294E-01,0.000E+00,6.142E-01
TE125,0.000E+00,1.952E+01,0.000E+00,2.171E+01
TE125M,0.000E+00,2.611E-01,0.000E+00,6.811E-02
TE126,0.000E+00,3.052E+00,0.000E+00,9.252E-01
TE127,0.000E+00,2.802E-02,0.000E+00,1.530E-08
TE127M,0.000E+00,1.260E+00,0.000E+00,4.371E-06
TE128,0.000E+00,1.901E+02,0.000E+00,1.721E+02
TE129,0.000E+00,9.315E-03,0.000E+00,0.000E+00
TE129M,0.000E+00,1.761E+00,0.000E+00,3.121E-19
TE130,0.000E+00,5.714E+02,0.000E+00,6.081E+02
TE131,0.000E+00,9.157E-03,0.000E+00,0.000E+00
TE131M,0.000E+00,1.110E-01,0.000E+00,0.000E+00
TE132,0.000E+00,2.622E+00,0.000E+00,0.000E+00
TE133,0.000E+00,5.683E-03,0.000E+00,0.000E+00
TE133M,0.000E+00,1.301E-02,0.000E+00,0.000E+00
TE134,0.000E+00,2.422E-02,0.000E+00,0.000E+00
TE135,0.000E+00,1.091E-04,0.000E+00,0.000E+00
TE136,0.000E+00,5.714E-05,0.000E+00,0.000E+00
TE137,0.000E+00,3.953E-06,0.000E+00,0.000E+00
TE138,0.000E+00,5.724E-07,0.000E+00,0.000E+00
TE139,0.000E+00,3.932E-08,0.000E+00,0.000E+00
TE140,0.000E+00,1.041E-08,0.000E+00,0.000E+00
TE141,0.000E+00,1.641E-10,0.000E+00,0.000E+00
TE142,0.000E+00,4.383E-11,0.000E+00,0.000E+00
I127,0.000E+00,1.110E+02,0.000E+00,1.040E+02
I128,0.000E+00,1.391E-04,0.000E+00,0.000E+00
I129,0.000E+00,3.482E+02,1.390E-09,3.231E+02
I130,0.000E+00,1.741E-04,0.000E+00,0.000E+00
I130M,0.000E+00,1.130E-06,0.000E+00,0.000E+00
I131,0.000E+00,4.833E+00,0.000E+00,0.000E+00
I132,0.000E+00,7.835E-02,0.000E+00,0.000E+00
I133,0.000E+00,9.058E-01,0.000E+00,0.000E+00
I133M,0.000E+00,5.093E-06,0.000E+00,0.000E+00
I134,0.000E+00,4.082E-02,0.000E+00,0.000E+00
I134M,0.000E+00,3.632E-04,0.000E+00,0.000E+00
I135,0.000E+00,2.852E-01,0.000E+00,0.000E+00
I136,0.000E+00,4.753E-04,0.000E+00,0.000E+00
I136M,0.000E+00,1.441E-04,0.000E+00,0.000E+00
I137,0.000E+00,1.311E-04,0.000E+00,0.000E+00
I138,0.000E+00,1.851E-05,0.000E+00,0.000E+00
I139,0.000E+00,3.102E-06,0.000E+00,0.000E+00
I140,0.000E+00,3.762E-07,0.000E+00,0.000E+00
I141,0.000E+00,3.812E-08,0.000E+00,0.000E+00
I142,0.000E+00,4.373E-09,0.000E+00,0.000E+00
I143,0.000E+00,5.624E-10,0.000E+00,0.000E+00
I144,0.000E+00,2.131E-11,0.000E+00,0.000E+00
XE126,0.000E+00,0.000E+00,0.000E+00,5.061E-04
XE128,0.000E+00,5.813E+00,0.000E+00,8.532E+00
XE129,0.000E+00,3.723E-02,0.000E+00,4.681E-02
XE129M,0.000E+00,2.741E-08,0.000E+00,0.000E+00
XE130,0.000E+00,5.904E-01,0.000E+00,8.602E+00
XE131,0.000E+00,9.696E+02,0.000E+00,7.362E+02
XE131M,0.000E+00,5.044E-02,0.000E+00,0.000E+00
XE132,0.000E+00,1.391E+03,0.000E+00,1.730E+03
XE133,0.000E+00,5.624E+00,0.000E+00,0.000E+00
XE133M,0.000E+00,1.051E-01,0.000E+00,0.000E+00
XE134,0.000E+00,1.881E+03,0.000E+00,2.200E+03
XE134M,0.000E+00,3.563E-08,0.000E+00,0.000E+00
XE135,0.000E+00,4.523E-01,0.000E+00,0.000E+00
XE135M,0.000E+00,2.632E-03,0.000E+00,0.000E+00
XE136,0.000E+00,1.731E+03,0.000E+00,2.741E+03
XE137,0.000E+00,2.731E-03,0.000E+00,0.000E+00
XE138,0.000E+00,7.595E-03,0.000E+00,0.000E+00
XE139,0.000E+00,3.352E-04,0.000E+00,0.000E+00
XE140,0.000E+00,6.864E-05,0.000E+00,0.000E+00
XE141,0.000E+00,4.033E-06,0.000E+00,0.000E+00
XE142,0.000E+00,1.141E-06,0.000E+00,0.000E+00
XE143,0.000E+00,5.594E-08,0.000E+00,0.000E+00
XE144,0.000E+00,4.513E-08,0.000E+00,0.000E+00
XE145,0.000E+00,6.074E-09,0.000E+00,0.000E+00
XE146,0.000E+00,4.223E-10,0.000E+00,0.000E+00
XE147,0.000E+00,1.251E-11,0.000E+00,0.000E+00
CS133,0.000E+00,1.701E+03,0.000E+00,1.671E+03
CS134,0.000E+00,3.312E+01,5.432E-08,3.491E+01
CS134M,0.000E+00,8.246E-04,0.000E+00,0.000E+00
CS135,0.000E+00,1.911E+03,1.090E-06,1.400E+03
CS135M,0.000E+00,1.091E-05,0.000E+00,0.000E+00
CS136,0.000E+00,9.439E-01,0.000E+00,0.000E+00
CS137,0.000E+00,1.641E+03,0.000E+00,1.630E+03
CS138,0.000E+00,2.222E-02,0.000E+00,0.000E+00
CS138M,0.000E+00,1.011E-04,0.000E+00,0.000E+00
CS139,0.000E+00,6.104E-03,0.000E+00,0.000E+00
CS140,0.000E+00,6.074E-04,0.000E+00,0.000E+00
CS141,0.000E+00,1.941E-04,0.000E+00,0.000E+00
CS142,0.000E+00,7.585E-06,0.000E+00,0.000E+00
CS143,0.000E+00,3.573E-06,0.000E+00,0.000E+00
CS144,0.000E+00,8.892E-07,0.000E+00,0.000E+00
CS145,0.000E+00,1.341E-07,0.000E+00,0.000E+00
CS146,0.000E+00,8.586E-09,0.000E+00,0.000E+00
CS147,0.000E+00,7.004E-09,0.000E+00,0.000E+00
CS148,0.000E+00,1.831E-10,0.000E+00,0.000E+00
CS150,0.000E+00,1.171E-13,0.000E+00,0.000E+00
BA132,0.000E+00,0.000E+00,0.000E+00,3.731E-04
BA133,0.000E+00,0.000E+00,0.000E+00,2.200E-04
BA134,0.000E+00,2.682E+01,0.000E+00,2.431E+02
BA135,0.000E+00,3.162E-02,0.000E+00,7.301E-01
BA135M,0.000E+00,3.362E-06,0.000E+00,0.000E+00
BA136,0.000E+00,7.325E+01,0.000E+00,6.352E+01
BA136M,0.000E+00,4.143E-08,0.000E+00,0.000E+00
BA137,0.000E+00,1.291E+02,0.000E+00,2.830E+02
BA137M,0.000E+00,2.512E-04,0.000E+00,2.490E-04
BA138,0.000E+00,1.731E+03,0.000E+00,1.831E+03
BA139,0.000E+00,5.564E-02,0.000E+00,0.000E+00
BA140,0.000E+00,1.151E+01,0.000E+00,0.000E+00
BA141,0.000E+00,1.171E-02,0.000E+00,0.000E+00
BA142,0.000E+00,5.894E-03,0.000E+00,0.000E+00
BA143,0.000E+00,1.071E-04,0.000E+00,0.000E+00
BA144,0.000E+00,6.174E-05,0.000E+00,0.000E+00
BA145,0.000E+00,1.962E-05,0.000E+00,0.000E+00
BA146,0.000E+00,3.122E-06,0.000E+00,0.000E+00
BA147,0.000E+00,9.945E-07,0.000E+00,0.000E+00
BA148,0.000E+00,6.894E-07,0.000E+00,0.000E+00
BA149,0.000E+00,1.601E-08,0.000E+00,0.000E+00
BA150,0.000E+00,2.642E-09,0.000E+00,0.000E+00
BA152,0.000E+00,3.522E-12,0.000E+00,0.000E+00
LA138,0.000E+00,2.281E-03,0.000E+00,3.261E-02
LA139,0.000E+00,1.611E+03,0.000E+00,1.710E+03
LA140,0.000E+00,1.521E+00,0.000E+00,0.000E+00
LA141,0.000E+00,1.491E-01,0.000E+00,0.000E+00
LA142,0.000E+00,5.243E-02,0.000E+00,0.000E+00
LA143,0.000E+00,7.335E-03,0.000E+00,0.000E+00
LA144,0.000E+00,2.972E-04,0.000E+00,0.000E+00
LA145,0.000E+00,1.681E-04,0.000E+00,0.000E+00
LA146,0.000E+00,3.352E-05,0.000E+00,0.000E+00
LA147,0.000E+00,2.102E-05,0.000E+00,0.000E+00
LA148,0.000E+00,1.231E-06,0.000E+00,0.000E+00
LA149,0.000E+00,8.884E-07,0.000E+00,0.000E+00
LA150,0.000E+00,4.793E-08,0.000E+00,0.000E+00
LA151,0.000E+00,1.161E-08,0.000E+00,0.000E+00
LA152,0.000E+00,5.393E-10,0.000E+00,0.000E+00
LA153,0.000E+00,9.132E-11,0.000E+00,0.000E+00
LA154,0.000E+00,1.791E-12,0.000E+00,0.000E+00
CE139,0.000E+00,0.000E+00,0.000E+00,5.581E-07
CE140,0.000E+00,1.501E+03,0.000E+00,1.740E+03
CE141,0.000E+00,3.022E+01,0.000E+00,6.441E-16
CE142,0.000E+00,1.331E+03,0.000E+00,1.491E+03
CE143,0.000E+00,1.101E+00,0.000E+00,0.000E+00
CE144,0.000E+00,1.871E+02,0.000E+00,4.061E+00
CE145,0.000E+00,1.260E-03,0.000E+00,0.000E+00
CE146,0.000E+00,4.563E-03,0.000E+00,0.000E+00
CE147,0.000E+00,2.962E-04,0.000E+00,0.000E+00
CE148,0.000E+00,1.391E-04,0.000E+00,0.000E+00
CE149,0.000E+00,2.061E-06,0.000E+00,0.000E+00
CE150,0.000E+00,1.041E-06,0.000E+00,0.000E+00
CE151,0.000E+00,3.863E-07,0.000E+00,0.000E+00
CE152,0.000E+00,1.581E-06,0.000E+00,0.000E+00
CE153,0.000E+00,4.643E-08,0.000E+00,0.000E+00
CE154,0.000E+00,1.381E-08,0.000E+00,0.000E+00
CE155,0.000E+00,3.632E-10,0.000E+00,0.000E+00
CE156,0.000E+00,5.823E-11,0.000E+00,0.000E+00
CE157,0.000E+00,1.371E-12,0.000E+00,0.000E+00
PR141,0.000E+00,1.501E+03,0.000E+00,1.541E+03
PR142,0.000E+00,1.251E-02,0.000E+00,0.000E+00
PR142M,0.000E+00,1.761E-10,0.000E+00,0.000E+00
PR143,0.000E+00,1.091E+01,0.000E+00,0.000E+00
PR144,0.000E+00,7.915E-03,0.000E+00,1.710E-04
PR144M,0.000E+00,3.963E-05,0.000E+00,6.781E-07
PR145,0.000E+00,1.371E-01,0.000E+00,0.000E+00
PR146,0.000E+00,7.815E-03,0.000E+00,0.000E+00
PR147,0.000E+00,3.142E-03,0.000E+00,0.000E+00
PR148,0.000E+00,4.342E-04,0.000E+00,0.000E+00
PR149,0.000E+00,3.853E-04,0.000E+00,0.000E+00
PR150,0.000E+00,2.482E-05,0.000E+00,0.000E+00
PR151,0.000E+00,4.943E-06,0.000E+00,0.000E+00
PR152,0.000E+00,5.314E-06,0.000E+00,0.000E+00
PR153,0.000E+00,1.871E-06,0.000E+00,0.000E+00
PR154,0.000E+00,1.021E-07,0.000E+00,0.000E+00
PR155,0.000E+00,4.133E-08,0.000E+00,0.000E+00
PR156,0.000E+00,2.412E-09,0.000E+00,0.000E+00
PR157,0.000E+00,4.643E-10,0.000E+00,0.000E+00
PR158,0.000E+00,1.371E-11,0.000E+00,0.000E+00
PR159,0.000E+00,6.505E-13,0.000E+00,0.000E+00
ND142,0.000E+00,1.191E+01,0.000E+00,1.920E+01
ND143,0.000E+00,1.221E+03,0.000E+00,1.220E+03
ND144,0.000E+00,9.746E+02,0.000E+00,1.391E+03
ND145,0.000E+00,8.602E+02,0.000E+00,8.732E+02
ND146,0.000E+00,8.478E+02,0.000E+00,9.212E+02
ND147,0.000E+00,4.403E+00,0.000E+00,0.000E+00
ND148,0.000E+00,5.143E+02,0.000E+00,5.502E+02
ND149,0.000E+00,1.901E-02,0.000E+00,0.000E+00
ND150,0.000E+00,3.112E+02,0.000E+00,3.261E+02
ND151,0.000E+00,1.361E-03,0.000E+00,0.000E+00
ND152,0.000E+00,9.058E-04,0.000E+00,0.000E+00
ND153,0.000E+00,5.263E-05,0.000E+00,0.000E+00
ND154,0.000E+00,3.362E-01,0.000E+00,0.000E+00
ND155,0.000E+00,7.004E-06,0.000E+00,0.000E+00
ND156,0.000E+00,6.955E-06,0.000E+00,0.000E+00
ND157,0.000E+00,1.451E-07,0.000E+00,0.000E+00
ND158,0.000E+00,4.493E-08,0.000E+00,0.000E+00
ND159,0.000E+00,8.387E-10,0.000E+00,0.000E+00
ND160,0.000E+00,1.031E-10,0.000E+00,0.000E+00
ND161,0.000E+00,1.931E-12,0.000E+00,0.000E+00
PM145,0.000E+00,0.000E+00,0.000E+00,3.871E-05
PM146,0.000E+00,0.000E+00,0.000E+00,4.952E-04
PM147,0.000E+00,2.792E+02,2.450E-10,6.542E+01
PM148,0.000E+00,1.471E-01,0.000E+00,1.170E-15
PM148M,0.000E+00,1.101E+00,0.000E+00,1.860E-13
PM149,0.000E+00,5.884E-01,0.000E+00,0.000E+00
PM150,0.000E+00,3.713E-05,0.000E+00,0.000E+00
PM151,0.000E+00,1.881E-01,0.000E+00,0.000E+00
PM152,0.000E+00,3.283E-04,0.000E+00,0.000E+00
PM152M,0.000E+00,8.693E-06,0.000E+00,0.000E+00
PM153,0.000E+00,2.792E-04,0.000E+00,0.000E+00
PM154,0.000E+00,9.655E-05,0.000E+00,0.000E+00
PM154M,0.000E+00,7.045E-06,0.000E+00,0.000E+00
PM155,0.000E+00,1.521E-05,0.000E+00,0.000E+00
PM156,0.000E+00,3.242E-06,0.000E+00,0.000E+00
PM157,0.000E+00,9.530E-06,0.000E+00,0.000E+00
PM158,0.000E+00,1.931E-07,0.000E+00,0.000E+00
PM159,0.000E+00,5.314E-08,0.000E+00,0.000E+00
PM160,0.000E+00,2.512E-09,0.000E+00,0.000E+00
PM161,0.000E+00,2.912E-10,0.000E+00,0.000E+00
PM162,0.000E+00,1.801E-12,0.000E+00,0.000E+00
SM145,0.000E+00,0.000E+00,0.000E+00,2.041E-08
SM146,0.000E+00,0.000E+00,1.781E-17,5.732E-03
SM147,0.000E+00,2.982E+02,5.891E-12,3.021E+02
SM148,0.000E+00,6.935E+01,0.000E+00,2.390E+02
SM149,0.000E+00,3.843E+02,0.000E+00,1.120E+01
SM150,0.000E+00,4.573E+01,0.000E+00,4.341E+02
SM151,0.000E+00,2.181E+02,8.772E-09,4.801E+01
SM152,0.000E+00,2.201E+02,0.000E+00,1.851E+02
SM153,0.000E+00,1.621E-01,0.000E+00,0.000E+00
SM154,0.000E+00,8.876E+01,0.000E+00,9.223E+01
SM155,0.000E+00,6.264E-04,0.000E+00,0.000E+00
SM156,0.000E+00,9.514E-03,0.000E+00,0.000E+00
SM157,0.000E+00,9.837E-05,0.000E+00,0.000E+00
SM158,0.000E+00,3.283E-04,0.000E+00,0.000E+00
SM159,0.000E+00,1.041E-05,0.000E+00,0.000E+00
SM160,0.000E+00,1.101E-05,0.000E+00,0.000E+00
SM161,0.000E+00,8.552E-08,0.000E+00,0.000E+00
SM162,0.000E+00,1.130E-08,0.000E+00,0.000E+00
SM163,0.000E+00,1.120E-10,0.000E+00,0.000E+00
SM164,0.000E+00,1.431E-11,0.000E+00,0.000E+00
SM165,0.000E+00,1.511E-13,0.000E+00,0.000E+00
EU149,0.000E+00,0.000E+00,0.000E+00,2.171E-15
EU151,0.000E+00,4.873E+00,0.000E+00,2.061E+00
EU152,0.000E+00,3.392E-01,0.000E+00,1.290E-01
EU152M,0.000E+00,1.841E-04,0.000E+00,0.000E+00
EU153,0.000E+00,1.091E+02,0.000E+00,2.310E+02
EU154,0.000E+00,1.231E+01,2.711E-09,5.091E+01
EU155,0.000E+00,4.283E+01,4.201E-07,8.552E+00
EU156,0.000E+00,4.963E-01,0.000E+00,0.000E+00
EU157,0.000E+00,1.151E-02,0.000E+00,0.000E+00
EU158,0.000E+00,3.573E-04,0.000E+00,0.000E+00
EU159,0.000E+00,8.095E-05,0.000E+00,0.000E+00
EU160,0.000E+00,2.331E-06,0.000E+00,0.000E+00
EU161,0.000E+00,7.274E-07,0.000E+00,0.000E+00
EU162,0.000E+00,1.381E-06,0.000E+00,0.000E+00
EU163,0.000E+00,1.461E-08,0.000E+00,0.000E+00
EU164,0.000E+00,4.563E-10,0.000E+00,0.000E+00
EU165,0.000E+00,6.955E-11,0.000E+00,0.000E+00
GD152,0.000E+00,2.151E-01,0.000E+00,2.050E-01
GD153,0.000E+00,1.071E-03,0.000E+00,2.841E-05
GD154,0.000E+00,2.431E+00,0.000E+00,3.320E+01
GD155,0.000E+00,1.981E+01,0.000E+00,9.802E+00
GD156,0.000E+00,4.753E+01,0.000E+00,1.441E+02
GD157,0.000E+00,2.632E+01,0.000E+00,7.292E-01
GD158,0.000E+00,2.281E+01,0.000E+00,5.242E+01
GD159,0.000E+00,6.054E-03,0.000E+00,0.000E+00
GD160,0.000E+00,6.374E+00,0.000E+00,4.072E+00
GD161,0.000E+00,5.083E-06,0.000E+00,0.000E+00
GD162,0.000E+00,6.874E-06,0.000E+00,0.000E+00
GD163,0.000E+00,4.212E-07,0.000E+00,0.000E+00
GD164,0.000E+00,3.022E-06,0.000E+00,0.000E+00
GD165,0.000E+00,7.976E-08,0.000E+00,0.000E+00
TB159,0.000E+00,9.887E+00,0.000E+00,8.592E+00
TB160,0.000E+00,1.371E-01,0.000E+00,5.992E-09
TB161,0.000E+00,1.461E-02,0.000E+00,0.000E+00
TB162,0.000E+00,5.133E-06,0.000E+00,0.000E+00
TB162M,0.000E+00,3.342E-06,0.000E+00,0.000E+00
TB163,0.000E+00,5.964E-06,0.000E+00,0.000E+00
TB164,0.000E+00,5.704E-07,0.000E+00,0.000E+00
TB165,0.000E+00,5.314E-08,0.000E+00,0.000E+00
DY160,0.000E+00,1.421E+00,0.000E+00,1.190E+00
DY161,0.000E+00,3.022E+00,0.000E+00,1.580E+00
DY162,0.000E+00,1.891E+00,0.000E+00,8.833E-01
DY163,0.000E+00,6.864E-01,0.000E+00,7.362E-01
DY164,0.000E+00,5.083E-01,0.000E+00,3.391E-01
DY165,0.000E+00,1.631E-05,0.000E+00,0.000E+00
DY165M,0.000E+00,7.645E-08,0.000E+00,0.000E+00
DY166,0.000E+00,9.663E-05,0.000E+00,0.000E+00
HO165,0.000E+00,2.262E-01,0.000E+00,1.810E-01
HO166,0.000E+00,8.145E-05,0.000E+00,0.000E+00
HO166M,0.000E+00,3.963E-04,4.761E-11,6.941E-04
ER166,0.000E+00,7.965E-02,0.000E+00,7.062E-02
ER167,0.000E+00,1.991E-03,0.000E+00,5.862E-03
ER167M,0.000E+00,9.555E-13,0.000E+00,0.000E+00
ER168,0.000E+00,0.000E+00,0.000E+00,1.530E-02
ER170,0.000E+00,0.000E+00,0.000E+00,1.000E-03
TM169,0.000E+00,0.000E+00,0.000E+00,1.600E-03
TM170,0.000E+00,0.000E+00,0.000E+00,1.391E-08
TM171,0.000E+00,0.000E+00,0.000E+00,5.151E-05
YB168,0.000E+00,0.000E+00,0.000E+00,5.051E-12
YB170,0.000E+00,0.000E+00,0.000E+00,1.050E-03
YB171,0.000E+00,0.000E+00,0.000E+00,5.281E-04
YB172,0.000E+00,0.000E+00,0.000E+00,5.392E-04
TL207,0.000E+00,8.276E-16,0.000E+00,1.559E-14
TL208,0.000E+00,6.795E-11,0.000E+00,7.089E-11
TL209,0.000E+00,1.130E-15,0.000E+00,0.000E+00
PB206,0.000E+00,1.231E-12,0.000E+00,2.659E-10
PB207,0.000E+00,2.642E-10,0.000E+00,4.578E-09
PB208,0.000E+00,4.913E-05,0.000E+00,7.256E-05
PB209,0.000E+00,4.613E-12,0.000E+00,1.274E-13
PB210,0.000E+00,1.351E-11,0.000E+00,1.509E-09
PB211,0.000E+00,6.384E-15,0.000E+00,1.206E-13
PB212,0.000E+00,3.942E-08,0.000E+00,4.204E-08
PB214,0.000E+00,0.000E+00,0.000E+00,3.298E-15
BI209,0.000E+00,0.000E+00,0.000E+00,1.305E-08
BI210,0.000E+00,0.000E+00,0.000E+00,9.337E-13
BI211,0.000E+00,0.000E+00,0.000E+00,7.153E-15
BI212,0.000E+00,0.000E+00,0.000E+00,3.987E-09
BI213,0.000E+00,0.000E+00,0.000E+00,3.031E-14
BI214,0.000E+00,0.000E+00,0.000E+00,2.450E-15
PO210,0.000E+00,0.000E+00,0.000E+00,2.569E-11
PO218,0.000E+00,0.000E+00,0.000E+00,3.887E-16
RN219,0.000E+00,0.000E+00,0.000E+00,2.289E-16
RN220,0.000E+00,0.000E+00,0.000E+00,6.332E-11
