isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
GA77,0.000E+00,2.521E-07,0.000E+00,1.310E-07
GA78,0.000E+00,1.140E-07,0.000E+00,7.816E-08
GA79,0.000E+00,8.791E-08,0.000E+00,5.746E-08
GA80,0.000E+00,3.421E-08,0.000E+00,2.689E-08
GA81,0.000E+00,1.751E-08,0.000E+00,6.516E-09
GA82,0.000E+00,3.701E-09,0.000E+00,5.757E-10
GA83,0.000E+00,5.902E-10,0.000E+00,1.599E-10
GA84,0.000E+00,3.391E-11,0.000E+00,1.819E-11
GE70,0.000E+00,1.890E-17,0.000E+00,4.450E-17
GE72,0.000E+00,1.551E-01,0.000E+00,4.526E-02
GE73,0.000E+00,2.270E-01,0.000E+00,7.725E-02
GE73M,0.000E+00,1.070E-09,0.000E+00,4.899E-10
GE74,0.000E+00,1.460E-01,0.000E+00,1.499E-01
GE75,0.000E+00,3.300E-05,0.000E+00,1.619E-05
GE75M,0.000E+00,1.761E-08,0.000E+00,7.575E-09
GE76,0.000E+00,1.390E+00,0.000E+00,6.056E-01
GE77,0.000E+00,3.341E-04,0.000E+00,2.099E-04
GE77M,0.000E+00,1.190E-06,0.000E+00,5.746E-07
GE78,0.000E+00,2.361E-04,0.000E+00,1.759E-04
GE79,0.000E+00,1.660E-06,0.000E+00,2.949E-06
GE80,0.000E+00,3.410E-06,0.000E+00,2.709E-06
GE81,0.000E+00,9.612E-07,0.000E+00,1.180E-06
GE82,0.000E+00,5.722E-07,0.000E+00,4.178E-07
GE83,0.000E+00,1.790E-07,0.000E+00,1.180E-07
GE84,0.000E+00,5.431E-08,0.000E+00,3.488E-08
GE85,0.000E+00,2.261E-09,0.000E+00,1.310E-09
GE86,0.000E+00,4.661E-10,0.000E+00,2.789E-10
GE87,0.000E+00,3.121E-11,0.000E+00,1.549E-11
GE88,0.000E+00,2.220E-12,0.000E+00,1.199E-12
AS75,0.000E+00,6.822E-01,0.000E+00,2.839E-01
AS76,0.000E+00,6.131E-05,0.000E+00,2.569E-05
AS77,0.000E+00,3.651E-03,0.000E+00,1.899E-03
AS78,0.000E+00,2.521E-04,0.000E+00,1.899E-04
AS79,0.000E+00,5.271E-05,0.000E+00,4.248E-05
AS80,0.000E+00,2.320E-06,0.000E+00,2.689E-06
AS81,0.000E+00,7.312E-06,0.000E+00,7.757E-06
AS82,0.000E+00,4.131E-06,0.000E+00,3.669E-06
AS82M,0.000E+00,1.250E-06,0.000E+00,1.090E-06
AS83,0.000E+00,5.701E-06,0.000E+00,3.819E-06
AS84,0.000E+00,1.900E-06,0.000E+00,1.439E-06
AS85,0.000E+00,3.231E-07,0.000E+00,2.409E-07
AS86,0.000E+00,7.152E-08,0.000E+00,5.147E-08
AS87,0.000E+00,8.112E-09,0.000E+00,5.669E-09
AS88,0.000E+00,8.528E-10,0.000E+00,4.638E-10
AS89,0.000E+00,9.686E-11,0.000E+00,5.419E-11
SE76,0.000E+00,3.531E-02,0.000E+00,1.120E-02
SE77,0.000E+00,2.661E+00,0.000E+00,1.209E+00
SE77M,0.000E+00,1.491E-09,0.000E+00,6.718E-10
SE78,0.000E+00,5.041E+00,0.000E+00,3.328E+00
SE79,0.000E+00,1.060E+01,0.000E+00,7.377E+00
SE79M,0.000E+00,2.270E-05,0.000E+00,1.839E-05
SE80,0.000E+00,1.660E+01,0.000E+00,1.589E+01
SE81,0.000E+00,2.661E-04,0.000E+00,2.959E-04
SE81M,0.000E+00,5.091E-05,0.000E+00,2.189E-05
SE82,0.000E+00,4.251E+01,0.000E+00,3.369E+01
SE83,0.000E+00,4.291E-04,0.000E+00,3.239E-04
SE83M,0.000E+00,3.431E-05,0.000E+00,2.229E-05
SE84,0.000E+00,2.430E-04,0.000E+00,1.699E-04
SE85,0.000E+00,1.570E-05,0.000E+00,1.679E-05
SE85M,0.000E+00,8.356E-06,0.000E+00,6.366E-06
SE86,0.000E+00,1.481E-05,0.000E+00,1.269E-05
SE87,0.000E+00,3.451E-06,0.000E+00,3.840E-06
SE88,0.000E+00,5.011E-07,0.000E+00,3.830E-07
SE89,0.000E+00,4.881E-08,0.000E+00,3.189E-08
SE90,0.000E+00,1.350E-08,0.000E+00,1.039E-08
SE91,0.000E+00,1.950E-09,0.000E+00,7.028E-10
SE92,0.000E+00,1.010E-10,0.000E+00,7.708E-11
BR79,0.000E+00,7.882E-05,0.000E+00,1.819E-04
BR79M,0.000E+00,5.192E-13,0.000E+00,7.987E-13
BR80,0.000E+00,6.951E-09,0.000E+00,7.638E-09
BR80M,0.000E+00,5.412E-08,0.000E+00,7.677E-08
BR81,0.000E+00,2.430E+01,0.000E+00,2.379E+01
BR82,0.000E+00,3.711E-03,0.000E+00,4.457E-03
BR82M,0.000E+00,2.081E-06,0.000E+00,4.729E-06
BR83,0.000E+00,7.182E-03,0.000E+00,4.979E-03
BR84,0.000E+00,2.550E-03,0.000E+00,1.729E-03
BR84M,0.000E+00,2.561E-05,0.000E+00,1.949E-05
BR85,0.000E+00,2.311E-04,0.000E+00,1.809E-04
BR86,0.000E+00,7.812E-05,0.000E+00,3.878E-05
BR86M,0.000E+00,2.021E-06,0.000E+00,3.169E-06
BR87,0.000E+00,9.644E-05,0.000E+00,8.945E-05
BR88,0.000E+00,2.621E-05,0.000E+00,2.369E-05
BR89,0.000E+00,4.371E-06,0.000E+00,3.669E-06
BR90,0.000E+00,1.030E-06,0.000E+00,6.676E-07
BR91,0.000E+00,1.580E-07,0.000E+00,1.060E-07
BR92,0.000E+00,2.411E-08,0.000E+00,1.310E-08
BR93,0.000E+00,1.801E-09,0.000E+00,1.310E-09
BR94,0.000E+00,1.111E-10,0.000E+00,6.586E-11
BR95,0.000E+00,1.230E-11,0.000E+00,7.077E-12
BR96,0.000E+00,5.751E-13,0.000E+00,2.639E-13
KR79,0.000E+00,9.759E-12,0.000E+00,2.289E-12
KR80,0.000E+00,6.072E-04,0.000E+00,6.119E-04
KR81,0.000E+00,4.861E-05,0.000E+00,7.746E-05
KR81M,0.000E+00,1.481E-12,0.000E+00,4.697E-12
KR82,0.000E+00,1.680E+00,0.000E+00,1.589E+00
KR83,0.000E+00,8.315E+01,0.000E+00,4.290E+01
KR83M,0.000E+00,5.481E-03,0.000E+00,3.830E-03
KR84,0.000E+00,1.570E+02,0.000E+00,9.928E+01
KR85,0.000E+00,2.881E+01,0.000E+00,1.929E+01
KR85M,0.000E+00,2.191E-02,0.000E+00,1.719E-02
KR86,0.000E+00,2.291E+02,0.000E+00,1.459E+02
KR87,0.000E+00,1.130E-02,0.000E+00,8.806E-03
KR88,0.000E+00,3.541E-02,0.000E+00,2.749E-02
KR89,0.000E+00,7.221E-04,0.000E+00,5.777E-04
KR90,0.000E+00,1.170E-04,0.000E+00,9.705E-05
KR91,0.000E+00,2.291E-05,0.000E+00,1.969E-05
KR92,0.000E+00,2.861E-06,0.000E+00,2.509E-06
KR93,0.000E+00,8.132E-07,0.000E+00,7.077E-07
KR94,0.000E+00,3.281E-08,0.000E+00,2.929E-08
KR95,0.000E+00,4.371E-08,0.000E+00,1.779E-08
KR96,0.000E+00,2.590E-09,0.000E+00,2.269E-09
KR97,0.000E+00,6.062E-11,0.000E+00,5.377E-11
KR98,0.000E+00,1.280E-11,0.000E+00,8.656E-12
RB85,0.000E+00,1.200E+02,0.000E+00,8.035E+01
RB86,0.000E+00,1.111E-01,0.000E+00,1.669E-02
RB86M,0.000E+00,8.182E-08,0.000E+00,8.168E-08
RB87,0.000E+00,2.971E+02,0.000E+00,1.819E+02
RB88,0.000E+00,3.851E-03,0.000E+00,2.949E-03
RB89,0.000E+00,4.261E-03,0.000E+00,3.159E-03
RB90,0.000E+00,6.182E-04,0.000E+00,4.986E-04
RB90M,0.000E+00,3.261E-04,0.000E+00,2.459E-04
RB91,0.000E+00,3.291E-04,0.000E+00,2.659E-04
RB92,0.000E+00,2.270E-05,0.000E+00,1.949E-05
RB93,0.000E+00,2.210E-05,0.000E+00,2.039E-05
RB94,0.000E+00,5.601E-06,0.000E+00,5.366E-06
RB95,0.000E+00,4.051E-07,0.000E+00,3.289E-07
RB96,0.000E+00,7.812E-08,0.000E+00,6.736E-08
RB97,0.000E+00,1.321E-08,0.000E+00,1.120E-08
RB98,0.000E+00,2.841E-09,0.000E+00,2.119E-09
RB99,0.000E+00,1.610E-10,0.000E+00,1.229E-10
RB100,0.000E+00,2.841E-11,0.000E+00,1.489E-11
SR86,0.000E+00,3.711E+00,0.000E+00,4.767E-01
SR87,0.000E+00,3.501E-02,0.000E+00,6.157E-03
SR87M,0.000E+00,1.010E-06,0.000E+00,4.568E-07
SR88,0.000E+00,3.891E+02,0.000E+00,2.539E+02
SR89,0.000E+00,2.050E+01,0.000E+00,1.539E+01
SR90,0.000E+00,5.522E+02,0.000E+00,3.760E+02
SR91,0.000E+00,2.231E-01,0.000E+00,1.749E-01
SR92,0.000E+00,7.552E-02,0.000E+00,6.077E-02
SR93,0.000E+00,4.201E-03,0.000E+00,3.537E-03
SR94,0.000E+00,6.872E-04,0.000E+00,5.917E-04
SR95,0.000E+00,2.120E-04,0.000E+00,1.919E-04
SR96,0.000E+00,5.832E-06,0.000E+00,2.099E-05
SR97,0.000E+00,1.221E-06,0.000E+00,5.708E-07
SR98,0.000E+00,8.389E-07,0.000E+00,9.746E-07
SR99,0.000E+00,1.211E-07,0.000E+00,1.909E-07
SR100,0.000E+00,2.071E-08,0.000E+00,7.377E-08
SR101,0.000E+00,3.071E-09,0.000E+00,2.509E-09
SR102,0.000E+00,4.611E-10,0.000E+00,4.060E-10
SR103,0.000E+00,6.562E-12,0.000E+00,5.067E-12
SR104,0.000E+00,3.881E-13,0.000E+00,3.299E-13
Y89,0.000E+00,4.831E+02,0.000E+00,3.049E+02
Y89M,0.000E+00,7.152E-09,0.000E+00,8.276E-11
Y90,0.000E+00,1.510E-01,0.000E+00,9.656E-02
Y90M,0.000E+00,2.971E-06,0.000E+00,1.659E-06
Y91,0.000E+00,3.291E+01,0.000E+00,2.629E+01
Y91M,0.000E+00,1.130E-02,0.000E+00,8.886E-03
Y92,0.000E+00,9.973E-02,0.000E+00,8.008E-02
Y93,0.000E+00,2.401E-01,0.000E+00,2.969E-01
Y94,0.000E+00,1.180E-02,0.000E+00,1.020E-02
Y95,0.000E+00,7.522E-03,0.000E+00,6.398E-03
Y96,0.000E+00,6.652E-05,0.000E+00,1.380E-03
Y97,0.000E+00,3.211E-05,0.000E+00,9.865E-06
Y98,0.000E+00,4.281E-06,0.000E+00,1.909E-06
Y99,0.000E+00,5.821E-06,0.000E+00,2.999E-06
Y100,0.000E+00,1.360E-06,0.000E+00,1.280E-06
Y101,0.000E+00,3.131E-07,0.000E+00,5.366E-07
Y102,0.000E+00,1.610E-07,0.000E+00,4.077E-08
Y103,0.000E+00,7.602E-09,0.000E+00,9.025E-09
Y104,0.000E+00,3.581E-10,0.000E+00,3.840E-10
Y105,0.000E+00,1.871E-11,0.000E+00,2.229E-11
Y107,0.000E+00,4.591E-15,0.000E+00,4.628E-15
ZR90,0.000E+00,3.561E+01,0.000E+00,1.899E+01
ZR90M,0.000E+00,7.972E-14,0.000E+00,4.119E-14
ZR91,0.000E+00,6.602E+02,0.000E+00,4.439E+02
ZR92,0.000E+00,8.413E+02,0.000E+00,5.798E+02
ZR93,0.000E+00,7.042E+02,0.000E+00,7.366E+02
ZR94,0.000E+00,1.140E+03,0.000E+00,8.346E+02
ZR95,0.000E+00,6.802E+01,0.000E+00,5.826E+01
ZR96,0.000E+00,1.350E+03,0.000E+00,1.009E+03
ZR97,0.000E+00,8.122E-01,0.000E+00,7.237E-01
ZR98,0.000E+00,4.351E-04,0.000E+00,3.878E-04
ZR99,0.000E+00,2.951E-05,0.000E+00,3.049E-05
ZR100,0.000E+00,9.029E-05,0.000E+00,8.307E-05
ZR101,0.000E+00,1.551E-05,0.000E+00,2.489E-05
ZR102,0.000E+00,1.400E-05,0.000E+00,1.310E-04
ZR103,0.000E+00,2.351E-06,0.000E+00,3.339E-06
ZR104,0.000E+00,1.170E-06,0.000E+00,2.029E-06
ZR105,0.000E+00,2.841E-08,0.000E+00,4.220E-08
ZR106,0.000E+00,4.221E-09,0.000E+00,7.297E-09
ZR107,0.000E+00,5.472E-11,0.000E+00,8.067E-11
ZR108,0.000E+00,6.191E-11,0.000E+00,3.159E-11
ZR109,0.000E+00,1.660E-12,0.000E+00,8.098E-13
NB92,0.000E+00,4.721E-09,0.000E+00,3.617E-12
NB93,0.000E+00,1.300E-04,0.000E+00,1.160E-04
NB93M,0.000E+00,7.962E-04,0.000E+00,6.419E-04
NB94,0.000E+00,4.812E-03,0.000E+00,2.329E-03
NB94M,0.000E+00,8.848E-09,0.000E+00,4.687E-09
NB95,0.000E+00,3.741E+01,0.000E+00,3.209E+01
NB95M,0.000E+00,4.281E-02,0.000E+00,2.359E-02
NB96,0.000E+00,3.961E-03,0.000E+00,2.219E-03
NB97,0.000E+00,5.821E-02,0.000E+00,5.209E-02
NB97M,0.000E+00,7.622E-04,0.000E+00,6.767E-04
NB98,0.000E+00,4.121E-05,0.000E+00,3.579E-05
NB98M,0.000E+00,7.462E-04,0.000E+00,5.108E-04
NB99,0.000E+00,1.470E-04,0.000E+00,1.909E-04
NB99M,0.000E+00,9.160E-04,0.000E+00,1.009E-04
NB100,0.000E+00,2.220E-05,0.000E+00,1.829E-05
NB100M,0.000E+00,6.311E-06,0.000E+00,1.839E-05
NB101,0.000E+00,1.051E-04,0.000E+00,9.206E-05
NB102,0.000E+00,1.790E-05,0.000E+00,3.589E-05
NB103,0.000E+00,1.400E-05,0.000E+00,1.419E-04
NB104,0.000E+00,2.301E-05,0.000E+00,5.018E-06
NB105,0.000E+00,4.191E-06,0.000E+00,3.319E-06
NB106,0.000E+00,3.351E-07,0.000E+00,2.749E-07
NB107,0.000E+00,3.501E-08,0.000E+00,5.659E-08
NB108,0.000E+00,4.671E-09,0.000E+00,2.539E-09
NB109,0.000E+00,1.441E-09,0.000E+00,6.189E-10
NB110,0.000E+00,6.301E-11,0.000E+00,2.949E-11
NB111,0.000E+00,7.212E-12,0.000E+00,3.119E-12
MO95,0.000E+00,1.290E+03,0.000E+00,8.067E+02
MO96,0.000E+00,5.632E+01,0.000E+00,5.628E+01
MO97,0.000E+00,1.371E+03,0.000E+00,1.090E+03
MO98,0.000E+00,1.591E+03,0.000E+00,1.169E+03
MO99,0.000E+00,3.831E+00,0.000E+00,3.458E+00
MO100,0.000E+00,1.821E+03,0.000E+00,1.419E+03
MO101,0.000E+00,1.560E-02,0.000E+00,1.259E-02
MO102,0.000E+00,1.211E-02,0.000E+00,9.854E-03
MO103,0.000E+00,1.190E-03,0.000E+00,9.415E-04
MO104,0.000E+00,9.489E-04,0.000E+00,1.359E-03
MO105,0.000E+00,3.681E-04,0.000E+00,5.809E-04
MO106,0.000E+00,4.981E-05,0.000E+00,5.896E-05
MO107,0.000E+00,6.782E-06,0.000E+00,1.719E-05
MO108,0.000E+00,8.545E-07,0.000E+00,9.746E-07
MO109,0.000E+00,4.051E-07,0.000E+00,1.829E-07
MO110,0.000E+00,1.420E-07,0.000E+00,5.467E-08
MO111,0.000E+00,5.171E-09,0.000E+00,2.159E-09
MO112,0.000E+00,1.990E-09,0.000E+00,6.879E-10
MO113,0.000E+00,3.361E-11,0.000E+00,1.399E-11
MO114,0.000E+00,5.691E-12,0.000E+00,2.349E-12
MO115,0.000E+00,1.290E-13,0.000E+00,5.687E-14
TC98,0.000E+00,9.718E-02,0.000E+00,1.469E-02
TC99,0.000E+00,1.591E+03,0.000E+00,1.099E+03
TC99M,0.000E+00,3.071E-01,0.000E+00,2.759E-01
TC100,0.000E+00,3.111E-05,0.000E+00,7.109E-05
TC101,0.000E+00,1.520E-02,0.000E+00,1.229E-02
TC102,0.000E+00,9.406E-05,0.000E+00,7.826E-05
TC102M,0.000E+00,8.766E-06,0.000E+00,5.607E-06
TC103,0.000E+00,9.792E-04,0.000E+00,7.987E-04
TC104,0.000E+00,1.911E-02,0.000E+00,1.649E-02
TC105,0.000E+00,6.182E-03,0.000E+00,6.366E-03
TC106,0.000E+00,3.981E-04,0.000E+00,3.868E-04
TC107,0.000E+00,1.300E-04,0.000E+00,1.869E-04
TC108,0.000E+00,1.541E-05,0.000E+00,1.889E-05
TC109,0.000E+00,2.731E-06,0.000E+00,8.035E-05
TC110,0.000E+00,3.461E-07,0.000E+00,2.989E-07
TC111,0.000E+00,2.991E-07,0.000E+00,1.320E-07
TC112,0.000E+00,2.261E-08,0.000E+00,1.039E-08
TC113,0.000E+00,9.259E-09,0.000E+00,3.389E-09
TC114,0.000E+00,6.511E-10,0.000E+00,2.769E-10
TC115,0.000E+00,1.861E-10,0.000E+00,7.457E-11
TC116,0.000E+00,4.961E-12,0.000E+00,2.209E-12
TC117,0.000E+00,2.771E-13,0.000E+00,1.190E-13
RU99,0.000E+00,1.240E-02,0.000E+00,7.227E-03
RU100,0.000E+00,1.060E+02,0.000E+00,1.999E+02
RU101,0.000E+00,1.740E+03,0.000E+00,1.229E+03
RU102,0.000E+00,1.981E+03,0.000E+00,1.410E+03
RU103,0.000E+00,6.452E+01,0.000E+00,5.516E+01
RU104,0.000E+00,1.821E+03,0.000E+00,1.369E+03
RU105,0.000E+00,2.301E-01,0.000E+00,2.169E-01
RU106,0.000E+00,3.711E+02,0.000E+00,3.509E+02
RU107,0.000E+00,1.890E-03,0.000E+00,2.329E-03
RU108,0.000E+00,1.620E-03,0.000E+00,1.779E-03
RU109,0.000E+00,1.510E-04,0.000E+00,1.429E-04
RU110,0.000E+00,2.561E-05,0.000E+00,2.829E-05
RU111,0.000E+00,1.360E-06,0.000E+00,1.139E-05
RU112,0.000E+00,1.371E-06,0.000E+00,1.999E-07
RU113,0.000E+00,6.222E-07,0.000E+00,3.718E-07
RU114,0.000E+00,7.802E-07,0.000E+00,2.679E-07
RU115,0.000E+00,3.991E-08,0.000E+00,1.699E-08
RU116,0.000E+00,1.740E-08,0.000E+00,7.189E-09
RU117,0.000E+00,5.041E-10,0.000E+00,2.229E-10
RU118,0.000E+00,6.841E-09,0.000E+00,3.059E-09
RU120,0.000E+00,7.692E-13,0.000E+00,3.139E-13
RH102,0.000E+00,1.111E-02,0.000E+00,3.409E-03
RH103,0.000E+00,1.720E+03,0.000E+00,8.767E+02
RH103M,0.000E+00,6.382E-02,0.000E+00,4.927E-02
RH104,0.000E+00,1.580E-04,0.000E+00,4.697E-04
RH104M,0.000E+00,1.560E-04,0.000E+00,2.229E-04
RH105,0.000E+00,1.830E+00,0.000E+00,1.649E+00
RH105M,0.000E+00,1.840E-04,0.000E+00,1.709E-04
RH106,0.000E+00,3.441E-04,0.000E+00,3.428E-04
RH106M,0.000E+00,3.061E-04,0.000E+00,1.489E-03
RH107,0.000E+00,1.100E-02,0.000E+00,1.209E-02
RH108,0.000E+00,1.010E-04,0.000E+00,1.120E-04
RH108M,0.000E+00,2.681E-05,0.000E+00,2.119E-05
RH109,0.000E+00,3.571E-04,0.000E+00,3.840E-04
RH109M,0.000E+00,1.120E-04,0.000E+00,1.069E-04
RH110,0.000E+00,4.351E-07,0.000E+00,5.558E-05
RH110M,0.000E+00,5.261E-05,0.000E+00,4.377E-07
RH111,0.000E+00,1.280E-05,0.000E+00,6.579E-05
RH112,0.000E+00,1.040E-06,0.000E+00,2.329E-06
RH113,0.000E+00,4.041E-07,0.000E+00,2.889E-07
RH114,0.000E+00,4.621E-07,0.000E+00,2.819E-07
RH115,0.000E+00,1.690E-06,0.000E+00,6.736E-07
RH116,0.000E+00,8.799E-08,0.000E+00,4.188E-08
RH117,0.000E+00,5.221E-08,0.000E+00,2.359E-08
RH118,0.000E+00,2.521E-08,0.000E+00,1.160E-08
RH119,0.000E+00,3.601E-09,0.000E+00,1.699E-09
RH120,0.000E+00,1.711E-10,0.000E+00,8.137E-11
RH121,0.000E+00,3.951E-11,0.000E+00,1.749E-11
RH122,0.000E+00,2.081E-12,0.000E+00,1.009E-12
RH123,0.000E+00,2.261E-13,0.000E+00,1.090E-13
PD102,0.000E+00,6.422E-03,0.000E+00,0.000E+00
PD104,0.000E+00,2.021E+02,0.000E+00,5.286E+02
PD105,0.000E+00,1.331E+03,0.000E+00,1.099E+03
PD106,0.000E+00,1.051E+03,0.000E+00,8.025E+02
PD107,0.000E+00,8.372E+02,0.000E+00,7.799E+02
PD107M,0.000E+00,2.440E-08,0.000E+00,4.638E-08
PD108,0.000E+00,6.932E+02,0.000E+00,5.478E+02
PD109,0.000E+00,2.370E-01,0.000E+00,2.919E-01
PD109M,0.000E+00,3.631E-06,0.000E+00,6.067E-04
PD110,0.000E+00,2.071E+02,0.000E+00,1.789E+02
PD111,0.000E+00,1.770E-03,0.000E+00,1.429E-03
PD111M,0.000E+00,2.791E-04,0.000E+00,3.610E-04
PD112,0.000E+00,5.622E-02,0.000E+00,3.878E-02
PD113,0.000E+00,5.181E-05,0.000E+00,3.589E-05
PD114,0.000E+00,6.141E-05,0.000E+00,3.690E-05
PD115,0.000E+00,1.520E-05,0.000E+00,8.698E-06
PD116,0.000E+00,3.651E-06,0.000E+00,2.279E-06
PD117,0.000E+00,1.211E-06,0.000E+00,6.638E-07
PD118,0.000E+00,6.311E-07,0.000E+00,3.469E-07
PD119,0.000E+00,3.051E-07,0.000E+00,1.539E-07
PD120,0.000E+00,2.181E-07,0.000E+00,1.280E-07
PD121,0.000E+00,1.420E-08,0.000E+00,7.206E-09
PD122,0.000E+00,9.612E-09,0.000E+00,4.457E-09
PD123,0.000E+00,4.691E-10,0.000E+00,2.429E-10
PD124,0.000E+00,1.500E-10,0.000E+00,8.708E-11
PD126,0.000E+00,1.090E-12,0.000E+00,7.638E-13
AG106,0.000E+00,2.631E-13,0.000E+00,2.629E-11
AG107,0.000E+00,2.071E-04,0.000E+00,1.589E-04
AG108,0.000E+00,5.952E-08,0.000E+00,8.377E-09
AG108M,0.000E+00,8.162E-06,0.000E+00,4.307E-06
AG109,0.000E+00,4.491E+02,0.000E+00,2.449E+02
AG109M,0.000E+00,1.900E-04,0.000E+00,2.389E-04
AG110,0.000E+00,1.460E-05,0.000E+00,1.009E-04
AG110M,0.000E+00,2.351E+00,0.000E+00,3.099E+00
AG111,0.000E+00,8.082E-01,0.000E+00,7.077E-01
AG111M,0.000E+00,8.132E-05,0.000E+00,7.067E-05
AG112,0.000E+00,8.405E-03,0.000E+00,6.056E-03
AG113,0.000E+00,1.040E-02,0.000E+00,6.858E-03
AG113M,0.000E+00,7.142E-06,0.000E+00,2.669E-06
AG114,0.000E+00,1.950E-06,0.000E+00,1.180E-06
AG115,0.000E+00,3.631E-04,0.000E+00,2.069E-04
AG115M,0.000E+00,2.141E-06,0.000E+00,1.139E-06
AG116,0.000E+00,4.961E-05,0.000E+00,1.489E-05
AG116M,0.000E+00,2.220E-07,0.000E+00,9.656E-07
AG117,0.000E+00,1.180E-05,0.000E+00,6.467E-06
AG117M,0.000E+00,8.651E-07,0.000E+00,4.680E-07
AG118,0.000E+00,7.932E-07,0.000E+00,4.349E-07
AG118M,0.000E+00,2.991E-07,0.000E+00,2.339E-07
AG119,0.000E+00,6.582E-07,0.000E+00,1.030E-06
AG120,0.000E+00,2.311E-07,0.000E+00,1.299E-07
AG121,0.000E+00,1.100E-07,0.000E+00,2.259E-07
AG122,0.000E+00,4.061E-08,0.000E+00,4.558E-09
AG123,0.000E+00,1.740E-08,0.000E+00,2.009E-08
AG124,0.000E+00,5.011E-09,0.000E+00,2.989E-09
AG125,0.000E+00,2.100E-09,0.000E+00,1.429E-09
AG126,0.000E+00,2.571E-10,0.000E+00,1.899E-10
AG128,0.000E+00,7.152E-12,0.000E+00,6.199E-12
CD108,0.000E+00,2.170E-02,0.000E+00,2.749E-03
CD109,0.000E+00,2.471E-04,0.000E+00,4.328E-06
CD110,0.000E+00,3.631E+01,0.000E+00,1.979E+02
CD111,0.000E+00,1.240E+02,0.000E+00,9.255E+01
CD111M,0.000E+00,1.670E-07,0.000E+00,2.959E-06
CD112,0.000E+00,8.372E+01,0.000E+00,4.899E+01
CD113,0.000E+00,5.902E+01,0.000E+00,5.457E-01
