isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
AS85,0.000E+00,4.244E-07,0.000E+00,2.696E-07
AS86,0.000E+00,9.951E-08,0.000E+00,5.863E-08
AS87,0.000E+00,1.570E-08,0.000E+00,6.991E-09
AS88,0.000E+00,6.451E-10,0.000E+00,4.868E-10
AS89,0.000E+00,7.034E-11,0.000E+00,5.575E-11
SE76,0.000E+00,1.219E-02,0.000E+00,1.120E-02
SE77,0.000E+00,1.512E+00,0.000E+00,1.236E+00
SE77M,0.000E+00,8.462E-10,0.000E+00,6.880E-10
SE78,0.000E+00,3.685E+00,0.000E+00,3.346E+00
SE79,0.000E+00,8.867E+00,0.000E+00,7.442E+00
SE79M,0.000E+00,2.089E-05,0.000E+00,1.879E-05
SE80,0.000E+00,2.017E+01,0.000E+00,1.610E+01
SE81,0.000E+00,3.620E-04,0.000E+00,3.040E-04
SE81M,0.000E+00,2.948E-05,0.000E+00,2.267E-05
SE82,0.000E+00,5.043E+01,0.000E+00,3.479E+01
SE83,0.000E+00,3.939E-04,0.000E+00,3.347E-04
SE83M,0.000E+00,2.960E-05,0.000E+00,2.343E-05
SE84,0.000E+00,2.362E-04,0.000E+00,1.798E-04
SE85,0.000E+00,2.640E-05,0.000E+00,1.828E-05
SE85M,0.000E+00,9.601E-06,0.000E+00,6.857E-06
SE86,0.000E+00,2.166E-05,0.000E+00,1.406E-05
SE87,0.000E+00,6.112E-06,0.000E+00,4.170E-06
SE88,0.000E+00,6.239E-07,0.000E+00,4.205E-07
SE89,0.000E+00,5.035E-08,0.000E+00,3.466E-08
SE90,0.000E+00,2.004E-08,0.000E+00,1.162E-08
SE91,0.000E+00,1.063E-09,0.000E+00,7.396E-10
SE92,0.000E+00,8.654E-11,0.000E+00,7.716E-11
BR79,0.000E+00,1.986E-04,0.000E+00,1.807E-04
BR79M,0.000E+00,6.618E-13,0.000E+00,7.674E-13
BR80,0.000E+00,6.796E-09,0.000E+00,7.400E-09
BR80M,0.000E+00,6.603E-08,0.000E+00,7.405E-08
BR81,0.000E+00,3.196E+01,0.000E+00,2.418E+01
BR82,0.000E+00,6.654E-03,0.000E+00,4.485E-03
BR82M,0.000E+00,7.449E-06,0.000E+00,4.771E-06
BR83,0.000E+00,6.310E-03,0.000E+00,5.189E-03
BR84,0.000E+00,2.374E-03,0.000E+00,1.832E-03
BR84M,0.000E+00,1.898E-05,0.000E+00,1.922E-05
BR85,0.000E+00,2.570E-04,0.000E+00,1.920E-04
BR86,0.000E+00,5.834E-05,0.000E+00,4.180E-05
BR86M,0.000E+00,4.788E-06,0.000E+00,3.419E-06
BR87,0.000E+00,1.363E-04,0.000E+00,9.649E-05
BR88,0.000E+00,4.131E-05,0.000E+00,2.629E-05
BR89,0.000E+00,7.692E-06,0.000E+00,4.257E-06
BR90,0.000E+00,1.705E-06,0.000E+00,8.134E-07
BR91,0.000E+00,2.313E-07,0.000E+00,1.229E-07
BR92,0.000E+00,1.528E-08,0.000E+00,1.342E-08
BR93,0.000E+00,1.756E-09,0.000E+00,1.369E-09
BR94,0.000E+00,8.376E-11,0.000E+00,6.838E-11
BR95,0.000E+00,7.758E-12,0.000E+00,7.080E-12
BR96,0.000E+00,2.958E-13,0.000E+00,2.630E-13
KR79,0.000E+00,1.023E-12,0.000E+00,2.136E-12
KR80,0.000E+00,3.594E-04,0.000E+00,5.728E-04
KR81,0.000E+00,4.236E-05,0.000E+00,7.177E-05
KR81M,0.000E+00,3.888E-12,0.000E+00,4.449E-12
KR82,0.000E+00,2.014E+00,0.000E+00,1.570E+00
KR83,0.000E+00,5.783E+01,0.000E+00,4.460E+01
KR83M,0.000E+00,4.851E-03,0.000E+00,3.983E-03
KR84,0.000E+00,1.727E+02,0.000E+00,1.043E+02
KR85,0.000E+00,3.410E+01,0.000E+00,2.043E+01
KR85M,0.000E+00,2.446E-02,0.000E+00,1.826E-02
KR86,0.000E+00,2.823E+02,0.000E+00,1.566E+02
KR87,0.000E+00,1.329E-02,0.000E+00,9.477E-03
KR88,0.000E+00,4.206E-02,0.000E+00,2.961E-02
KR89,0.000E+00,9.439E-04,0.000E+00,6.309E-04
KR90,0.000E+00,1.601E-04,0.000E+00,1.066E-04
KR91,0.000E+00,3.242E-05,0.000E+00,2.163E-05
KR92,0.000E+00,3.569E-06,0.000E+00,2.686E-06
KR93,0.000E+00,9.399E-07,0.000E+00,7.507E-07
KR94,0.000E+00,5.150E-08,0.000E+00,3.284E-08
KR95,0.000E+00,1.955E-08,0.000E+00,1.808E-08
KR96,0.000E+00,2.641E-09,0.000E+00,2.313E-09
KR97,0.000E+00,5.621E-11,0.000E+00,5.384E-11
KR98,0.000E+00,9.718E-12,0.000E+00,8.636E-12
RB85,0.000E+00,1.466E+02,0.000E+00,8.524E+01
RB86,0.000E+00,3.423E-02,0.000E+00,1.753E-02
RB86M,0.000E+00,1.302E-07,0.000E+00,8.292E-08
RB87,0.000E+00,3.618E+02,0.000E+00,1.963E+02
RB88,0.000E+00,4.485E-03,0.000E+00,3.174E-03
RB89,0.000E+00,4.914E-03,0.000E+00,3.415E-03
RB90,0.000E+00,8.006E-04,0.000E+00,5.431E-04
RB90M,0.000E+00,3.355E-04,0.000E+00,2.581E-04
RB91,0.000E+00,3.942E-04,0.000E+00,2.846E-04
RB92,0.000E+00,2.730E-05,0.000E+00,2.071E-05
RB93,0.000E+00,2.754E-05,0.000E+00,2.160E-05
RB94,0.000E+00,6.907E-06,0.000E+00,5.681E-06
RB95,0.000E+00,4.568E-07,0.000E+00,3.525E-07
RB96,0.000E+00,8.107E-08,0.000E+00,7.024E-08
RB97,0.000E+00,1.310E-08,0.000E+00,1.169E-08
RB98,0.000E+00,2.462E-09,0.000E+00,2.164E-09
RB99,0.000E+00,1.368E-10,0.000E+00,1.241E-10
RB100,0.000E+00,1.622E-11,0.000E+00,1.485E-11
SR86,0.000E+00,8.902E-01,0.000E+00,4.929E-01
SR87,0.000E+00,7.636E-03,0.000E+00,5.974E-03
SR87M,0.000E+00,8.097E-07,0.000E+00,4.567E-07
SR88,0.000E+00,5.190E+02,0.000E+00,2.739E+02
SR89,0.000E+00,2.470E+01,0.000E+00,1.663E+01
SR90,0.000E+00,7.778E+02,0.000E+00,4.063E+02
SR91,0.000E+00,2.519E-01,0.000E+00,1.865E-01
SR92,0.000E+00,8.097E-02,0.000E+00,6.392E-02
SR93,0.000E+00,4.408E-03,0.000E+00,3.683E-03
SR94,0.000E+00,7.145E-04,0.000E+00,6.137E-04
SR95,0.000E+00,2.314E-04,0.000E+00,1.994E-04
SR96,0.000E+00,2.502E-05,0.000E+00,2.185E-05
SR97,0.000E+00,6.730E-07,0.000E+00,5.946E-07
SR98,0.000E+00,1.149E-06,0.000E+00,1.014E-06
SR99,0.000E+00,2.154E-07,0.000E+00,1.962E-07
SR100,0.000E+00,8.112E-08,0.000E+00,7.535E-08
SR101,0.000E+00,2.789E-09,0.000E+00,2.551E-09
SR102,0.000E+00,4.342E-10,0.000E+00,4.093E-10
SR103,0.000E+00,5.036E-12,0.000E+00,5.096E-12
SR104,0.000E+00,3.009E-13,0.000E+00,3.298E-13
Y89,0.000E+00,6.512E+02,0.000E+00,3.302E+02
Y89M,0.000E+00,6.826E-11,0.000E+00,7.990E-11
Y90,0.000E+00,2.033E-01,0.000E+00,1.045E-01
Y90M,0.000E+00,1.611E-06,0.000E+00,1.610E-06
Y91,0.000E+00,3.901E+01,0.000E+00,2.798E+01
Y91M,0.000E+00,1.276E-02,0.000E+00,9.454E-03
Y92,0.000E+00,1.064E-01,0.000E+00,8.408E-02
Y93,0.000E+00,3.664E-01,0.000E+00,3.079E-01
Y94,0.000E+00,1.200E-02,0.000E+00,1.047E-02
Y95,0.000E+00,7.307E-03,0.000E+00,6.564E-03
Y96,0.000E+00,1.545E-03,0.000E+00,1.410E-03
Y97,0.000E+00,1.091E-05,0.000E+00,1.012E-05
Y98,0.000E+00,2.117E-06,0.000E+00,1.968E-06
Y99,0.000E+00,3.278E-06,0.000E+00,3.089E-06
Y100,0.000E+00,1.407E-06,0.000E+00,1.325E-06
Y101,0.000E+00,5.965E-07,0.000E+00,5.556E-07
Y102,0.000E+00,4.260E-08,0.000E+00,4.174E-08
Y103,0.000E+00,8.679E-09,0.000E+00,9.152E-09
Y104,0.000E+00,3.275E-10,0.000E+00,3.859E-10
Y105,0.000E+00,1.985E-11,0.000E+00,2.273E-11
Y107,0.000E+00,6.305E-15,0.000E+00,5.008E-15
ZR90,0.000E+00,4.447E+01,0.000E+00,2.064E+01
ZR90M,0.000E+00,3.278E-14,0.000E+00,3.964E-14
ZR91,0.000E+00,8.376E+02,0.000E+00,4.734E+02
ZR92,0.000E+00,9.561E+02,0.000E+00,6.086E+02
ZR93,0.000E+00,1.073E+03,0.000E+00,7.637E+02
ZR94,0.000E+00,1.125E+03,0.000E+00,8.571E+02
ZR95,0.000E+00,6.730E+01,0.000E+00,5.969E+01
ZR96,0.000E+00,1.211E+03,0.000E+00,1.030E+03
ZR97,0.000E+00,7.727E-01,0.000E+00,7.358E-01
ZR98,0.000E+00,4.041E-04,0.000E+00,3.934E-04
ZR99,0.000E+00,3.142E-05,0.000E+00,3.093E-05
ZR100,0.000E+00,8.624E-05,0.000E+00,8.450E-05
ZR101,0.000E+00,2.589E-05,0.000E+00,2.549E-05
ZR102,0.000E+00,1.305E-04,0.000E+00,1.338E-04
ZR103,0.000E+00,3.109E-06,0.000E+00,3.387E-06
ZR104,0.000E+00,1.674E-06,0.000E+00,2.047E-06
ZR105,0.000E+00,3.417E-08,0.000E+00,4.272E-08
ZR106,0.000E+00,6.563E-09,0.000E+00,7.544E-09
ZR107,0.000E+00,7.530E-11,0.000E+00,8.380E-11
ZR108,0.000E+00,3.521E-11,0.000E+00,3.126E-11
ZR109,0.000E+00,8.923E-13,0.000E+00,7.986E-13
NB92,0.000E+00,2.065E-11,0.000E+00,3.595E-12
NB93,0.000E+00,1.382E-04,0.000E+00,1.157E-04
NB93M,0.000E+00,9.480E-04,0.000E+00,6.601E-04
NB94,0.000E+00,1.182E-03,0.000E+00,2.171E-03
NB94M,0.000E+00,3.786E-09,0.000E+00,4.518E-09
NB95,0.000E+00,3.739E+01,0.000E+00,3.291E+01
NB95M,0.000E+00,2.716E-02,0.000E+00,2.413E-02
NB96,0.000E+00,2.201E-03,0.000E+00,2.229E-03
NB97,0.000E+00,5.545E-02,0.000E+00,5.291E-02
NB97M,0.000E+00,7.226E-04,0.000E+00,6.885E-04
NB98,0.000E+00,3.720E-05,0.000E+00,3.630E-05
NB98M,0.000E+00,4.511E-04,0.000E+00,4.999E-04
NB99,0.000E+00,1.956E-04,0.000E+00,1.934E-04
NB99M,0.000E+00,9.272E-05,0.000E+00,9.983E-05
NB100,0.000E+00,1.858E-05,0.000E+00,1.852E-05
NB100M,0.000E+00,1.866E-05,0.000E+00,1.860E-05
NB101,0.000E+00,9.125E-05,0.000E+00,9.305E-05
NB102,0.000E+00,3.413E-05,0.000E+00,3.616E-05
NB103,0.000E+00,1.282E-04,0.000E+00,1.423E-04
NB104,0.000E+00,4.135E-06,0.000E+00,5.031E-06
NB105,0.000E+00,2.613E-06,0.000E+00,3.322E-06
NB106,0.000E+00,2.095E-07,0.000E+00,2.772E-07
NB107,0.000E+00,4.134E-08,0.000E+00,5.746E-08
NB108,0.000E+00,2.594E-09,0.000E+00,2.529E-09
NB109,0.000E+00,6.512E-10,0.000E+00,6.100E-10
NB110,0.000E+00,3.239E-11,0.000E+00,2.906E-11
NB111,0.000E+00,3.442E-12,0.000E+00,3.079E-12
MO95,0.000E+00,1.011E+03,0.000E+00,8.250E+02
MO96,0.000E+00,8.138E+01,0.000E+00,5.714E+01
MO97,0.000E+00,1.201E+03,0.000E+00,1.098E+03
MO98,0.000E+00,1.238E+03,0.000E+00,1.185E+03
MO99,0.000E+00,3.590E+00,0.000E+00,3.501E+00
MO100,0.000E+00,1.423E+03,0.000E+00,1.422E+03
MO101,0.000E+00,1.235E-02,0.000E+00,1.271E-02
MO102,0.000E+00,9.201E-03,0.000E+00,9.876E-03
MO103,0.000E+00,8.320E-04,0.000E+00,9.356E-04
MO104,0.000E+00,1.114E-03,0.000E+00,1.342E-03
MO105,0.000E+00,4.599E-04,0.000E+00,5.733E-04
MO106,0.000E+00,4.322E-05,0.000E+00,5.844E-05
MO107,0.000E+00,1.174E-05,0.000E+00,1.715E-05
MO108,0.000E+00,7.515E-07,0.000E+00,9.704E-07
MO109,0.000E+00,1.573E-07,0.000E+00,1.792E-07
MO110,0.000E+00,5.525E-08,0.000E+00,5.407E-08
MO111,0.000E+00,2.322E-09,0.000E+00,2.134E-09
MO112,0.000E+00,7.500E-10,0.000E+00,6.787E-10
MO113,0.000E+00,1.537E-11,0.000E+00,1.384E-11
MO114,0.000E+00,2.581E-12,0.000E+00,2.314E-12
MO115,0.000E+00,6.284E-14,0.000E+00,5.612E-14
TC98,0.000E+00,1.076E-02,0.000E+00,1.471E-02
TC99,0.000E+00,1.132E+03,0.000E+00,1.107E+03
TC99M,0.000E+00,2.866E-01,0.000E+00,2.795E-01
TC100,0.000E+00,8.300E-05,0.000E+00,7.145E-05
TC101,0.000E+00,1.200E-02,0.000E+00,1.235E-02
TC102,0.000E+00,7.307E-05,0.000E+00,7.842E-05
TC102M,0.000E+00,4.616E-06,0.000E+00,5.431E-06
TC103,0.000E+00,7.049E-04,0.000E+00,7.930E-04
TC104,0.000E+00,1.357E-02,0.000E+00,1.634E-02
TC105,0.000E+00,5.051E-03,0.000E+00,6.271E-03
TC106,0.000E+00,2.866E-04,0.000E+00,3.813E-04
TC107,0.000E+00,1.293E-04,0.000E+00,1.849E-04
TC108,0.000E+00,1.347E-05,0.000E+00,1.867E-05
TC109,0.000E+00,5.986E-05,0.000E+00,7.883E-05
TC110,0.000E+00,2.385E-07,0.000E+00,2.949E-07
TC111,0.000E+00,1.190E-07,0.000E+00,1.306E-07
TC112,0.000E+00,1.034E-08,0.000E+00,1.024E-08
TC113,0.000E+00,3.523E-09,0.000E+00,3.357E-09
TC114,0.000E+00,2.989E-10,0.000E+00,2.736E-10
TC115,0.000E+00,8.128E-11,0.000E+00,7.358E-11
TC116,0.000E+00,2.424E-12,0.000E+00,2.180E-12
TC117,0.000E+00,1.320E-13,0.000E+00,1.178E-13
RU99,0.000E+00,7.479E-03,0.000E+00,7.298E-03
RU100,0.000E+00,2.182E+02,0.000E+00,2.007E+02
RU101,0.000E+00,1.165E+03,0.000E+00,1.238E+03
RU102,0.000E+00,1.217E+03,0.000E+00,1.405E+03
RU103,0.000E+00,4.844E+01,0.000E+00,5.468E+01
RU104,0.000E+00,8.624E+02,0.000E+00,1.343E+03
RU105,0.000E+00,1.718E-01,0.000E+00,2.133E-01
RU106,0.000E+00,2.147E+02,0.000E+00,3.451E+02
RU107,0.000E+00,1.688E-03,0.000E+00,2.290E-03
RU108,0.000E+00,1.271E-03,0.000E+00,1.752E-03
RU109,0.000E+00,1.019E-04,0.000E+00,1.402E-04
RU110,0.000E+00,2.047E-05,0.000E+00,2.790E-05
RU111,0.000E+00,8.523E-06,0.000E+00,1.127E-05
RU112,0.000E+00,1.611E-07,0.000E+00,1.983E-07
RU113,0.000E+00,3.317E-07,0.000E+00,3.701E-07
RU114,0.000E+00,2.657E-07,0.000E+00,2.667E-07
RU115,0.000E+00,1.786E-08,0.000E+00,1.679E-08
RU116,0.000E+00,7.712E-09,0.000E+00,7.108E-09
RU117,0.000E+00,2.507E-10,0.000E+00,2.218E-10
RU118,0.000E+00,3.364E-09,0.000E+00,3.013E-09
RU120,0.000E+00,3.414E-13,0.000E+00,3.095E-13
RH102,0.000E+00,1.519E-03,0.000E+00,3.335E-03
RH103,0.000E+00,5.606E+02,0.000E+00,8.668E+02
RH103M,0.000E+00,4.329E-02,0.000E+00,4.887E-02
RH104,0.000E+00,4.587E-04,0.000E+00,4.621E-04
RH104M,0.000E+00,1.848E-04,0.000E+00,2.193E-04
RH105,0.000E+00,1.270E+00,0.000E+00,1.624E+00
RH105M,0.000E+00,1.354E-04,0.000E+00,1.682E-04
RH106,0.000E+00,2.179E-04,0.000E+00,3.368E-04
RH106M,0.000E+00,1.946E-03,0.000E+00,1.455E-03
RH107,0.000E+00,8.761E-03,0.000E+00,1.188E-02
RH108,0.000E+00,7.981E-05,0.000E+00,1.100E-04
RH108M,0.000E+00,1.556E-05,0.000E+00,2.057E-05
RH109,0.000E+00,2.731E-04,0.000E+00,3.771E-04
RH109M,0.000E+00,7.586E-05,0.000E+00,1.047E-04
RH110,0.000E+00,4.003E-05,0.000E+00,5.472E-05
RH110M,0.000E+00,3.037E-07,0.000E+00,4.304E-07
RH111,0.000E+00,4.792E-05,0.000E+00,6.494E-05
RH112,0.000E+00,1.759E-06,0.000E+00,2.313E-06
RH113,0.000E+00,2.327E-07,0.000E+00,2.873E-07
RH114,0.000E+00,2.460E-07,0.000E+00,2.810E-07
RH115,0.000E+00,6.451E-07,0.000E+00,6.699E-07
RH116,0.000E+00,4.231E-08,0.000E+00,4.168E-08
RH117,0.000E+00,2.863E-08,0.000E+00,2.421E-08
RH118,0.000E+00,1.261E-08,0.000E+00,1.143E-08
RH119,0.000E+00,1.604E-09,0.000E+00,1.665E-09
RH120,0.000E+00,8.634E-11,0.000E+00,8.046E-11
RH121,0.000E+00,1.870E-11,0.000E+00,1.728E-11
RH122,0.000E+00,1.087E-12,0.000E+00,9.969E-13
RH123,0.000E+00,1.182E-13,0.000E+00,1.071E-13
PD104,0.000E+00,4.650E+02,0.000E+00,5.180E+02
PD105,0.000E+00,6.107E+02,0.000E+00,1.076E+03
PD106,0.000E+00,3.762E+02,0.000E+00,7.869E+02
PD107,0.000E+00,3.610E+02,0.000E+00,7.684E+02
PD107M,0.000E+00,2.639E-08,0.000E+00,4.516E-08
PD108,0.000E+00,2.486E+02,0.000E+00,5.407E+02
PD109,0.000E+00,1.908E-01,0.000E+00,2.869E-01
PD109M,0.000E+00,4.310E-04,0.000E+00,5.965E-04
PD110,0.000E+00,8.224E+01,0.000E+00,1.768E+02
PD111,0.000E+00,1.037E-03,0.000E+00,1.414E-03
PD111M,0.000E+00,2.446E-04,0.000E+00,3.551E-04
PD112,0.000E+00,2.906E-02,0.000E+00,3.839E-02
PD113,0.000E+00,2.820E-05,0.000E+00,3.558E-05
PD114,0.000E+00,3.044E-05,0.000E+00,3.661E-05
PD115,0.000E+00,7.570E-06,0.000E+00,8.645E-06
PD116,0.000E+00,2.091E-06,0.000E+00,2.274E-06
PD117,0.000E+00,6.527E-07,0.000E+00,6.643E-07
PD118,0.000E+00,3.396E-07,0.000E+00,3.446E-07
PD119,0.000E+00,1.411E-07,0.000E+00,1.516E-07
PD120,0.000E+00,1.300E-07,0.000E+00,1.274E-07
PD121,0.000E+00,7.449E-09,0.000E+00,7.154E-09
PD122,0.000E+00,4.690E-09,0.000E+00,4.419E-09
PD123,0.000E+00,2.599E-10,0.000E+00,2.401E-10
PD124,0.000E+00,8.923E-11,0.000E+00,8.631E-11
PD126,0.000E+00,7.105E-13,0.000E+00,7.591E-13
AG106,0.000E+00,7.094E-12,0.000E+00,2.579E-11
AG107,0.000E+00,5.661E-05,0.000E+00,1.571E-04
AG108,0.000E+00,3.004E-09,0.000E+00,8.218E-09
AG108M,0.000E+00,1.933E-06,0.000E+00,4.068E-06
AG109,0.000E+00,1.152E+02,0.000E+00,2.412E+02
AG109M,0.000E+00,1.558E-04,0.000E+00,2.343E-04
AG110,0.000E+00,5.520E-05,0.000E+00,9.941E-05
AG110M,0.000E+00,1.489E+00,0.000E+00,3.046E+00
AG111,0.000E+00,5.130E-01,0.000E+00,6.987E-01
AG111M,0.000E+00,5.115E-05,0.000E+00,6.973E-05
AG112,0.000E+00,4.539E-03,0.000E+00,5.997E-03
AG113,0.000E+00,5.388E-03,0.000E+00,6.801E-03
AG113M,0.000E+00,2.098E-06,0.000E+00,2.648E-06
AG114,0.000E+00,9.697E-07,0.000E+00,1.167E-06
AG115,0.000E+00,1.793E-04,0.000E+00,2.055E-04
AG115M,0.000E+00,9.804E-07,0.000E+00,1.132E-06
AG116,0.000E+00,1.346E-05,0.000E+00,1.485E-05
AG116M,0.000E+00,8.705E-07,0.000E+00,9.607E-07
AG117,0.000E+00,6.021E-06,0.000E+00,6.429E-06
AG117M,0.000E+00,4.357E-07,0.000E+00,4.655E-07
AG118,0.000E+00,4.053E-07,0.000E+00,4.341E-07
AG118M,0.000E+00,2.131E-07,0.000E+00,2.323E-07
AG119,0.000E+00,9.282E-07,0.000E+00,1.015E-06
AG120,0.000E+00,1.239E-07,0.000E+00,1.295E-07
AG121,0.000E+00,2.216E-07,0.000E+00,2.247E-07
AG122,0.000E+00,4.599E-09,0.000E+00,4.534E-09
AG123,0.000E+00,2.078E-08,0.000E+00,2.000E-08
AG124,0.000E+00,2.993E-09,0.000E+00,2.970E-09
AG125,0.000E+00,1.356E-09,0.000E+00,1.417E-09
AG126,0.000E+00,1.744E-10,0.000E+00,1.898E-10
AG128,0.000E+00,5.084E-12,0.000E+00,6.197E-12
CD108,0.000E+00,6.938E-04,0.000E+00,2.695E-03
CD109,0.000E+00,1.048E-06,0.000E+00,4.227E-06
CD110,0.000E+00,7.565E+01,0.000E+00,1.941E+02
CD111,0.000E+00,4.514E+01,0.000E+00,9.207E+01
CD111M,0.000E+00,1.592E-06,0.000E+00,2.885E-06
CD112,0.000E+00,2.690E+01,0.000E+00,4.901E+01
CD113,0.000E+00,2.062E-01,0.000E+00,5.440E-01
