isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
ZN75,0.000E+00,2.480E-08,0.000E+00,8.001E-08
ZN76,0.000E+00,2.470E-08,0.000E+00,5.962E-08
ZN77,0.000E+00,7.047E-09,0.000E+00,1.390E-08
ZN78,0.000E+00,1.180E-08,0.000E+00,1.320E-08
ZN79,0.000E+00,1.300E-09,0.000E+00,9.169E-10
ZN80,0.000E+00,8.560E-10,0.000E+00,1.040E-09
ZN81,0.000E+00,3.690E-11,0.000E+00,6.682E-11
ZN82,0.000E+00,5.190E-12,0.000E+00,1.250E-11
ZN83,0.000E+00,3.070E-13,0.000E+00,7.182E-13
GA69,0.000E+00,5.750E-06,0.000E+00,0.000E+00
GA70,0.000E+00,1.680E-12,0.000E+00,0.000E+00
GA71,0.000E+00,2.270E-06,0.000E+00,0.000E+00
GA72,0.000E+00,2.220E-05,0.000E+00,1.510E-04
GA73,0.000E+00,1.500E-05,0.000E+00,6.949E-05
GA74,0.000E+00,7.871E-07,0.000E+00,3.990E-06
GA75,0.000E+00,3.819E-07,0.000E+00,1.470E-06
GA76,0.000E+00,1.910E-07,0.000E+00,6.642E-07
GA77,0.000E+00,1.630E-07,0.000E+00,5.500E-07
GA78,0.000E+00,1.060E-07,0.000E+00,2.170E-07
GA79,0.000E+00,7.270E-08,0.000E+00,1.060E-07
GA80,0.000E+00,4.140E-08,0.000E+00,4.580E-08
GA81,0.000E+00,1.030E-08,0.000E+00,1.290E-08
GA82,0.000E+00,8.547E-10,0.000E+00,1.420E-09
GA83,0.000E+00,2.320E-10,0.000E+00,3.970E-10
GA84,0.000E+00,2.150E-11,0.000E+00,5.420E-11
GE70,0.000E+00,3.360E-08,0.000E+00,0.000E+00
GE72,0.000E+00,3.330E-02,0.000E+00,3.180E-01
GE73,0.000E+00,6.739E-02,0.000E+00,4.130E-01
GE73M,0.000E+00,4.519E-10,0.000E+00,2.100E-09
GE74,0.000E+00,1.490E-01,0.000E+00,9.030E-01
GE75,0.000E+00,1.690E-05,0.000E+00,6.671E-05
GE75M,0.000E+00,7.628E-09,0.000E+00,3.380E-08
GE76,0.000E+00,7.567E-01,0.000E+00,3.010E+00
GE77,0.000E+00,2.380E-04,0.000E+00,1.040E-03
GE77M,0.000E+00,6.858E-07,0.000E+00,2.570E-06
GE78,0.000E+00,1.910E-04,0.000E+00,5.530E-04
GE79,0.000E+00,3.300E-06,0.000E+00,7.937E-06
GE80,0.000E+00,3.490E-06,0.000E+00,5.540E-06
GE81,0.000E+00,1.730E-06,0.000E+00,2.450E-06
GE82,0.000E+00,6.739E-07,0.000E+00,1.050E-06
GE83,0.000E+00,2.000E-07,0.000E+00,3.080E-07
GE84,0.000E+00,4.419E-08,0.000E+00,8.908E-08
GE85,0.000E+00,2.060E-09,0.000E+00,3.120E-09
GE86,0.000E+00,4.390E-10,0.000E+00,7.519E-10
GE87,0.000E+00,2.890E-11,0.000E+00,4.410E-11
GE88,0.000E+00,1.460E-12,0.000E+00,3.960E-12
AS75,0.000E+00,3.020E-01,0.000E+00,1.360E+00
AS76,0.000E+00,3.150E-05,0.000E+00,1.750E-04
AS77,0.000E+00,2.220E-03,0.000E+00,8.861E-03
AS78,0.000E+00,2.050E-04,0.000E+00,6.020E-04
AS79,0.000E+00,4.840E-05,0.000E+00,1.150E-04
AS80,0.000E+00,3.190E-06,0.000E+00,5.350E-06
AS81,0.000E+00,9.709E-06,0.000E+00,1.480E-05
AS82,0.000E+00,5.369E-06,0.000E+00,8.623E-06
AS82M,0.000E+00,1.410E-06,0.000E+00,2.990E-06
AS83,0.000E+00,6.039E-06,0.000E+00,1.310E-05
AS84,0.000E+00,2.160E-06,0.000E+00,4.210E-06
AS85,0.000E+00,4.310E-07,0.000E+00,5.962E-07
AS86,0.000E+00,1.010E-07,0.000E+00,1.240E-07
AS87,0.000E+00,1.600E-08,0.000E+00,1.280E-08
AS88,0.000E+00,6.560E-10,0.000E+00,1.400E-09
AS89,0.000E+00,7.141E-11,0.000E+00,1.590E-10
SE76,0.000E+00,1.230E-02,0.000E+00,7.571E-02
SE77,0.000E+00,1.530E+00,0.000E+00,5.921E+00
SE77M,0.000E+00,8.520E-10,0.000E+00,3.340E-09
SE78,0.000E+00,3.719E+00,0.000E+00,1.280E+01
SE79,0.000E+00,8.959E+00,0.000E+00,2.250E+01
SE79M,0.000E+00,2.100E-05,0.000E+00,4.980E-05
SE80,0.000E+00,2.040E+01,0.000E+00,3.650E+01
SE81,0.000E+00,3.640E-04,0.000E+00,5.740E-04
SE81M,0.000E+00,2.970E-05,0.000E+00,8.112E-05
SE82,0.000E+00,5.100E+01,0.000E+00,9.733E+01
SE83,0.000E+00,3.969E-04,0.000E+00,1.210E-03
SE83M,0.000E+00,2.990E-05,0.000E+00,8.158E-05
SE84,0.000E+00,2.390E-04,0.000E+00,5.828E-04
SE85,0.000E+00,2.670E-05,0.000E+00,5.560E-05
SE85M,0.000E+00,9.709E-06,0.000E+00,2.150E-05
SE86,0.000E+00,2.200E-05,0.000E+00,3.710E-05
SE87,0.000E+00,6.200E-06,0.000E+00,6.589E-06
SE88,0.000E+00,6.329E-07,0.000E+00,9.582E-07
SE89,0.000E+00,5.119E-08,0.000E+00,8.652E-08
SE90,0.000E+00,2.040E-08,0.000E+00,2.580E-08
SE91,0.000E+00,1.080E-09,0.000E+00,1.350E-09
SE92,0.000E+00,8.770E-11,0.000E+00,2.240E-10
BR79,0.000E+00,2.040E-04,0.000E+00,5.730E-04
BR79M,0.000E+00,6.560E-13,0.000E+00,1.310E-12
BR80,0.000E+00,6.777E-09,0.000E+00,1.990E-08
BR80M,0.000E+00,6.569E-08,0.000E+00,1.390E-07
BR81,0.000E+00,3.230E+01,0.000E+00,5.200E+01
BR82,0.000E+00,6.679E-03,0.000E+00,9.320E-03
BR82M,0.000E+00,7.479E-06,0.000E+00,7.879E-07
BR83,0.000E+00,6.360E-03,0.000E+00,1.840E-02
BR84,0.000E+00,2.400E-03,0.000E+00,6.008E-03
BR84M,0.000E+00,1.900E-05,0.000E+00,7.432E-05
BR85,0.000E+00,2.600E-04,0.000E+00,6.432E-04
BR86,0.000E+00,5.900E-05,0.000E+00,1.310E-04
BR86M,0.000E+00,4.840E-06,0.000E+00,1.080E-05
BR87,0.000E+00,1.380E-04,0.000E+00,2.300E-04
BR88,0.000E+00,4.190E-05,0.000E+00,5.840E-05
BR89,0.000E+00,7.831E-06,0.000E+00,9.901E-06
BR90,0.000E+00,1.740E-06,0.000E+00,1.630E-06
BR91,0.000E+00,2.360E-07,0.000E+00,2.210E-07
BR92,0.000E+00,1.550E-08,0.000E+00,3.530E-08
BR93,0.000E+00,1.780E-09,0.000E+00,4.530E-09
BR94,0.000E+00,8.486E-11,0.000E+00,2.630E-10
BR95,0.000E+00,7.858E-12,0.000E+00,2.050E-11
BR96,0.000E+00,3.000E-13,0.000E+00,1.030E-12
KR79,0.000E+00,1.010E-12,0.000E+00,0.000E+00
KR80,0.000E+00,3.590E-04,0.000E+00,1.750E-03
KR81,0.000E+00,4.219E-05,0.000E+00,8.001E-05
KR81M,0.000E+00,3.860E-12,0.000E+00,1.490E-12
KR82,0.000E+00,2.030E+00,0.000E+00,3.880E+00
KR83,0.000E+00,5.860E+01,0.000E+00,2.110E+02
KR83M,0.000E+00,4.890E-03,0.000E+00,1.420E-02
KR84,0.000E+00,1.750E+02,0.000E+00,3.810E+02
KR85,0.000E+00,3.440E+01,0.000E+00,8.100E+01
KR85M,0.000E+00,2.470E-02,0.000E+00,6.101E-02
KR86,0.000E+00,2.860E+02,0.000E+00,5.869E+02
KR87,0.000E+00,1.340E-02,0.000E+00,2.820E-02
KR88,0.000E+00,4.260E-02,0.000E+00,8.879E-02
KR89,0.000E+00,9.560E-04,0.000E+00,1.810E-03
KR90,0.000E+00,1.620E-04,0.000E+00,2.940E-04
KR91,0.000E+00,3.290E-05,0.000E+00,5.360E-05
KR92,0.000E+00,3.610E-06,0.000E+00,6.322E-06
KR93,0.000E+00,9.506E-07,0.000E+00,1.760E-06
KR94,0.000E+00,5.240E-08,0.000E+00,7.821E-08
KR95,0.000E+00,1.980E-08,0.000E+00,4.310E-08
KR96,0.000E+00,2.670E-09,0.000E+00,7.042E-09
KR97,0.000E+00,5.679E-11,0.000E+00,8.228E-11
KR98,0.000E+00,9.851E-12,0.000E+00,3.850E-11
RB85,0.000E+00,1.490E+02,0.000E+00,3.340E+02
RB86,0.000E+00,3.440E-02,0.000E+00,4.390E-01
RB86M,0.000E+00,1.310E-07,0.000E+00,1.660E-07
RB87,0.000E+00,3.669E+02,0.000E+00,7.722E+02
RB88,0.000E+00,4.540E-03,0.000E+00,9.849E-03
RB89,0.000E+00,4.969E-03,0.000E+00,1.120E-02
RB90,0.000E+00,8.108E-04,0.000E+00,1.660E-03
RB90M,0.000E+00,3.380E-04,0.000E+00,9.930E-04
RB91,0.000E+00,3.990E-04,0.000E+00,8.390E-04
RB92,0.000E+00,2.760E-05,0.000E+00,5.750E-05
RB93,0.000E+00,2.780E-05,0.000E+00,5.440E-05
RB94,0.000E+00,6.973E-06,0.000E+00,1.350E-05
RB95,0.000E+00,4.619E-07,0.000E+00,7.281E-07
RB96,0.000E+00,8.189E-08,0.000E+00,1.550E-07
RB97,0.000E+00,1.320E-08,0.000E+00,1.430E-08
RB98,0.000E+00,2.490E-09,0.000E+00,6.897E-09
RB99,0.000E+00,1.380E-10,0.000E+00,4.180E-10
RB100,0.000E+00,1.640E-11,0.000E+00,6.769E-11
SR86,0.000E+00,9.006E-01,0.000E+00,1.340E+01
SR87,0.000E+00,7.689E-03,0.000E+00,2.840E-01
SR87M,0.000E+00,8.128E-07,0.000E+00,1.090E-06
SR88,0.000E+00,5.260E+02,0.000E+00,9.983E+02
SR89,0.000E+00,2.480E+01,0.000E+00,5.420E+01
SR90,0.000E+00,7.878E+02,0.000E+00,1.470E+03
SR91,0.000E+00,2.550E-01,0.000E+00,5.869E-01
SR92,0.000E+00,8.168E-02,0.000E+00,1.980E-01
SR93,0.000E+00,4.440E-03,0.000E+00,1.100E-02
SR94,0.000E+00,7.189E-04,0.000E+00,1.850E-03
SR95,0.000E+00,2.330E-04,0.000E+00,5.590E-04
SR96,0.000E+00,2.520E-05,0.000E+00,5.320E-05
SR97,0.000E+00,6.777E-07,0.000E+00,1.270E-06
SR98,0.000E+00,1.160E-06,0.000E+00,2.240E-06
SR99,0.000E+00,2.180E-07,0.000E+00,5.090E-07
SR100,0.000E+00,8.202E-08,0.000E+00,2.280E-07
SR101,0.000E+00,2.820E-09,0.000E+00,8.931E-09
SR102,0.000E+00,4.390E-10,0.000E+00,1.450E-09
SR103,0.000E+00,5.079E-12,0.000E+00,1.620E-11
SR104,0.000E+00,3.030E-13,0.000E+00,9.739E-13
Y89,0.000E+00,6.610E+02,0.000E+00,1.250E+03
Y89M,0.000E+00,6.777E-11,0.000E+00,4.190E-10
Y90,0.000E+00,2.060E-01,0.000E+00,4.570E-01
Y90M,0.000E+00,1.610E-06,0.000E+00,8.722E-06
Y91,0.000E+00,3.900E+01,0.000E+00,8.751E+01
Y91M,0.000E+00,1.290E-02,0.000E+00,2.950E-02
Y92,0.000E+00,1.070E-01,0.000E+00,2.610E-01
Y93,0.000E+00,3.690E-01,0.000E+00,9.442E-01
Y94,0.000E+00,1.210E-02,0.000E+00,3.250E-02
Y95,0.000E+00,7.351E-03,0.000E+00,1.990E-02
Y96,0.000E+00,1.550E-03,0.000E+00,1.830E-04
Y97,0.000E+00,1.100E-05,0.000E+00,9.198E-05
Y98,0.000E+00,2.130E-06,0.000E+00,1.050E-05
Y99,0.000E+00,3.300E-06,0.000E+00,7.339E-06
Y100,0.000E+00,1.420E-06,0.000E+00,3.160E-06
Y101,0.000E+00,6.010E-07,0.000E+00,1.310E-06
Y102,0.000E+00,4.290E-08,0.000E+00,1.020E-07
Y103,0.000E+00,8.736E-09,0.000E+00,2.250E-08
Y104,0.000E+00,3.280E-10,0.000E+00,7.891E-10
Y105,0.000E+00,1.990E-11,0.000E+00,4.720E-11
Y107,0.000E+00,6.389E-15,0.000E+00,1.180E-14
ZR90,0.000E+00,4.600E+01,0.000E+00,9.971E+01
ZR90M,0.000E+00,3.250E-14,0.000E+00,2.840E-12
ZR91,0.000E+00,8.486E+02,0.000E+00,1.730E+03
ZR92,0.000E+00,9.682E+02,0.000E+00,2.220E+03
ZR93,0.000E+00,1.080E+03,0.000E+00,2.720E+03
ZR94,0.000E+00,1.140E+03,0.000E+00,3.170E+03
ZR95,0.000E+00,6.700E+01,0.000E+00,1.830E+02
ZR96,0.000E+00,1.220E+03,0.000E+00,3.650E+03
ZR97,0.000E+00,7.749E-01,0.000E+00,2.220E+00
ZR98,0.000E+00,4.050E-04,0.000E+00,1.160E-03
ZR99,0.000E+00,3.150E-05,0.000E+00,8.873E-05
ZR100,0.000E+00,8.648E-05,0.000E+00,2.360E-04
ZR101,0.000E+00,2.600E-05,0.000E+00,6.299E-05
ZR102,0.000E+00,1.310E-04,0.000E+00,3.320E-04
ZR103,0.000E+00,3.120E-06,0.000E+00,7.252E-06
ZR104,0.000E+00,1.670E-06,0.000E+00,3.480E-06
ZR105,0.000E+00,3.410E-08,0.000E+00,6.392E-08
ZR106,0.000E+00,6.579E-09,0.000E+00,8.367E-09
ZR107,0.000E+00,7.560E-11,0.000E+00,9.680E-11
ZR108,0.000E+00,3.569E-11,0.000E+00,6.793E-11
ZR109,0.000E+00,9.047E-13,0.000E+00,2.290E-12
NB92,0.000E+00,2.080E-11,0.000E+00,0.000E+00
NB93,0.000E+00,1.430E-04,0.000E+00,5.540E-04
NB93M,0.000E+00,9.776E-04,0.000E+00,2.760E-03
NB94,0.000E+00,1.170E-03,0.000E+00,1.510E-02
NB94M,0.000E+00,3.760E-09,0.000E+00,2.700E-08
NB95,0.000E+00,3.710E+01,0.000E+00,1.000E+02
NB95M,0.000E+00,2.760E-02,0.000E+00,1.260E-01
NB96,0.000E+00,2.180E-03,0.000E+00,1.430E-02
NB97,0.000E+00,5.569E-02,0.000E+00,1.640E-01
NB97M,0.000E+00,7.250E-04,0.000E+00,1.720E-03
NB98,0.000E+00,3.729E-05,0.000E+00,1.070E-04
NB98M,0.000E+00,4.490E-04,0.000E+00,2.200E-03
NB99,0.000E+00,1.960E-04,0.000E+00,5.500E-04
NB99M,0.000E+00,9.249E-05,0.000E+00,3.560E-04
NB100,0.000E+00,1.860E-05,0.000E+00,5.440E-05
NB100M,0.000E+00,1.870E-05,0.000E+00,5.460E-05
NB101,0.000E+00,9.141E-05,0.000E+00,2.730E-04
NB102,0.000E+00,3.410E-05,0.000E+00,1.100E-04
NB103,0.000E+00,1.280E-04,0.000E+00,3.780E-04
NB104,0.000E+00,4.119E-06,0.000E+00,1.170E-05
NB105,0.000E+00,2.600E-06,0.000E+00,5.710E-06
NB106,0.000E+00,2.080E-07,0.000E+00,3.760E-07
NB107,0.000E+00,4.110E-08,0.000E+00,4.870E-08
NB108,0.000E+00,2.620E-09,0.000E+00,4.720E-09
NB109,0.000E+00,6.589E-10,0.000E+00,1.590E-09
NB110,0.000E+00,3.290E-11,0.000E+00,1.980E-11
NB111,0.000E+00,3.490E-12,0.000E+00,2.260E-12
MO95,0.000E+00,1.020E+03,0.000E+00,3.140E+03
MO96,0.000E+00,8.249E+01,0.000E+00,1.100E+02
MO97,0.000E+00,1.210E+03,0.000E+00,3.830E+03
MO98,0.000E+00,1.250E+03,0.000E+00,4.320E+03
MO99,0.000E+00,3.600E+00,0.000E+00,1.010E+01
MO100,0.000E+00,1.430E+03,0.000E+00,4.950E+03
MO101,0.000E+00,1.240E-02,0.000E+00,4.240E-02
MO102,0.000E+00,9.202E-03,0.000E+00,3.220E-02
MO103,0.000E+00,8.297E-04,0.000E+00,2.880E-03
MO104,0.000E+00,1.110E-03,0.000E+00,4.100E-03
MO105,0.000E+00,4.569E-04,0.000E+00,1.460E-03
MO106,0.000E+00,4.290E-05,0.000E+00,1.380E-04
MO107,0.000E+00,1.160E-05,0.000E+00,2.840E-05
MO108,0.000E+00,7.486E-07,0.000E+00,1.530E-06
MO109,0.000E+00,1.570E-07,0.000E+00,5.730E-07
MO110,0.000E+00,5.579E-08,0.000E+00,5.967E-08
MO111,0.000E+00,2.350E-09,0.000E+00,1.420E-09
MO112,0.000E+00,7.601E-10,0.000E+00,1.850E-10
MO113,0.000E+00,1.560E-11,0.000E+00,7.199E-12
MO114,0.000E+00,2.620E-12,0.000E+00,6.438E-13
MO115,0.000E+00,6.379E-14,0.000E+00,1.340E-14
TC98,0.000E+00,1.080E-02,0.000E+00,0.000E+00
TC99,0.000E+00,1.140E+03,0.000E+00,4.350E+03
TC99M,0.000E+00,2.870E-01,0.000E+00,7.972E-01
TC100,0.000E+00,8.317E-05,0.000E+00,6.601E-05
TC101,0.000E+00,1.200E-02,0.000E+00,4.120E-02
TC102,0.000E+00,7.297E-05,0.000E+00,2.570E-04
TC102M,0.000E+00,4.590E-06,0.000E+00,2.590E-05
TC103,0.000E+00,7.027E-04,0.000E+00,2.450E-03
TC104,0.000E+00,1.350E-02,0.000E+00,5.130E-02
TC105,0.000E+00,5.019E-03,0.000E+00,1.740E-02
TC106,0.000E+00,2.840E-04,0.000E+00,1.110E-03
TC107,0.000E+00,1.280E-04,0.000E+00,4.660E-04
TC108,0.000E+00,1.330E-05,0.000E+00,3.750E-05
TC109,0.000E+00,5.939E-05,0.000E+00,2.480E-04
TC110,0.000E+00,2.380E-07,0.000E+00,5.851E-07
TC111,0.000E+00,1.200E-07,0.000E+00,1.880E-07
TC112,0.000E+00,1.040E-08,0.000E+00,7.077E-09
TC113,0.000E+00,3.569E-09,0.000E+00,2.130E-09
TC114,0.000E+00,3.030E-10,0.000E+00,1.010E-10
TC115,0.000E+00,8.236E-11,0.000E+00,2.120E-11
TC116,0.000E+00,2.460E-12,0.000E+00,7.868E-13
TC117,0.000E+00,1.340E-13,0.000E+00,4.880E-14
RU99,0.000E+00,7.709E-03,0.000E+00,3.070E-02
RU100,0.000E+00,2.200E+02,0.000E+00,2.040E+02
RU101,0.000E+00,1.170E+03,0.000E+00,4.620E+03
RU102,0.000E+00,1.220E+03,0.000E+00,5.660E+03
RU103,0.000E+00,4.810E+01,0.000E+00,1.790E+02
RU104,0.000E+00,8.641E+02,0.000E+00,5.100E+03
RU105,0.000E+00,1.710E-01,0.000E+00,6.188E-01
RU106,0.000E+00,2.110E+02,0.000E+00,1.060E+03
RU107,0.000E+00,1.670E-03,0.000E+00,5.540E-03
RU108,0.000E+00,1.260E-03,0.000E+00,4.180E-03
RU109,0.000E+00,1.010E-04,0.000E+00,4.010E-04
RU110,0.000E+00,2.030E-05,0.000E+00,6.508E-05
RU111,0.000E+00,8.479E-06,0.000E+00,2.710E-05
RU112,0.000E+00,1.610E-07,0.000E+00,3.490E-07
RU113,0.000E+00,3.340E-07,0.000E+00,4.980E-07
RU114,0.000E+00,2.690E-07,0.000E+00,2.320E-07
RU115,0.000E+00,1.810E-08,0.000E+00,8.030E-09
RU116,0.000E+00,7.817E-09,0.000E+00,3.090E-09
RU117,0.000E+00,2.540E-10,0.000E+00,9.622E-11
RU118,0.000E+00,3.410E-09,0.000E+00,1.190E-09
RU120,0.000E+00,3.460E-13,0.000E+00,1.570E-13
RH102,0.000E+00,1.520E-03,0.000E+00,0.000E+00
RH103,0.000E+00,5.629E+02,0.000E+00,5.270E+03
RH103M,0.000E+00,4.300E-02,0.000E+00,1.760E-01
RH104,0.000E+00,4.579E-04,0.000E+00,1.480E-08
RH104M,0.000E+00,1.840E-04,0.000E+00,5.770E-09
RH105,0.000E+00,1.260E+00,0.000E+00,4.950E+00
RH105M,0.000E+00,1.350E-04,0.000E+00,3.700E-04
RH106,0.000E+00,2.140E-04,0.000E+00,9.988E-04
RH106M,0.000E+00,1.920E-03,0.000E+00,1.040E-04
RH107,0.000E+00,8.682E-03,0.000E+00,2.880E-02
RH108,0.000E+00,7.898E-05,0.000E+00,2.670E-04
RH108M,0.000E+00,1.540E-05,0.000E+00,7.699E-05
RH109,0.000E+00,2.710E-04,0.000E+00,1.070E-03
RH109M,0.000E+00,7.520E-05,0.000E+00,2.990E-04
RH110,0.000E+00,3.969E-05,0.000E+00,1.290E-04
RH110M,0.000E+00,3.000E-07,0.000E+00,1.140E-06
RH111,0.000E+00,4.760E-05,0.000E+00,1.630E-04
RH112,0.000E+00,1.750E-06,0.000E+00,6.252E-06
RH113,0.000E+00,2.330E-07,0.000E+00,6.142E-07
RH114,0.000E+00,2.470E-07,0.000E+00,5.610E-07
RH115,0.000E+00,6.510E-07,0.000E+00,8.623E-07
RH116,0.000E+00,4.279E-08,0.000E+00,3.910E-08
RH117,0.000E+00,2.900E-08,0.000E+00,1.750E-08
RH118,0.000E+00,1.280E-08,0.000E+00,4.710E-09
RH119,0.000E+00,1.610E-09,0.000E+00,5.070E-09
RH120,0.000E+00,8.749E-11,0.000E+00,3.650E-11
RH121,0.000E+00,1.900E-11,0.000E+00,9.012E-12
RH122,0.000E+00,1.100E-12,0.000E+00,6.479E-13
RH123,0.000E+00,1.200E-13,0.000E+00,1.080E-13
PD104,0.000E+00,4.679E+02,0.000E+00,3.460E-02
PD105,0.000E+00,6.110E+02,0.000E+00,3.730E+03
PD106,0.000E+00,3.779E+02,0.000E+00,2.820E+03
PD107,0.000E+00,3.600E+02,0.000E+00,2.230E+03
PD107M,0.000E+00,2.630E-08,0.000E+00,1.900E-09
PD108,0.000E+00,2.470E+02,0.000E+00,1.910E+03
PD109,0.000E+00,1.890E-01,0.000E+00,6.188E-01
PD109M,0.000E+00,4.269E-04,0.000E+00,1.670E-03
PD110,0.000E+00,8.202E+01,0.000E+00,5.180E+02
PD111,0.000E+00,1.030E-03,0.000E+00,3.760E-03
PD111M,0.000E+00,2.420E-04,0.000E+00,1.600E-03
PD112,0.000E+00,2.900E-02,0.000E+00,1.060E-01
PD113,0.000E+00,2.820E-05,0.000E+00,8.820E-05
PD114,0.000E+00,3.050E-05,0.000E+00,1.020E-04
PD115,0.000E+00,7.608E-06,0.000E+00,2.100E-05
PD116,0.000E+00,2.100E-06,0.000E+00,5.120E-06
PD117,0.000E+00,6.579E-07,0.000E+00,1.280E-06
PD118,0.000E+00,3.429E-07,0.000E+00,4.460E-07
PD119,0.000E+00,1.420E-07,0.000E+00,4.450E-07
PD120,0.000E+00,1.320E-07,0.000E+00,8.112E-08
PD121,0.000E+00,7.540E-09,0.000E+00,3.970E-09
PD122,0.000E+00,4.750E-09,0.000E+00,2.470E-09
PD123,0.000E+00,2.630E-10,0.000E+00,1.740E-10
PD124,0.000E+00,9.040E-11,0.000E+00,8.478E-11
PD126,0.000E+00,7.168E-13,0.000E+00,1.550E-12
AG106,0.000E+00,7.020E-12,0.000E+00,0.000E+00
AG107,0.000E+00,5.760E-05,0.000E+00,5.330E-04
AG108,0.000E+00,2.970E-09,0.000E+00,1.480E-10
AG108M,0.000E+00,1.920E-06,0.000E+00,2.530E-05
AG109,0.000E+00,1.150E+02,0.000E+00,1.210E+03
AG109M,0.000E+00,1.540E-04,0.000E+00,5.060E-04
AG110,0.000E+00,5.460E-05,0.000E+00,5.760E-05
AG110M,0.000E+00,1.470E+00,0.000E+00,1.220E+00
AG111,0.000E+00,5.090E-01,0.000E+00,1.860E+00
AG111M,0.000E+00,5.079E-05,0.000E+00,1.850E-04
AG112,0.000E+00,4.529E-03,0.000E+00,1.650E-02
AG113,0.000E+00,5.379E-03,0.000E+00,1.690E-02
AG113M,0.000E+00,2.100E-06,0.000E+00,6.630E-06
AG114,0.000E+00,9.709E-07,0.000E+00,3.350E-06
AG115,0.000E+00,1.800E-04,0.000E+00,5.470E-04
AG115M,0.000E+00,9.851E-07,0.000E+00,3.070E-06
AG116,0.000E+00,1.350E-05,0.000E+00,3.940E-05
AG116M,0.000E+00,8.749E-07,0.000E+00,2.090E-06
AG117,0.000E+00,6.060E-06,0.000E+00,1.680E-05
AG117M,0.000E+00,4.379E-07,0.000E+00,1.220E-06
AG118,0.000E+00,4.079E-07,0.000E+00,5.822E-08
AG118M,0.000E+00,2.140E-07,0.000E+00,7.972E-07
AG119,0.000E+00,9.330E-07,0.000E+00,2.790E-06
AG120,0.000E+00,1.250E-07,0.000E+00,2.200E-07
AG121,0.000E+00,2.240E-07,0.000E+00,2.800E-07
AG122,0.000E+00,4.650E-09,0.000E+00,4.510E-09
AG123,0.000E+00,2.100E-08,0.000E+00,1.950E-08
AG124,0.000E+00,3.030E-09,0.000E+00,2.780E-09
AG125,0.000E+00,1.370E-09,0.000E+00,1.750E-09
AG126,0.000E+00,1.760E-10,0.000E+00,2.240E-10
AG128,0.000E+00,5.110E-12,0.000E+00,2.020E-11
CD108,0.000E+00,6.912E-04,0.000E+00,4.950E-05
CD109,0.000E+00,1.040E-06,0.000E+00,5.967E-07
CD110,0.000E+00,7.540E+01,0.000E+00,1.190E+02
CD111,0.000E+00,4.469E+01,0.000E+00,2.670E+02
CD111M,0.000E+00,1.580E-06,0.000E+00,7.019E-06
CD112,0.000E+00,2.700E+01,0.000E+00,1.890E+02
