isotope,ST1-charged (g),ST1-discharged (g),ST2-charged (g),ST2-discharged (g)
SE85,0.000E+00,1.130E-05,0.000E+00,5.123E-05
SE85M,0.000E+00,5.800E-06,0.000E+00,1.817E-05
SE86,0.000E+00,1.320E-05,0.000E+00,4.603E-05
SE87,0.000E+00,3.430E-06,0.000E+00,1.168E-05
SE88,0.000E+00,4.649E-07,0.000E+00,1.158E-06
SE89,0.000E+00,3.310E-08,0.000E+00,8.289E-08
SE90,0.000E+00,6.749E-09,0.000E+00,3.903E-08
SE91,0.000E+00,3.370E-10,0.000E+00,1.308E-09
SE92,0.000E+00,7.401E-12,0.000E+00,2.686E-11
BR79,0.000E+00,1.440E-05,0.000E+00,1.907E-04
BR79M,0.000E+00,3.660E-15,0.000E+00,4.213E-14
BR80,0.000E+00,1.880E-10,0.000E+00,2.117E-09
BR80M,0.000E+00,1.320E-09,0.000E+00,1.288E-08
BR81,0.000E+00,1.140E+01,0.000E+00,3.664E+01
BR82,0.000E+00,4.660E-04,0.000E+00,6.341E-03
BR82M,0.000E+00,2.520E-07,0.000E+00,7.570E-06
BR83,0.000E+00,3.130E-03,0.000E+00,9.497E-03
BR84,0.000E+00,1.420E-03,0.000E+00,3.983E-03
BR84M,0.000E+00,3.869E-06,0.000E+00,1.458E-05
BR85,0.000E+00,1.310E-04,0.000E+00,4.522E-04
BR86,0.000E+00,5.780E-05,0.000E+00,1.108E-04
BR86M,0.000E+00,8.430E-07,0.000E+00,9.107E-06
BR87,0.000E+00,7.800E-05,0.000E+00,2.576E-04
BR88,0.000E+00,2.590E-05,0.000E+00,8.738E-05
BR89,0.000E+00,4.759E-06,0.000E+00,1.847E-05
BR90,0.000E+00,1.110E-06,0.000E+00,4.454E-06
BR91,0.000E+00,8.520E-08,0.000E+00,5.213E-07
BR92,0.000E+00,5.939E-09,0.000E+00,1.288E-08
BR93,0.000E+00,3.090E-10,0.000E+00,2.147E-09
BR94,0.000E+00,3.149E-11,0.000E+00,8.329E-11
BR95,0.000E+00,1.270E-12,0.000E+00,2.027E-12
BR96,0.000E+00,3.260E-14,0.000E+00,6.619E-14
KR79,0.000E+00,5.749E-14,0.000E+00,4.482E-13
KR80,0.000E+00,1.290E-05,0.000E+00,1.288E-04
KR81,0.000E+00,4.649E-07,0.000E+00,1.228E-05
KR81M,0.000E+00,9.890E-15,0.000E+00,6.920E-13
KR82,0.000E+00,1.580E-01,0.000E+00,1.867E+00
KR83,0.000E+00,2.931E+01,0.000E+00,7.130E+01
KR83M,0.000E+00,2.390E-03,0.000E+00,7.288E-03
KR84,0.000E+00,6.239E+01,0.000E+00,2.207E+02
KR85,0.000E+00,1.190E+01,0.000E+00,4.535E+01
KR85M,0.000E+00,1.230E-02,0.000E+00,4.293E-02
KR86,0.000E+00,1.070E+02,0.000E+00,3.835E+02
KR87,0.000E+00,7.670E-03,0.000E+00,2.516E-02
KR88,0.000E+00,2.500E-02,0.000E+00,8.019E-02
KR89,0.000E+00,5.621E-04,0.000E+00,1.917E-03
KR90,0.000E+00,9.839E-05,0.000E+00,3.274E-04
KR91,0.000E+00,1.640E-05,0.000E+00,6.560E-05
KR92,0.000E+00,1.420E-06,0.000E+00,6.111E-06
KR93,0.000E+00,2.911E-07,0.000E+00,1.458E-06
KR94,0.000E+00,2.670E-08,0.000E+00,1.098E-07
KR95,0.000E+00,1.280E-08,0.000E+00,1.208E-08
KR96,0.000E+00,4.901E-10,0.000E+00,1.737E-09
KR97,0.000E+00,9.369E-12,0.000E+00,1.488E-11
KR98,0.000E+00,6.321E-13,0.000E+00,2.297E-12
RB85,0.000E+00,5.071E+01,0.000E+00,1.947E+02
RB86,0.000E+00,1.280E-02,0.000E+00,3.903E-02
RB86M,0.000E+00,4.839E-09,0.000E+00,1.278E-07
RB87,0.000E+00,1.380E+02,0.000E+00,4.962E+02
RB88,0.000E+00,2.630E-03,0.000E+00,8.478E-03
RB89,0.000E+00,2.820E-03,0.000E+00,9.525E-03
RB90,0.000E+00,4.640E-04,0.000E+00,1.608E-03
RB90M,0.000E+00,1.650E-04,0.000E+00,5.653E-04
RB91,0.000E+00,2.001E-04,0.000E+00,7.301E-04
RB92,0.000E+00,1.350E-05,0.000E+00,4.804E-05
RB93,0.000E+00,1.270E-05,0.000E+00,4.662E-05
RB94,0.000E+00,4.050E-06,0.000E+00,1.108E-05
RB95,0.000E+00,2.500E-07,0.000E+00,7.598E-07
RB96,0.000E+00,3.690E-08,0.000E+00,9.856E-08
RB97,0.000E+00,6.120E-09,0.000E+00,1.488E-08
RB98,0.000E+00,5.210E-10,0.000E+00,1.777E-09
RB99,0.000E+00,1.710E-11,0.000E+00,7.530E-11
RB100,0.000E+00,1.610E-12,0.000E+00,4.234E-12
SR86,0.000E+00,3.220E-01,0.000E+00,9.667E-01
SR87,0.000E+00,1.979E-03,0.000E+00,6.610E-03
SR87M,0.000E+00,2.100E-08,0.000E+00,6.938E-07
SR88,0.000E+00,2.021E+02,0.000E+00,7.171E+02
SR89,0.000E+00,1.350E+01,0.000E+00,4.594E+01
SR90,0.000E+00,2.880E+02,0.000E+00,1.088E+03
SR91,0.000E+00,1.330E-01,0.000E+00,4.482E-01
SR92,0.000E+00,3.949E-02,0.000E+00,1.318E-01
SR93,0.000E+00,1.970E-03,0.000E+00,6.570E-03
SR94,0.000E+00,3.101E-04,0.000E+00,1.039E-03
SR95,0.000E+00,9.729E-05,0.000E+00,3.314E-04
SR96,0.000E+00,2.999E-06,0.000E+00,3.565E-05
SR97,0.000E+00,6.420E-07,0.000E+00,9.237E-07
SR98,0.000E+00,3.710E-07,0.000E+00,1.438E-06
SR99,0.000E+00,3.280E-08,0.000E+00,2.107E-07
SR100,0.000E+00,4.229E-09,0.000E+00,6.152E-08
SR101,0.000E+00,4.989E-10,0.000E+00,1.857E-09
SR102,0.000E+00,4.309E-11,0.000E+00,2.067E-10
SR103,0.000E+00,3.670E-13,0.000E+00,1.718E-12
SR104,0.000E+00,9.329E-15,0.000E+00,4.445E-14
Y89,0.000E+00,2.401E+02,0.000E+00,8.967E+02
Y89M,0.000E+00,4.609E-09,0.000E+00,1.268E-11
Y90,0.000E+00,7.580E-02,0.000E+00,2.856E-01
Y90M,0.000E+00,8.359E-08,0.000E+00,7.549E-07
Y91,0.000E+00,1.959E+01,0.000E+00,6.660E+01
Y91M,0.000E+00,6.729E-03,0.000E+00,2.267E-02
Y92,0.000E+00,5.179E-02,0.000E+00,1.727E-01
Y93,0.000E+00,1.070E-01,0.000E+00,5.393E-01
Y94,0.000E+00,4.859E-03,0.000E+00,1.668E-02
Y95,0.000E+00,2.869E-03,0.000E+00,9.475E-03
Y96,0.000E+00,2.540E-05,0.000E+00,1.977E-03
Y97,0.000E+00,1.240E-05,0.000E+00,1.348E-05
Y98,0.000E+00,1.790E-06,0.000E+00,2.636E-06
Y99,0.000E+00,2.230E-06,0.000E+00,3.955E-06
Y100,0.000E+00,5.261E-07,0.000E+00,1.648E-06
Y101,0.000E+00,1.140E-07,0.000E+00,6.650E-07
Y102,0.000E+00,3.790E-08,0.000E+00,3.714E-08
Y103,0.000E+00,1.040E-09,0.000E+00,5.043E-09
Y104,0.000E+00,2.440E-11,0.000E+00,9.986E-11
Y105,0.000E+00,1.280E-11,0.000E+00,1.068E-11
Y107,0.000E+00,4.220E-15,0.000E+00,1.028E-14
ZR90,0.000E+00,1.680E+01,0.000E+00,5.721E+01
ZR90M,0.000E+00,4.280E-16,0.000E+00,3.246E-15
ZR91,0.000E+00,2.990E+02,0.000E+00,1.108E+03
ZR92,0.000E+00,3.330E+02,0.000E+00,1.228E+03
ZR93,0.000E+00,2.401E+02,0.000E+00,1.318E+03
ZR94,0.000E+00,3.560E+02,0.000E+00,1.338E+03
ZR95,0.000E+00,2.531E+01,0.000E+00,8.419E+01
ZR96,0.000E+00,3.640E+02,0.000E+00,1.348E+03
ZR97,0.000E+00,2.509E-01,0.000E+00,8.688E-01
ZR98,0.000E+00,1.330E-04,0.000E+00,4.383E-04
ZR99,0.000E+00,8.679E-06,0.000E+00,3.386E-05
ZR100,0.000E+00,2.891E-05,0.000E+00,9.447E-05
ZR101,0.000E+00,5.660E-06,0.000E+00,2.886E-05
ZR102,0.000E+00,4.181E-06,0.000E+00,1.298E-04
ZR103,0.000E+00,5.320E-07,0.000E+00,2.436E-06
ZR104,0.000E+00,1.660E-07,0.000E+00,8.177E-07
ZR105,0.000E+00,1.340E-08,0.000E+00,1.608E-08
ZR106,0.000E+00,2.600E-09,0.000E+00,6.471E-09
ZR107,0.000E+00,4.351E-11,0.000E+00,7.939E-11
ZR108,0.000E+00,3.160E-12,0.000E+00,2.916E-12
ZR109,0.000E+00,5.369E-15,0.000E+00,5.442E-15
NB92,0.000E+00,5.570E-11,0.000E+00,2.546E-11
NB93,0.000E+00,1.100E-05,0.000E+00,1.398E-04
NB93M,0.000E+00,1.950E-04,0.000E+00,1.088E-03
NB94,0.000E+00,3.779E-05,0.000E+00,2.237E-04
NB94M,0.000E+00,8.719E-11,0.000E+00,5.393E-10
NB95,0.000E+00,1.380E+01,0.000E+00,4.634E+01
NB95M,0.000E+00,1.590E-02,0.000E+00,3.376E-02
NB96,0.000E+00,3.300E-04,0.000E+00,1.648E-03
NB97,0.000E+00,1.820E-02,0.000E+00,6.201E-02
NB97M,0.000E+00,2.361E-04,0.000E+00,8.118E-04
NB98,0.000E+00,1.250E-05,0.000E+00,3.993E-05
NB98M,0.000E+00,5.669E-05,0.000E+00,2.177E-04
NB99,0.000E+00,4.110E-05,0.000E+00,2.067E-04
NB99M,0.000E+00,2.469E-04,0.000E+00,5.932E-05
NB100,0.000E+00,6.599E-06,0.000E+00,1.887E-05
NB100M,0.000E+00,9.810E-07,0.000E+00,1.887E-05
NB101,0.000E+00,2.860E-05,0.000E+00,8.819E-05
NB102,0.000E+00,4.099E-06,0.000E+00,2.946E-05
NB103,0.000E+00,2.639E-06,0.000E+00,9.097E-05
NB104,0.000E+00,3.359E-06,0.000E+00,2.197E-06
NB105,0.000E+00,9.229E-07,0.000E+00,1.088E-06
NB106,0.000E+00,8.330E-08,0.000E+00,1.079E-07
NB107,0.000E+00,1.650E-08,0.000E+00,2.177E-08
NB108,0.000E+00,5.720E-10,0.000E+00,5.272E-10
NB109,0.000E+00,2.741E-11,0.000E+00,2.247E-11
NB110,0.000E+00,6.040E-13,0.000E+00,3.866E-13
NB111,0.000E+00,9.170E-15,0.000E+00,6.641E-15
MO95,0.000E+00,3.330E+02,0.000E+00,1.148E+03
MO96,0.000E+00,2.940E+00,0.000E+00,8.747E+01
MO97,0.000E+00,3.410E+02,0.000E+00,1.268E+03
MO98,0.000E+00,3.600E+02,0.000E+00,1.298E+03
MO99,0.000E+00,1.030E+00,0.000E+00,3.565E+00
MO100,0.000E+00,3.889E+02,0.000E+00,1.418E+03
MO101,0.000E+00,3.631E-03,0.000E+00,1.138E-02
MO102,0.000E+00,2.390E-03,0.000E+00,7.301E-03
MO103,0.000E+00,1.730E-04,0.000E+00,5.002E-04
MO104,0.000E+00,1.040E-04,0.000E+00,4.872E-04
MO105,0.000E+00,3.120E-05,0.000E+00,1.478E-04
MO106,0.000E+00,3.611E-06,0.000E+00,1.039E-05
MO107,0.000E+00,8.310E-07,0.000E+00,2.796E-06
MO108,0.000E+00,1.240E-07,0.000E+00,1.598E-07
MO109,0.000E+00,2.299E-08,0.000E+00,1.548E-08
MO110,0.000E+00,6.350E-09,0.000E+00,3.466E-09
MO111,0.000E+00,6.389E-11,0.000E+00,4.154E-11
MO112,0.000E+00,2.140E-11,0.000E+00,7.329E-12
MO113,0.000E+00,1.919E-13,0.000E+00,1.318E-13
MO114,0.000E+00,2.900E-14,0.000E+00,1.198E-14
MO115,0.000E+00,1.890E-16,0.000E+00,9.745E-17
TC98,0.000E+00,4.499E-03,0.000E+00,1.368E-02
TC99,0.000E+00,3.500E+02,0.000E+00,1.138E+03
TC99M,0.000E+00,8.289E-02,0.000E+00,2.846E-01
TC100,0.000E+00,1.899E-06,0.000E+00,7.549E-05
TC101,0.000E+00,3.529E-03,0.000E+00,1.108E-02
TC102,0.000E+00,1.860E-05,0.000E+00,5.792E-05
TC102M,0.000E+00,3.271E-07,0.000E+00,1.028E-06
TC103,0.000E+00,1.400E-04,0.000E+00,4.194E-04
TC104,0.000E+00,1.979E-03,0.000E+00,5.743E-03
TC105,0.000E+00,4.181E-04,0.000E+00,1.468E-03
TC106,0.000E+00,1.770E-05,0.000E+00,5.222E-05
TC107,0.000E+00,6.970E-06,0.000E+00,2.027E-05
TC108,0.000E+00,9.539E-07,0.000E+00,1.708E-06
TC109,0.000E+00,1.240E-07,0.000E+00,5.922E-06
TC110,0.000E+00,2.820E-08,0.000E+00,2.876E-08
TC111,0.000E+00,2.120E-08,0.000E+00,1.128E-08
TC112,0.000E+00,1.200E-09,0.000E+00,5.891E-10
TC113,0.000E+00,3.200E-10,0.000E+00,1.588E-10
TC114,0.000E+00,1.750E-11,0.000E+00,7.970E-12
TC115,0.000E+00,1.890E-12,0.000E+00,8.258E-13
TC116,0.000E+00,5.230E-14,0.000E+00,2.237E-14
TC117,0.000E+00,8.759E-15,0.000E+00,4.333E-15
RU99,0.000E+00,2.149E-03,0.000E+00,7.570E-03
RU100,0.000E+00,4.969E+00,0.000E+00,2.057E+02
RU101,0.000E+00,3.330E+02,0.000E+00,1.108E+03
RU102,0.000E+00,2.931E+02,0.000E+00,1.039E+03
RU103,0.000E+00,8.869E+00,0.000E+00,2.896E+01
RU104,0.000E+00,1.470E+02,0.000E+00,4.683E+02
RU105,0.000E+00,1.490E-02,0.000E+00,5.002E-02
RU106,0.000E+00,1.460E+01,0.000E+00,4.284E+01
RU107,0.000E+00,7.560E-05,0.000E+00,2.037E-04
RU108,0.000E+00,5.700E-05,0.000E+00,1.238E-04
RU109,0.000E+00,5.029E-06,0.000E+00,8.757E-06
RU110,0.000E+00,1.560E-06,0.000E+00,2.217E-06
RU111,0.000E+00,1.170E-07,0.000E+00,1.188E-06
RU112,0.000E+00,1.700E-07,0.000E+00,2.446E-08
RU113,0.000E+00,8.169E-08,0.000E+00,4.903E-08
RU114,0.000E+00,8.600E-08,0.000E+00,3.144E-08
RU115,0.000E+00,2.401E-09,0.000E+00,1.039E-09
RU116,0.000E+00,8.200E-10,0.000E+00,3.494E-10
RU117,0.000E+00,8.490E-11,0.000E+00,4.293E-11
RU118,0.000E+00,4.200E-12,0.000E+00,1.767E-12
RU120,0.000E+00,5.289E-15,0.000E+00,2.327E-15
RH102,0.000E+00,3.260E-04,0.000E+00,1.458E-03
RH103,0.000E+00,2.001E+02,0.000E+00,4.045E+02
RH103M,0.000E+00,8.779E-03,0.000E+00,2.586E-02
RH104,0.000E+00,5.100E-06,0.000E+00,2.836E-04
RH104M,0.000E+00,5.029E-06,0.000E+00,1.248E-04
RH105,0.000E+00,1.220E-01,0.000E+00,3.714E-01
RH105M,0.000E+00,1.190E-05,0.000E+00,3.943E-05
RH106,0.000E+00,1.350E-05,0.000E+00,4.494E-05
RH106M,0.000E+00,5.320E-06,0.000E+00,5.771E-04
RH107,0.000E+00,4.380E-04,0.000E+00,1.058E-03
RH108,0.000E+00,3.509E-06,0.000E+00,7.759E-06
RH108M,0.000E+00,3.130E-08,0.000E+00,7.697E-07
RH109,0.000E+00,1.160E-05,0.000E+00,2.327E-05
RH109M,0.000E+00,3.631E-06,0.000E+00,6.461E-06
RH110,0.000E+00,9.969E-09,0.000E+00,4.234E-06
RH110M,0.000E+00,3.059E-06,0.000E+00,2.287E-08
RH111,0.000E+00,9.810E-07,0.000E+00,6.421E-06
RH112,0.000E+00,1.120E-07,0.000E+00,2.916E-07
RH113,0.000E+00,6.230E-08,0.000E+00,4.504E-08
RH114,0.000E+00,8.690E-08,0.000E+00,5.613E-08
RH115,0.000E+00,2.489E-07,0.000E+00,1.048E-07
RH116,0.000E+00,1.330E-08,0.000E+00,6.709E-09
RH117,0.000E+00,3.801E-08,0.000E+00,1.907E-08
RH118,0.000E+00,4.419E-10,0.000E+00,1.937E-10
RH119,0.000E+00,1.240E-10,0.000E+00,8.218E-11
RH120,0.000E+00,5.130E-12,0.000E+00,2.636E-12
RH121,0.000E+00,5.210E-13,0.000E+00,3.506E-13
RH122,0.000E+00,1.460E-14,0.000E+00,1.657E-14
RH123,0.000E+00,1.610E-15,0.000E+00,1.957E-15
PD102,0.000E+00,1.340E-04,0.000E+00,0.000E+00
PD104,0.000E+00,4.779E+00,0.000E+00,3.197E+02
PD105,0.000E+00,7.610E+01,0.000E+00,2.416E+02
PD106,0.000E+00,2.770E+01,0.000E+00,1.158E+02
PD107,0.000E+00,2.721E+01,0.000E+00,6.471E+01
PD107M,0.000E+00,1.730E-10,0.000E+00,7.270E-09
PD108,0.000E+00,1.750E+01,0.000E+00,3.615E+01
PD109,0.000E+00,7.290E-03,0.000E+00,1.827E-02
PD109M,0.000E+00,2.500E-08,0.000E+00,3.686E-05
PD110,0.000E+00,9.030E+00,0.000E+00,1.268E+01
PD111,0.000E+00,1.270E-04,0.000E+00,1.378E-04
PD111M,0.000E+00,6.570E-06,0.000E+00,2.636E-05
PD112,0.000E+00,5.859E-03,0.000E+00,4.764E-03
PD113,0.000E+00,7.509E-06,0.000E+00,5.483E-06
PD114,0.000E+00,1.160E-05,0.000E+00,7.738E-06
PD115,0.000E+00,2.829E-06,0.000E+00,1.787E-06
PD116,0.000E+00,9.150E-07,0.000E+00,6.220E-07
PD117,0.000E+00,3.730E-07,0.000E+00,2.376E-07
PD118,0.000E+00,1.200E-07,0.000E+00,6.350E-08
PD119,0.000E+00,3.319E-08,0.000E+00,1.997E-08
PD120,0.000E+00,2.390E-08,0.000E+00,1.538E-08
PD121,0.000E+00,8.310E-10,0.000E+00,5.743E-10
PD122,0.000E+00,3.209E-10,0.000E+00,2.766E-10
PD123,0.000E+00,1.320E-11,0.000E+00,1.498E-11
PD124,0.000E+00,3.869E-12,0.000E+00,5.532E-12
PD126,0.000E+00,2.560E-14,0.000E+00,4.045E-14
AG106,0.000E+00,1.899E-15,0.000E+00,1.957E-12
AG107,0.000E+00,5.400E-06,0.000E+00,1.278E-05
AG108,0.000E+00,4.320E-10,0.000E+00,4.494E-10
AG108M,0.000E+00,2.069E-09,0.000E+00,1.558E-07
AG109,0.000E+00,1.180E+01,0.000E+00,1.408E+01
AG109M,0.000E+00,5.850E-06,0.000E+00,1.498E-05
AG110,0.000E+00,1.060E-07,0.000E+00,6.090E-06
AG110M,0.000E+00,1.590E-02,0.000E+00,1.857E-01
AG111,0.000E+00,5.800E-02,0.000E+00,6.830E-02
AG111M,0.000E+00,5.839E-06,0.000E+00,6.811E-06
AG112,0.000E+00,9.039E-04,0.000E+00,7.480E-04
AG113,0.000E+00,1.510E-03,0.000E+00,1.048E-03
AG113M,0.000E+00,1.030E-06,0.000E+00,4.064E-07
AG114,0.000E+00,3.651E-07,0.000E+00,2.456E-07
AG115,0.000E+00,6.690E-05,0.000E+00,4.302E-05
AG115M,0.000E+00,3.869E-07,0.000E+00,2.357E-07
AG116,0.000E+00,1.240E-05,0.000E+00,4.135E-06
AG116M,0.000E+00,4.969E-08,0.000E+00,2.676E-07
AG117,0.000E+00,2.809E-06,0.000E+00,1.857E-06
AG117M,0.000E+00,2.060E-07,0.000E+00,1.348E-07
AG118,0.000E+00,2.030E-07,0.000E+00,1.438E-07
AG118M,0.000E+00,7.619E-08,0.000E+00,6.040E-08
AG119,0.000E+00,1.330E-07,0.000E+00,2.427E-07
AG120,0.000E+00,5.130E-08,0.000E+00,3.224E-08
AG121,0.000E+00,1.831E-08,0.000E+00,4.783E-08
AG122,0.000E+00,4.910E-09,0.000E+00,8.249E-10
AG123,0.000E+00,1.670E-09,0.000E+00,3.516E-09
AG124,0.000E+00,3.909E-10,0.000E+00,5.033E-10
AG125,0.000E+00,1.420E-10,0.000E+00,1.767E-10
AG126,0.000E+00,1.740E-11,0.000E+00,2.786E-11
AG128,0.000E+00,2.350E-13,0.000E+00,5.402E-13
CD108,0.000E+00,1.220E-04,0.000E+00,1.358E-04
CD109,0.000E+00,3.350E-07,0.000E+00,2.077E-07
CD110,0.000E+00,2.030E-01,0.000E+00,1.098E+01
CD111,0.000E+00,7.259E+00,0.000E+00,8.617E+00
CD111M,0.000E+00,2.590E-10,0.000E+00,2.217E-07
CD112,0.000E+00,6.590E+00,0.000E+00,6.192E+00
CD113,0.000E+00,6.500E+00,0.000E+00,3.804E-02
CD113M,0.000E+00,1.040E-01,0.000E+00,1.248E-01
