Isotope,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Cf253,1.7657436819094344e-11,1.756584419050681e-11,1.747470646597718e-11,1.7384036644502527e-11,1.7293829899000885e-11,1.7174275204145668e-11,1.7055536964115085e-11,1.693761253960421e-11,1.67622555586664e-11,1.6588711234029458e-11,1.6416953292960937e-11,1.6246975174840162e-11,1.5912271466270517e-11,1.558448123703328e-11,1.4949028853677048e-11,1.3194230265438826e-11,9.860852089208236e-12,7.371841275461239e-12,5.513627303526962e-12,3.091259455568922e-12,1.7424856325533742e-12,9.923654039741379e-13,5.759944405639246e-13,3.455633097000802e-13,2.1877875986469627e-13,1.1216815420893078e-13,8.31271989109592e-14,7.71708894452669e-14,7.785955530701214e-14,8.035251737824693e-14,8.383208282802362e-14,8.98837361296609e-14,1.033586647924702e-13,1.4300550771785277e-13,2.6170056161179726e-13,5.877485610649727e-13,1.4215825754520439e-12,3.321723861095839e-12,7.696409138243888e-12,1.6666775176557416e-11,3.56559353136772e-11,7.345570302314007e-11,1.420630039914844e-10,2.724911815188794e-10,8.514106879692434e-10,2.5485101109283785e-09,7.088566318779128e-09,1.8335368054574826e-08,4.4107426969322756e-08,9.929456091027338e-08,2.1204688254821753e-07,4.373836739998173e-07,8.667471596935559e-07,1.5559419903685564e-06,1.5535206205015357e-06,1.494215211893434e-06,1.1378790291787792e-06,3.540192880638376e-07,1.1014324491001484e-07,9.359817880322893e-13,6.337635827081825e-19,4.291282916498873e-25,2.905674849108545e-31,1.9674643955445943e-37,4.753055316273389e-38,1.6189625997063031e-40,4.6441023586150144e-42,1.3321917828131524e-43,6.10782366334124e-56,2.800310776677058e-68,1.5602566364509435e-77,3.9857090087695865e-99,5.67289759753483e-130,1.7611021863078493e-148,8.074289130661043e-161,1.149221244823303e-191,1.635697503032127e-222,2.3281037551227516e-253,3.313612102850616e-284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cf254,8.385298348674435e-13,8.385959862181286e-13,8.386595985544852e-13,8.387211713084101e-13,8.387809409606702e-13,8.388579468663542e-13,8.389321496228452e-13,8.390036754134153e-13,8.391060879916003e-13,8.39203145619247e-13,8.392954532723882e-13,8.393832730840476e-13,8.395468599651843e-13,8.396962617607551e-13,8.399609004940709e-13,8.405714518347392e-13,8.414300041829312e-13,8.418173712588712e-13,8.418686277623116e-13,8.412814300610397e-13,8.401211556337295e-13,8.386298764283212e-13,8.369648149049858e-13,8.351864176952015e-13,8.333511511438721e-13,8.295861100049266e-13,8.257607068362691e-13,8.219032534957508e-13,8.180326713604274e-13,8.141427428652663e-13,8.102377030646757e-13,8.063099051828167e-13,8.023803723963393e-13,7.983075628492177e-13,7.939834477539165e-13,7.89801671348069e-13,7.860212087059293e-13,7.833421551255821e-13,7.829232827988764e-13,7.874762660008689e-13,8.03021763219716e-13,8.409717638290261e-13,9.189394002053653e-13,1.080299492778974e-12,1.884823991327104e-12,4.491398513951986e-12,1.2130589253633062e-11,3.314437499920387e-11,8.562224520536998e-11,2.0869291691946073e-10,4.787036723596859e-10,1.0632758953096738e-09,2.259970476222813e-09,4.311249381352758e-09,4.311247580846001e-09,4.311223891438069e-09,4.310403647279111e-09,4.305826429421347e-09,4.301240995868279e-09,4.255655410295704e-09,4.200843464302558e-09,4.146737349872854e-09,4.093328102792597e-09,4.040606767308829e-09,4.035372126829404e-09,4.014501293306292e-09,4.001511873593361e-09,3.988564483288274e-09,3.886482188286698e-09,3.78701257732936e-09,3.71408464726777e-09,3.5493343712501507e-09,3.326573176532163e-09,3.1996846648698322e-09,3.117792764530066e-09,2.9221156789859035e-09,2.7387195381348755e-09,2.5668335753896176e-09,2.405735398909627e-09,2.2547479551662075e-09,1.980606847984922e-09,1.7397968344371073e-09,1.5282654077510353e-09,1.3424527764726922e-09,1.179231959017062e-09,8.528050345951345e-10,6.167373024550011e-10,4.460161995224297e-10,3.22552943473045e-10,2.3326595139755687e-10,1.6869478758952595e-10,8.822714179878558e-11,4.6142664574926775e-11,2.4132541341885927e-11,1.2621279626746009e-11,6.60090782272836e-12,1.8055274739557827e-12,4.938606196345919e-13,1.3508420808466892e-13,3.694916876965147e-14,1.010659089784854e-14,3.95461720956403e-16,1.5474047840497333e-17,6.054847725018546e-19,2.3692035916310662e-20,9.270463450727237e-22,3.6274417164117655e-23,5.553903186885781e-26,1.3019482637845896e-31,3.052030830230432e-37,7.154576621368662e-43,1.6771766918144662e-48,3.931638396724304e-54,9.216546075580428e-60,2.160542035484867e-65,,3.486989983415367e-26,,2.7654752200034457e-28,7.774596365073374e-32,1.6748061925893202e-36
Cl35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm240,6.543768208376772e-10,6.522462736352155e-10,6.501220466141859e-10,6.480044910672919e-10,6.458936472580843e-10,6.43089694848775e-10,6.402977266427877e-10,6.375176048785308e-10,6.333699320157656e-10,6.292491931180037e-10,6.251551612605615e-10,6.210876252409226e-10,6.130318009020731e-10,6.050804413549453e-10,5.894854767998439e-10,5.450709166562762e-10,4.5401225798546164e-10,3.781955955762102e-10,3.1517801430249446e-10,2.206994751347542e-10,1.6178434298694974e-10,1.3836359201027729e-10,2.752324650981191e-10,4.722235413894237e-10,6.707313428931488e-10,2.003619764710783e-09,5.157937643525635e-09,1.3986654501348791e-08,2.6419687180689433e-08,4.245416785306062e-08,9.026500100313614e-08,1.1494396025788428e-07,1.5158588565253568e-07,1.9084835869819038e-07,3.323301887661872e-07,4.827788123692435e-07,9.352648299320259e-07,1.339460811094111e-06,1.3639710157233344e-06,1.8028545981844926e-06,2.0460857861489657e-06,3.363522951245234e-06,3.230862004994412e-06,3.2319098831860977e-06,3.6515057107826e-06,6.526099832954e-06,1.0872872282252102e-05,8.557344663963078e-06,1.639645774063326e-05,1.5320097841444665e-05,1.9412307091186417e-05,2.420409877318466e-05,2.6997657765320976e-05,3.7739361614248696e-05,3.770060261412836e-05,3.6744933529909156e-05,3.070094229546334e-05,1.4212609321281021e-05,6.579547747497659e-06,2.9745302849501462e-09,2.534771848209301e-13,2.160027802095061e-17,1.8406864104963833e-21,1.568556880054052e-25,6.145430601204182e-26,1.4479731389174264e-27,1.3912033738758614e-28,1.336659345202302e-29,9.70647802343335e-38,7.048595916058805e-46,5.544767219291189e-52,3.167414951829557e-66,1.4233355948643329e-86,8.807825821526973e-99,6.396017674593063e-107,2.8741669834498097e-127,1.2915592467657844e-147,5.803856496064996e-168,2.6080685023393907e-188,1.1719830174643914e-208,2.3666195419948844e-249,4.779008165871883e-290,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cm241,5.713864498680701e-11,5.697437336053802e-11,5.681052362684245e-11,5.664713531357362e-11,5.6484212693329706e-11,5.6267701137430715e-11,5.60520029213445e-11,5.5837123779303397e-11,5.5516354087505144e-11,5.519741273560751e-11,5.4880284781054086e-11,5.4564972129172884e-11,5.3939726631215134e-11,5.3321675688589894e-11,5.2106993702984314e-11,4.864505035119474e-11,4.327384421877749e-11,5.943553490043716e-11,1.7586193218129106e-10,1.7023323381400206e-09,9.385640766073376e-09,3.47041499622038e-08,1.0044657491277709e-07,2.3349227285561452e-07,4.959610483987692e-07,1.6941104588578297e-06,4.432993046857007e-06,9.832027677679049e-06,1.9310308607087923e-05,3.557217051588877e-05,5.845584358820179e-05,9.073044468431436e-05,0.00013368751965545206,0.00019616753047414393,0.0002809869191190668,0.00039224162783776294,0.0005288927604391666,0.0006743575417157154,0.0008759358720168962,0.0011191035747226562,0.0014229940996529592,0.001700384270800496,0.0020554509043755466,0.0024453790684634933,0.0033112320275592057,0.004373218459625968,0.005616320686546783,0.007070487078474875,0.008710865598903514,0.01034284816848238,0.012159153829301524,0.014400550403854243,0.01629012819545204,0.018413092857317438,0.018397522660335144,0.01801275059601332,0.015535845097879624,0.008241427739912412,0.004371899195142932,7.715198251753133e-06,3.447233211826969e-09,1.5402606702716922e-12,6.882049402965114e-16,3.074973283093556e-19,1.4218497400105394e-19,6.499846906050592e-21,9.450048080548875e-22,1.373930956022948e-22,2.742913013575995e-29,5.475946079282625e-36,5.171833200099722e-41,3.7823896434857416e-11,6.09416921454995e-11,3.206296578863826e-12,6.403310421927857e-19,,6.72444189290828e-11,,7.79718840864493e-12,,,,,,,,,,,,,,,1.0087729739531345e-11,,,2.6373803086917154e-12,4.1341611342264086e-13,,7.804860213841362e-13,,,,3.865228021555175e-13,,,,1.5783370277573065e-14,,,,4.5550811342311817e-17,6.588934700411645e-17,,1.20934487602982e-16,,6.256431653252536e-19,5.200233011464484e-21,8.289383944853171e-25,1.8414574042911899e-34,
Cm242,1.0532423065103448e-10,1.2182566144118583e-10,1.3669285264308233e-10,1.5019023829294611e-10,1.628596720403005e-10,1.807265868335465e-10,2.0605276808190261e-10,2.525885355209202e-10,4.2029463017934827e-10,8.485416010310061e-10,1.8098128287057452e-09,3.737749872222882e-09,1.3348367395505032e-08,3.8408330957508525e-08,2.0179780809724405e-07,4.767924525053252e-06,0.00021111913067409476,0.0018236319536796884,0.008214828567271596,0.06540815135916452,0.27730768491026603,0.8324893063462218,2.0176794981262636,4.223234966003079,7.940894009842849,22.41920902356922,51.244712090183164,101.66252874257515,181.55534001795337,299.0914117426699,463.51125467060604,683.4011925514171,966.5766614287702,1334.9045414630884,1822.7132257869143,2418.014949795894,3127.5367009857277,3924.730426561493,4873.654548896242,5917.9216685747215,7120.279659074141,8457.395222466681,9871.735351370384,11468.928418676047,14836.972507419025,18782.61656217822,23148.35911946864,27956.658864704918,33025.56868565323,38280.81816253712,43621.29564719564,49176.64918346796,54738.88761867996,59737.79702170421,59741.58541765046,59700.382266974426,58062.58831488339,51106.56670171057,44983.902683223394,12557.990920991182,2661.6464961736524,566.8357026768526,123.40294910240405,29.52323583110629,25.896651207458216,15.905610447657457,12.170147241187223,9.634717265911675,4.497116167639419,4.227175448489407,4.186553224389949,4.114165654955457,4.014338421102641,3.9556111571705785,3.916937724022708,3.8219002475433057,3.7291686496599414,3.638686983522973,3.5504006605662877,3.4642564171007386,3.298187544785815,3.1400795456176844,2.9895508111686726,2.8462380240825045,2.709795281280278,2.3966223416886687,2.1196427568793603,1.8746737309444519,1.658015846512193,1.4663972106937622,1.2969240517499907,1.014472558372615,0.793534798956511,0.6207140541075014,0.48553117647037214,0.3797892030974212,0.23237717806433988,0.14218186129229654,0.08699510277938957,0.053228634266916916,0.03256835048372474,0.009537215457817352,0.002792846987858122,0.0008178478157828268,0.00023949570004780756,7.01330698934381e-05,2.053751586528616e-05,1.7611563155612902e-06,1.2950829552501698e-08,9.523509921112645e-11,7.003196668441676e-13,5.149860479184308e-15,3.7869927537459424e-17,2.7847958705860225e-19,2.0478217411022653e-21,9.468377552387258e-43,,,,2.090445536231695e-230,
Cm243,1.6049055771060723e-12,1.6045023448348234e-12,1.6041005196678156e-12,1.6037012130055655e-12,1.6033047337818487e-12,1.6027796800064983e-12,1.6022599049065325e-12,1.6017493896874924e-12,1.6010296081068075e-12,1.6004391895196335e-12,1.6001630123810452e-12,1.6005476411338958e-12,1.6060679331369198e-12,1.6270219713462764e-12,1.8183878694686284e-12,1.1117129482907427e-11,8.767397981523654e-10,1.1433148766017576e-08,6.961547321959796e-08,8.510147061944364e-07,4.884166020761989e-06,1.8668254425250075e-05,5.479077700166427e-05,0.00013515762062862267,0.00029428902503214626,0.00104815770748999,0.0029083241631997652,0.006800002962622586,0.014182732172546432,0.026643198134381776,0.04652802814306113,0.07635604849761031,0.11925816810065634,0.18188879292017518,0.2725737234987264,0.3949759224349861,0.5527001405634266,0.7462631838926924,0.9956370974004382,1.2916409694482847,1.6595897328529432,2.092172742732957,2.574561919101641,3.1496205738513767,4.483313688310597,6.2217712273006684,8.349232167557426,10.909311225525501,13.80233366101011,17.091176365446525,20.61090708724392,24.532902956439898,28.70393043525805,32.76061640130392,32.76050929044154,32.75825471859152,32.74323260419911,32.679226916880154,32.61535474354801,31.983466819697664,31.231151396427098,30.49653095288764,29.77919021105984,29.078722860917694,29.00958880056068,28.734692310991814,28.56420640064847,28.3947320045991,27.074638572509976,25.81591743183558,24.910430650762656,22.91921850265384,20.347546327774786,18.945208496538307,18.064430888998594,16.037494408207234,14.237992108624505,12.64040455223405,11.222075731830648,9.962891775422095,7.85253419072382,6.189196123018856,4.878189198802132,3.8448820682896,3.0304519025712087,1.6713533736427582,0.9217838939620503,0.5083816933710918,0.2803823374308359,0.15463627025715856,0.08528488145876409,0.025941395820120353,0.007890682047299393,0.0024001350371388,0.0007300569681584637,0.0002220638033456133,2.0545640970068126e-05,1.900909661613575e-06,1.7587461101693957e-07,1.6272142138322433e-08,1.505518964574307e-09,3.920032931347582e-12,1.0206877862779553e-14,2.657638627672287e-17,6.919883826777675e-20,1.80177956756111e-22,4.68827321383292e-25,3.2461110160650233e-28,9.71627247698109e-30,,,2.140100444150733e-30,,3.756060321213376e-30,,4.573137824526301e-33,,9.310905433607861e-40,8.733771781330963e-38,3.8604731577349233e-38,
Cm244,2.4632783162882087e-12,5.3641175419101665e-12,5.757895836393209e-12,6.0622638047255086e-12,6.309950125769659e-12,6.570254307933672e-12,6.768497683990511e-12,6.920035112110802e-12,7.085947733118546e-12,7.2078366114378716e-12,7.317387747604263e-12,7.45168915050779e-12,8.015805728121374e-12,9.583895881107546e-12,2.2137712370831022e-11,5.541772807792374e-10,4.4254034306032605e-08,5.505661310605486e-07,3.249477523992519e-06,3.8874776693985935e-05,0.00022118390141223165,0.0008423787381814605,0.002479517574859934,0.0062352392671111085,0.013679394158681517,0.050675407072967624,0.14530139888534693,0.35394774415115227,0.7536314487834769,1.465545338726032,2.640791804016628,4.460200640704961,7.186780990618257,11.290030101841328,17.509665632166865,26.166310983694878,37.95068225019301,53.00741752504795,73.15355794541016,97.52283937462732,129.00290335061203,168.27937361883428,214.08341461610192,271.2838171617442,409.12893078427595,602.739143591663,861.2981786201585,1198.63384205005,1618.4464441292348,2134.8238564686576,2748.389306920056,3493.9012185539395,4362.352012699048,5265.289758810671,5265.73373917464,5265.899197551594,5262.174715878098,5245.6567528464775,5229.191984556396,5067.361259446255,4877.204988262143,4694.184311437068,4518.031608324122,4348.489175014497,4331.888864615139,4266.118924526769,4225.520765427004,4185.308955812431,3877.0891201677737,3591.567616142542,3391.3119869341526,2966.3999654130794,2450.0523674606857,2184.4532841942564,2023.5830068056994,1671.3471938580112,1380.423440216064,1140.1394413226192,941.6805708488067,777.7665231723503,530.5673330094494,361.93597569213597,246.9010780080737,168.42796710595348,114.896134120832,44.160440494377326,16.97310600715488,6.523628255942958,2.5073620442429876,0.9637066487198837,0.3704014113682655,0.0547177348133694,0.008083203289072534,0.0011940948393149974,0.00017639817287114698,2.6058492806375423e-05,5.686690449758063e-07,1.2409941847734229e-08,2.7081941328957587e-10,5.910030834804844e-12,1.2897324375167653e-13,9.073483297495295e-18,6.383343027257721e-22,4.4907836116875984e-26,3.159336913433865e-30,2.22264273958491e-34,1.5636635555556044e-38,7.739100519677918e-47,,,,,,,,,,2.081321888484827e-15,8.204401792808027e-19,,9.779086094958515e-20
Cm245,5.0266548508406674e-15,5.112834117638661e-15,5.197702342667306e-15,5.281042091863959e-15,5.362859374455538e-15,5.469584545346341e-15,5.573663337104716e-15,5.6751836219885134e-15,5.822812942279321e-15,5.9649949062339384e-15,6.102011875244045e-15,6.234003824153107e-15,6.483810352354122e-15,6.716104603796929e-15,7.13751303206005e-15,8.573451596726635e-15,9.041775188020863e-14,1.522219716875874e-12,1.181158838932813e-11,2.081129234406987e-10,1.5838864069634828e-09,7.58984168244496e-09,2.696783046772843e-08,7.899554331421698e-08,1.9941142795235286e-07,9.379210240887453e-07,3.234498972186934e-06,9.188621382521183e-06,2.231330148700306e-05,4.946234585945268e-05,9.8409743061149e-05,0.00018505188046495652,0.0003264860668140764,0.0005596713149092077,0.0009371223461429932,0.0015199903692955188,0.002367974055830822,0.0035500320238170727,0.005230169986282403,0.007364698502466435,0.010256178162187322,0.014085456123191745,0.018669017381710392,0.024787070123626753,0.04066512108336076,0.06510269517599372,0.09965425362683449,0.1464091572543205,0.20919486687258604,0.2894451136673239,0.3912542028565433,0.5162807236035218,0.672664100658909,0.8329851824701324,0.8329847929104273,0.8329822791121531,0.8329792393112943,0.8329734412502176,0.832967857708307,0.8329122270614686,0.832844456989566,0.8327766661472561,0.8327088791872163,0.8326410999367497,0.8326343224423359,0.8326072132245265,0.8325902705692725,0.8325733283691394,0.8324378062714635,0.8323023097431035,0.8322007029888663,0.8319636699678556,0.8316251664128445,0.8314221276249611,0.8312867945417746,0.8309485527466969,0.8306104404331001,0.8302724574296441,0.8299346037649755,0.8295968795795423,0.8289218204790804,0.8282472820441285,0.8275732662187516,0.8268997748001988,0.826226809374523,0.8245467050553131,0.8228699108254994,0.8211964359743368,0.8195262859637272,0.8178594638374862,0.8161959708725364,0.8128789717132845,0.8095752776064467,0.8062848663176929,0.8030077077521713,0.7997437661093297,0.7932553724111612,0.7868193399953131,0.7804353004113218,0.7741028735277433,0.7678216730777677,0.752340227345605,0.7371703985655319,0.7223060934119664,0.707741275052051,0.6934699854830996,0.6794863586887512,0.6523591362506268,0.601310031205253,0.5542553744344402,0.5108827156517778,0.4709039819388985,0.43405362365161226,0.40008686256187226,0.36877806957304454,0.16325580375235668,0.014163082766145868,0.0002407795797270348,6.958724790597229e-08,1.6797779213680042e-18,3.386718194874276e-36
Cm246,8.766812503557758e-15,9.23525516739587e-15,9.697617777335544e-15,1.0141026541339784e-14,1.0566258139781316e-14,1.1106395202487178e-14,1.1617570720037156e-14,1.2101546563399507e-14,1.2780097600428309e-14,1.3406304356285454e-14,1.398484511433287e-14,1.4519973950638038e-14,1.54750573729806e-14,1.6298369537834925e-14,1.7634248894802244e-14,2.013108828116012e-14,2.2877015182066917e-14,2.689832379451256e-14,5.352855275793849e-14,7.859426914118392e-13,7.791610406255035e-12,4.6746945336927324e-11,2.013160795904822e-10,6.895404698434386e-10,2.002869785990894e-09,1.1876396391663064e-08,5.016586857061281e-08,1.6827777713694236e-07,4.763143382342801e-07,1.1933183631302441e-06,2.700204813694305e-06,5.6302955688130366e-06,1.1015303452878682e-05,2.0805648868404423e-05,3.871256037911956e-05,6.858015089283925e-05,0.00011657103524728178,0.00018860162985958093,0.0003003495065149438,0.00045807732782866324,0.0006897144818570538,0.0010147042901506483,0.0014447584569204132,0.0020433970527147767,0.003779064032423941,0.006772646003969664,0.01159792306504607,0.019150997500266213,0.030264269602692368,0.04632855342276096,0.06860684597563285,0.0996212069362931,0.14151610704385253,0.1905124896472348,0.19051236069974745,0.1905115975746164,0.1905106517863862,0.19050832878188595,0.1905060548317555,0.1904833617732152,0.19045573153724812,0.19042809618227446,0.19040046159684895,0.19037282884483725,0.19037006567820436,0.1903590132111561,0.19035210558155044,0.1903451980768533,0.19028994257579543,0.19023469535844112,0.19019326564625663,0.1900966166612133,0.18995860077951848,0.18987582461183689,0.18982065529744668,0.1896827864506177,0.1895449991576645,0.1894072972452552,0.18926968367338126,0.18913216072728095,0.18885739335260707,0.18858300488624308,0.1883090010726276,0.1880353852502744,0.18776215931189535,0.18708080554102685,0.18640189815004288,0.18572543422204923,0.1850514082744348,0.18437981383799704,0.18371064394190223,0.18237954854221763,0.18105806166723606,0.17974612072396284,0.17844366176673723,0.17715061999869036,0.1745925270000366,0.17207131895530212,0.1695864749339433,0.1671374783652363,0.16472381818308027,0.15884096569618253,0.1531681104581547,0.14769779024780236,0.14242279599380026,0.13733616751881714,0.13243118763818912,0.12314047974181015,0.10646863202731345,0.09205391736307525,0.07959077040100802,0.06881498170487944,0.059498108502741745,0.05144263443796018,0.04447778324993206,0.010383363283325314,0.0001320995512403058,9.158558858473457e-08,2.1488941672809876e-13,,
Cm247,2.594052733710068e-18,2.5937083378998885e-18,2.5933662660124904e-18,2.5930264851253452e-18,2.5926885548689113e-18,2.5922405916410676e-18,2.591794451877379e-18,2.5913518358402465e-18,2.590694078210598e-18,2.5900470521423186e-18,2.5894074419619105e-18,2.5887697934446676e-18,2.5875234599217773e-18,2.586297262417334e-18,2.5839015939214503e-18,2.576929252112648e-18,2.5608811117056536e-18,2.5449660613671935e-18,2.5308750013968705e-18,2.5830956805545094e-18,3.6451920991370526e-18,1.142013778448888e-17,4.924327913619528e-17,1.8765159818631186e-16,6.258003124904793e-16,4.703677210801895e-15,2.3939290917890925e-14,9.530851951046502e-14,3.1003529852732576e-13,8.803201684577002e-13,2.2493401495851227e-12,5.199821010316707e-12,1.119531086630974e-11,2.3150200497491237e-11,4.711121618212806e-11,9.001191624832027e-11,1.6576714378525064e-10,2.874859724710227e-10,4.893276063329482e-10,7.963248036792385e-10,1.2781106923053216e-09,1.9992064857356185e-09,3.0139348504225615e-09,4.498037220832929e-09,9.206131831295866e-09,1.7985642621710336e-08,3.3537577853150715e-08,6.013746647611115e-08,1.0273780237146319e-07,1.6918927684046115e-07,2.69070456591215e-07,4.185158653270883e-07,6.257670023301957e-07,8.934733957037982e-07,8.934728051825708e-07,8.934695817939641e-07,8.934676350177894e-07,8.934674068542564e-07,8.934674087236986e-07,8.934676437873719e-07,8.934678303354712e-07,8.93467987753445e-07,8.93468142949433e-07,8.934683002404718e-07,8.934683160961819e-07,8.934683797277471e-07,8.934684196556699e-07,8.934684596942651e-07,8.934687830853186e-07,8.934691098804251e-07,8.934693560102248e-07,8.934699308483997e-07,8.934707480869481e-07,8.934712344749905e-07,8.934715567872341e-07,8.93472355279082e-07,8.93473142979647e-07,8.934739197604787e-07,8.934746857081752e-07,8.934754410298497e-07,8.934769209170902e-07,8.934783619405235e-07,8.934797666565214e-07,8.934811374705402e-07,8.934824765668673e-07,8.934856973541887e-07,8.934887549180422e-07,8.93491666984901e-07,8.934944472264156e-07,8.934971067568698e-07,8.934996548193648e-07,8.93504447352098e-07,8.93508876360838e-07,8.935129811839816e-07,8.935167925950954e-07,8.935203350323224e-07,8.935266901606537e-07,8.935321734637741e-07,8.935368820015183e-07,8.935408952092573e-07,8.935442807745303e-07,8.935503688544582e-07,8.9355364023847e-07,8.935546708734695e-07,8.935539069932737e-07,8.935516976473065e-07,8.935483177142975e-07,8.935388775792597e-07,8.935131045640457e-07,8.934823635024561e-07,8.934492036223738e-07,8.934147894486244e-07,8.933796658615138e-07,8.933440941485638e-07,8.933082047280303e-07,8.92939568138528e-07,8.917902833261718e-07,8.89836950471996e-07,8.859151453881797e-07,8.742373938828117e-07,8.550962045004558e-07
Cm248,1.0267980914525906e-16,1.0269183817862932e-16,1.0270410280944279e-16,1.0271665037039365e-16,1.0272953422757847e-16,1.0274708791546715e-16,1.0276508825168596e-16,1.0278344236125004e-16,1.0281173204294639e-16,1.0284069225062707e-16,1.0287004677101742e-16,1.0290014034913112e-16,1.0296143312263286e-16,1.030241678827423e-16,1.031525347606514e-16,1.0355264803427755e-16,1.0453968817322143e-16,1.0559011723949632e-16,1.0670376877242155e-16,1.0911148362019372e-16,1.1183066951266595e-16,1.1556246667193593e-16,1.2397488991390067e-16,1.5098790309226052e-16,2.398375633435925e-16,1.2300899081070437e-15,6.949672643495051e-15,3.2098025333392566e-14,1.2042521242032827e-13,3.871947596535068e-13,1.1097739645439787e-12,2.8461977380412096e-12,6.7363247099248535e-12,1.5224325839714114e-11,3.40819593871242e-11,7.150446244540586e-11,1.417793614117993e-10,2.635153310166905e-10,4.836196891545797e-10,8.386496191814529e-10,1.434778196144813e-09,2.3870040537019382e-09,3.804986435882425e-09,6.038140536453883e-09,1.3652126647848292e-08,2.958243290054482e-08,6.058266798073345e-08,1.1865138987554118e-07,2.2088739350947841e-07,3.933559234528591e-07,6.73767118677123e-07,1.1292372465856472e-06,1.8323107527578612e-06,2.7724941744507807e-06,2.77249250452574e-06,2.772486563017179e-06,2.772508868628632e-06,2.7726280896661953e-06,2.7727455397666418e-06,2.773794828566009e-06,2.774807612797008e-06,2.775592235294019e-06,2.776199900417532e-06,2.7766702839937737e-06,2.7767110221058524e-06,2.7768639011878608e-06,2.776951767591126e-06,2.7770341585667335e-06,2.7775325226816e-06,2.7778286930389094e-06,2.777967892105833e-06,2.7781370951156493e-06,2.778206519063754e-06,2.778211570155452e-06,2.77820874123326e-06,2.778192051996236e-06,2.7781700268242743e-06,2.7781464822724926e-06,2.7781224916492597e-06,2.7780983572424602e-06,2.7780499387288757e-06,2.7780014126797846e-06,2.7779528009292136e-06,2.77790411186304e-06,2.7778553521547376e-06,2.7777331792394485e-06,2.7776106692763288e-06,2.7774878742672016e-06,2.7773648336599082e-06,2.7772415790047146e-06,2.7771181360878523e-06,2.776870769725402e-06,2.7766228722495386e-06,2.776374544240342e-06,2.776125860453873e-06,2.775876876729295e-06,2.7753781725909102e-06,2.7748786798342857e-06,2.774378564531004e-06,2.7738779479906325e-06,2.773376924295161e-06,2.7721230468071594e-06,2.7708679346036333e-06,2.7696121596932667e-06,2.768356104218608e-06,2.767100024280596e-06,2.7658440906789163e-06,2.763333090623316e-06,2.758316009092839e-06,2.753306564709548e-06,2.748305162320803e-06,2.7433119382565345e-06,2.73832696846364e-06,2.7333503098373077e-06,2.7283820110829797e-06,2.6791657814490867e-06,2.536654702833244e-06,2.315674695973713e-06,1.9297286001692744e-06,1.116720438673464e-06,4.4876092020732736e-07
