Years,Waste
id,snf
n_wf,3
name,uox
pkg_diameter,0.57
pkg_length,5.0
-0.7581991040587936,19982.086763373427
0.0,20101.800030309845
0.0001095890410982825,16788.181068209582
0.002849315068495543,11671.015141731583
0.022027397260276364,6737.883033189579
0.10421917808219418,3340.9491734560133
0.18641095890411197,2400.442521800878
1.0083287671232901,806.6889107402944
2.00832876712329,634.2840109118033
3.00832876712329,576.5192419270152
4.00832876712329,542.6267112280365
5.00832876712329,518.8169400643212
5.10832876712329,516.7894362446388
5.50832876712329,509.17854584214535
5.75832876712329,504.78537437842294
6.00832876712329,500.6390913300969
8.00832876712329,474.08937629628394
10.00832876712329,455.03465352827686
11.50832876712329,443.5388513205277
15.00832876712329,421.7860293871481
20.008328767123285,396.88868931353363
23.008328767123285,383.83964058747074
25.008328767123285,375.70155155765025
30.008328767123285,356.9745837620985
35.00832876712329,340.2161858528963
40.00832876712329,325.14064398961284
45.00832876712329,311.5390176476687
50.00832876712331,299.2424449066363
60.00832876712331,278.01317335411215
70.00832876712329,260.5201756014706
80.00832876712329,246.03674427134285
90.00832876712329,233.983833395533
100.00832876712329,223.8960135680963
125.00832876712329,204.98834947565416
150.0083287671233,192.08341892330802
175.00832876712332,182.78619617447995
200.00832876712332,175.7125793220374
225.00832876712334,170.05856498490803
250.00832876712334,165.35061352499935
300.0083287671234,157.74188536548564
350.0083287671234,151.6558321694137
400.0083287671234,146.55303956232635
450.0083287671234,142.15316829263975
500.0083287671234,138.2876295072999
600.0083287671234,131.74595625565945
700.0083287671232,126.36483428177806
800.0083287671232,121.83076710629504
900.0083287671232,117.95058642499133
1000.0083287671234,114.59453464751056
1250.0083287671234,107.93471122264292
1500.0083287671234,103.0342939807891
1750.0083287671234,99.30294862275318
2000.0083287671237,96.35977885594167
2250.0083287671237,93.95272114608198
2500.0083287671237,91.91349933421097
3000.008328767123,88.52460480696062
4000.008328767123,83.30243314967501
5000.008328767123,78.66111846810739
6000.008328767125,74.44875981340314
7000.008328767125,70.56901602289011
8000.008328767125,66.98014425872394
9000.008328767124,63.65358156882783
10000.008328767124,60.56536980377525
20000.008328767122,38.997752821769126
50000.008328767144,530.5258424188968
100000.00832876712,519.6159512653056
200000.0083287671,516.5469978306314
500000.0083287671,0.31330621922432833
1000000.0083287671,516.6048004347892
