Days,Keff,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y)
1666.7448683089935,0.0,0.0,0.0,895610131898.8342,334327191.2826898,0.09488283714589771,1311827.1044792677,2559.823299373961,35391496373.920296,1.458770616036847e+19,2.0726741654962917e+25
1696.7448683089935,0.0,0.0,0.0,446198792995.30835,166563981.24881682,0.043558804043055274,602233.4649892112,1510.4121560876888,20882592309.545696,1.4618373380086288e+19,2.077031475229429e+25
1726.7448683089935,0.0,0.0,0.0,327421311270.15186,122224887.2184601,0.02932455700677753,405434.2161921893,1283.9895244106294,17752127894.313625,1.4634889079804189e+19,2.079378085707736e+25
2026.7448683089935,0.0,0.0,0.0,96562722944.45963,36046425.55369885,0.005620084541408631,77701.9264247784,788.1997961876449,10897459303.351908,1.4654123958989066e+19,2.0821110470605805e+25
2391.7448683089933,0.0,0.0,0.0,63438231677.59394,23681203.529647283,0.0035779801774032255,49468.28654364307,616.4352401935596,8522684192.070047,1.4654162848445807e+19,2.082116572615552e+25
2756.7448683089933,0.0,0.0,0.0,49671623286.00767,18542191.192560814,0.0029334723500690435,40557.47756724245,531.1523327678618,7343583388.646574,1.465416222313942e+19,2.082116483769754e+25
3121.7448683089933,0.0,0.0,0.0,42126547345.509186,15725648.639772462,0.002557209773072999,35355.362392865325,483.00947513554735,6677971910.017983,1.4654161576619233e+19,2.0821163919098223e+25
3486.7448683089933,0.0,0.0,0.0,37503543229.93226,13999902.217082664,0.002304795448189156,31865.5431283728,453.0054858258045,6263144027.515858,1.4654160930087352e+19,2.0821163000482294e+25
3523.2448683089933,0.0,0.0,0.0,37138123105.17377,13863492.54551089,0.002284050501163891,31578.72851987955,450.61872936837017,6230145311.342997,1.4654160865434049e+19,2.0821162908620537e+25
3669.2448683089933,0.0,0.0,0.0,35803011704.39499,13365101.528288357,0.002207457612363027,30519.773807291847,441.88259649613394,6109361656.101851,1.4654160606822849e+19,2.082116254117637e+25
3760.4948683089933,0.0,0.0,0.0,35057090520.69192,13086652.540962836,0.002164237436874029,29922.222138599263,436.99193798346545,6041744597.119882,1.4654160445188995e+19,2.082116231152113e+25
3851.7448683089933,0.0,0.0,0.0,34368245042.00299,12829509.65488407,0.002124165053546192,29368.19108122576,432.4698478883857,5979223275.729575,1.4654160283555506e+19,2.0821162081866417e+25
4581.744868308993,0.0,0.0,0.0,30222374718.357674,11281875.107932381,0.0018868868794806215,26087.640568576775,405.117581665068,5601057473.778401,1.4654158990492606e+19,2.0821160244635774e+25
5311.744868308993,0.0,0.0,0.0,27412305024.84494,10232888.864388138,0.0017409955579270069,24070.582524369598,386.2319364419866,5339949121.262314,1.4654157697429289e+19,2.082115840740455e+25
5859.244868308993,0.0,0.0,0.0,25751304818.006134,9612845.037176153,0.001663729113379025,23002.31539330849,374.7150574871099,5180719544.802845,1.4654156727632413e+19,2.0821157029481995e+25
7136.744868308992,0.0,0.0,0.0,22688415335.017036,8469482.315401247,0.0015365349918205343,21243.760303579355,352.1996613689346,4869427136.3508,1.4654154464773515e+19,2.0821153814330057e+25
8961.744868308993,0.0,0.0,0.0,19371154302.897537,7231163.8505702745,0.0014089985193538024,19480.471953187043,325.2104970136553,4496281492.802431,1.4654151232118235e+19,2.082114922125626e+25
10056.744868308993,0.0,0.0,0.0,17725526436.575653,6616858.44819898,0.001344984934481525,18595.43564718775,310.6888294336524,4295508437.245573,1.4654149292525423e+19,2.082114646541249e+25
10786.744868308993,0.0,0.0,0.0,16731539993.315437,6245807.827050137,0.0013053214079515416,18047.05734478457,301.54538613791226,4169093406.8309836,1.4654147999463535e+19,2.0821144628183297e+25
12611.744868308993,0.0,0.0,0.0,14536633124.597889,5426459.06980728,0.0012140835932878268,16785.62543750215,280.33723410430736,3875874638.184552,1.4654144766809414e+19,2.0821140035111147e+25
14436.744868308993,0.0,0.0,0.0,12680550092.15244,4733591.71053645,0.001132155285546184,15652.904516074135,261.24587148864026,3611922086.869458,1.4654141534155792e+19,2.082113544203971e+25
16261.744868308993,0.0,0.0,0.0,11098321455.832205,4142952.952546454,0.0010581908416765796,14630.290045907255,244.04522409791244,3374110105.899168,1.465413830150311e+19,2.0821130848969613e+25
18086.744868308993,0.0,0.0,0.0,9742631764.602505,3636880.1530362754,0.0009913060858404677,13705.557626203436,228.54484261669285,3159805589.2080636,1.4654135068851034e+19,2.0821126255900375e+25
19911.744868308993,0.0,0.0,0.0,8576388532.31613,3201526.855529373,0.0009307865347892412,12868.828984775493,214.57416071906164,2966650328.12339,1.465413183619962e+19,2.082112166283208e+25
23561.744868308993,0.0,0.0,0.0,6697846605.635307,2500275.693126362,0.0008264248742740204,11425.949966288541,190.6183569504062,2635443192.68554,1.4654125370899862e+19,2.0821112476699834e+25
27211.74486830899,0.0,0.0,0.0,5281629583.859806,1971608.316247666,0.0007408660275619452,10243.034093185985,171.1089535145475,2365710910.333706,1.465411890560335e+19,2.0821103290572216e+25
30861.74486830899,0.0,0.0,0.0,4203208105.00065,1569038.480105356,0.0006706351678433133,9272.039252379142,155.17443416910746,2145404108.7774327,1.4654112440309322e+19,2.0821094104448124e+25
34511.74486830899,0.0,0.0,0.0,3375094885.706664,1259907.579493908,0.0006128625665302514,8473.289272103853,142.10902692113055,1964764955.538358,1.4654105975017953e+19,2.0821084918327808e+25
38161.74486830899,0.0,0.0,0.0,2734703476.4659176,1020852.3772943794,0.0005651842480442872,7814.100399097152,131.34420208153972,1815933096.9606817,1.4654099509729315e+19,2.082107573221137e+25
47286.74486830899,0.0,0.0,0.0,1684929334.7803178,628976.4619037891,0.00047831362115137346,6613.048171221641,111.7234389169471,1544661181.99567,1.465408334651852e+19,2.0821052766935626e+25
56411.74486830899,0.0,0.0,0.0,1109053278.325905,414004.54764779523,0.00042181821816353706,5831.956425367084,98.90432276580894,1367427189.7545552,1.4654067183325522e+19,2.0821029801685163e+25
65536.74486830899,0.0,0.0,0.0,785567798.4434236,293248.8883962098,0.0003830950675087785,5296.5795318448545,90.05814110922854,1245122026.699561,1.4654051020150215e+19,2.082100683645984e+25
74661.74486830899,0.0,0.0,0.0,599475153.5428526,223781.3499304853,0.000354910767260682,4906.9102291723075,83.5798716329655,1155555043.4103186,1.4654034856993133e+19,2.0820983871260417e+25
83786.74486830899,0.0,0.0,0.0,489274347.6141336,182643.88999004872,0.00033313433792534847,4605.834596316371,78.55467799985826,1086077934.4677372,1.4654018693853452e+19,2.0820960906085712e+25
92911.74486830899,0.0,0.0,0.0,421480506.67820656,157336.7573224896,0.00031539634724406934,4360.593437275958,74.45580711841632,1029407939.3265891,1.4654002530731813e+19,2.0820937940936645e+25
111161.74486830899,0.0,0.0,0.0,347606668.2798009,129759.98923853929,0.0002870976406521346,3969.3423802283755,67.92821210659402,939158993.1404096,1.465397020454238e+19,2.0820892010715007e+25
129411.74486830899,0.0,0.0,0.0,308422088.55644655,115132.56373953716,0.00026440358443676675,3655.5798605840855,62.72269997698707,867188844.3787986,1.4653937878424832e+19,2.0820846080595513e+25
147661.744868309,0.0,0.0,0.0,282073966.6894895,105296.92961079239,0.00024513184586257215,3389.133474993895,58.32983225141516,806454120.1426717,1.4653905552378163e+19,2.082080015057672e+25
165911.744868309,0.0,0.0,0.0,261393500.0596741,97577.00542000333,0.0002282788110673952,3156.1275014999715,54.509137635680645,753630122.614524,1.46538732264029e+19,2.082075422065939e+25
184161.744868309,0.0,0.0,0.0,243843609.21952188,91025.71094160562,0.00021329276494248432,2948.9340607578324,51.12627927382055,706859542.9903219,1.465384090049863e+19,2.082070829084293e+25
220661.74486830898,0.0,0.0,0.0,214562881.0790693,80095.34822099347,0.00018762838199303043,2594.1045237672765,45.35826841570656,627112423.1717005,1.4653776248904063e+19,2.082061643151402e+25
257161.74486830898,0.0,0.0,0.0,190652102.4664442,71169.56325025787,0.00016638006778208703,2300.3304825932487,40.59924916248051,561315376.6782343,1.4653711597594636e+19,2.082052457259025e+25
293661.74486830895,0.0,0.0,0.0,170688103.74507695,63717.0932730202,0.00014853412713535983,2053.59683350024,36.60816995234972,506135683.05332,1.4653646946570906e+19,2.082043271407241e+25
330161.74486830895,0.0,0.0,0.0,153836653.6903752,57426.523565100295,0.0001334249566840154,1844.701105669152,33.23014276838605,459431898.1235193,1.465358229583184e+19,2.0820340855959035e+25
366661.74486830895,0.0,0.0,0.0,139525715.60798496,52084.315428662565,0.00012057371015052226,1667.0228865507813,30.355710388354204,419690692.86929107,1.4653517645378361e+19,2.0820248998251422e+25
457911.74486830895,0.0,0.0,0.0,112277310.32765703,41912.609593903784,9.608383625616666e-05,1328.4318270265464,24.868335908453535,343823583.5827856,1.4653356020490732e+19,2.0820019355752862e+25
549161.744868309,0.0,0.0,0.0,93796688.10471034,35013.87732090607,7.947954850586687e-05,1098.8649698727806,21.132363965172626,292170941.1851518,1.4653194397385484e+19,2.081978971578678e+25
640411.744868309,0.0,0.0,0.0,81157592.06239562,30295.76021874654,6.813873970910859e-05,942.0696967357816,18.56512513582769,256676919.49155706,1.4653032776063566e+19,2.081956007835451e+25
731661.744868309,0.0,0.0,0.0,72432077.88423169,27038.56543746603,6.032557212477763e-05,834.0467358160544,16.78144559820384,232016198.61153036,1.4652871156523975e+19,2.0819330443454645e+25
822911.7448683089,0.0,0.0,0.0,66333167.78017878,24761.87001794174,5.4880016952895085e-05,758.7578101441934,15.523980617796337,214630792.63241145,1.4652709538767307e+19,2.0819100811088007e+25
914161.7448683089,0.0,0.0,0.0,61999354.27688256,23144.077136313543,5.102517982265259e-05,705.4617664874315,14.620375828759537,202137771.8748951,1.4652547922792649e+19,2.0818871181253326e+25
1096661.7448683088,0.0,0.0,0.0,56507883.07662185,21094.135898488952,4.617683784008223e-05,638.429765592046,13.45080101287963,185967514.0038282,1.4652224696192915e+19,2.0818411929184836e+25
1461661.7448683088,0.0,0.0,0.0,51068115.62653073,19063.495435585617,4.146720026733128e-05,573.3154582415119,12.228971772624405,169074799.12908742,1.4651578264382984e+19,2.081749345543888e+25
1826661.7448683088,0.0,0.0,0.0,47913973.75211893,17886.068610876217,3.880378460354967e-05,536.491718950592,11.474685702508626,158646222.7808958,1.4650931861092622e+19,2.0816575022214562e+25
2191661.744868309,0.0,0.0,0.0,45376418.28224392,16938.810688314916,3.668269754127303e-05,507.1660834304794,10.853097133226436,150052289.91013822,1.46502854863208e+19,2.081565662951042e+25
2556661.744868309,0.0,0.0,0.0,43104712.73463325,16090.793333326159,3.47888686657893e-05,480.9824645080717,10.293187270985774,142311111.890523,1.464963914006577e+19,2.0814738277323972e+25
2921661.744868309,0.0,0.0,0.0,41015371.65503921,15310.851805318614,3.304811536203093e-05,456.91523133110945,9.777480787151177,135181079.06477952,1.46489928223264e+19,2.0813819965653603e+25
3286661.744868309,0.0,0.0,0.0,39079995.4696047,14588.384672460392,3.1435861843413747e-05,434.6246050320461,9.299606208970932,128574100.99524204,1.4648346533101558e+19,2.081290169449771e+25
3651661.744868309,0.0,0.0,0.0,37282459.994803555,13917.372850332918,2.993847147548819e-05,413.9220488088329,8.855707112096013,122436859.6937517,1.4647700272389732e+19,2.081198346385415e+25
7301661.744868308,0.0,0.0,0.0,24680809.79306392,9213.234110251702,1.944116751624245e-05,268.7888690692611,5.742645836863855,79396429.18391314,1.4641239233229814e+19,2.080280338523055e+25
18251661.74486831,0.0,0.0,0.0,10211323.42811284,3811.8406206080317,7.401053902928497e-06,102.32517706700384,2.1681396216919766,29976172.79990801,1.4621873210344423e+19,2.077528743797901e+25
36501661.74486831,0.0,0.0,0.0,3692240.0889803367,1378.296442306864,2.0431352589842694e-06,28.247892785199177,0.5766206290174355,7972217.029975907,1.4589653412163832e+19,2.072950838089336e+25
73001661.74486831,0.0,0.0,0.0,1673219.1883479492,624.6051174685241,5.367014727458588e-07,7.420304452736305,0.13016927183869015,1799688.7962546176,1.4525426651640656e+19,2.06382526715951e+25
182501661.7448683,0.0,0.0,0.0,1176571.2261667536,439.2086906770211,4.515857193250069e-07,6.243514680061648,0.10744296013724748,1485480.3200793685,1.4334437836068862e+19,2.0366888839898346e+25
365001661.7448683,0.0,0.0,0.0,862303.9087871466,321.89412958702,3.8881572803224085e-07,5.375671997415451,0.09298466780679827,1285583.4753591428,1.4021687337071892e+19,1.9922521595047896e+25
