Days,Keff,Discharge Step,Discharge Time,Power (W/cm),Burnup,Activity (Bq/g),Activity (Ci/GWe.y),Decay heat (W/g),Decay heat (W/GWe.y),Radiotoxicity (Sv/g),Radiotoxicity (Sv/GWe.y),I129 (atom/cm3),I129 (atom/GWe.y),Efficiency,Volume Model (cm3),SNF mass (t/GWe.y),SNF volume (m3/GWe.y),Volume Ueq,Mass U
3523.2448683089933,0.0,57,1658.7048683089936,0.0,0.0,37138123105.17377,13863492.54551089,0.002284050501163891,31578.72851987955,450.61872936837017,6230145311.342997,1.4654160865434049e+19,2.0821162908620537e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
3669.2448683089933,0.0,57,1658.7048683089936,0.0,0.0,35803011704.39499,13365101.528288357,0.002207457612363027,30519.773807291847,441.88259649613394,6109361656.101851,1.4654160606822849e+19,2.082116254117637e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
3760.4948683089933,0.0,57,1658.7048683089936,0.0,0.0,35057090520.69192,13086652.540962836,0.002164237436874029,29922.222138599263,436.99193798346545,6041744597.119882,1.4654160445188995e+19,2.082116231152113e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
3851.7448683089933,0.0,57,1658.7048683089936,0.0,0.0,34368245042.00299,12829509.65488407,0.002124165053546192,29368.19108122576,432.4698478883857,5979223275.729575,1.4654160283555506e+19,2.0821162081866417e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
4581.744868308993,0.0,57,1658.7048683089936,0.0,0.0,30222374718.357674,11281875.107932381,0.0018868868794806215,26087.640568576775,405.117581665068,5601057473.778401,1.4654158990492606e+19,2.0821160244635774e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
5311.744868308993,0.0,57,1658.7048683089936,0.0,0.0,27412305024.84494,10232888.864388138,0.0017409955579270069,24070.582524369598,386.2319364419866,5339949121.262314,1.4654157697429289e+19,2.082115840740455e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
5859.244868308993,0.0,57,1658.7048683089936,0.0,0.0,25751304818.006134,9612845.037176153,0.001663729113379025,23002.31539330849,374.7150574871099,5180719544.802845,1.4654156727632413e+19,2.0821157029481995e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
7136.744868308992,0.0,57,1658.7048683089936,0.0,0.0,22688415335.017036,8469482.315401247,0.0015365349918205343,21243.760303579355,352.1996613689346,4869427136.3508,1.4654154464773515e+19,2.0821153814330057e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
8961.744868308993,0.0,57,1658.7048683089936,0.0,0.0,19371154302.897537,7231163.8505702745,0.0014089985193538024,19480.471953187043,325.2104970136553,4496281492.802431,1.4654151232118235e+19,2.082114922125626e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
10056.744868308993,0.0,57,1658.7048683089936,0.0,0.0,17725526436.575653,6616858.44819898,0.001344984934481525,18595.43564718775,310.6888294336524,4295508437.245573,1.4654149292525423e+19,2.082114646541249e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
10786.744868308993,0.0,57,1658.7048683089936,0.0,0.0,16731539993.315437,6245807.827050137,0.0013053214079515416,18047.05734478457,301.54538613791226,4169093406.8309836,1.4654147999463535e+19,2.0821144628183297e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
12611.744868308993,0.0,57,1658.7048683089936,0.0,0.0,14536633124.597889,5426459.06980728,0.0012140835932878268,16785.62543750215,280.33723410430736,3875874638.184552,1.4654144766809414e+19,2.0821140035111147e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
14436.744868308993,0.0,57,1658.7048683089936,0.0,0.0,12680550092.15244,4733591.71053645,0.001132155285546184,15652.904516074135,261.24587148864026,3611922086.869458,1.4654141534155792e+19,2.082113544203971e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
16261.744868308993,0.0,57,1658.7048683089936,0.0,0.0,11098321455.832205,4142952.952546454,0.0010581908416765796,14630.290045907255,244.04522409791244,3374110105.899168,1.465413830150311e+19,2.0821130848969613e+25,0.33,21.8,13.825757575757574,301.4015151515151,164.00239084657193,1595.8611021351617
